"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2022-10-11T00:00:00.000","22902","Installation of removable bollards as part of the Safe Routes to School program, 905 Winthrop Street, 5902 6th Avenue, 4305 7th Avenue, 104 Sutter Avenue, 1100 East New York Avenue, 111 Bristol Street, 370 Marcy Avenue, Brooklyn, and 216 Clawson Street, Staten Island","Brooklyn/Staten Island","DDC","DPR/DOT","Public","Street furniture","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","22909","Installation of rooftop HVAC equipment (Suite 701), Building 303 (formerly Building 399), Sands Street between Navy Street, Third Street, and Chauncey Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","22910","Installation of exhaust and vent piping, Bushwick Family Residence, Brooklyn","Brooklyn","DDC","DHS","Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","20853","Construction of Combined Sewer Overflow (CSO) Facility, Gowanus Canal, Butler Street, Nevins Street and Degraw Street, Brooklyn","Brooklyn","DEP","DPR/DOT","Public","Architecture","Construction","Commented",,
"2022-10-11T00:00:00.000","22907","Installation of electric vehicle chargers for the municipal fleet citywide","Citywide","DCAS",,"Public","Street furniture","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","20698","Installation of rooftop mechanical equipment, Department of Sanitation Operations Assistance Unit, 52-35 58th Street, Woodside, Queens","Queens","DDC","DSNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","22903","Construction of a fenced-in area and stairs, 19‐25 Greene Avenue, Ridgewood, Queens","Queens","DOT",,"Public","Landscape architecture","Construction","Approved","1",
"2022-10-11T00:00:00.000","22911","Installation of digester biogas piping, Wards Island Wastewater Resource Recovery Facility, Wards Island, Manhattan","Manhattan","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","21984","Construction of Nameoke Park, Nameoke Avenue and Augustina Avenue, Far Rockaway, Queens","Queens","DPR",,"Public","Landscape architecture","Construction","Commented",,
"2022-10-11T00:00:00.000","22905","Installation of mechanical equipment, Dodge Building, New York Botanical Garden, Xavier Way and Southern Boulevard, Bronx","Bronx","DCLA","DPR","Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","22904","Construction of a play structure exhibit (Tree Canopy Walk), New York Botanical Garden, Xavier Way and Southern Boulevard, Bronx","Bronx","DCLA","DPR","Public","Landscape architecture","Construction","Approved","1",
"2022-10-11T00:00:00.000","20549","Reconstruction of Bridge Park 2, Jay Street, York Street, Bridge Street, and Prospect Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","22857","Conservation of the Kimlau War Memorial (1962) by Poy G. Lee, Park Row and Chatham Square, Kimlau Square, Manhattan","Manhattan","DPR",,"Public","Artwork","Conservation","Approved with conditions","1",
"2022-10-11T00:00:00.000","22875","Reconstruction of a storefront and installation of a rooftop mechanical enclosure, 3rd Street Women's Shelter, Manhattan","Manhattan","DDC","DHS","Public","Architecture","Reconstruction","Approved with conditions","2",
"2022-10-11T00:00:00.000","22895","Inscription for Gate of the Exonerated, northern perimeter Central Park entrance at 110th Street between Central Park West and Fifth Avenue, Central Park, Manhattan","Manhattan","DPR","CPC","Public","Signage","Installation of specific elements","Withdrawn",,
"2022-10-11T00:00:00.000","22898","Construction of a bulkhead and addition (Foodirect), Hunts Point Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Construction","Approved","1",
"2022-10-11T00:00:00.000","22430","Construction of a parking garage and community facility as part of the Borough-Based Jails Program, Union Turnpike between 126th Street and 132nd Street, Kew Gardens, Queens","Queens","DDC","DOT","Public","Distinctive lighting","Construction","Commented",,
"2022-10-11T00:00:00.000","22803","Reconstruction of the Cumberland Street Gate and Clinton Avenue Gate, and adjacent site work, Flushing Avenue at Cumberland Street and Sixth Street, and at Clinton Avenue and Tenth Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Architecture","Reconstruction","Approved with conditions","3",
"2022-10-11T00:00:00.000","22891","Reconstruction of a playground, Schmul Park, Wild Avenue, Pearson Street, and Melvin Avenue, Staten Island","Staten Island","DPR",,"Public","Landscape architecture","Reconstruction","Approved","1",
"2022-10-11T00:00:00.000","21486","Construction of a mixed-use development and waterfront esplanade (Bronx Point), Major Deegan Expressway, 145th Street Bridge, East 150th Street, and the Harlem River, Bronx","Bronx","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2022-10-11T00:00:00.000","22874","Installation of wayfinding signage, MetroTech Center (Brooklyn Commons), Myrtle Avenue Promenade and MetroTech Commons between Jay Street and Flatbush Avenue, Brooklyn","Brooklyn","EDC",,"Public and Private","Signage","Installation of specific elements","Approved","2",
"2022-10-11T00:00:00.000","21833","Installation of a fuel tank access hatch, Engine Company 22, 159 East 85th Street, Manhattan","Manhattan","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","21834","Installation of manholes, vent pipe, and overfill signage, Engine Company 218, 650 Hart Street, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","22403","Construction of a mixed-use community center (Boyland Community Center), 444 Boyland Street, Brooklyn","Brooklyn","DDC","HRA","Public","Architecture","Construction","Commented",,
"2022-10-11T00:00:00.000","22889","Installation of interpretive signage, Arverne East Nature Preserve, Rockaway Beach between Beach 44th Street and Beach 56th Place, Arverne, Queens","Queens","DPR",,"Public","Signage","Installation of specific elements","Approved","1",
"2022-10-11T00:00:00.000","21272","Rehabilitation of Engine Company 54/Ladder Company 4, 782 Eighth Avenue, Manhattan","Manhattan","FDNY",,"Public","Building systems & Modifications","Rehabilitation","Commented",,
"2022-10-11T00:00:00.000","20420","Installation of rooftop mechanical equipment, Repairs and Transportation (R & T) Building, 48-34 35th Street, Long Island City, Queens","Queens","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","21426","Installation of a generator and rooftop mechanical equipment, reconstruction of parapets, and replacement of a roof, Engine Company 159/Satellite 5, 1592 Richmond Road, Staten Island","Staten Island","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","22867","Construction of a residential building, streetscape, and plazas, 126th Street and Roosevelt Avenue, Willets Point, Corona, Queens","Queens","EDC",,"Public and Private","Architecture","Construction","Approved","2",
"2022-10-11T00:00:00.000","22860","Reconstruction of the plaza and pavilion, Poe Park, East 192nd Street and Grand Concourse, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","22671","Installation of an interim south façade, Queens County Criminal Courthouse District Attorney Wing, 125-01 Queens Boulevard, Kew Gardens, Queens","Queens","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","22913","Reconstruction of Baisley Park Community Library, 117-11 Sutphin Boulevard, South Jamaica, Queens","Queens","DDC","QL","Public","Architecture","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","22892","Installation of 35 medallions, Avenue of the Americas between 42nd Street and 59th Street, Manhattan","Manhattan","DOT",,"Public","Signage","Installation of specific elements","Approved with conditions","1",
"2022-10-11T00:00:00.000","21491","Installation of signage, Bronx Point, Major Deegan Expressway, 145th Street Bridge, East 150th Street, and the Harlem River, Bronx","Bronx","EDC",,"Public and Private","Signage","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","21462","Renovation of the Red Hook Library and adjacent site work, 7 Wolcott Street, Brooklyn","Brooklyn","EDC",,"Public","Architecture","Renovation","Commented",,
"2022-10-11T00:00:00.000","10474","Installation of a reduced pressure zone device (RPZ) and an exhaust vent, Herbert Von King Cultural Arts Center, 670 Lafayette Avenue, Tompkins Park, Brooklyn","Brooklyn","DPR",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","21550","Installation of streetscape improvements, Hudson Street between Canal Street and West Houston Street, Manhattan","Manhattan","EDC","DOT","Public","Landscape architecture","Installation of specific elements","Commented",,
"2022-10-11T00:00:00.000","22896","Reconstruction of a storefront, Citi Field, 120-01 Roosevelt Avenue, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Private","Building systems & Modifications","Reconstruction","Approved","1",
"2022-10-11T00:00:00.000","22899","Construction of an addition (Fancy Foods), Hunts Point Food Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Construction","Approved","1",
"2022-10-11T00:00:00.000","21210","Reconstruction of the roof and installation of mechanical equipment, Hillcrest Branch Library, 187-05 Union Turnpike, Fresh Meadows, Queens","Queens","DDC","QL","Public","Building systems & Modifications","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","22893","Reconstruction of Chief Dennis L. Devlin Park (formerly Olmstead Triangle), Olmstead Avenue, Cross Bronx Service Road, and Ellis Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","17803","Reconstruction of basketball courts, Nostrand Playground, adjacent to P.S. 269, Nostrand Avenue and Foster Avenue, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-10-11T00:00:00.000","20807","Reconstruction of Waring Playground, Bronx Park East between Waring Avenue and Thwaites Place, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-09-12T00:00:00.000","22873","Installation of signage (Stop & Shop), 625 Atlantic Avenue, Brooklyn","Brooklyn","EDC",,"Private","Signage","Installation of specific elements","Approved","1",
"2022-09-12T00:00:00.000","22778","Installation of Resonances by Christopher Myers, Brownsville Library, 61 Glenmore Avenue, Brooklyn","Brooklyn","DCLA%","DDC/BPL","Public","Artwork","Installation of specific elements","Commented",,
"2022-09-12T00:00:00.000","22668","Installation of signage, including digital signage, Citi Field, 120-01 Roosevelt Avenue, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Public","Signage","Installation of specific elements","Approved","1",
"2022-09-12T00:00:00.000","22864","Construction of an electrical building, relocation of West Lake Drive, and adjacent site work as part of the Kensico-Eastview Connection Project, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","DEP",,"Public","Architecture","Construction","Commented",,
"2022-09-12T00:00:00.000","22859","Reconstruction of Pontiac Playground, adjacent to P.S. 5, East 150th Street between Jackson Avenue and Concord Avenue, Bronx","Bronx","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-09-12T00:00:00.000","22803","Reconstruction of the Cumberland Street Gate and Clinton Avenue Gate, and adjacent site work, Flushing Avenue at Cumberland Street and Sixth Street, and at Clinton Avenue and Tenth Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Public","Architecture","Reconstruction","Withdrawn",,
