"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"2019-12-02T00:00:00.000","BZY","2019-300-BZY","11-332","2338","2nd Avenue","Manhattan","1","1796","0051","R9A/C2-5","11","Extension of Time to Complete Construction and Obtain a Certificate of Occupancy (§11-332) for a period of two years from November 20, 2019.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-300-BZY.pdf","2020-10-02T00:00:00.000","10035","40.799355","-73.936045","8","1090486","1017960051","194","MN1102","(40.799355, -73.936045)"
"1998-05-12T00:00:00.000","Appeal","201-98-A","Waiver/Extension of Time",,"West Shore Avenue","Brooklyn","3","6944","480","C-3","13","An appeal from Department of Buildings objection which the time limit for construction has expired as per §11-333.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/201-98-A.pdf","1998-06-30T00:00:00.000",,,,,,,,,
"2003-06-13T00:00:00.000","BZ","203-03-BZ","72-21","148","Classon Avenue","Brooklyn","3","1895","42,48,13,14,15,113","M1-1","3","Variance (§72-21) to permit residential housing within an M1-1 zoning district contrary to §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/203-03-BZ.pdf","2004-09-21T00:00:00.000","11205","40.695453","-73.961428","35","3054626","3018950042","191","BK0204","(40.695453, -73.961428)"
"2009-06-29T00:00:00.000","Appeal","209-09-A","GCL 36","137","Roswell Avenue","Queens","4","2641","70","R3A & R3-2","2","Proposed construction of 15, two-story, one family homes not fronting on a mapped street, contrary to General City Law Section 36.  R3A /R3-2 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/209-09-A.pdf","2010-02-23T00:00:00.000",,,,,,,,,
"2009-06-29T00:00:00.000","Appeal","211-09-A","GCL 36","131","Roswell Avenue","Queens","4","2641","72","R3A & R3-2","2","Proposed construction of 15, two-story, one family homes not fronting on a mapped street, contrary to General City Law Section 36.  R3A /R3-2 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/211-09-A.pdf","2010-02-23T00:00:00.000",,,,,,,,,
"2009-06-29T00:00:00.000","Appeal","213-09-A","GCL 36","127","Roswell Avenue","Queens","4","2641","74","R3A & R3-2","2","Proposed construction of 15, two-story, one family homes not fronting on a mapped street, contrary to General City Law Section 36.  R3A /R3-2 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/213-09-A.pdf","2010-02-23T00:00:00.000",,,,,,,,,
"2017-05-10T00:00:00.000","LSC","219-05-AII","LSC","46","Riverside Lane","Staten Island","5","1116","125","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/219-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.637889","-74.140957","49","5169878","5011160126","20701","SI0106","(40.637889, -74.140957)"
"2005-09-08T00:00:00.000","Appeal","228-05-A","GCL 36","21","Riverside Lane","Staten Island","5","1116","98","R3A","1","Appeal pursuant to Article III, Section 36, of the General City law to permit construction of 75 two family detached dwellings that does not front on a legally mapped street.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/228-05-A.pdf","2005-12-06T00:00:00.000","10302","40.638445","-74.139873","49","5166298","5011160098","20701","SI0106","(40.638445, -74.139873)"
"2013-08-12T00:00:00.000","Appeal","238-13-A","GCL 36","12","Nino court","Staten Island","5","7780","30","R3X(SRD)","3","Construction of six buildings not fronting on a legally mapped street, contrary to General City Law Section 36.  R3X (SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/238-13-A.pdf","2013-11-19T00:00:00.000","10307","40.506072","-74.232506","51","5169679","5077800030","24402","SI0305","(40.506072, -74.232506)"
"2004-06-24T00:00:00.000","SOC","239-04-BZ","72-01 & 72-22","225","Starr Street","Brooklyn","3","3188","53","M1-1","4","Variance (§72-21) to permit the proposed  residential occupancy, Use Group 2, within an existing loft building, located in an M1-1 zoning district, is contrary to Z.R. §42-10.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/239-04-BZ.pdf","2007-04-17T00:00:00.000","11237","40.70534","-73.922924","34","3388776","3031880053","447","BK0401","(40.70534, -73.922924)"
"1999-10-01T00:00:00.000","Appeal","248-99-A","GCL","34","Dominick Lane","Staten Island","5","6431","37","R3-2 (SR)","3","Proposed building located within the bed ofa mapped street, is contrary to Sections 35 and 36 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/248-99-A.pdf","2000-05-16T00:00:00.000","10312","40.524504","-74.171422","51","5158222","5064310013","176","SI0304","(40.524504, -74.171422)"
"2017-05-10T00:00:00.000","LSC","249-05-AII","LSC","92","Edgeview Lane","Staten Island","5","1116","92","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/249-05-AII.pdf","2017-06-09T00:00:00.000",,,,,,,,,
"2017-05-10T00:00:00.000","LSC","252-05-AII","LSC","16","Openview Lane","Staten Island","5","1116","61","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/252-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.639204","-74.140754","49","5169859","5011160061","20701","SI0106","(40.639204, -74.140754)"
"2017-11-29T00:00:00.000","LSC","254-13-BZII","LSC","2881","Nostrand Avenue","Brooklyn","3","7691","91","R3-2","18","Request for a Letter of Substantial Compliance","Disapproved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/254-13-BZII.pdf","2018-01-10T00:00:00.000","11229","40.613981","-73.944406","45","3211324","3076917501","644","BK1802","(40.613981, -73.944406)"
"2000-10-27T00:00:00.000","BZ","259-00-BZ","73-36","26","Court Street","Brooklyn","3","250","1","C5-2","2","Special Permit (§73-36) to permit the proposed physical culture establishment, located in portions of the cellar, first floor, mezzanine and second floor, of an existing twenty-eight story plus penthouse commercial office structure building, which requires a special permit as per Z.R. §32-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/259-00-BZ.pdf","2001-02-06T00:00:00.000","11242","40.693244","-73.99066","33","3002094","3002500001","9","BK0201","(40.693244, -73.99066)"
"2003-06-03T00:00:00.000","SOC","263-98-BZIII","Extension of Time","118","Oxford Street","Brooklyn","3","8757","90","R3-1","15","Extension of time to complete construction which expired July 24, 2003.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/263-98-BZIII.pdf","2003-09-09T00:00:00.000","11235","40.580132","-73.93803","48","3246779","3087570090","616","BK1503","(40.580132, -73.93803)"
"2017-05-10T00:00:00.000","LSC","264-05-AII","LSC","21","Openview Lane","Staten Island","5","1116","74","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/264-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.63913","-74.140668","49","5169864","5011160074","20701","SI0106","(40.63913, -74.140668)"
"2012-09-06T00:00:00.000","Appeal","271-12-A","GCL 36","18","Pavillion Hill Terrace","Staten Island","5","569","285","R3-1","1","Proposed construction of a single family semi-detached building not fronting a mapped street, contrary to General City Law Section 36. R3-1 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/271-12-A.pdf","2013-08-13T00:00:00.000",,,,,"5000000","5005690318",,,
"1999-10-27T00:00:00.000","Appeal","271-99-A","GCL 36","122","Aviston Street","Staten Island","5","4689","2","R3-2","2","Proposed building not fronting on a legally mapped street, contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/271-99-A.pdf","2000-02-15T00:00:00.000","10306","40.556298","-74.118034","50","5152545","5046890002","12805","SI0301","(40.556298, -74.118034)"
"2017-05-10T00:00:00.000","LSC","273-05-AII","LSC","27","Bayonne Court","Staten Island","5","1116","131","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/273-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638012","-74.14153","49","5170142","5011160131","20701","SI0106","(40.638012, -74.14153)"
"2017-05-10T00:00:00.000","LSC","277-05-AII","LSC","18","Bayonne Court","Staten Island","5","1116","138","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/277-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638075","-74.141617","49","5169858","5011160138","20701","SI0106","(40.638075, -74.141617)"
"2016-12-21T00:00:00.000","LSC","279-01-BZIII","LSC","2130","McDonald Avenue","Brooklyn","3","7087","76","R5B/M1-1","11","Request of Letter of Substantial Compliance.","Disapproved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/279-01-BZIII.pdf","2017-01-20T00:00:00.000","11223","40.600594","-73.972743","44","3190438","3070870076","410","BK1103","(40.600594, -73.972743)"
"2018-06-07T00:00:00.000","SOC","280-01-BZVI","72-01 & 72-22","663-673","Second Avenue","Manhattan","1","917","21, 24-30,32,34","C1-9","6","Extension of Time to complete construction for a previously approved variance (§72-21) to permit a mixed-use building which expired on May 7, 2018.  C1-9 zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/280-01-BZVI.pdf","2019-02-05T00:00:00.000","10016","40.74612","-73.974918","4","1000000","1009170026","78","MN0603","(40.74612, -73.974918)"
"2000-11-21T00:00:00.000","Appeal","284-00-A","GCL 35","423","Father Capodanno Boulevar","Staten Island","5","3491","2","R3-2","2","Proposed construction located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/284-00-A.pdf","2001-03-27T00:00:00.000",,,,,,,,,
"2000-11-21T00:00:00.000","Appeal","285-00-A","GCL 35","425","Father Capodanno Boulevar","Staten Island","5","2","3491","R3-2","2","Proposed construction located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/285-00-A.pdf","2001-03-27T00:00:00.000",,,,,,,,,
"2005-09-19T00:00:00.000","BZ","290-05-BZ","72-21","1824","53rd Street","Brooklyn","3","5480","14","R5","12","Variance (§72-21) to permit a catering hall (Use Group 9) accessory to a synagogue and yeshiva (Use Groups 4 and 3). The site is located in an R5 zoning district.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/290-05-BZ.pdf","2007-01-09T00:00:00.000","11204","40.625584","-73.982539","44","3130270","3054800014","472","BK1202","(40.625584, -73.982539)"
"2003-08-05T00:00:00.000","Appeal","292-03-A","GCL 36","919","Bayside Walk","Queens","4","16350","300","R-4","14","Proposed alteration and enlargement, to single family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/292-03-A.pdf","2003-11-18T00:00:00.000",,,,,,,,,
"2005-09-29T00:00:00.000","Appeal","295-05-A","GCL","146-36","Pleasant Place","Queens","4","13351","101","R3-2","13","Proposed construction of three two- family homes not fronting on a mapped street is contrary to GCL 36, Article 3.  Current R3-2 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/295-05-A.pdf","2006-06-06T00:00:00.000",,,,,"4000000","4133510102",,,
"2015-04-06T00:00:00.000","Appeal","297-12-AII","Common Law Vesting","28-18/20","Astoria Boulevard","Queens","4","596","0045","R6-A (C1-1)","1","Extension of Time to complete construction in connection with a previously approved common law vested rights application.  R6-A (C1-1) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/297-12-AII.pdf","2015-08-25T00:00:00.000",,,,,,,,,
"1998-10-23T00:00:00.000","Appeal","298-98-A","GCL 36","60","Kenilworth Avenue","Staten Island","5","5727","21","R3-2 SRD","3","Proposed building not fronting on legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/298-98-A.pdf","1999-01-12T00:00:00.000","10312","40.564318","-74.183192","51","5134134","5057270021","17007","SI0303","(40.564318, -74.183192)"
"2009-10-23T00:00:00.000","Appeal","298-09-A","GCL 36","109","Beach 217th Street","Queens","4","16350","400","R4","14","Reconstruction and enlargement of an existing single family home not fronting a legally mapped street, contrary to General City Law Section 36. R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/298-09-A.pdf","2010-09-14T00:00:00.000","11697","40.554696","-73.925768","32","4467070","4163500400","91603","QN1403","(40.554696, -73.925768)"
"1999-02-03T00:00:00.000","BZ","29-99-BZ","72-21","241-02","Hillside Avenue","Queens","4","7961","40","R3-2","13","Variance (§72-21) to permit the expansion of two non-conforming commercial units (Use Group 6) in a R3-2 zoning district which is contrary to §22-00","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/29-99-BZ.pdf","1999-09-28T00:00:00.000","11426","40.733712","-73.725132","23","4166679","4079610040","157102","QN1302","(40.733712, -73.725132)"
"2000-02-07T00:00:00.000","BZ","30-00-BZ","72-21","458","West 166th Street","Manhattan","1","2111","53,54,55,71,72,73","R7-2",,"Variance (§72-21) to permit, within R7-2  zoning district, the legalization of an open parking lot (Use Group 8)) which is contrary to Z.R. §22-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/30-00-BZ.pdf","2001-02-06T00:00:00.000","10032","40.838205","-73.937255","10","1000000","1021110057","249","MN1201","(40.838205, -73.937255)"
"2002-01-03T00:00:00.000","SOC","3-02-A","GCL 36","10","Gallant Court","Staten Island","5","6517","105","R3X (SRD)","3","Proposed construction not fronting a mapped street, contrary to Section 36 of the General City Law.","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/3-02-A.pdf","2002-10-30T00:00:00.000",,,,,"5000000","5065170100",,,
"2003-09-25T00:00:00.000","BZ","305-03-BZ","72-21","2,8,10","Grand Avenue","Brooklyn","3","1877","27,30","M1-2","2","Variance (§72-21) to permit the legalization of residential occupancy, Use Group 2, located in an M1-2 zoning district, is contrary to Z.R. §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/305-03-BZ.pdf","2004-08-10T00:00:00.000",,,,,,,,,
"2005-10-13T00:00:00.000","BZY","307-05-BZY","11-331","606","Seargirt Avenue","Queens","4","15604","292","R3X","14","Extend the time to complete construction for a major or minor development
pursuant to Z.R §11-331.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/307-05-BZY.pdf","2006-08-29T00:00:00.000",,,,,,,,,
"2000-12-28T00:00:00.000","BZ","313-00-BZ","72-21","248-55","Jamica Avenue","Queens","4","8664","45","C2-2 IN R4","13","Variance (§72-21) to convert gasoline station (UG16b) to auto repairs (UG16b) and auto sales (UG16a) and enlarge building.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/313-00-BZ.pdf","2001-10-16T00:00:00.000",,,,,,,,,
"2012-09-12T00:00:00.000","SOC","314-08-BZII","72-01 & 72-22","437-447","West 13th Street","Manhattan","1","646","19, 20","M1-5","2","Extension of Time to complete construction of an approved variance (§72-21) to permit the construction of a 12-story commercial office and retail building, which will expire on November 24, 2013; waiver of the Rules.  M1-5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/314-08-BZII.pdf","2012-12-11T00:00:00.000","10014","40.741009","-74.007618","3","1089295","1006460019","79","MN0203","(40.741009, -74.007618)"
