"open_data_crash_id","crash_date","crash_time","crash_police_precinct","crash_borough","total_non_severe_injuries","total_severe_injuries","total_fatalities","latitude","longitude","on_street","cross_street","address","highway_reference_marker","zipcode","similar_fatalities_severe","similar_fatalities_all","community_board","council_district","bin","bbl","census_tract_2020_","neighborhood_tabulation_area_nta_2020_"
"4537939","2022-06-15T00:00:00.000","12:52","40","Bronx","0","1","0","40.8179100","-73.9307250",,,"475        EXTERIOR STREET",,,"0","0","201","8","2109624","2023490112","6301","BX0401"
"4537970","2022-06-16T00:00:00.000","03:45","46","Bronx","0","0","1","40.8454670","-73.9281300","CROSS BRONX EXPY",,,"95IX1M22000",,"0","13",,,,,,
"4538280","2022-06-17T00:00:00.000","12:21","43","Bronx","0","1","0","40.8325600","-73.8694300","ROSEDALE AVENUE","EAST 172 STREET",,,,"0","0",,,,,,
"4539529","2022-06-18T00:00:00.000","02:34","43","Bronx","0","1","0",,,"BRUCKNER EXPRESSWAY",,,,,"0","0",,,,,,
"4539019","2022-06-18T00:00:00.000","04:32","43","Bronx","0","1","0","40.8283540","-73.8819900","WESTCHESTER AVENUE","COLGATE AVENUE",,,,"0","0",,,,,,
"4538998","2022-06-18T00:00:00.000","22:35","48","Bronx","1","1","0","40.8486060","-73.8898000","EAST 180 STREET","BELMONT AVENUE",,,,"1","3",,,,,,
"4539480","2022-06-19T00:00:00.000","14:56","49","Bronx","0","1","0","40.8677000","-73.8567300","LURTING AVENUE","ARNOW AVENUE",,,,"0","0",,,,,,
"4539080","2022-06-19T00:00:00.000","18:14","46","Bronx","1","1","0",,,"UNIVERSITY AVENUE","BRANDT PLACE",,,,"0","0",,,,,,
"4539350","2022-06-20T00:00:00.000","18:02","52","Bronx","0","1","0","40.8627780","-73.9061660","WEST FORDHAM ROAD","ANDREWS AVENUE",,,,"0","1",,,,,,
"4543165","2022-06-21T00:00:00.000","16:36","44","Bronx","1","2","0","40.8361100","-73.9223800","JEROME AVENUE",,,,,"1","11",,,,,,
"4539770","2022-06-21T00:00:00.000","20:00","44","Bronx","0","1","0","40.8436400","-73.9130400","WALTON AVENUE",,,,,"0","0",,,,,,
"4540961","2022-06-23T00:00:00.000","13:28","52","Bronx","0","1","0","40.8646500","-73.8907500",,,"2654       MARION AVENUE",,,"0","0","207","15","2016470","2032820019","40502","BX0702"
"4540385","2022-06-24T00:00:00.000","12:23","47","Bronx","0","1","0","40.8759400","-73.8618900",,,"801        EAST GUN HILL ROAD",,,"0","0","212","12","2129314","2046700002","380","BX1201"
"4541136","2022-06-24T00:00:00.000","19:40","42","Bronx","0","1","0","40.8396760","-73.9001100","EAST 172 STREET","3 AVENUE",,,,"1","5",,,,,,
"4541195","2022-06-25T00:00:00.000","03:50","46","Bronx","0","2","0","40.8500180","-73.9107000","JEROME AVENUE","WEST 177 STREET",,,,"0","1",,,,,,
"4548924","2022-06-25T00:00:00.000","18:12","47","Bronx","0","1","0","40.8714400","-73.8671650","WHITE PLAINS ROAD","BURKE AVENUE",,,,"0","0",,,,,,
"4541211","2022-06-25T00:00:00.000","18:12","46","Bronx","0","1","0","40.8469800","-73.9106500","EAST 175 STREET","WALTON AVENUE",,,,"0","0",,,,,,
"4542367","2022-06-26T00:00:00.000","14:00","40","Bronx","0","1","0","40.8173680","-73.9025900","EAST 156 STREET","PROSPECT AVENUE",,,,"0","0",,,,,,
"4542231","2022-06-26T00:00:00.000","19:30","41","Bronx","0","1","0","40.8157540","-73.8952900","BRUCKNER BOULEVARD","LONGWOOD AVENUE",,,,"0","0",,,,,,
"4542397","2022-06-26T00:00:00.000","21:18","44","Bronx","2","2","0","40.8447150","-73.9122800","EAST 174 STREET",,,,,"0","0",,,,,,
"4545593","2022-06-28T00:00:00.000","14:11","45","Bronx","0","1","0","40.8411250","-73.8433400",,,"25         WESTCHESTER SQUARE",,,"0","0","210","18","2041874","2039840035","200","BX1001"
"4541744","2022-06-28T00:00:00.000","23:50","46","Bronx","0","1","0","40.8580900","-73.9019240","EAST 183 STREET","MORRIS AVENUE",,,,"0","0",,,,,,
"4545189","2022-06-29T00:00:00.000","13:15","42","Bronx","0","1","0","40.8397670","-73.9053960","CLAREMONT PARKWAY","WEBSTER AVENUE",,,,"1","3",,,,,,
"4542132","2022-06-29T00:00:00.000","14:15","44","Bronx","4","1","0","40.8357770","-73.9164800","GRAND CONCOURSE",,,,,"0","2",,,,,,
"4542201","2022-06-29T00:00:00.000","18:21","50","Bronx","0","1","0","40.8700400","-73.8997000","WEST 195 STREET",,,,,"0","0",,,,,,
"4542918","2022-06-29T00:00:00.000","18:30","47","Bronx","0","1","0","40.8862950","-73.8479160","EAST 228 STREET","LACONIA AVENUE",,,,"0","0",,,,,,
"4542310","2022-06-29T00:00:00.000","23:54","40","Bronx","0","0","1","40.8142660","-73.9129640","EAST 149 STREET","SAINT ANNS AVENUE",,,,"1","2",,,,,,
"4515617","2022-04-02T00:00:00.000","04:12","73","Brooklyn","0","1","0","40.6763950","-73.9118700","ATLANTIC AVENUE","GUNTHER PLACE",,,,"0","2",,,,,,
"4516819","2022-04-02T00:00:00.000","07:46","77","Brooklyn","0","1","0","40.6729700","-73.9674500","EASTERN PARKWAY","UNDERHILL AVENUE",,,,"0","0",,,,,,
"4515785","2022-04-02T00:00:00.000","14:57","84","Brooklyn","6","1","0",,,"BROOKLYN BRIDGE",,,,,"0","0",,,,,,
"4515531","2022-04-02T00:00:00.000","16:57","72","Brooklyn","0","1","0","40.6460950","-74.0092800",,,"4811       5 AVENUE",,,"0","0","307","38","3348081","3007750004","98","BK0703"
"4517129","2022-04-07T00:00:00.000","19:35","62","Brooklyn","1","1","0","40.6165200","-73.9858600","20 AVENUE",,,,,"0","5",,,,,,
"4517159","2022-04-07T00:00:00.000","20:07","77","Brooklyn","0","0","1","40.6689500","-73.9339000","EASTERN PARKWAY",,,,,"0","4",,,,,,
"4517631","2022-04-07T00:00:00.000","21:43","67","Brooklyn","0","1","0","40.6613430","-73.9303800",,,"35         EAST 51 STREET",,,"0","0","317","41","3390681","3045920037","88002","BK1703"
"4517151","2022-04-07T00:00:00.000","23:26","72","Brooklyn","0","1","0","40.6394800","-74.0161740","60 STREET","5 AVENUE",,,,"0","1",,,,,,
"4517681","2022-04-08T00:00:00.000","13:50","77","Brooklyn","1","1","0","40.6692500","-73.9394400","EASTERN PARKWAY",,,,,"0","11",,,,,,
"4519231","2022-04-09T00:00:00.000","21:30","67","Brooklyn","2","1","0","40.6584780","-73.9281800","EAST 53 STREET","WINTHROP STREET",,,,"0","0",,,,,,
"4518362","2022-04-09T00:00:00.000","23:40","71","Brooklyn","0","1","0","40.6562600","-73.9501650","NOSTRAND AVENUE",,,,,"1","2",,,,,,
"4519568","2022-04-10T00:00:00.000","06:10","77","Brooklyn","1","1","0","40.6780100","-73.9413800",,,"ATLANTIC AVENUE",,,"0","9",,,,,,
"4518234","2022-04-11T00:00:00.000","16:40","70","Brooklyn","0","1","0","40.6482930","-73.9582300",,,"918        FLATBUSH AVENUE",,,"0","0","314","40","3117160","3051020028","51002","BK1401"
"4518809","2022-04-12T00:00:00.000","20:20","71","Brooklyn","0","2","0","40.6657260","-73.9614300",,,"971        WASHINGTON AVENUE",,,"0","0","309","35",,,"213","BK0901"
"4518572","2022-04-12T00:00:00.000","23:30","60","Brooklyn","0","1","0","40.5778270","-73.9603800",,,"722        BRIGHTON BEACH AVENUE",,,"0","0","313","48","3245125","3086920019","36002","BK1303"
"4518822","2022-04-13T00:00:00.000","16:15","66","Brooklyn","0","1","0","40.6332780","-73.9831850","45 STREET","16 AVENUE",,,,"0","0",,,,,,
"4519887","2022-04-13T00:00:00.000","21:50","73","Brooklyn","0","1","0","40.6631160","-73.9158860","DUMONT AVENUE","SARATOGA AVENUE",,,,"0","0",,,,,,
"4519453","2022-04-15T00:00:00.000","00:44","71","Brooklyn","0","1","0","40.6558460","-73.9431600",,,"489        CLARKSON AVENUE",,,"0","0","309","40","3327713","3048290001","808","BK0902"
"4522619","2022-04-15T00:00:00.000","07:45","84","Brooklyn","0","1","0","40.6959900","-73.9832200","GOLD STREET",,,,,"0","0",,,,,,
"4520851","2022-04-15T00:00:00.000","08:20","66","Brooklyn","0","1","0","40.6173170","-73.9794540",,,"2157       60 STREET",,,"0","0","312","44","3132018","3055150054","246","BK1204"
"4521210","2022-04-15T00:00:00.000","12:38","71","Brooklyn","0","1","0","40.6686480","-73.9283500","EASTERN PARKWAY","ROCHESTER AVENUE",,,,"0","0",,,,,,
"4522798","2022-04-15T00:00:00.000","18:06","66","Brooklyn","0","1","0","40.6339040","-73.9932900","13 AVENUE","51 STREET",,,,"0","0",,,,,,
"4522571","2022-04-15T00:00:00.000","20:44","81","Brooklyn","0","1","0","40.6852340","-73.9265400","PATCHEN AVENUE",,,,,"0","0",,,,,,
"4520178","2022-04-18T00:00:00.000","03:22","61","Brooklyn","2","1","0","40.5901100","-73.9742200","MC DONALD AVENUE","AVENUE X",,,,"0","0",,,,,,
"4520528","2022-04-18T00:00:00.000","14:30","72","Brooklyn","0","1","0","40.6520700","-74.0067600","40 STREET",,,,,"0","0",,,,,,
"4525238","2022-04-20T00:00:00.000","13:40","75","Brooklyn","0","1","0","40.6709500","-73.8625200",,,"1490       DUMONT AVENUE",,,"0","0","305","42","3395103","3044690001","120803","BK0505"
"4521715","2022-04-20T00:00:00.000","16:08","90","Brooklyn","0","1","0","40.7073900","-73.9505400","UNION AVENUE",,,,,"0","0",,,,,,
"4520865","2022-04-20T00:00:00.000","16:16","88","Brooklyn","0","1","0","40.6867450","-73.9655300","WASHINGTON AVENUE",,,,,"1","1",,,,,,
"4520810","2022-04-20T00:00:00.000","23:15","75","Brooklyn","3","1","0","40.6528780","-73.8770600",,,"410        GATEWAY DRIVE",,,"0","0","305","42","3397152","3044520565","107001","BK0504"
"4520978","2022-04-21T00:00:00.000","04:09","61","Brooklyn","0","1","1","40.5947600","-73.9819900","86 STREET",,,,,"0","0",,,,,,
"4521378","2022-04-21T00:00:00.000","16:00","73","Brooklyn","0","1","0","40.6572040","-73.9035200",,,"41         NEW LOTS AVENUE",,,"0","0","316","42","3085859","3038550038","920","BK1602"
"4523099","2022-04-22T00:00:00.000","08:44","78","Brooklyn","0","1","0","40.6757300","-73.9746000","7 AVENUE","LINCOLN PLACE",,,,"0","0",,,,,,
"4521823","2022-04-22T00:00:00.000","15:56","62","Brooklyn","2","0","1",,,"AVENUE P","WEST 4 STREET",,,,"0","0",,,,,,
"4521229","2022-04-22T00:00:00.000","18:00","88","Brooklyn","0","1","0","40.6866800","-73.9793700","FLATBUSH AVENUE",,,,,"0","1",,,,,,
"4530765","2022-04-23T00:00:00.000","23:00","77","Brooklyn","0","1","0",,,,,"1523       SAINT JOHNS PLACE",,,"0","0","308","36","3036900","3013800072","35701","BK0802"
"4521769","2022-04-24T00:00:00.000","07:45","66","Brooklyn","0","1","0","40.6377560","-74.0072100","8 AVENUE","56 STREET",,,,"0","0",,,,,,
"4521628","2022-04-24T00:00:00.000","17:24","62","Brooklyn","0","1","0","40.5983430","-73.9817200","AVENUE T",,,,,"0","0",,,,,,
"4522498","2022-04-24T00:00:00.000","21:25","67","Brooklyn","0","1","0","40.6423840","-73.9253900","AVENUE D",,,,,"0","3",,,,,,
"4522831","2022-04-25T00:00:00.000","20:10","75","Brooklyn","1","1","0","40.6853600","-73.8822100","HIGHLAND BOULEVARD","JAMAICA AVENUE",,,,"0","1",,,,,,
"4522826","2022-04-27T00:00:00.000","01:50","75","Brooklyn","0","1","0","40.6743850","-73.8879500","GLENMORE AVENUE",,,,,"0","0",,,,,,
"4523279","2022-04-28T00:00:00.000","20:48","62","Brooklyn","0","1","0","40.6003200","-73.9859500","STILLWELL AVENUE","AVENUE S",,,,"0","0",,,,,,
"4523231","2022-04-29T00:00:00.000","16:43","63","Brooklyn","2","1","0",,,"FLATLANDS AVENUE","EAST 59 STREET",,,,"0","3",,,,,,
"4523255","2022-04-29T00:00:00.000","21:30","77","Brooklyn","0","1","0","40.6694340","-73.9255000","BUFFALO AVENUE","LINCOLN PLACE",,,,"0","1",,,,,,
"4524159","2022-04-30T00:00:00.000","09:35","69","Brooklyn","0","0","1",,,"EAST 89 STREET",,,,,"0","0",,,,,,
"4525561","2022-04-30T00:00:00.000","20:48","68","Brooklyn","1","1","0",,,"65 STREET","7 AVENUE",,,,"0","0",,,,,,
"4523693","2022-05-01T00:00:00.000","11:27","73","Brooklyn","0","1","0",,,"STRAUSS STREET","LOTT AVENUE",,,,"0","0",,,,,,
"4524124","2022-05-01T00:00:00.000","20:35","62","Brooklyn","0","1","0","40.6250420","-73.9953400","62 STREET",,,,,"0","0",,,,,,
"4524510","2022-05-01T00:00:00.000","21:00","75","Brooklyn","0","1","0","40.6773570","-73.8868700","ATLANTIC AVENUE","WARWICK STREET",,,,"0","4",,,,,,
"4523958","2022-05-01T00:00:00.000","22:31","75","Brooklyn","0","1","0",,,,,"731        HEGEMAN AVENUE",,,"0","0","305","42","3096894","3043080029","1122","BK0503"
"4524018","2022-05-02T00:00:00.000","03:26","78","Brooklyn","0","1","0","40.6723100","-73.9903000",,,"433        3 AVENUE",,,"0","0","306","39","3396804","3009970006","121","BK0601"
"4524609","2022-05-03T00:00:00.000","16:20","60","Brooklyn","0","1","0","40.5773900","-73.9989850","NEPTUNE AVENUE","WEST 32 STREET",,,,"0","0",,,,,,
"4526772","2022-05-04T00:00:00.000","17:23","67","Brooklyn","0","1","0","40.6602800","-73.9257600","EAST 92 STREET",,,,,"1","3",,,,,,
"4524747","2022-05-04T00:00:00.000","19:50","76","Brooklyn","0","1","0","40.6829570","-73.9978800","UNION STREET","CLINTON STREET",,,,"0","0",,,,,,
"4525008","2022-05-05T00:00:00.000","08:23","66","Brooklyn","0","0","1","40.6470680","-73.9939350","9 AVENUE",,,,,"0","1",,,,,,
"4525211","2022-05-05T00:00:00.000","11:27","63","Brooklyn","0","1","0","40.6173820","-73.9434740","KINGS HIGHWAY","AVENUE N",,,,"0","0",,,,,,
"4525367","2022-05-05T00:00:00.000","15:58","67","Brooklyn","0","1","0",,,"CLARENDON ROAD","EAST 31 STREET",,,,"0","0",,,,,,
"4525128","2022-05-05T00:00:00.000","22:40","83","Brooklyn","0","1","0","40.6974330","-73.9312300","MYRTLE AVENUE","WILLOUGHBY AVENUE",,,,"0","0",,,,,,
"4525724","2022-05-06T00:00:00.000","11:56","66","Brooklyn","1","1","0","40.6445600","-73.9883600","FORT HAMILTON PARKWAY","36 STREET",,,,"0","4",,,,,,
"4525405","2022-05-06T00:00:00.000","12:35","71","Brooklyn","0","1","0","40.6674700","-73.9396000","ALBANY AVENUE","PRESIDENT STREET",,,,"0","1",,,,,,
"4525491","2022-05-06T00:00:00.000","13:14","72","Brooklyn","0","0","1","40.6626930","-73.9957050","4 AVENUE","21 STREET",,,,"0","0",,,,,,
"4526886","2022-05-07T00:00:00.000","19:00","60","Brooklyn","0","1","0","40.5774100","-73.9623700","BRIGHTON BEACH AVENUE","BRIGHTON 5 STREET",,,,"0","1",,,,,,
"4525623","2022-05-07T00:00:00.000","20:15","62","Brooklyn","1","1","0",,,,,"349        EAST 56 STREET",,,"0","0","317","45","3104596","3047410066","946","BK1703"
"4526592","2022-05-07T00:00:00.000","22:30","60","Brooklyn","0","1","0","40.5754130","-73.9834300","SURF AVENUE",,,,,"0","0",,,,,,
"4526651","2022-05-08T00:00:00.000","15:10","79","Brooklyn","0","1","0","40.6927900","-73.9520600","HART STREET","NOSTRAND AVENUE",,,,"0","0",,,,,,
"4526544","2022-05-08T00:00:00.000","16:45","81","Brooklyn","0","1","0","40.6904260","-73.9335500","STUYVESANT AVENUE",,,,,"0","0",,,,,,
"4527671","2022-05-09T00:00:00.000","00:00","90","Brooklyn","0","1","0","40.7032100","-73.9462600","BROADWAY","MOORE STREET",,,,"0","1",,,,,,
"4526926","2022-05-09T00:00:00.000","00:30","69","Brooklyn","3","1","1","40.6278270","-73.8902100","BELT PARKWAY",,,"907CX2M14139",,"0","0",,,,,,
"4526227","2022-05-09T00:00:00.000","07:30","69","Brooklyn","0","1","0",,,"GLENWOOD ROAD",,,,,"0","0",,,,,,
"4526600","2022-05-09T00:00:00.000","19:09","60","Brooklyn","0","1","0","40.5823300","-73.9671500",,,"2727       OCEAN PARKWAY",,,"0","0","313","48","3196299","3072600028","366","BK1303"
"4526661","2022-05-10T00:00:00.000","14:25","62","Brooklyn","0","1","0","40.6055560","-73.9936900","21 AVENUE",,,,,"0","0",,,,,,
"4526996","2022-05-11T00:00:00.000","10:07","70","Brooklyn","0","1","0","40.6251750","-73.9614000","AVENUE J","EAST 15 STREET",,,,"0","1",,,,,,
"4531879","2022-05-11T00:00:00.000","12:50","79","Brooklyn","0","1","0","40.6803130","-73.9433200","TOMPKINS AVENUE",,,,,"0","0",,,,,,
"4527481","2022-05-12T00:00:00.000","00:00","71","Brooklyn","0","1","0","40.6635170","-73.9572140","EMPIRE BOULEVARD","BEDFORD AVENUE",,,,"0","0",,,,,,
"4527550","2022-05-12T00:00:00.000","09:23","83","Brooklyn","0","1","0","40.6857600","-73.9155040","HALSEY STREET","BROADWAY",,,,"0","1",,,,,,
"4527940","2022-05-12T00:00:00.000","11:19","84","Brooklyn","0","1","0","40.6886140","-73.9891740","SMITH STREET",,,,,"0","0",,,,,,
"4527941","2022-05-13T00:00:00.000","14:17","75","Brooklyn","0","1","0","40.6652000","-73.8794100","HEGEMAN AVENUE","LINWOOD STREET",,,,"0","0",,,,,,
"4527961","2022-05-14T00:00:00.000","03:55","75","Brooklyn","0","1","0",,,"LINDEN BOULEVARD",,,,,"0","0",,,,,,
"4530568","2022-05-14T00:00:00.000","18:46","83","Brooklyn","0","1","0","40.6932400","-73.9286500","KOSCIUSZKO STREET","BROADWAY",,,,"0","2",,,,,,
"4527665","2022-05-15T00:00:00.000","03:05","73","Brooklyn","2","1","0","40.6694760","-73.9199750","EASTERN PARKWAY",,,,,"0","1",,,,,,
"4528196","2022-05-15T00:00:00.000","16:48","73","Brooklyn","0","1","0","40.6694760","-73.9199750","HOWARD AVENUE","EASTERN PARKWAY",,,,"1","4",,,,,,
"4528281","2022-05-15T00:00:00.000","17:50","81","Brooklyn","0","1","0","40.6908570","-73.9336400",,,"136        STUYVESANT AVENUE",,,"0","0","303","36","3043786","3016150044","291","BK0302"
"4535750","2022-05-15T00:00:00.000","19:53","60","Brooklyn","0","1","0",,,"SHORE PARKWAY","BRIGHTON 3 STREET",,,,"0","0",,,,,,
"4528365","2022-05-16T00:00:00.000","08:48","68","Brooklyn","0","1","0","40.6215970","-74.0247900",,,"542        85 STREET",,,"0","0","310","47","3153206","3060360024","142","BK1001"
"4531302","2022-05-16T00:00:00.000","18:30","72","Brooklyn","0","1","0",,,"21 STREET",,,,,"0","0",,,,,,
"4528417","2022-05-16T00:00:00.000","20:58","77","Brooklyn","0","0","1",,,"EASTERN PARKWAY",,,,,"0","0",,,,,,
"4528522","2022-05-17T00:00:00.000","00:25","63","Brooklyn","2","1","0","40.6136800","-73.9119340","MILL AVENUE","STRICKLAND AVENUE",,,,"0","0",,,,,,
"4528708","2022-05-17T00:00:00.000","15:34","78","Brooklyn","0","1","0","40.6727680","-73.9867200","4 AVENUE","5 STREET",,,,"0","0",,,,,,
"4528807","2022-05-17T00:00:00.000","18:10","71","Brooklyn","0","1","0","40.6689640","-73.9505900","NOSTRAND AVENUE",,,,,"0","0",,,,,,
"4529316","2022-05-17T00:00:00.000","18:20","67","Brooklyn","0","1","0","40.6426300","-73.9228900",,,"5700       AVENUE D",,,"0","0","317","45","3222219","3079327501","946","BK1703"
"4531639","2022-05-17T00:00:00.000","20:09","69","Brooklyn","0","1","0","40.6371600","-73.9063340","EAST 87 STREET","AVENUE J",,,,"0","0",,,,,,
"4528844","2022-05-17T00:00:00.000","23:55","75","Brooklyn","0","1","0","40.6796340","-73.8978300",,,"72         HIGHLAND BOULEVARD",,,"0","0","305","37","3080584","3034830024","114201","BK0501"
"4529026","2022-05-18T00:00:00.000","14:15","76","Brooklyn","0","1","0","40.6702230","-74.0092500",,,"640        COLUMBIA STREET",,,"0","0","306","38","3394734","3006120099","5302","BK0601"
"4529022","2022-05-18T00:00:00.000","15:36","73","Brooklyn","0","1","0","40.6710550","-73.9161150",,,"1578       EASTERN PARKWAY",,,"0","0","316","41","3039417","3014680042","363","BK1601"
"4529305","2022-05-18T00:00:00.000","20:55","71","Brooklyn","1","1","0","40.6653750","-73.9342350","CROWN STREET","SCHENECTADY AVENUE",,,,"1","3",,,,,,
"4530484","2022-05-19T00:00:00.000","13:30","61","Brooklyn","0","1","0","40.5881960","-73.9523200",,,"1701       AVENUE Z",,,"0","0","315","48","3204045","3074380044","592","BK1503"
"4529776","2022-05-19T00:00:00.000","18:20","70","Brooklyn","0","1","0","40.6379970","-73.9587300",,,"1010       OCEAN AVENUE",,,"0","0","314","40","3120243","3052050031","518","BK1402"
"4532493","2022-05-21T00:00:00.000","16:33","61","Brooklyn","0","1","0","40.5839600","-73.9253000","BELT PARKWAY",,,"907CX2M13098",,"0","3",,,,,,
"4529754","2022-05-21T00:00:00.000","19:20","60","Brooklyn","0","2","0","40.5884800","-73.9918750","SHORE PARKWAY",,,,,"0","2",,,,,,
"4529709","2022-05-21T00:00:00.000","21:56","62","Brooklyn","2","1","0","40.6006280","-74.0036100","CROPSEY AVENUE",,,,,"0","0",,,,,,
"4530378","2022-05-22T00:00:00.000","01:15","94","Brooklyn","0","1","0","40.7154430","-73.9518500","MEEKER AVENUE","UNION AVENUE",,,,"0","0",,,,,,
"4531984","2022-05-22T00:00:00.000","09:41","73","Brooklyn","0","1","0","40.6647900","-73.9124300",,,"644        BOYLAND STREET",,,"0","0","316","41","3081750","3035570133","898","BK1602"
"4530061","2022-05-22T00:00:00.000","11:58","73","Brooklyn","0","2","0","40.6638400","-73.9216600","EAST 98 STREET","BLAKE AVENUE",,,,"0","1",,,,,,
"4530009","2022-05-22T00:00:00.000","16:57","73","Brooklyn","0","1","0","40.6601800","-73.9141400","RIVERDALE AVENUE","STRAUSS STREET",,,,"0","0",,,,,,
"4530249","2022-05-22T00:00:00.000","20:52","75","Brooklyn","0","1","0","40.6754040","-73.8719200","PITKIN AVENUE","EUCLID AVENUE",,,,"0","4",,,,,,
"4530241","2022-05-23T00:00:00.000","01:40","88","Brooklyn","0","1","0","40.6941150","-73.9731000",,,"115        CARLTON AVENUE",,,"0","0","302","35","3058045","3020440012","18501","BK0203"
"4530548","2022-05-23T00:00:00.000","09:30","78","Brooklyn","0","1","0",,,,,"185        11 STREET",,,"0","0","306","38","3022516","3010150074","121","BK0601"
"4530541","2022-05-23T00:00:00.000","11:45","66","Brooklyn","0","1","0","40.6354680","-73.9789300",,,"5          DITMAS AVENUE",,,"0","0","312","39","3126564","3053840049","486","BK1203"
"4531177","2022-05-23T00:00:00.000","21:20","73","Brooklyn","0","1","0","40.6638400","-73.9216600","EAST 98 STREET","BLAKE AVENUE",,,,"2","3",,,,,,
"4531249","2022-05-24T00:00:00.000","07:19","90","Brooklyn","1","1","0","40.7029840","-73.9458600","BROADWAY","LEONARD STREET",,,,"0","0",,,,,,
"4530757","2022-05-24T00:00:00.000","11:59","63","Brooklyn","0","2","0","40.5837250","-73.8937200","FLATBUSH AVENUE","AVIATION ROAD",,,,"0","0",,,,,,
"4533195","2022-05-24T00:00:00.000","16:00","79","Brooklyn","0","1","0","40.6945760","-73.9561500","BEDFORD AVENUE",,,,,"0","2",,,,,,
"4531016","2022-05-24T00:00:00.000","19:35","75","Brooklyn","0","1","0","40.6800160","-73.8774300","ATLANTIC AVENUE","LOGAN STREET",,,,"0","18",,,,,,
"4531488","2022-05-25T00:00:00.000","15:00","71","Brooklyn","0","1","0","40.6704670","-73.9570600",,,"352        EASTERN PARKWAY",,,"0","0","309","35","3324531","3012660012","325","BK0901"
"4533791","2022-05-26T00:00:00.000","10:00","68","Brooklyn","0","1","0","40.6364750","-74.0367000",,,"7101       SHORE ROAD",,,"0","0","310","47","3146369","3058870006","34","BK1001"
"4531667","2022-05-26T00:00:00.000","14:00","63","Brooklyn","0","1","0","40.5837250","-73.8937200","FLATBUSH AVENUE","AVIATION ROAD",,,,"0","8",,,,,,
"4532157","2022-05-26T00:00:00.000","14:00","84","Brooklyn","0","1","0","40.6902400","-73.9943700","ATLANTIC AVENUE",,,,,"0","2",,,,,,
"4531788","2022-05-26T00:00:00.000","18:00","73","Brooklyn","2","2","0",,,"Mother Gaston Blvd","Somers Street",,,,"0","0",,,,,,
"4531998","2022-05-28T00:00:00.000","00:45","83","Brooklyn","0","1","0","40.6998140","-73.9323600","EVERGREEN AVENUE",,,,,"0","0",,,,,,
"4532547","2022-05-28T00:00:00.000","06:45","78","Brooklyn","0","1","0","40.6720050","-73.9938900","2 AVENUE","10 STREET",,,,"0","0",,,,,,
"4532133","2022-05-28T00:00:00.000","17:20","75","Brooklyn","0","1","0","40.6697920","-73.8816760",,,"995        BLAKE AVENUE",,,"0","0","305","42","3323401","3040500039","1164","BK0502"
"4532374","2022-05-28T00:00:00.000","19:40","94","Brooklyn","0","1","0",,,"MEEKER AVENUE",,,,,"0","0",,,,,,
"4532589","2022-05-29T00:00:00.000","01:10","72","Brooklyn","0","1","0","40.6518940","-74.0140150","2 AVENUE","45 STREET",,,,"0","0",,,,,,
"4533335","2022-05-29T00:00:00.000","12:47","71","Brooklyn","0","1","0","40.6658700","-73.9424800",,,"371        KINGSTON AVENUE",,,"0","0","309","35","3330806","3012930001","333","BK0901"
"4532521","2022-05-29T00:00:00.000","13:53","71","Brooklyn","0","1","0","40.6627350","-73.9571300","BEDFORD AVENUE",,,,,"0","0",,,,,,
"4532188","2022-05-29T00:00:00.000","18:40","68","Brooklyn","0","1","0","40.6358150","-74.0374150",,,"7215       SHORE ROAD",,,"0","0","310","47","3147155","3059040025","38","BK1001"
"4532206","2022-05-29T00:00:00.000","19:20","88","Brooklyn","0","1","0","40.6866230","-73.9751800",,,"733        FULTON STREET",,,"0","0","302","35","3059297","3021160008","35","BK0203"
"4532544","2022-05-30T00:00:00.000","09:40","78","Brooklyn","0","1","0","40.6615940","-73.9793550","PROSPECT PARK WEST","14 STREET",,,,"0","0",,,,,,
"4532525","2022-05-30T00:00:00.000","10:18","62","Brooklyn","3","0","1","40.6085930","-73.9750000","AVENUE P","WEST 1 STREET",,,,"0","0",,,,,,
"4532543","2022-05-30T00:00:00.000","16:00","78","Brooklyn","0","1","0","40.6531900","-73.9662200","PARKSIDE AVENUE","PARADE PLACE",,,,"0","0",,,,,,
"4535113","2022-05-30T00:00:00.000","16:00","70","Brooklyn","0","1","0","40.6531900","-73.9662200","PARKSIDE AVENUE","PARADE PLACE",,,,"0","0",,,,,,
"4532904","2022-05-31T00:00:00.000","10:30","67","Brooklyn","0","1","0","40.6320150","-73.9417650","AVENUE H","BROOKLYN AVENUE",,,,"0","1",,,,,,
"4534689","2022-05-31T00:00:00.000","15:00","88","Brooklyn","0","1","0","40.6960870","-73.9626500","EMERSON PLACE","PARK AVENUE",,,,"0","0",,,,,,
"4533184","2022-05-31T00:00:00.000","18:40","66","Brooklyn","0","1","0","40.6314540","-73.9922560","14 AVENUE","53 STREET",,,,"0","0",,,,,,
"4534790","2022-06-01T00:00:00.000","13:08","69","Brooklyn","0","1","0","40.6449170","-73.8943250","EAST 103 STREET","AVENUE J",,,,"0","4",,,,,,
"4533299","2022-06-01T00:00:00.000","13:12","79","Brooklyn","0","0","1","40.6881500","-73.9598700","CLASSON AVENUE","CLIFTON PLACE",,,,"0","0",,,,,,
"4533427","2022-06-01T00:00:00.000","15:30","90","Brooklyn","0","1","0","40.7073360","-73.9321900",,,"101        MORGAN AVENUE",,,"0","0","301","34","3425617","3030750023","453","BK0104"
