"inspection_type","job_ticket_or_work_order_id","job_id","job_progress","bbl","boro_code","block","lot","house_number","street_name","zip_code","x_coord","y_coord","latitude","longitude","borough","inspection_date","result","approved_date","location","community_board","council_district","census_tract","bin","nta"
"Initial","13445777","PC7915614","1",,"1","00422","0067","ELDRIDGE","STREET","10002",,,,,"Manhattan","2022-08-04T15:55:11.000","Passed","2022-08-05T09:46:25.000",,,,,,
"Compliance","12884401","PC7178506","2",,"3","01653","0074","null","JEFFERSON AVENUE","11221",,,"40.6864297626706","-73.9247485578345","Brooklyn","2014-09-23T15:35:53.000","Passed","2014-09-24T09:38:49.000","
,  
(40.6864297626706, -73.9247485578345)",,,,,
"BAIT","2914368","PC8097388","3",,"2","02889","0014","CLAY","AVENUE","10457",,,,,"Bronx","2023-08-04T18:20:21.000","Bait applied","2023-08-10T13:57:17.000",,,,,,
"Initial","11461946","PC7229698","1","3059070046","3","05907","0046","7218","3 AVENUE","11209","976745","170016","40.633321131791","-74.027039327008","Brooklyn","2019-06-13T13:00:07.000","Passed","2019-06-17T15:08:41.000","
,  
(40.633321131791, -74.027039327008)","10","47","66","3147306","Bay Ridge"
"Initial","13529096","PC7993012","1",,"3","01691","0037","MALCOLM","X BOULEVARD","11233",,,,,"Brooklyn","2022-11-25T16:05:00.000","Passed","2022-11-28T08:42:36.000",,,,,,
"BAIT","2539860","PC6699664","5",,"2","03056","0022",,"HOFFMAN STREET","10458","1015135","251348","40.8565139398211","-73.8883538647066","Bronx","2015-08-05T11:37:10.000","Bait applied","2015-08-06T15:12:48.000","
,  
(40.8565139398211, -73.8883538647066)",,,,,
"Initial","13700395","PC8171466","1",,"3","03172","0012",,,"11206",,,,,"Brooklyn","2023-08-14T16:12:18.000","Rat Activity","2023-08-17T13:25:08.000",,,,,,
"Compliance","12954873","PC7517519","2",,"4","00060","0016","null","47 ROAD","11101",,,"40.7440946437265","-73.9507585346349","Queens","2016-12-05T13:30:56.000","Passed","2016-12-09T14:04:16.000","
,  
(40.7440946437265, -73.9507585346349)",,,,,
"Initial","12334618","PC7050928","1","3032930009","3","03293","0009","1078","GREENE AVENUE","11221","1005068","191332","40.691914610876","-73.925128198377","Brooklyn","2017-09-26T09:54:25.000","Passed","2017-09-27T11:47:02.000","
,  
(40.691914610876, -73.925128198377)","4","37","395","3075263","Bushwick (East)"
"Initial","13702016","PC8168989","1",,"2","03348","0048","HULL","AVENUE","10467",,,,,"Bronx","2023-08-16T11:35:00.000","Rat Activity","2023-08-18T10:54:52.000",,,,,,
"Initial","13701988","PC8173411","1",,"2","02979","0028","0000","HOE AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-08-15T14:09:38.000","Rat Activity","2023-08-17T09:52:31.000","
,  
(0.0, 0.0)",,,,,
"Initial","13372520","PC7849877","1",,"2","03250","0210","0000","WEBB AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2022-04-21T13:05:00.000","Rat Activity","2022-04-22T13:23:13.000","
,  
(0.0, 0.0)",,,,,
"Initial","13603267","PC8070446","1",,"2","02625","0017","0000","EAGLE AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2023-03-20T15:52:00.000","Rat Activity","2023-03-21T11:01:22.000","
,  
(0.0, 0.0)",,,,,
"Initial","11633829","PC7341702","1",,"4","09763","0051",,"88 AVENUE","11432","0","0",,,"Queens","2010-04-06T14:40:36.000","Passed","2010-04-14T10:00:04.000",,,,,,
"BAIT","2916799","PC8121922","1",,"3","01546","0001",,,"11233",,,,,"Brooklyn","2023-08-23T11:55:04.000","Monitoring visit","2023-08-24T15:46:31.000",,,,,,
"Initial","13260539","PC7740640","1",,"5","00035","0118","000","BROOK STREET",,,,"0.00000000000000000000","0.00000000000000000000","Staten Island","2021-07-22T08:20:27.000","Failed for Other R","2021-08-03T10:43:36.000","
,  
(0.0, 0.0)",,,,,
"Initial","13619608","PC8080879","1",,"2","03207","0019","CLINTON","PLACE","10453",,,,,"Bronx","2023-04-12T10:36:23.000","Passed","2023-04-13T15:45:57.000",,,,,,
"BAIT","2842534","PC7829399","3",,"1","00387","0122","000","East 6 STREET",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2022-04-30T11:05:00.000","Bait applied","2022-05-02T13:20:00.000","
,  
(0.0, 0.0)",,,,,
"Initial","13696961","PC8166071","1","2030660146","2","03066","0146","576","EAST 189 STREET","10458",,,"40.857677247068","-73.886621405146","Bronx","2023-08-09T11:50:38.000","Passed","2023-08-11T15:27:56.000","
,  
(40.857677247068, -73.886621405146)","6","15","389","2116901","Belmont"
"Initial","13434810","PC7907796","1",,"5","04265","0048",,,"10306",,,,,"Staten Island","2022-07-20T11:25:39.000","Failed for Other R","2022-07-21T12:55:27.000",,,,,,
"BAIT","2821191","PC7769719","1","3033260065","9","03326","0065","261","LINDEN STREET","11237",,,,,,"2021-11-04T10:16:28.000","Bait applied","2021-11-05T07:56:57.000",,"4","37","433","3076168","Bushwick (East)"
"Initial","13519344","PC7983677","1",,"2","03186","0080","WALTON","AVENUE","10453",,,,,"Bronx","2022-11-09T10:20:52.000","Passed","2022-11-16T15:17:33.000",,,,,,
"Initial","13402785","PC7875116","1","2025040070","2","02504","0070","970","ANDERSON AVENUE","10452",,,"40.831602481419","-73.927666163482","Bronx","2022-06-03T12:00:05.000","Passed","2022-06-06T09:14:50.000","
,  
(40.831602481419, -73.927666163482)","4","8","189","2003046","Highbridge"
"Initial","13135774","PC7573325","1",,"3","01768","0120",,,"11206",,,,,"Brooklyn","2020-02-16T12:20:29.000","Passed","2020-02-18T08:03:57.000",,,,,,
"Initial","11982194","PC6667319","1",,"2","03052","0007","532","BATHGATE AVENUE",,"1014361","250773","0.00000000000000000000","0.00000000000000000000","Bronx","2014-04-11T15:13:16.000","Passed","2014-04-17T11:22:00.000","
,  
(0.0, 0.0)",,,,,
"Initial","13702362","PC8171716","1",,"1","01994","0001","RIVERSIDE","DRIVE","10027",,,,,"Manhattan","2023-08-16T12:38:20.000","Rat Activity","2023-08-22T15:43:00.000",,,,,,
"BAIT","2481610","PC6514451","5",,"1","00420","0001","000","CHRYSTIE STREET",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2013-06-23T14:20:55.000","Bait applied","2013-06-28T13:48:54.000","
,  
(0.0, 0.0)",,,,,
"Initial","13601621","PC8068747","1",,"2","02420","9039","COURTLANDT","AVENUE","10451",,,,,"Bronx","2023-03-17T11:50:00.000","Passed","2023-03-20T13:26:30.000",,,,,,
"Initial","12212113","PC6800954","1","2031220156","2","03122","0156","2089","DALY AVENUE","10460","1016842","246906","40.844204137567","-73.881960310946","Bronx","2016-11-09T15:34:47.000","Passed","2016-11-21T14:48:48.000","
,  
(40.844204137567, -73.881960310946)","6","15","363","2112871","West Farms"
"Initial","11739525","PC6569025","1",,"2","03165","0009",,"CRESTON AVENUE","10468","1012117","252651","40.8601018606245","-73.8992517167196","Bronx","2011-05-25T10:03:51.000","Passed","2011-05-26T11:35:19.000","
,  
(40.8601018606245, -73.8992517167196)",,,,,
"Initial","13622184","PC8088779","1","2024990001","2","02499","0001","30","EAST 161 STREET","10451",,,"40.828619082487","-73.927878999856","Bronx","2023-04-17T14:09:32.000","Passed","2023-04-18T12:52:28.000","
,  
(40.828619082487, -73.927878999856)","4","8","189","2000000","Highbridge"
"BAIT","2453135","PC7501640","3",,"5","03472","0001","000","NUGENT AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Staten Island","2012-07-03T09:57:05.000","Bait applied","2012-07-05T08:54:53.000","
,  
(0.0, 0.0)",,,,,
"Initial","11571053","PC7484846","1",,"5","04581","0053","null","BARLOW AVENUE","10308",,,"40.5614805912248","-74.1493681001564","Staten Island","2016-10-21T12:54:43.000","Rat Activity","2016-10-24T10:15:51.000","
,  
(40.5614805912248, -74.1493681001564)",,,,,
"BAIT","2872319","PC7931854","3",,"4","03907","1125",,,"11385",,,,,"Queens","2022-12-12T09:30:00.000","Bait applied",,,,,,,
"Initial","12319094","PC6367709","1",,"1","00262","0025","430","FDR DRIVE WEST LANE",,"990284","198304","0.00000000000000000000","0.00000000000000000000","Manhattan","2017-08-23T15:10:39.000","Passed","2017-08-25T12:27:18.000","
,  
(0.0, 0.0)",,,,,
"Initial","13581539","PC8048792","1",,"1","01038","0008",,,"10036",,,,,"Manhattan","2023-02-15T08:00:07.000","Passed","2023-02-16T11:05:31.000",,,,,,
"Initial","13165534","PC7617327","1",,"4","03369","0005",,,"11385",,,,,"Queens","2020-07-06T09:20:45.000","Rat Activity","2020-07-07T11:00:49.000",,,,,,
"Initial","13697584","PC8163551","1",,"1","00374","0032","EAST","5 STREET","10009",,,,,"Manhattan","2023-08-09T08:30:52.000","Failed for Other R","2023-08-10T08:34:39.000",,,,,,
"Initial","13443952","PC7917494","1",,"2","03929","0050",,,"10462",,,,,"Bronx","2022-08-02T07:40:00.000","Rat Activity","2022-08-03T14:49:46.000",,,,,,
"Initial","11666597","PC6527304","1","2030920001","2","03092","0001","701","EAST TREMONT AVENUE","10457","1014452","247346","40.845335632726","-73.890965309915","Bronx","2010-08-17T11:08:00.000","Passed","2010-08-18T13:52:29.000","
,  
(40.845335632726, -73.890965309915)","6","17","371","2012610","Tremont"
"Initial","13629067","PC8082059","1",,"2","03253","0210","ARMAND","PLACE","0",,,,,"Bronx","2023-04-26T08:55:00.000","Passed","2023-04-27T10:55:05.000",,,,,,
"BAIT","2910456","PC7989863","10","2030500025","9","03050","0025","480","EAST 183RD STREET","10458",,,,,,"2023-07-13T12:54:22.000","Bait applied","2023-07-28T09:51:07.000",,"6","15","385","2011549","Belmont"
"Initial","13424834","PC7894854","1",,"1","02004","0046","2290","JOE DIMAGGIO HIGHWAY",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2022-07-07T09:40:45.000","Passed","2022-07-08T08:37:03.000","
,  
(0.0, 0.0)",,,,,
"BAIT","2490001","PC6514289","14",,"1","01988","0165","000","BROADWAY",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2013-10-26T08:10:46.000","Monitoring visit","2013-10-29T07:41:23.000","
,  
(0.0, 0.0)",,,,,
"BAIT","2870134","PC8003005","1",,"2","03056","0001",,,"10458",,,,,"Bronx","2022-11-23T09:53:00.000","Bait applied","2022-12-06T08:22:55.000",,,,,,
"Initial","13530115","PC7988239","1","4036820005","4","03682","0005","71-01","68 STREET","11385","1016009","195633","40.703288990139","-73.885326924594","Queens","2022-11-28T09:30:54.000","Passed","2022-11-30T13:52:40.000","
,  
(40.703288990139, -73.885326924594)","5","30","627","4089510","Glendale"
"Initial","13186825","PC7633911","1",,"3","01867","0146","HERKIMER","STREET","11216",,,,,"Brooklyn","2020-09-28T10:00:00.000","Passed","2020-10-01T22:56:34.000",,,,,,
"STOPPAGE","2914696","PC8119907","1",,"3","01155","0004",,,"11238",,,,,"Brooklyn","2023-08-08T13:08:00.000","Stoppage done","2023-08-11T07:34:25.000",,,,,,
"Initial","11912571","PC7542516","1",,"1","00288","0076",,"HENRY STREET","10002","988497","199443","40.7141388422334","-73.9846725470408","Manhattan","2013-04-19T10:09:08.000","Passed","2013-04-26T15:55:36.000","
,  
(40.7141388422334, -73.9846725470408)",,,,,
"Initial","12058511","PC6700310","1",,"2","03100","0040","1028","GROTE STREET","10460","1016517","248946","40.849376228978","-73.882945110157","Bronx","2015-03-25T15:18:36.000","Passed","2015-04-03T09:03:13.000","
,  
(40.849376228978, -73.882945110157)","6","15","393",,"Belmont"
"Initial","12207257","PC6759687","1",,"2","02879","0167",,"SEDGWICK AVENUE","10453","1007254","250544","40.85433052293","-73.9168438682348","Bronx","2016-10-31T14:18:42.000","Passed","2016-11-04T11:20:20.000","
,  
(40.85433052293, -73.9168438682348)",,,,,
"Initial","11655159","PC6603905","1",,"2","02897","0182",,"EAST 173 STREET","10457","1011153","246088","40.8420881211146","-73.902767459891","Bronx","2010-07-06T14:04:17.000","Passed","2010-07-07T09:35:15.000","
,  
(40.8420881211146, -73.902767459891)",,,,,
"Initial","13573107","PC8036720","1","2025120010","2","02512","0010","1022","OGDEN AVENUE","10452",,,"40.833530134764","-73.92902282071","Bronx","2023-02-03T09:58:00.000","Passed","2023-02-07T13:56:43.000","
,  
(40.833530134764, -73.92902282071)","4","16","189","2003204","Highbridge"
"Initial","13424572","PC7892706","1","3059810012","3","05981","0012","514","79 STREET","11209","977748","167435","40.626237642874","-74.023423180874","Brooklyn","2022-07-05T11:05:42.000","Passed","2022-07-07T11:16:56.000","
,  
(40.626237642874, -74.023423180874)","10","43","136","3150948","Bay Ridge"
"Initial","12669379","PC7294465","1",,"3","01996","0025",,"PUTNAM AVENUE","11216","996885","188220","40.6832895355788","-73.9544418023085","Brooklyn","2019-10-10T11:24:04.000","Passed","2019-10-15T14:41:44.000","
,  
(40.6832895355788, -73.9544418023085)",,,,,
"Initial","11633359","PC7341698","1","4089330075","4","10151","0116","92-18","JAMAICA AVENUE","11421","0","0","40.693335224319","-73.852997382634","Queens","2010-04-07T16:10:28.000","Passed","2010-04-09T10:22:00.000",,"9","32","18","4184263","Woodhaven"
"Initial","11626769","PC6090911","1",,"1","00345","0015",,"EAST HOUSTON STREET","10002","989043","201881",,,"Manhattan","2010-03-19T15:30:29.000","Rat Activity","2010-03-22T16:49:32.000",,,,,,
"Initial","13238933","PC7715857","1",,"3","01218","0020",,,"11216",,,,,"Brooklyn","2021-06-07T10:43:50.000","Failed for Other R","2021-06-14T22:48:43.000",,,,,,
"BAIT","2855421","PC7829395","9",,"1","00374","0064","000","East 4 STREET",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2022-08-13T13:40:24.000","Bait applied","2022-08-16T11:52:22.000","
,  
(0.0, 0.0)",,,,,
"Initial","13470712","PC7936351","1",,"3","03461","0052","FURMAN","AVENUE","11207",,,,,"Brooklyn","2022-09-09T10:04:00.000","Passed","2022-09-12T08:08:58.000",,,,,,
"Initial","13575654","PC8039977","1",,"2","03068","0069","ARTHUR","AVENUE","10457",,,,,"Bronx","2023-02-07T10:40:02.000","Passed","2023-02-08T11:15:43.000",,,,,,
"Initial","13351843","PC7830858","1",,"4","03579","0060","0000","DECATUR STREET",,,,"0.00000000000000000000","0.00000000000000000000","Queens","2022-03-22T14:25:36.000","Rat Activity","2022-03-23T16:00:55.000","
,  
(0.0, 0.0)",,,,,
"Compliance","12882331","PC7450263","2",,"5","03349","0003","00","HURLBERT STREET",,,,"0.00000000000000000000","0.00000000000000000000","Staten Island","2014-09-02T14:09:48.000","Passed","2014-09-03T11:57:24.000","
,  
(0.0, 0.0)",,,,,
"Initial","13625287","PC8092236","1",,"2","02420","9039","COURTLANDT","AVENUE","10451",,,,,"Bronx","2023-04-21T12:10:28.000","Passed","2023-04-24T10:51:45.000",,,,,,
"Initial","12470022","PC7168279","1","3059310016","3","05931","0016","520","74 STREET","11209","978178","168726","40.629970910491","-74.021579934165","Brooklyn","2018-07-10T15:24:47.000","Passed","2018-07-26T14:51:08.000","
,  
(40.629970910491, -74.021579934165)","10","43","134","3148364","Bay Ridge"
"Initial","13151415","PC7589923","1",,"1","01967","0005",,,"11207",,,,,"Manhattan","2020-03-10T10:05:00.000","Rat Activity","2020-03-16T13:48:57.000",,,,,,
"Initial","13217201","PC7690616","1",,"2","02508","0040","1017","ANDERSON AVENUE","10452",,,"40.832639514313","-73.926909773073","Bronx","2021-04-13T12:00:27.000","Passed","2021-04-15T12:31:34.000","
,  
(40.832639514313, -73.926909773073)","4","8","189",,"Highbridge"
"Initial","11662624","PC6657156","1",,"2","03052","0007","532","BATHGATE AVENUE",,"1014331","250777","0.00000000000000000000","0.00000000000000000000","Bronx","2010-08-05T13:14:05.000","Passed","2010-08-11T11:24:41.000","
,  
(0.0, 0.0)",,,,,
"Initial","13637263","PC8090995","1","1012410038","1","01241","0038","204","WEST   94 STREET","10025","0","0","40.792871445954","-73.971638816088","Manhattan","2023-05-05T16:40:18.000","Passed","2023-05-08T11:32:11.000",,"7","7","179","1033651","Upper West Side (Central)"
"Initial","13439038","PC7908494","1",,"2","02971","0038","CHISHOLM","STREET","10459",,,,,"Bronx","2022-07-27T09:38:42.000","Rat Activity","2022-07-28T13:06:16.000",,,,,,
"Initial","11756819","PC6620501","1",,"2","02268","0028",,"ST ANNS AVENUE","10454","1007476","234211","40.8094995391887","-73.9160970456747","Bronx","2011-08-10T10:57:03.000","Passed","2011-08-11T15:18:06.000","
,  
(40.8094995391887, -73.9160970456747)",,,,,
"Initial","13702824","PC8174364","1",,"3","01842","0060",,,"11216",,,,,"Brooklyn","2023-08-17T11:35:59.000","Rat Activity","2023-08-18T16:04:50.000",,,,,,
"Initial","13198087","PC7665318","1",,"2","02420","0089",,,"10451",,,,,"Bronx","2020-12-24T11:31:00.000","Passed","2020-12-28T09:49:15.000",,,,,,
"BAIT","2911952","PC8156155","1",,"1","01880","0042",,,"10025",,,,,"Manhattan","2023-07-13T13:57:22.000","Bait applied","2023-07-26T12:13:55.000",,,,,,
"BAIT","2874673","PC7826258","25",,"1","00384","0028","000","East 2 STREET",,,,"0.00000000000000000000","0.00000000000000000000","Manhattan","2022-12-18T14:15:41.000","Bait applied",,"
,  
(0.0, 0.0)",,,,,
"Initial","13287673","PC7766080","1","1016270001","2","02901","0001","1309","PARK AVENUE",,,,"0.00000000000000000000","0.00000000000000000000","Bronx","2021-09-09T13:30:50.000","Rat Activity","2021-09-10T08:45:52.000","
,  
(0.0, 0.0)","11","5","166","1086037","East Harlem (South)"
"Compliance","13400155","PC7842860","2",,"3","02016","0056","19599","LEFFERTS PLACE",,,,"0.00000000000000000000","0.00000000000000000000","Brooklyn","2022-05-31T13:49:39.000","Failed for Other R","2022-06-01T10:32:47.000","
,  
(0.0, 0.0)",,,,,
"Initial","11671258","PC6531327","1",,"2","03251","0450",,"PAUL AVENUE","10468","1015320","259424","40.8787164053473","-73.8876272006177","Bronx","2010-08-31T12:46:54.000","Passed","2010-09-02T09:21:13.000","
,  
(40.8787164053473, -73.8876272006177)",,,,,
"Initial","11634685","PC7343527","1",,"4","01352","0058","72-08","74 STREET",,"1014198","209028","0.00000000000000000000","0.00000000000000000000","Queens","2010-04-09T16:08:28.000","Passed","2010-04-13T13:19:00.000","
,  
(0.0, 0.0)","10","47","38",,"Bay Ridge"
"Initial","12222607","PC6794613","1",,"2","03031","0009",,"EAST 183 STREET","10458","1013359","251226","40.8561835654203","-73.8947716187797","Bronx","2016-12-13T14:45:01.000","Passed","2016-12-20T11:23:16.000","
,  
(40.8561835654203, -73.8947716187797)",,,,,
"Initial","13220528","PC7695987","1",,"2","02533","0107",,,"10452",,,,,"Bronx","2021-04-27T10:45:00.000","Passed","2021-04-28T14:40:40.000",,,,,,
"Initial","12437262","PC6891163","1","2025140008","2","02514","0008","1076","OGDEN AVENUE","10452","1004182","243451","40.834943180519","-73.928226270727","Bronx","2018-05-03T13:36:40.000","Passed","2018-05-04T09:29:46.000","
,  
(40.834943180519, -73.928226270727)","4","16","193","2000000","Highbridge"
"Initial","13594537","PC8055674","1",,"2","04535","0018","WOODHULL","AVENUE","10469",,,,,"Bronx","2023-03-07T16:04:56.000","Passed","2023-03-08T10:49:12.000",,,,,,
"Compliance","13087755","PC6501466","2","1016270031","1","01627","0031","169","EAST   99 STREET","10029","0","0","40.787519528122","-73.948857927972","Manhattan","2019-10-25T15:35:06.000","Rat Activity","2019-10-29T11:10:40.000",,"11","5","166","1051766","East Harlem (South)"
"Initial","13520514","PC7978850","1",,"2","03308","0082","EAST","202 STREET","10458",,,,,"Bronx","2022-11-10T08:40:46.000","Passed","2022-11-14T13:56:47.000",,,,,,
