"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1460143164","AU562D","NJ","PAS","2021-06-18T00:00:00.000","78",,"KENWO","P","49690","40485","27130","0","105","105","105","960626","0105","0000","0230A",,"Q","F","238-15","HILLSIDE AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1460156870","11933D9","TX","PAS","2021-06-22T00:00:00.000","98","SDN","KIA","P","26940","22820","22835","20210629","105","105","105","936289","0105","0000","0848A",,"Q","F","143-15","222 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRN","0","2004","-","0",,,,,
"1460217482","HXS3669","NY","PAS","2021-06-28T00:00:00.000","68","SUBN","TOYOT","X","35150","0","0","20220422","100","100","835","82","0835","0000","0610P",,"Q","O",,"B 169TH STREET","ADAPTED AQUATICS PAR","0","408","C4",,"BBBBBBB","ALL","ALL","GLD","0","2002","-","0",,,,,
"1460694417","11601T","NJ","PAS","2021-07-12T00:00:00.000","98","SDN","NISSA","X","34220","26730","26760","20211026","42","42","3","0","0003","0000","1010A",,,"O","1302","FULTON",,"0","408","C",,"BBBBBBB","ALL","ALL","BLACK","0","2019","-","0",,,,,
"1460740890","IV18MP","FL","PAS","2021-07-17T00:00:00.000","98","VAN","CHEVR","P","22080","22035","22060","20230731","60","60","60","928216","0060","0000","0100P",,"K","F","2925","BRIGHTON 7 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1460741882","T742707C","NY","OMT","2021-06-29T00:00:00.000","14","SDN","TOYOT","P","14880","91230","91180","20210930","60","60","60","955480","0060","0000","0925A",,"K",,,"S/O 226 AVE Z",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1460745747","DOSAGUAS","NY","PAS","2021-07-19T00:00:00.000","19","VAN","CHEVR","P","91680","60330","0","20230326","60","60","60","965525","0060","0000","0840P",,"K",,,"W 27 ST","MERMAID AVE","0","408","D",,"BBBBBBB","ALL","ALL","WHT","0","1995","-","0",,,,,
"1460818842","KLJ8475","NY","PAS","2021-07-24T00:00:00.000","40","SUBN","JEEP","P","29630","35930","35980","20230428","67","67","67","965172","0067","0000","0112A","0112A","K","F","2502","CORTELYOU RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1460818854","JPK4994","NY","PAS","2021-07-24T00:00:00.000","40","SDN","VOLKS","P","0","0","0","20220316","67","67","67","965172","0067","0000","0810P","0810P","K",,,"I/O E 29","ALBAMARLE RD","0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1460818878","T681267C","NY","PAS","2021-07-17T00:00:00.000","98","SDN","TOYOT","P","85530","36130","67030","20210930","67","67","67","964941","0067","0000","0857P",,"K","F","2907","TILDEN AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1460818880","EBC9245","NY","PAS","2021-07-24T00:00:00.000","98","SUBN","ME/BE","P","37980","56230","13730","20210831","67","67","67","965172","0067","0000","1245A",,"K","F","552","E 94 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2008","-","0",,,,,
"1460818891","KEU1885","NY","PAS","2021-07-23T00:00:00.000","98","SUBN","JEEP","P","12330","36130","67030","20220812","67","67","67","965172","0067","0000","1150P","1150P","K","O","2908","ALBEMARLE RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2020","-","0",,,,,
"1460818945","LKK6322","PA","PAS","2021-07-12T00:00:00.000","40","SDN","MERCU","P","0","0","0","0","67","67","67","965172","0067","0000","1100P","1055P","K","O",,"C/O E 34 ST","NEWKIRK AVE","0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1460818957","DU47458","TN","PAS","2021-07-24T00:00:00.000","40","SUBN","FORD","P","36180","26230","77930","0","67","67","67","965172","0067","0000","0150A","0150A","K","F","51","E 31 ST",,"20210724","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2018","-","0",,,,,
"1460818969","T790026C","NY","999","2021-07-19T00:00:00.000","40",,"HYUND","P","36730","26430","13880","20210719","67","67","67","949076","0067","0000","0812P",,,,"515","EAST 42 ST",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1460912860","KDV3902","NY","PAS","2021-07-07T00:00:00.000","14","SDN","DODGE","P","13610","34690","34710","20220711","18","18","161","947151","0161","0000","1116P",,"NY","O","1567","BROADWAY",,"0","408","C3",,"BBBBBBB","ALL","ALL","GRY","0","2020","-","0",,,,,
"1460912871","GGN4261","NY","PAS","2021-07-07T00:00:00.000","14","SDN","ME/BE","P","10610","34710","34730","20230614","18","18","161","956190","0161","0000","1054P",,"NY","F","720","7 AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","RED","0","2011","-","0",,,,,
"1460912883","HFA4493","NY","PAS","2021-07-09T00:00:00.000","40","SDN","HYUND","P","10610","34730","34750","20220306","18","18","161","955358","0161","0000","0020A",,"NY","O","723","7TH AVENUE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","2018","-","0",,,,,
"1460912895","99924NA","NY","COM","2021-07-09T00:00:00.000","50","VAN",,"P","0","0","0","20230331","18","18","161","947151","0161","0000","0926P",,"NY",,,"S/E W 48 ST","7 AVE","0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2009","-","0",,,,,
"1460912937","9905NA","NY","COM","2021-07-10T00:00:00.000","14","VAN","WORKH","P","13610","34690","34710","20230228","18","18","161","956947","0161","0000","0222A",,"NY","F","1560","BROADWAY",,"0","408","E5",,"BBBBBBB","ALL","ALL","PINK","0","0","-","0",,,,,
"1472274477","AR43030","CT","PAS","2021-07-02T00:00:00.000","40","SDN","TOYOT","P","66890","9540","9690","0","110","110","110","964399","0110","0000","1051P",,"Q","F","4122","WARREN STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","0","-","2",,,,,
"1472274635","T781553C","NY","PAS","2021-07-14T00:00:00.000","98","SDN","TOYOT","P","27890","19540","19690","20220731","110","110","110","968058","0110","0000","1014P",,"Q","F","102-36","ALSTYNE AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1472274647","KFZ5235","NY","PAS","2021-07-14T00:00:00.000","98","SDN","KIA","P","46990","43890","67690","20220928","110","110","110","968058","0110","0000","1128P",,,"F","41-78","GLEANE STREET",,"0","408","N5",,"BBBBBBB","ALL","ALL","GRY","0","2012","-","0",,,,,
"1472274659","UFL4389","VA","PAS","2021-07-17T00:00:00.000","98",,"FORD","P","9840","46990","45690","20211130","110","110","110","968058","0110","0000","1155P",,"Q","F","92-08","43 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472275032","CV23133","IL","PAS","2021-07-10T00:00:00.000","98","SDN","SUZUK","P","10290","18740","51790","0","110","110","110","969698","0110","0000","0600A",,"Q","F","94-12","46 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1472275238","T501963C","NY","OMT","2021-07-14T00:00:00.000","10","TAXI","TOYOT","P","37290","61090","15640","20220531","110","110","110","961186","0110","0000","0632P",,"Q","F","73-18","BROADWAY",,"0","408","F2",,"BBBBBBB","ALL","ALL","GR","0","2018","-","0",,,,,
"1472275240","T499809C","NY","COM","2021-07-14T00:00:00.000","10","SUBN","FORD","P","37290","61090","15640","20220228","110","110","110","960886","0110","0000","0632P",,"Q","F","73-18","BROADWAY",,"0","408","B",,"BBBBBBB","ALL","ALL","GREEN","0","2011","-","0",,,,,
"1472275445","KTB0400","PA","PAS","2021-07-12T00:00:00.000","98","SDN","NISSA","P","0","40404","40404","0","110","110","110","964702","0110","0000","0324A",,"Q","F","94-64","ALSYTNE AVENUE",,"0","408","N1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472275457","HYB5774","NY","PAS","2021-07-14T00:00:00.000","98","SUBN","HONDA","P","46990","52690","9840","20220605","110","110","110","969702","0110","0000","0252A",,"Q","F","43-15","GLEANE ST",,"0","408","B",,"BBBBBBB","ALL","ALL","GRY","0","2015","-","0",,,,,
"1472275469","KGF5131","NY","PAS","2021-07-14T00:00:00.000","98","SUBN","NISSA","P","38390","43890","67690","20221004","110","110","110","984702","0110","0000","0300A",,"Q","F","40-18","CASE ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHI","0","2019","-","0",,,,,
"1472275470","KRL1926","NY","PAS","2021-07-19T00:00:00.000","98","SUBN","HONDA","P","52690","45690","43290","20210816","110","110","110","964702","0110","0000","0507A",,"Q","F","92-16","LAMONT AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2023","-","0",,,,,
"1472275482","GYV8271","NY","PAS","2021-07-21T00:00:00.000","98","SDN","NISSA","P","51790","9840","9940","20230623","110","110","110","964702","0110","0000","0305A",,"Q","F","43-22","JUNCTION BLVD",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2009","-","0",,,,,
"1472275639","4551855","NH","PAS","2021-07-18T00:00:00.000","67",,"BMW","P","63500","19290","19540","20211231","110","110","110","949439","0110","0000","1223A","1055P","Q","F","100-05","SPRUCE ST",,"20210717","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2014","-","0",,,,,
"1472275640","KGN9970","NY","PAS","2021-07-22T00:00:00.000","40","SDN","NISSA","P","58790","54890","58290","20221223","110","110","110","949439","0110","0000","0935P","0925P","Q","F","57-36","PENROD ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","GRY","0","2012","-","0",,,,,
"1472275652","JLR8818","NY","PAS","2021-07-22T00:00:00.000","40","SUBN","TOYOT","P","63500","19290","19540","20210829","110","110","110","964232","0110","0000","0950P",,"Q","F","100-02","SPRUCE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1472275883","080XWK","AR","PAS","2021-07-07T00:00:00.000","98","SDN","HONDA","P","43890","54390","51990","0","110","110","110","962996","0110","0000","0848P",,"Q","F","84-25","ELMHURST AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472276231","JDS1823","NY","PAS","2021-07-12T00:00:00.000","98","SUBN","INFIN","P","45690","35780","37190","20221021","110","110","110","967768","0110","0000","0837P",,,"F","40-39","FORLEY STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2019","-","0",,,,,
"1472276632","EKJ3451","NY","PAS","2021-07-03T00:00:00.000","98","SUBN","FORD","P","51690","43890","67690","20220704","110","110","110","969660","0110","0000","0635P",,"Q","F","43-17","JUDGE STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2004","-","0",,,,,
"1472276656","697HGY","NJ","PAS","2021-07-04T00:00:00.000","98","VAN","CHRYS","P","19740","41700","54890","0","110","110","110","969660","0110","0000","1201A",,"Q","F","53-22","104 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472276668","HGT3689","NY","PAS","2021-07-06T00:00:00.000","98","SUBN","HYUND","P","19090","9140","9440","20220930","110","110","110","969660","0110","0000","1202A",,"Q","F","40-04","98 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2019","-","0",,,,,
"1472276670","KHS4981","NY","PAS","2021-07-09T00:00:00.000","40","SDN","HONDA","P","63590","35780","59490","20221006","110","110","110","969660","0110","0000","0855A",,"Q","F","8239","ST JAMES AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1472276681","HDS6772","NY","PAS","2021-07-09T00:00:00.000","98","SUBN","TOYOT","P","11540","65990","61590","20211207","110","110","110","969660","0110","0000","1210P",,"Q","F","86-13","55 ROAD",,"0","408","E2",,"BBBBBBB","ALL","ALL","GREY","0","2011","-","0",,,,,
"1472276838","17995B1","TX","PAS","2021-07-06T00:00:00.000","27",,"NISSA","P","18990","9840","9940","0","110","110","110","967558","0110","0000","0930A",,"Q","F","43-18","97 PL",,"0","408","F2",,"YYYYYBB","0700A","0400P","BLUE","0","0","-","0",,,,,
"1472276840","GFC454","MN","PAS","2021-07-06T00:00:00.000","27","SDN","CHRYS","P","18990","9840","9940","0","110","110","110","967705","0110","0000","0935A",,"Q","F","43-18","97 PL",,"0","408","D3",,"YYYYYBY","0700A","1600P","WH","0","0","-","0",,,,,
"1472276851","KME3073","NY","PAS","2021-07-06T00:00:00.000","27","SUBN","HONDA","P","18990","9840","9940","20230310","110","110","110","967558","0110","0000","0940A",,"Q","F","43-18","97 PLACE",,"0","408","D3",,"YYYYYBB","0700A","0400P","GRAY","0","2016","-","0",,,,,
"1472276863","JPY6691","NY","PAS","2021-07-06T00:00:00.000","98","SDN","TOYOT","P","48930","11440","11540","20220212","110","110","110","967705","0110","0000","0230P",,"Q","F","55-08","HASPEL ST",,"0","408","D3",,"BBBBBBB","ALL","ALL","BLK","0","2007","-","0",,,,,
"1472276954","JFC892","OK","PAS","2021-07-06T00:00:00.000","98","SDN","TOYOT","P","43890","50890","48390","0","110","110","110","967558","0110","0000","0250P",,"Q","F","87-09","ELMHURST AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472277235","JRA7986","NY","PAS","2021-07-17T00:00:00.000","98","SUBN","CHRYS","P","9690","66890","51790","20220130","110","110","110","939333","0110","0000","0840A",,"Q","F","95-52","42 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2006","-","0",,,,,
"1472277247","BLANKPLATE","99","999","2021-07-18T00:00:00.000","74","P-U","FORD","P","9840","18840","51790","0","110","110","110","939333","0110","0000","0235P",,"Q","F","95-19","43 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472277259","EFJ9234","NY","PAS","2021-07-22T00:00:00.000","98","SDN","FORD","P","15640","9540","68290","20220129","110","110","110","939333","0110","0000","1119A",,"Q","F","41-67","74 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1472277260","T724429C","NY","OMT","2021-07-19T00:00:00.000","98","SUBN","TOYOT","P","16890","47290","11240","20220131","110","110","110","939333","0110","0000","0855A",,"Q","F","53-42","82 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1472277790","KLM4443","NY","PAS","2021-07-18T00:00:00.000","98","VAN","HONDA","P","11240","65990","61590","20230429","110","110","110","960059","0110","0000","0310P",,"Q","F","86-48","54 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2005","-","0",,,,,
"1472277806","BLANKPLATE","99","999","2021-07-18T00:00:00.000","98","SUBN","FORD","P","9840","18840","51790","0","110","110","110","960059","0110","0000","0235P",,"Q","F","95-19","43 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1472277820","KDN1558","NY","PAS","2021-07-17T00:00:00.000","98",,"FORD","P","51790","10140","10290","20220901","110","110","110","960059","0110","0000","0900A",,"Q","F","45-09","JUNCTION BLVD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1472278630","KKR2850","NY","PAS","2021-07-10T00:00:00.000","98","SDN","HYUND","P","15990","68290","9840","20230310","110","110","110","967558","0110","0000","0120P",,"Q","F","42-25","76 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2008","-","0",,,,,
"1472278641","T658704C","NY","OMT","2021-07-10T00:00:00.000","67","SDN","TOYOT","P","9690","18840","18840","20210831","110","110","110","967558","0110","0000","0310P",,"Q","F","94-54","42 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","2016","-","0",,,,,
"1472285104","AEW3288","NY","PAS","2021-06-27T00:00:00.000","98","SDN","SUBAR","P","21790","5670","5940","20220912","109","109","109","969911","0109","0000","1035A",,"Q","F","11-31","128 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2017","-","0",,,,,
"1472288993","17962G5","TX","PAS","2021-06-24T00:00:00.000","40","SDN","HONDA","P","53420","6790","6940","20210817","109","109","109","936229","0109","0000","0102A",,"Q","F","22-14","LEE ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1472290252","4LD8828","NY","PAS","2021-06-21T00:00:00.000","98","SUBN","HONDA","P","18590","10690","10790","20230308","110","110","110","967825","0110","0000","0802P",,"Q","O","49-08","93 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2021","-","0",,,,,
"1472292212","063597T","NJ","PAS","2021-06-30T00:00:00.000","98","VAN","DODGE","P","11440","18240","18490","0","110","110","110","967015","0110","0000","0838P",,"Q","F","90-28","55 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2013","-","0",,,,,
"1472292376","GMB6724","NY","PAS","2021-07-08T00:00:00.000","98","VAN","TOYOT","P","9390","18740","18840","20220108","110","110","110","964109","0110","0000","0842A",,,"F","94-09","40 DR",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","2013","-","0",,,,,
"1472292406","14869T7","NY","PAS","2021-07-15T00:00:00.000","40","SDN","FORD","P","9540","18840","66890","20210815","110","110","110","964108","0110","0000","0810P",,,"F","95-08","41 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BROWN","0","2001","-","0",,,,,
"1472292418","KOU6519","NY","PAS","2021-07-14T00:00:00.000","14","SDN",,"P","43890","42090","38390","20220701","110","110","110","964104","0110","0000","1134P",,,"F","89-25","ELMHURST AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472292534","T752955C","NY","OMT","2021-06-23T00:00:00.000","98","SDN","TOYOT","P","18340","10590","10790","20220731","110","110","110","934783","0110","0000","0320A",,"Q","F","48-12","91 PL",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2021","-","0",,,,,
"1472292546","33037MK","NY","COM","2021-07-20T00:00:00.000","78","VAN","NISSA","P","48930","11240","11440","20230531","110","110","110","934783","0110","0000","0155A",,"Q","F","54-12","HASPEL ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2017","-","0",,,,,
"1472292558","68335MM","NY","COM","2021-07-20T00:00:00.000","78","VAN","CHEVR","P","65990","11240","11440","20210731","110","110","110","934783","0110","0000","0210A",,"Q","F","54-01","VAN HORN ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","WH","0","2019","-","0",,,,,
"1472292560","54278JD","NY","COM","2021-07-20T00:00:00.000","78","VAN","FORD","P","11640","65990","61590","20230531","110","110","110","934783","0110","0000","0230A",,"Q","F","86-21","56 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLU","0","2020","-","0",,,,,
"1472297386","KGJ6676","NY","PAS","2021-07-06T00:00:00.000","40",,"DODGE","P","57790","16990","17140","20221219","105","105","115","968063","0115","0000","1242A",,"Q","F","83-12","NORTHERN BLVD",,"0","408","F7",,"BBBBBBB","ALL","ALL","BK","0","2021","-","0",,,,,
"1472299693","Y498PN","FL","PAS","2021-07-16T00:00:00.000","98","SDN","TOYOT","P","13490","8440","8590","20220318","108","108","108","967045","0108","0000","0400P","0358P","Q","F","34-54","64 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRAY","0","2011","-","0",,,,,
"1472301195","BLANKPLATE","99","999","2021-07-11T00:00:00.000","20","SUBN","JEEP","P","59790","50990","41700","0","108","108","108","950418","0108","0000","0727A",,"Q","F","44-41","PURVES ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2018","-","0",,,,,
"1472301766","0320YP","FL","PAS","2021-06-28T00:00:00.000","98","SDN","TOYOT","P","10040","7040","7190","20220321","108","108","108","960974","0108","0000","0609A",,"Q","F","23-14","44 ROAD",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLUE","0","2001","-","0",,,,,
"1472301778","AG11814","AZ","PAS","2021-07-06T00:00:00.000","78","SUBN","GMC","P","10540","11380","10910","20220630","108","108","108","960974","0108","0000","0453A",,"Q","F","51-18","47 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHT","0","2014","-","0",,,,,
"1472301780","AG11814","AZ","PAS","2021-07-06T00:00:00.000","40","SUBN","GMC","P","10540","11380","10910","20220630","108","108","108","960974","0108","0000","0453A",,"Q","F","51-18","47 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHT","0","2014","-","0",,,,,
"1472301791","92769MJ","NY","COM","2021-07-14T00:00:00.000","78","DELV","PETER","P","12190","10440","10590","20210606","108","108","108","960974","0108","0000","0123A",,"Q","O","47 47","58 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2013","-","0",,,,,
"1472304299","LGN2674","NY","PAS","2021-07-01T00:00:00.000","98","SDN","TOYOT","P","29635","43516","48600","20221118","123","123","123","962381","0123","0000","0602P",,"R","F","7","GAYNOR ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2007","-","0",,,,,
"1472310809","GEH3984","NY","PAS","2021-07-17T00:00:00.000","40","SUBN","ACURA","P","15340","8440","8590","20230201","115","115","115","958685","0115","0000","0238A",,"Q","F","34-26","72 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BK","0","2013","-","0",,,,,
