"response_id","gispropnum","omppropid","collected_date","time_of_day","year","month","month_text","week","group","location","ground_syringes","kiosk_syringes","total_syringes","kiosk_number","kiosk_type","precinct","borough","district","property_type","kiosk_site","created_date","source"
"M-003848","M037","M037-ZN07","2022-07-29T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","157.0",,"157.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 16:13:45.0000000","M&O MS Forms"
"M-003839","M037","M037-ZN07","2022-07-28T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","123.0",,"123.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 16:07:22.0000000","M&O MS Forms"
"M-003822","M037","M037-ZN07","2022-07-26T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","171.0",,"171.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 16:02:04.0000000","M&O MS Forms"
"M-003831","M037","M037-ZN07","2022-07-27T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","135.0",,"135.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 16:05:00.0000000","M&O MS Forms"
"M-003804","M037","M037-ZN07","2022-07-24T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","152.0",,"152.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 15:56:03.0000000","M&O MS Forms"
"M-003813","M037","M037-ZN07","2022-07-25T00:00:00.000","AM","2022","7","Jul","31","Parks","Highbridge Park","160.0",,"160.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-29 15:59:04.0000000","M&O MS Forms"
"M-003488","M037","M037-ZN07","2022-06-20T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 13:12:59.0000000","M&O MS Forms"
"M-003507","M037","M037-ZN07","2022-06-21T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","114.0",,"114.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 17:54:07.0000000","M&O MS Forms"
"M-003498","M037","M037-ZN07","2022-06-19T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","135.0",,"135.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 17:51:34.0000000","M&O MS Forms"
"M-003534","M037","M037-ZN07","2022-06-24T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 18:02:17.0000000","M&O MS Forms"
"M-003525","M037","M037-ZN07","2022-06-23T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 17:59:16.0000000","M&O MS Forms"
"M-003516","M037","M037-ZN07","2022-06-22T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","89.0",,"89.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 17:56:39.0000000","M&O MS Forms"
"M-003473","M037","M037-ZN07","2022-06-18T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","170.0",,"170.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:54:30.0000000","M&O MS Forms"
"M-003464","M037","M037-ZN07","2022-06-17T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","120.0",,"120.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:52:01.0000000","M&O MS Forms"
"M-003455","M037","M037-ZN07","2022-06-16T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","85.0",,"85.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:49:30.0000000","M&O MS Forms"
"M-003446","M037","M037-ZN07","2022-06-15T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","145.0",,"145.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:46:50.0000000","M&O MS Forms"
"M-003429","M037","M037-ZN07","2022-06-13T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:41:08.0000000","M&O MS Forms"
"M-003437","M037","M037-ZN07","2022-06-14T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","120.0",,"120.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-19 12:43:28.0000000","M&O MS Forms"
"M-003416","M037","M037-ZN07","2022-06-12T00:00:00.000","AM","2022","6","Jun","25","Parks","Highbridge Park","97.0",,"97.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-12 18:03:40.0000000","M&O MS Forms"
"M-003605","M037","M037-ZN07","2022-07-02T00:00:00.000","AM","2022","7","Jul","27","Parks","Highbridge Park","210.0",,"210.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-04 13:43:08.0000000","M&O MS Forms"
"M-003597","M037","M037-ZN07","2022-07-01T00:00:00.000","AM","2022","7","Jul","27","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-02 10:56:13.0000000","M&O MS Forms"
"M-003589","M037","M037-ZN07","2022-06-30T00:00:00.000","AM","2022","6","Jun","27","Parks","Highbridge Park","120.0",,"120.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-02 10:54:05.0000000","M&O MS Forms"
"M-003580","M037","M037-ZN07","2022-06-29T00:00:00.000","AM","2022","6","Jun","27","Parks","Highbridge Park","96.0",,"96.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-02 10:51:31.0000000","M&O MS Forms"
"M-003572","M037","M037-ZN07","2022-06-28T00:00:00.000","AM","2022","6","Jun","27","Parks","Highbridge Park","90.0",,"90.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-02 10:49:10.0000000","M&O MS Forms"
"M-003562","M037","M037-ZN07","2022-06-27T00:00:00.000","AM","2022","6","Jun","27","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-02 10:46:23.0000000","M&O MS Forms"
"M-003553","M037","M037-ZN07","2022-06-26T00:00:00.000","AM","2022","6","Jun","27","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 18:08:35.0000000","M&O MS Forms"
"M-003544","M037","M037-ZN07","2022-06-25T00:00:00.000","AM","2022","6","Jun","26","Parks","Highbridge Park","210.0",,"210.0",,,"34","Manhattan","M-12A","ZONE","true","2022-06-26 18:05:19.0000000","M&O MS Forms"
"M-003623","M037","M037-ZN07","2022-07-04T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","150.0",,"150.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-09 10:38:02.0000000","M&O MS Forms"
"M-003632","M037","M037-ZN07","2022-07-05T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","175.0",,"175.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-09 10:40:41.0000000","M&O MS Forms"
"M-003614","M037","M037-ZN07","2022-07-03T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","130.0",,"130.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-04 13:46:31.0000000","M&O MS Forms"
"M-003670","M037","M037-ZN07","2022-07-09T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-11 14:15:45.0000000","M&O MS Forms"
"M-003661","M037","M037-ZN07","2022-07-08T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","125.0",,"125.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-11 14:13:13.0000000","M&O MS Forms"
"M-003652","M037","M037-ZN07","2022-07-07T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","140.0",,"140.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-11 14:10:32.0000000","M&O MS Forms"
"M-003641","M037","M037-ZN07","2022-07-06T00:00:00.000","AM","2022","7","Jul","28","Parks","Highbridge Park","160.0",,"160.0",,,"34","Manhattan","M-12A","ZONE","true","2022-07-09 10:43:34.0000000","M&O MS Forms"
"M-002442","M037","M037-ZN07","2022-03-06T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-09 14:02:35.0000000","M&O MS Forms"
"M-002431","M037","M037-ZN07","2022-03-05T00:00:00.000","AM","2022","3","Mar","10","Parks","Highbridge Park","37.0",,"37.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-06 19:42:43.0000000","M&O MS Forms"
"M-002414","M037","M037-ZN07","2022-03-03T00:00:00.000","AM","2022","3","Mar","10","Parks","Highbridge Park","18.0",,"18.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-04 08:44:29.0000000","M&O MS Forms"
"M-002422","M037","M037-ZN07","2022-03-04T00:00:00.000","AM","2022","3","Mar","10","Parks","Highbridge Park","13.0",,"13.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-06 19:37:28.0000000","M&O MS Forms"
"M-002458","M037","M037-ZN07","2022-03-08T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","52.0",,"52.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-09 14:06:51.0000000","M&O MS Forms"
"M-002449","M037","M037-ZN07","2022-03-07T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-09 14:04:33.0000000","M&O MS Forms"
"M-002474","M037","M037-ZN07","2022-03-10T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","14.0",,"14.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 10:35:15.0000000","M&O MS Forms"
"M-002387","M037","M037-ZN07","2022-02-28T00:00:00.000","AM","2022","2","Feb","10","Parks","Highbridge Park","24.0",,"24.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-04 08:37:03.0000000","M&O MS Forms"
"M-002397","M037","M037-ZN07","2022-03-01T00:00:00.000","AM","2022","3","Mar","10","Parks","Highbridge Park","35.0",,"35.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-04 08:39:28.0000000","M&O MS Forms"
"M-002405","M037","M037-ZN07","2022-03-02T00:00:00.000","AM","2022","3","Mar","10","Parks","Highbridge Park","27.0",,"27.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-04 08:41:44.0000000","M&O MS Forms"
"M-002359","M037","M037-ZN07","2022-02-25T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-28 12:12:25.0000000","M&O MS Forms"
"M-002365","M037","M037-ZN07","2022-02-26T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-28 12:14:03.0000000","M&O MS Forms"
"M-002350","M037","M037-ZN07","2022-02-24T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-02-28 12:09:44.0000000","M&O MS Forms"
"M-002378","M037","M037-ZN07","2022-02-27T00:00:00.000","AM","2022","2","Feb","10","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-04 08:33:33.0000000","M&O MS Forms"
"M-002546","M037","M037-ZN07","2022-03-17T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 16:36:50.0000000","M&O MS Forms"
"M-002517","M037","M037-ZN07","2022-03-15T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","40.0",,"40.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 11:39:06.0000000","M&O MS Forms"
"M-002526","M037","M037-ZN07","2022-03-16T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","65.0",,"65.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 11:42:53.0000000","M&O MS Forms"
"M-002509","M037","M037-ZN07","2022-03-14T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","45.0",,"45.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 10:48:07.0000000","M&O MS Forms"
"M-002500","M037","M037-ZN07","2022-03-13T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","50.0",,"50.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 10:45:19.0000000","M&O MS Forms"
"M-002491","M037","M037-ZN07","2022-03-12T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","90.0",,"90.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 10:41:30.0000000","M&O MS Forms"
"M-002482","M037","M037-ZN07","2022-03-11T00:00:00.000","AM","2022","3","Mar","11","Parks","Highbridge Park","60.0",,"60.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-17 10:38:13.0000000","M&O MS Forms"
"M-002588","M037","M037-ZN07","2022-03-22T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","32.0",,"32.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:52:17.0000000","M&O MS Forms"
"M-002579","M037","M037-ZN07","2022-03-21T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","53.0",,"53.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:48:04.0000000","M&O MS Forms"
"M-002605","M037","M037-ZN07","2022-03-24T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","23.0",,"23.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:59:17.0000000","M&O MS Forms"
"M-002597","M037","M037-ZN07","2022-03-23T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","46.0",,"46.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:56:16.0000000","M&O MS Forms"
"M-002599","M037","M037-ZN07","2022-03-23T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:57:09.0000000","M&O MS Forms"
"M-002571","M037","M037-ZN07","2022-03-20T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","47.0",,"47.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 19:43:35.0000000","M&O MS Forms"
"M-002553","M037","M037-ZN07","2022-03-18T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","60.0",,"60.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 16:40:35.0000000","M&O MS Forms"
"M-002562","M037","M037-ZN07","2022-03-19T00:00:00.000","AM","2022","3","Mar","12","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-24 16:48:12.0000000","M&O MS Forms"
"M-002766","M037","M037-ZN07","2022-04-07T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","31.0",,"31.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:20:45.0000000","M&O MS Forms"
"M-002781","M037","M037-ZN07","2022-04-09T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","37.0",,"37.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:25:41.0000000","M&O MS Forms"
"M-002774","M037","M037-ZN07","2022-04-08T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:23:32.0000000","M&O MS Forms"
"M-002816","M037","M037-ZN07","2022-04-13T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","131.0",,"131.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:41:43.0000000","M&O MS Forms"
"M-002807","M037","M037-ZN07","2022-04-12T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","110.0",,"110.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:39:05.0000000","M&O MS Forms"
"M-002798","M037","M037-ZN07","2022-04-11T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","115.0",,"115.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:34:54.0000000","M&O MS Forms"
"M-002789","M037","M037-ZN07","2022-04-10T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","125.0",,"125.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:31:42.0000000","M&O MS Forms"
"M-002869","M037","M037-ZN07","2022-04-20T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","21.0",,"21.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:25:03.0000000","M&O MS Forms"
"M-002877","M037","M037-ZN07","2022-04-21T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","35.0",,"35.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:27:53.0000000","M&O MS Forms"
"M-002860","M037","M037-ZN07","2022-04-19T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:21:59.0000000","M&O MS Forms"
"M-002851","M037","M037-ZN07","2022-04-18T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:18:47.0000000","M&O MS Forms"
"M-002843","M037","M037-ZN07","2022-04-17T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","10.0",,"10.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:15:49.0000000","M&O MS Forms"
"M-002825","M037","M037-ZN07","2022-04-14T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","148.0",,"148.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:44:21.0000000","M&O MS Forms"
"M-002833","M037","M037-ZN07","2022-04-15T00:00:00.000","AM","2022","4","Apr","16","Parks","Highbridge Park","160.0",,"160.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-17 16:47:27.0000000","M&O MS Forms"
"M-002646","M037","M037-ZN07","2022-03-27T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","15.0",,"15.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-29 05:28:16.0000000","M&O MS Forms"
"M-002623","M037","M037-ZN07","2022-03-25T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","51.0",,"51.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-26 19:22:43.0000000","M&O MS Forms"
"M-002632","M037","M037-ZN07","2022-03-26T00:00:00.000","AM","2022","3","Mar","13","Parks","Highbridge Park","37.0",,"37.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-26 19:25:40.0000000","M&O MS Forms"
"M-002667","M037","M037-ZN07","2022-03-29T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","30.0",,"30.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-30 15:30:54.0000000","M&O MS Forms"
"M-002676","M037","M037-ZN07","2022-03-30T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","41.0",,"41.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-30 15:34:18.0000000","M&O MS Forms"
"M-002655","M037","M037-ZN07","2022-03-28T00:00:00.000","AM","2022","3","Mar","14","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2022-03-29 05:31:17.0000000","M&O MS Forms"
"M-002750","M037","M037-ZN07","2022-04-06T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","12.0",,"12.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-07 14:09:58.0000000","M&O MS Forms"
"M-002742","M037","M037-ZN07","2022-04-05T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","20.0",,"20.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-07 14:06:00.0000000","M&O MS Forms"
"M-002733","M037","M037-ZN07","2022-04-04T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-07 14:02:24.0000000","M&O MS Forms"
"M-002724","M037","M037-ZN07","2022-04-03T00:00:00.000","AM","2022","4","Apr","15","Parks","Highbridge Park","20.0",,"20.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-07 13:58:52.0000000","M&O MS Forms"
"M-002886","M037","M037-ZN07","2022-04-22T00:00:00.000","AM","2022","4","Apr","17","Parks","Highbridge Park","78.0",,"78.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-23 12:30:48.0000000","M&O MS Forms"
"M-002910","M037","M037-ZN07","2022-04-24T00:00:00.000","AM","2022","4","Apr","18","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","ZONE","true","2022-04-30 13:53:45.0000000","M&O MS Forms"
"X-000005",,,"2020-12-06T00:00:00.000","AM","2020","12","Dec","50","Parks",,"50.0",,"50.0",,,,,"X-04",,"false","2020-12-10 23:39:56.0000000","M&O MS Forms"
"X-000004",,,"2020-12-06T00:00:00.000","AM","2020","12","Dec","50","Parks",,"50.0",,"50.0",,,,,"X-03",,"false","2020-12-10 23:39:42.0000000","M&O MS Forms"
"X-000006",,,"2020-12-07T00:00:00.000","AM","2020","12","Dec","50","Parks",,"6.0",,"6.0",,,,,"X-02",,"false","2020-12-10 23:40:14.0000000","M&O MS Forms"
"X-000003",,,"2020-12-09T00:00:00.000","AM","2020","12","Dec","50","Parks",,"10.0",,"10.0",,,,,"X-02",,"false","2020-12-10 23:39:28.0000000","M&O MS Forms"
"X-000008",,,"2020-12-10T00:00:00.000","PM","2020","12","Dec","50","Parks",,"60.0",,"60.0",,,,,"X-08",,"false","2020-12-10 23:44:17.0000000","M&O MS Forms"
"X-000007",,,"2020-12-10T00:00:00.000","AM","2020","12","Dec","50","Parks",,"509.0",,"509.0",,,,,"X-07",,"false","2020-12-10 23:40:31.0000000","M&O MS Forms"
"M-002691",,,"2022-03-31T00:00:00.000","AM","2022","3","Mar","14","Parks",,"54.0",,"54.0",,,,,,,"false","2022-04-01 15:56:43.0000000","M&O MS Forms"
"M-002629",,,"2022-03-26T00:00:00.000","AM","2022","3","Mar","13","Parks",,"9.0",,"9.0",,,,,,,"false","2022-03-26 19:24:47.0000000","M&O MS Forms"
"M-002337",,,"2022-02-23T00:00:00.000","AM","2022","2","Feb","9","Parks",,"9.0",,"9.0",,,,,,,"false","2022-02-28 12:05:50.0000000","M&O MS Forms"
