Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
58626680,08/27/2023 01:38:46 AM,08/27/2023 01:48:32 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,982 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:48:36 AM,18 BROOKLYN,3075830057,BROOKLYN,1000974,169180,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63102077971394,-73.93974803256617,"(40.63102077971394, -73.93974803256617)"
58627957,08/27/2023 01:38:23 AM,08/27/2023 01:41:42 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,8700 BAY   16 STREET,BAY   16 STREET,BENSON AVENUE,RUTHERFORD PLACE,BENSON AVENUE,RUTHERFORD PLACE,ADDRESS,BROOKLYN,BAY   16 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2023 01:41:46 AM,11 BROOKLYN,3064000071,BROOKLYN,982536,160123,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60617681793612,-74.00617277170198,"(40.60617681793612, -74.00617277170198)"
58629988,08/27/2023 01:38:13 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217,423 BALTIC STREET,BALTIC STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,BALTIC STREET,,In Progress,,,08/27/2023 02:19:53 AM,06 BROOKLYN,3003920001,BROOKLYN,987407,188330,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68359855036261,-73.98861723132933,"(40.68359855036261, -73.98861723132933)"
58632062,08/27/2023 01:37:07 AM,08/27/2023 02:04:34 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11201,234 MYRTLE AVENUE,MYRTLE AVENUE,NAVY WALK,ASHLAND PLACE,NAVY WALK,ASHLAND PLACE,ADDRESS,BROOKLYN,MYRTLE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 02:04:37 AM,02 BROOKLYN,,BROOKLYN,989951,191935,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69349217408467,-73.97944162371651,"(40.69349217408467, -73.97944162371651)"
58626844,08/27/2023 01:36:33 AM,08/27/2023 01:44:07 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11249,113 NORTH THIRD STREET,NORTH THIRD STREET,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,ADDRESS,BROOKLYN,NORTH    3 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/27/2023 01:44:11 AM,01 BROOKLYN,3023500026,BROOKLYN,994840,200365,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71662603700051,-73.96179814494636,"(40.71662603700051, -73.96179814494636)"
58625688,08/27/2023 01:36:00 AM,08/27/2023 01:44:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1969 73 STREET,73 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,73 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:44:36 AM,11 BROOKLYN,3061950050,BROOKLYN,986650,162425,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.612495176362145,-73.99135586097808,"(40.612495176362145, -73.99135586097808)"
58628793,08/27/2023 01:35:44 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,269 GRANT AVENUE,GRANT AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,GRANT AVENUE,,In Progress,,,,05 BROOKLYN,3041520023,BROOKLYN,1021016,188598,PHONE,Unspecified,BROOKLYN,,,,,,,,40.684258353878406,-73.86743643574201,"(40.684258353878406, -73.86743643574201)"
58630848,08/27/2023 01:34:49 AM,08/27/2023 01:39:41 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,92 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:39:46 AM,04 BROOKLYN,3032750034,BROOKLYN,1005379,192879,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69605984838716,-73.92380376913913,"(40.69605984838716, -73.92380376913913)"
58623247,08/27/2023 01:33:49 AM,08/27/2023 01:38:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,1012 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:38:56 AM,18 BROOKLYN,3075830070,BROOKLYN,1000990,168993,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63050747412495,-73.93969085282664,"(40.63050747412495, -73.93969085282664)"
58627509,08/27/2023 01:33:33 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1185 BROADWAY,BROADWAY,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,BROADWAY,,In Progress,,,08/27/2023 02:58:03 AM,04 BROOKLYN,3032630003,BROOKLYN,1004397,191589,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69252138853666,-73.92734895279729,"(40.69252138853666, -73.92734895279729)"
58625056,08/27/2023 01:33:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,139 EUCLID AVENUE,EUCLID AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,EUCLID AVENUE,,In Progress,,,,05 BROOKLYN,3041170003,BROOKLYN,1019015,188986,PHONE,Unspecified,BROOKLYN,,,,,,,,40.685331409626144,-73.87464923335672,"(40.685331409626144, -73.87464923335672)"
58631933,08/27/2023 01:32:23 AM,08/27/2023 01:47:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,1038 UNION STREET,UNION STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department made an arrest in response to the complaint.,08/27/2023 01:48:04 AM,09 BROOKLYN,3012730016,BROOKLYN,996055,183232,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66959838334307,-73.95744523799056,"(40.66959838334307, -73.95744523799056)"
58631179,08/27/2023 01:31:43 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,674 EAST   79 STREET,EAST   79 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   79 STREET,,In Progress,,,08/27/2023 02:17:27 AM,18 BROOKLYN,3079830080,BROOKLYN,1007471,171382,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.637050151014854,-73.91633356540078,"(40.637050151014854, -73.91633356540078)"
58625756,08/27/2023 01:30:34 AM,08/27/2023 01:37:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,1240 NEW YORK AVENUE,NEW YORK AVENUE,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:37:04 AM,17 BROOKLYN,3049490017,BROOKLYN,999293,173399,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.642604047611904,-73.94579480541063,"(40.642604047611904, -73.94579480541063)"
58631185,08/27/2023 01:30:17 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,110 GROVE STREET,GROVE STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,GROVE STREET,,In Progress,,,,04 BROOKLYN,3033230014,BROOKLYN,1006292,191926,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.693441858492676,-73.92051439289615,"(40.693441858492676, -73.92051439289615)"
58623343,08/27/2023 01:29:31 AM,08/27/2023 01:45:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,93 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:45:44 AM,04 BROOKLYN,3032650057,BROOKLYN,1005369,192875,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.696048893190095,-73.92383984405585,"(40.696048893190095, -73.92383984405585)"
58625779,08/27/2023 01:28:01 AM,08/27/2023 01:36:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,719 47 STREET,47 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,47 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:36:06 AM,07 BROOKLYN,3007590069,BROOKLYN,983266,173817,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64376408814639,-74.00354575785386,"(40.64376408814639, -74.00354575785386)"
58626861,08/27/2023 01:27:36 AM,08/27/2023 01:29:58 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 01:30:01 AM,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.699800319891985,-73.98361593748928,"(40.699800319891985, -73.98361593748928)"
58626681,08/27/2023 01:27:30 AM,08/27/2023 01:47:51 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,982 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:47:56 AM,18 BROOKLYN,3075830057,BROOKLYN,1000974,169180,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63102077971394,-73.93974803256617,"(40.63102077971394, -73.93974803256617)"
58630504,08/27/2023 01:27:26 AM,08/27/2023 01:56:33 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11210,1405 NEW YORK AVENUE,NEW YORK AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,08/27/2023 01:56:36 AM,17 BROOKLYN,3049810001,BROOKLYN,999427,171853,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63836038096731,-73.94531543431602,"(40.63836038096731, -73.94531543431602)"
58626866,08/27/2023 01:27:18 AM,08/27/2023 02:01:55 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11214,8776 25 AVENUE,25 AVENUE,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,25 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 02:01:59 AM,11 BROOKLYN,3068780089,BROOKLYN,986827,155888,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59455239260602,-73.99072084978934,"(40.59455239260602, -73.99072084978934)"
58629094,08/27/2023 01:26:50 AM,08/27/2023 01:57:12 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,7265 BERGEN COURT,BERGEN COURT,EAST   72 STREET,BERGEN AVENUE,EAST   72 STREET,BERGEN AVENUE,ADDRESS,BROOKLYN,BERGEN COURT,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:57:16 AM,18 BROOKLYN,3083620001,BROOKLYN,1009187,167266,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62574794248561,-73.91016594385141,"(40.62574794248561, -73.91016594385141)"
58629409,08/27/2023 01:26:47 AM,08/27/2023 01:44:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1977 73 STREET,73 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,73 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:44:51 AM,11 BROOKLYN,3061950045,BROOKLYN,986685,162397,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61241831258244,-73.99122981071504,"(40.61241831258244, -73.99122981071504)"
58625001,08/27/2023 01:26:45 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1185 BROADWAY,BROADWAY,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,BROADWAY,,In Progress,,,08/27/2023 02:57:25 AM,04 BROOKLYN,3032630003,BROOKLYN,1004397,191589,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69252138853666,-73.92734895279729,"(40.69252138853666, -73.92734895279729)"
58626886,08/27/2023 01:26:36 AM,08/27/2023 01:30:59 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 01:31:03 AM,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.699800319891985,-73.98361593748928,"(40.699800319891985, -73.98361593748928)"
58628286,08/27/2023 01:26:04 AM,08/27/2023 01:48:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11249,KENT AVENUE,KENT AVENUE,KENT AVENUE,SOUTH    8 STREET,KENT AVENUE,SOUTH    8 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:48:46 AM,01 BROOKLYN,,BROOKLYN,992977,197966,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71004338832946,-73.96852175046621,"(40.71004338832946, -73.96852175046621)"
58623193,08/27/2023 01:25:47 AM,08/27/2023 01:30:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,798 EAST   34 STREET,EAST   34 STREET,BROOKLYN ROAD,FARRAGUT ROAD,BROOKLYN ROAD,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   34 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:30:56 AM,17 BROOKLYN,3049970048,BROOKLYN,999736,171322,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63690236468133,-73.94420328894562,"(40.63690236468133, -73.94420328894562)"
58631888,08/27/2023 01:25:45 AM,08/27/2023 01:44:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,1752 79 STREET,79 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,79 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:44:06 AM,11 BROOKLYN,3062720029,BROOKLYN,984394,162165,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6117818537679,-73.99948135720149,"(40.6117818537679, -73.99948135720149)"
58627180,08/27/2023 01:25:36 AM,08/27/2023 01:50:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2023 01:50:16 AM,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64468636458384,-73.9975604560498,"(40.64468636458384, -73.9975604560498)"
58623795,08/27/2023 01:25:21 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,223 HIMROD STREET,HIMROD STREET,MYRTLE AVENUE,KNICKERBOCKER AVENUE,MYRTLE AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,In Progress,,,08/27/2023 02:51:08 AM,04 BROOKLYN,3032680046,BROOKLYN,1006326,194160,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69957358192541,-73.92038446366847,"(40.69957358192541, -73.92038446366847)"
58627162,08/27/2023 01:25:15 AM,08/27/2023 01:50:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/27/2023 01:50:06 AM,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64468636458384,-73.9975604560498,"(40.64468636458384, -73.9975604560498)"
58625925,08/27/2023 01:24:51 AM,08/27/2023 01:30:36 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217,417 BALTIC STREET,BALTIC STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,BALTIC STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:30:41 AM,06 BROOKLYN,3003920001,BROOKLYN,987347,188361,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68368365948991,-73.98883355097813,"(40.68368365948991, -73.98883355097813)"
58631809,08/27/2023 01:24:45 AM,08/27/2023 01:46:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,92 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:46:31 AM,04 BROOKLYN,3032750034,BROOKLYN,1005379,192879,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69605984838716,-73.92380376913913,"(40.69605984838716, -73.92380376913913)"
58632291,08/27/2023 01:24:28 AM,08/27/2023 01:46:26 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,1615 EAST   51 STREET,EAST   51 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   51 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:46:31 AM,18 BROOKLYN,3078760034,BROOKLYN,1004779,165449,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62077197054181,-73.92605101853894,"(40.62077197054181, -73.92605101853894)"
58623682,08/27/2023 01:22:10 AM,,DOT,Department of Transportation,Street Condition,Line/Marking - After Repaving,Vehicle Lane,11232,448 HAMILTON AVENUE,HAMILTON AVENUE,GOWANUS CANAL SHORELINE,14 STREET,GOWANUS CANAL SHORELINE,14 STREET,ADDRESS,BROOKLYN,HAMILTON AVENUE,,In Progress,,,,07 BROOKLYN,3006250002,BROOKLYN,984890,183507,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67036104422625,-73.99769289639644,"(40.67036104422625, -73.99769289639644)"
58623845,08/27/2023 01:22:09 AM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11232,448 HAMILTON AVENUE,HAMILTON AVENUE,GOWANUS CANAL SHORELINE,14 STREET,GOWANUS CANAL SHORELINE,14 STREET,ADDRESS,BROOKLYN,HAMILTON AVENUE,,In Progress,,,,07 BROOKLYN,3006250002,BROOKLYN,984890,183507,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67036104422625,-73.99769289639644,"(40.67036104422625, -73.99769289639644)"
58631810,08/27/2023 01:21:27 AM,08/27/2023 01:35:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,1449 NOSTRAND AVENUE,NOSTRAND AVENUE,MARTENSE STREET,CHURCH AVENUE,MARTENSE STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 01:35:16 AM,17 BROOKLYN,3048690001,BROOKLYN,998241,176451,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6509828509487,-73.94957919868361,"(40.6509828509487, -73.94957919868361)"
58631776,08/27/2023 01:21:09 AM,08/27/2023 01:47:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11228,1073 71 STREET,71 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,71 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/27/2023 01:47:06 AM,10 BROOKLYN,3058980048,BROOKLYN,981420,167234,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62569475450571,-74.0101948964315,"(40.62569475450571, -74.0101948964315)"
58625007,08/27/2023 01:20:29 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,GATES AVENUE,LINDEN STREET,GATES AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,,In Progress,,,,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.699327009277525,-73.91341355362138,"(40.699327009277525, -73.91341355362138)"
58627000,08/27/2023 01:19:19 AM,08/27/2023 01:23:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,951 STERLING PLACE,STERLING PLACE,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/27/2023 01:23:31 AM,08 BROOKLYN,3012420070,BROOKLYN,999000,184237,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67235246618893,-73.94682688076232,"(40.67235246618893, -73.94682688076232)"
58623751,08/27/2023 01:18:52 AM,,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11230,1075 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,OCEAN PARKWAY,,In Progress,,Your complaint has been received by the Police Department and additional information will be available later.,08/27/2023 01:23:26 AM,12 BROOKLYN,3065270051,BROOKLYN,992552,165973,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62223013565234,-73.9700941207481,"(40.62223013565234, -73.9700941207481)"
