"geoid","countyfips","borocode","boroname","boroct2020","ct2020","ctlabel","ntacode","ntatype","ntaname","ntaabbrev","cdtacode","cdtatype","cdtaname"
"36047016900","047","3","Brooklyn","3016900","016900","169","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047017100","047","3","Brooklyn","3017100","017100","171","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047050001","047","3","Brooklyn","3050001","050001","500.01","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047050202","047","3","Brooklyn","3050202","050202","502.02","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047050401","047","3","Brooklyn","3050401","050401","504.01","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047150200","047","3","Brooklyn","3150200","150200","1502","BK0701","0","Windsor Terrace-South Slope","WndsrTr","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047000200","047","3","Brooklyn","3000200","000200","2","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047001801","047","3","Brooklyn","3001801","001801","18.01","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047001802","047","3","Brooklyn","3001802","001802","18.02","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047001803","047","3","Brooklyn","3001803","001803","18.03","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047001804","047","3","Brooklyn","3001804","001804","18.04","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047002000","047","3","Brooklyn","3002000","002000","20","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047002200","047","3","Brooklyn","3002200","002200","22","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047007200","047","3","Brooklyn","3007200","007200","72","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047007400","047","3","Brooklyn","3007400","007400","74","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047007600","047","3","Brooklyn","3007600","007600","76","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047007800","047","3","Brooklyn","3007800","007800","78","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047008000","047","3","Brooklyn","3008000","008000","80","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047008200","047","3","Brooklyn","3008200","008200","82","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047008400","047","3","Brooklyn","3008400","008400","84","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010100","047","3","Brooklyn","3010100","010100","101","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047014300","047","3","Brooklyn","3014300","014300","143","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047014500","047","3","Brooklyn","3014500","014500","145","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047014700","047","3","Brooklyn","3014700","014700","147","BK0702","0","Sunset Park (West)","SnstPk_W","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047008600","047","3","Brooklyn","3008600","008600","86","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047008800","047","3","Brooklyn","3008800","008800","88","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047009001","047","3","Brooklyn","3009001","009001","90.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047009201","047","3","Brooklyn","3009201","009201","92.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047009401","047","3","Brooklyn","3009401","009401","94.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047009600","047","3","Brooklyn","3009600","009600","96","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047009800","047","3","Brooklyn","3009800","009800","98","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010000","047","3","Brooklyn","3010000","010000","100","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010200","047","3","Brooklyn","3010200","010200","102","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010401","047","3","Brooklyn","3010401","010401","104.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010601","047","3","Brooklyn","3010601","010601","106.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047010801","047","3","Brooklyn","3010801","010801","108.01","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047011800","047","3","Brooklyn","3011800","011800","118","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047012200","047","3","Brooklyn","3012200","012200","122","BK0703","0","Sunset Park (Central)","SnstPk_C","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047017500","047","3","Brooklyn","3017500","017500","175","BK0771","7","Green-Wood Cemetery","GrnWdCem","BK07","CD","BK07 Sunset Park-Windsor Terrace (CD 7 Approximation)"
"36047016100","047","3","Brooklyn","3016100","016100","161","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047016300","047","3","Brooklyn","3016300","016300","163","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047020300","047","3","Brooklyn","3020300","020300","203","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047020500","047","3","Brooklyn","3020500","020500","205","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047020700","047","3","Brooklyn","3020700","020700","207","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047021500","047","3","Brooklyn","3021500","021500","215","BK0801","0","Prospect Heights","PrspctHts","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047021700","047","3","Brooklyn","3021700","021700","217","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047021900","047","3","Brooklyn","3021900","021900","219","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047022100","047","3","Brooklyn","3022100","022100","221","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047030500","047","3","Brooklyn","3030500","030500","305","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047030700","047","3","Brooklyn","3030700","030700","307","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047030900","047","3","Brooklyn","3030900","030900","309","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047031100","047","3","Brooklyn","3031100","031100","311","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047031300","047","3","Brooklyn","3031300","031300","313","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047031500","047","3","Brooklyn","3031500","031500","315","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047031701","047","3","Brooklyn","3031701","031701","317.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047031702","047","3","Brooklyn","3031702","031702","317.02","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047033701","047","3","Brooklyn","3033701","033701","337.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047033900","047","3","Brooklyn","3033900","033900","339","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047034100","047","3","Brooklyn","3034100","034100","341","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047034300","047","3","Brooklyn","3034300","034300","343","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047034500","047","3","Brooklyn","3034500","034500","345","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047034700","047","3","Brooklyn","3034700","034700","347","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047034901","047","3","Brooklyn","3034901","034901","349.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047035101","047","3","Brooklyn","3035101","035101","351.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047035301","047","3","Brooklyn","3035301","035301","353.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047035701","047","3","Brooklyn","3035701","035701","357.01","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047035900","047","3","Brooklyn","3035900","035900","359","BK0802","0","Crown Heights (North)","CrwnHts_N","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047035702","047","3","Brooklyn","3035702","035702","357.02","BK0891","9","Lincoln Terrace Park","LclnTrPk","BK08","CD","BK08 Crown Heights (North) (CD 8 Approximation)"
"36047021300","047","3","Brooklyn","3021300","021300","213","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047031900","047","3","Brooklyn","3031900","031900","319","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047032100","047","3","Brooklyn","3032100","032100","321","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047032300","047","3","Brooklyn","3032300","032300","323","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047032500","047","3","Brooklyn","3032500","032500","325","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047033100","047","3","Brooklyn","3033100","033100","331","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047033300","047","3","Brooklyn","3033300","033300","333","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047033500","047","3","Brooklyn","3033500","033500","335","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047033702","047","3","Brooklyn","3033702","033702","337.02","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047034902","047","3","Brooklyn","3034902","034902","349.02","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047035102","047","3","Brooklyn","3035102","035102","351.02","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047035302","047","3","Brooklyn","3035302","035302","353.02","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047035500","047","3","Brooklyn","3035500","035500","355","BK0901","0","Crown Heights (South)","CrwnHts_S","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047032700","047","3","Brooklyn","3032700","032700","327","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047032900","047","3","Brooklyn","3032900","032900","329","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047079601","047","3","Brooklyn","3079601","079601","796.01","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047079801","047","3","Brooklyn","3079801","079801","798.01","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047079802","047","3","Brooklyn","3079802","079802","798.02","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047080000","047","3","Brooklyn","3080000","080000","800","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047080200","047","3","Brooklyn","3080200","080200","802","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047080400","047","3","Brooklyn","3080400","080400","804","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047080600","047","3","Brooklyn","3080600","080600","806","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047080800","047","3","Brooklyn","3080800","080800","808","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047081000","047","3","Brooklyn","3081000","081000","810","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047087401","047","3","Brooklyn","3087401","087401","874.01","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047087600","047","3","Brooklyn","3087600","087600","876","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047088001","047","3","Brooklyn","3088001","088001","880.01","BK0902","0","Prospect Lefferts Gardens-Wingate","PLG_Wngt","BK09","CD","BK09 Crown Heights (South) (CD 9 Approximation)"
"36047003000","047","3","Brooklyn","3003000","003000","30","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047003400","047","3","Brooklyn","3003400","003400","34","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047003600","047","3","Brooklyn","3003600","003600","36","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047003800","047","3","Brooklyn","3003800","003800","38","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047004400","047","3","Brooklyn","3004400","004400","44","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047004600","047","3","Brooklyn","3004600","004600","46","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005000","047","3","Brooklyn","3005000","005000","50","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005201","047","3","Brooklyn","3005201","005201","52.01","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005202","047","3","Brooklyn","3005202","005202","52.02","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005400","047","3","Brooklyn","3005400","005400","54","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005601","047","3","Brooklyn","3005601","005601","56.01","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005602","047","3","Brooklyn","3005602","005602","56.02","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047005800","047","3","Brooklyn","3005800","005800","58","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047006000","047","3","Brooklyn","3006000","006000","60","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047006200","047","3","Brooklyn","3006200","006200","62","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047006400","047","3","Brooklyn","3006400","006400","64","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047006600","047","3","Brooklyn","3006600","006600","66","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047006800","047","3","Brooklyn","3006800","006800","68","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047007000","047","3","Brooklyn","3007000","007000","70","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047012600","047","3","Brooklyn","3012600","012600","126","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047013000","047","3","Brooklyn","3013000","013000","130","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047013400","047","3","Brooklyn","3013400","013400","134","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047013600","047","3","Brooklyn","3013600","013600","136","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047013800","047","3","Brooklyn","3013800","013800","138","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047014200","047","3","Brooklyn","3014200","014200","142","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047015200","047","3","Brooklyn","3015200","015200","152","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047016000","047","3","Brooklyn","3016000","016000","160","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047016200","047","3","Brooklyn","3016200","016200","162","BK1001","0","Bay Ridge","ByRdg","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047012000","047","3","Brooklyn","3012000","012000","120","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047012801","047","3","Brooklyn","3012801","012801","128.01","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047013200","047","3","Brooklyn","3013200","013200","132","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047014000","047","3","Brooklyn","3014000","014000","140","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047014800","047","3","Brooklyn","3014800","014800","148","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047015000","047","3","Brooklyn","3015000","015000","150","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047016600","047","3","Brooklyn","3016600","016600","166","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047019400","047","3","Brooklyn","3019400","019400","194","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047019600","047","3","Brooklyn","3019600","019600","196","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047019800","047","3","Brooklyn","3019800","019800","198","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047020000","047","3","Brooklyn","3020000","020000","200","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047020200","047","3","Brooklyn","3020200","020200","202","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047020400","047","3","Brooklyn","3020400","020400","204","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047020600","047","3","Brooklyn","3020600","020600","206","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047020800","047","3","Brooklyn","3020800","020800","208","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047021000","047","3","Brooklyn","3021000","021000","210","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047021200","047","3","Brooklyn","3021200","021200","212","BK1002","0","Dyker Heights","DykrHts","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047016400","047","3","Brooklyn","3016400","016400","164","BK1061","6","Fort Hamilton","FtHmltn","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047015400","047","3","Brooklyn","3015400","015400","154","BK1091","9","Dyker Beach Park","DykrBchPk","BK10","CD","BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)"
"36047018200","047","3","Brooklyn","3018200","018200","182","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047018400","047","3","Brooklyn","3018400","018400","184","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047018600","047","3","Brooklyn","3018600","018600","186","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047018800","047","3","Brooklyn","3018800","018800","188","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047019000","047","3","Brooklyn","3019000","019000","190","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047024800","047","3","Brooklyn","3024800","024800","248","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047025000","047","3","Brooklyn","3025000","025000","250","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047025200","047","3","Brooklyn","3025200","025200","252","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047025400","047","3","Brooklyn","3025400","025400","254","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047025600","047","3","Brooklyn","3025600","025600","256","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047025800","047","3","Brooklyn","3025800","025800","258","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047026000","047","3","Brooklyn","3026000","026000","260","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047026200","047","3","Brooklyn","3026200","026200","262","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047026400","047","3","Brooklyn","3026400","026400","264","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
"36047026600","047","3","Brooklyn","3026600","026600","266","BK1101","0","Bensonhurst","Bnsnhrst","BK11","CD","BK11 Bensonhurst-Bath Beach (CD 11 Approximation)"
