"starfire_incident_id","incident_datetime","alarm_box_borough","alarm_box_number","alarm_box_location","incident_borough","zipcode","policeprecinct","citycouncildistrict","communitydistrict","communityschooldistrict","congressionaldistrict","alarm_source_description_tx","alarm_level_index_description","highest_alarm_level","incident_classification","incident_classification_group","dispatch_response_seconds_qy","first_assignment_datetime","first_activation_datetime","first_on_scene_datetime","incident_close_datetime","valid_dispatch_rspns_time_indc","valid_incident_rspns_time_indc","incident_response_seconds_qy","incident_travel_tm_seconds_qy","engines_assigned_quantity","ladders_assigned_quantity","other_units_assigned_quantity"
"2121313200111068","2021-08-01T22:45:00.000","MANHATTAN","1320","PARK AVE & 108 ST","MANHATTAN","10029","23","8","111","4","13","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","27","2021-08-01T22:46:00.000","2021-08-01T22:46:00.000","2021-08-01T22:50:00.000","2021-08-01T23:17:00.000","N","Y","300","273","0","1","0"
"2121333880220881","2021-08-01T22:44:00.000","BRONX","3388","UNIVERSITY AVE & 195 ST","BRONX","10468","50","14","208","10","13","Phone","Initial Alarm","First Alarm","Multiple Dwelling 'A' - Food on the stove fire","Structural Fires","36","2021-08-01T22:44:00.000","2021-08-01T22:44:00.000","2021-08-01T22:47:00.000","2021-08-01T23:05:00.000","N","Y","224","188","4","2","1"
"2121315140111064","2021-08-01T22:44:00.000","MANHATTAN","1514","W 129 ST & LENOX AVE/MALCOLM X BLVD","MANHATTAN","10027","32","9","110","5","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","33","2021-08-01T22:44:00.000","2021-08-01T22:44:00.000","2021-08-01T22:48:00.000","2021-08-01T22:54:00.000","N","Y","269","236","2","2","1"
"2121305350211062","2021-08-01T22:43:00.000","MANHATTAN","535","WEST ST & W 12 ST","MANHATTAN","10014","6","3","102","2","10","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","27","2021-08-01T22:43:00.000","2021-08-01T22:43:00.000","2021-08-01T22:50:00.000","2021-08-01T23:13:00.000","N","Y","474","447","0","1","0"
"2121370360141077","2021-08-01T22:42:00.000","BROOKLYN","7036","BMT R @ BAY RIDGE AVE - 69 ST & 4 AVE","BROOKLYN",,,,,,,"EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","10","2021-08-01T22:42:00.000","2021-08-01T22:42:00.000",,"2021-08-01T22:45:00.000","N","N","0","0","1","0","0"
"2121312360211060","2021-08-01T22:40:00.000","MANHATTAN","1236","PARK AVE & 96 ST","MANHATTAN","10029","23","4","111","2","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","10","2021-08-01T22:40:00.000","2021-08-01T22:40:00.000","2021-08-01T22:44:00.000","2021-08-01T22:54:00.000","N","Y","265","255","1","0","0"
"2121322730720880","2021-08-01T22:39:00.000","BRONX","2273","GRAND CONCOURSE & 153 ST","BRONX","10451","44","17","204","7","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","62","2021-08-01T22:40:00.000","2021-08-01T22:40:00.000","2021-08-01T22:42:00.000","2021-08-01T23:05:00.000","N","Y","202","140","2","2","1"
"2121332020220879","2021-08-01T22:39:00.000","BRONX","3202","VAN NEST AVE & MELVILLE ST","BRONX","10460","49","15","211","11","15","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","34","2021-08-01T22:39:00.000","2021-08-01T22:40:00.000","2021-08-01T22:43:00.000","2021-08-01T22:48:00.000","N","Y","274","240","0","1","0"
"2121300370230185","2021-08-01T22:38:00.000","RICHMOND / STATEN ISLAND","37","CENTRAL AVE & SLOSSON TERR","RICHMOND / STATEN ISLAND","10301","120","49","501","31","11","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","34","2021-08-01T22:38:00.000","2021-08-01T22:39:00.000","2021-08-01T22:44:00.000","2021-08-01T22:52:00.000","N","Y","388","354","0","1","0"
"2121308320611059","2021-08-01T22:38:00.000","MANHATTAN","832","8 AVE & 47 ST","MANHATTAN","10036","18","3","105","2","12","Private Fire Alarm","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","41","2021-08-01T22:39:00.000","2021-08-01T22:39:00.000","2021-08-01T22:42:00.000","2021-08-01T22:49:00.000","N","Y","245","204","4","2","1"
"2121307980111058","2021-08-01T22:36:00.000","MANHATTAN","798","10 AVE & W 43 ST","MANHATTAN","10036","10","3","104","2","10","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","7","2021-08-01T22:36:00.000","2021-08-01T22:37:00.000",,"2021-08-01T22:41:00.000","N","N","0","0","1","0","0"
"2121375830150833","2021-08-01T22:36:00.000","QUEENS","7583","21 AVE & 35 ST","QUEENS","11105","114","22","401","30","14","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","9","2021-08-01T22:36:00.000","2021-08-01T22:37:00.000","2021-08-01T22:41:00.000","2021-08-01T22:41:00.000","N","Y","285","276","1","0","0"
"2121373970111057","2021-08-01T22:34:00.000","MANHATTAN","7397","IRT 4-5-6 ? E 86 ST & LEXINGTON AVE","MANHATTAN","10028","19","5","108","2","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","4","2021-08-01T22:34:00.000","2021-08-01T22:35:00.000",,"2021-08-01T22:36:00.000","N","N","0","0","1","0","0"
"2121309680241075","2021-08-01T22:33:00.000","BROOKLYN","968","GATES AVE & IRVING PL","BROOKLYN","11238","88","35","302","13","8","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","42","2021-08-01T22:34:00.000","2021-08-01T22:34:00.000","2021-08-01T22:39:00.000","2021-08-01T22:44:00.000","N","Y","312","270","1","1","0"
"2121336980320875","2021-08-01T22:33:00.000","BRONX","3698","PAULDING AVE & 227 ST","BRONX","10466","47","12","212","11","16","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","46","2021-08-01T22:34:00.000","2021-08-01T22:34:00.000","2021-08-01T22:39:00.000","2021-08-01T22:41:00.000","N","Y","360","314","1","0","0"
"2121306960511056","2021-08-01T22:33:00.000","MANHATTAN","696","5TH AVE AND 32ND ST","MANHATTAN","10001","14","4","105","2","12","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","7","2021-08-01T22:33:00.000","2021-08-01T22:33:00.000",,"2021-08-01T22:35:00.000","N","N","0","0","1","0","0"
"2121316680141074","2021-08-01T22:33:00.000","BROOKLYN","1668","LIVONIA & ROCKAWAY AVES","BROOKLYN","11212","73","42","316","23","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T22:33:00.000","2021-08-01T22:34:00.000","2021-08-01T22:38:00.000","2021-08-01T22:54:00.000","N","Y","279","272","1","0","0"
"2121350150150832","2021-08-01T22:32:00.000","QUEENS","5015","111 AVE & BREWER BLVD","QUEENS","11433","113","28","412","28","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","11","2021-08-01T22:32:00.000","2021-08-01T22:33:00.000","2021-08-01T22:36:00.000","2021-08-01T22:47:00.000","N","Y","258","247","1","0","0"
"2121314040111054","2021-08-01T22:31:00.000","MANHATTAN","1404","1 AVE & E 118 ST","MANHATTAN","10035","25","8","111","4","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","27","2021-08-01T22:31:00.000","2021-08-01T22:32:00.000","2021-08-01T22:37:00.000","2021-08-01T22:48:00.000","N","Y","386","359","0","1","0"
"2121331090120872","2021-08-01T22:31:00.000","BRONX","3109","E BURNSIDE AVE & VALENTINE AVE","BRONX","10457","46","15","205","9","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T22:31:00.000","2021-08-01T22:32:00.000","2021-08-01T22:36:00.000","2021-08-01T23:06:00.000","N","Y","270","264","1","0","0"
"2121341060141071","2021-08-01T22:31:00.000","BROOKLYN","4106","AVENUE N & E 48 ST","BROOKLYN","11234","63","46","318","22","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T22:31:00.000","2021-08-01T22:31:00.000","2021-08-01T22:36:00.000","2021-08-01T22:46:00.000","N","Y","320","314","1","0","0"
"2121311220211052","2021-08-01T22:29:00.000","MANHATTAN","1122","BROADWAY & 80 ST","MANHATTAN","10024","20","6","107","3","10","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","31","2021-08-01T22:29:00.000","2021-08-01T22:29:00.000","2021-08-01T22:32:00.000","2021-08-01T22:52:00.000","N","Y","235","204","2","2","1"
"2121392660150830","2021-08-01T22:28:00.000","QUEENS","9266","137 ST & 70 RD","QUEENS","11367","107","24","408","25","6","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","9","2021-08-01T22:28:00.000","2021-08-01T22:29:00.000",,"2021-08-01T22:37:00.000","N","N","0","0","1","0","0"
"2121314490111049","2021-08-01T22:26:00.000","MANHATTAN","1449","W 122 ST & LENOX AVE\MALCOLM X BLVD","MANHATTAN","10027","28","9","110","5","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","8","2021-08-01T22:26:00.000","2021-08-01T22:26:00.000","2021-08-01T22:32:00.000","2021-08-01T23:07:00.000","N","Y","404","396","1","0","0"
"2121316490141069","2021-08-01T22:25:00.000","BROOKLYN","1649","HOWARD AVE & HERKIMER ST","BROOKLYN","11233","81","41","303","16","8","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","40","2021-08-01T22:26:00.000","2021-08-01T22:26:00.000","2021-08-01T22:29:00.000","2021-08-01T22:41:00.000","N","Y","241","201","1","1","0"
"2121305010311048","2021-08-01T22:25:00.000","MANHATTAN","501","WASHINGTON ST & CHRISTOPHER ST","MANHATTAN","10014","6","3","102","2","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","4","2021-08-01T22:25:00.000","2021-08-01T22:25:00.000","2021-08-01T22:30:00.000","2021-08-01T22:36:00.000","N","Y","285","281","1","0","0"
"2121322730320868","2021-08-01T22:24:00.000","BRONX","2273","GRAND CONCOURSE & 153 ST","BRONX","10451","44","17","204","7","15","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","41","2021-08-01T22:25:00.000","2021-08-01T22:25:00.000","2021-08-01T22:29:00.000","2021-08-01T22:37:00.000","N","Y","285","244","2","1","1"
"2121325490120866","2021-08-01T22:23:00.000","BRONX","2549","WESTCHESTER AVE & FAILE ST","BRONX","10459","41","17","202","12","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T22:23:00.000","2021-08-01T22:23:00.000","2021-08-01T22:28:00.000","2021-08-01T23:26:00.000","N","Y","314","307","1","0","0"
"2121323100320867","2021-08-01T22:23:00.000","BRONX","2310","MELROSE AVE & 158 ST","BRONX","10451","40","17","201","7","15","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","29","2021-08-01T22:24:00.000","2021-08-01T22:24:00.000","2021-08-01T22:27:00.000","2021-08-01T22:34:00.000","N","Y","219","190","0","1","0"
"2121347800120865","2021-08-01T22:22:00.000","BRONX","4780","BASSFORD AVE AND 185TH ST","BRONX","10458","48","15","206","10","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T22:22:00.000","2021-08-01T22:23:00.000","2021-08-01T22:26:00.000","2021-08-01T22:44:00.000","N","Y","230","224","1","0","0"
"2121304770111044","2021-08-01T22:22:00.000","MANHATTAN","477","1 AVE & E 16 ST","MANHATTAN","10009","13","2","106","2","12","Verbal","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","40","2021-08-01T22:22:00.000","2021-08-01T22:22:00.000","2021-08-01T22:28:00.000","2021-08-01T23:53:00.000","N","Y","391","351","0","0","2"
"2121301750111043","2021-08-01T22:21:00.000","MANHATTAN","175","MOTT ST & CANAL ST","MANHATTAN","10013","5","1","102","2","7","Verbal","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","28","2021-08-01T22:22:00.000","2021-08-01T22:22:00.000","2021-08-01T22:33:00.000","2021-08-01T22:53:00.000","N","Y","699","671","0","1","0"
"2121307550111041","2021-08-01T22:21:00.000","MANHATTAN","755","2 AVE & E 39 ST","MANHATTAN","10016","17","4","106","2","12","911","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","13","2021-08-01T22:21:00.000","2021-08-01T22:21:00.000","2021-08-01T22:24:00.000","2021-08-01T23:15:00.000","N","Y","238","225","3","2","1"
"2121355460450828","2021-08-01T22:20:00.000","QUEENS","5546","93 AVE & 215 PL","QUEENS","11428","105","23","413","29","5","Phone","DEFAULT RECORD","First Alarm","Non-Medical MFA - Phone","NonMedical MFAs","16","2021-08-01T22:21:00.000","2021-08-01T22:21:00.000","2021-08-01T22:23:00.000","2021-08-01T22:25:00.000","N","Y","174","158","3","2","1"
"2121301620211042","2021-08-01T22:20:00.000","MANHATTAN","162","MULBERRY & BAYARD STS","MANHATTAN","10013","5","1","103","2","7","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","45","2021-08-01T22:21:00.000","2021-08-01T22:21:00.000","2021-08-01T22:26:00.000","2021-08-01T22:35:00.000","N","Y","336","291","2","2","1"
"2121316870241067","2021-08-01T22:20:00.000","BROOKLYN","1687","BLAKE AV-300' E. OF STONE/MOTHER GAST","BROOKLYN","11212","73","41","316","23","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T22:20:00.000","2021-08-01T22:20:00.000","2021-08-01T22:25:00.000","2021-08-01T22:44:00.000","N","Y","310","303","1","0","0"
"2121315170141065","2021-08-01T22:19:00.000","BROOKLYN","1517","PROSPECT PARK SW & 16 ST","BROOKLYN","11215","72","39","307","15","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T22:19:00.000","2021-08-01T22:19:00.000","2021-08-01T22:23:00.000","2021-08-01T22:31:00.000","N","Y","252","243","1","0","0"
"2121303980141064","2021-08-01T22:18:00.000","BROOKLYN","398","ST EDWARDS ST 125' NO OF AUBURN PL","BROOKLYN","11205","88","35","302","13","8","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","40","2021-08-01T22:19:00.000","2021-08-01T22:19:00.000","2021-08-01T22:22:00.000","2021-08-01T22:34:00.000","N","Y","228","188","2","2","1"
"2121373670150826","2021-08-01T22:17:00.000","QUEENS","7367","38 AVE & 12 ST","QUEENS","11101","114","26","401","30","12","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T22:17:00.000","2021-08-01T22:18:00.000","2021-08-01T22:22:00.000","2021-08-01T22:59:00.000","N","Y","287","278","1","0","0"
"2121337270141063","2021-08-01T22:13:00.000","BROOKLYN","3727","ROGERS AVE & CORTELYOU RD","BROOKLYN","11226","67","45","317","22","9","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","7","2021-08-01T22:13:00.000","2021-08-01T22:13:00.000","2021-08-01T22:18:00.000","2021-08-01T22:40:00.000","N","Y","327","320","1","0","0"
"2121306700511039","2021-08-01T22:13:00.000","MANHATTAN","670","6 AVE & W 29 ST","MANHATTAN","10001","14","3","105","2","12","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","23","2021-08-01T22:14:00.000","2021-08-01T22:14:00.000","2021-08-01T22:18:00.000","2021-08-01T22:32:00.000","N","Y","260","237","2","2","1"
"2121322570120861","2021-08-01T22:12:00.000","BRONX","2257","LEGGETT AVE & BRUCKNER BLVD","BRONX","10455","41","8","202","8","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","42","2021-08-01T22:13:00.000","2021-08-01T22:13:00.000","2021-08-01T22:19:00.000","2021-08-01T22:51:00.000","N","N","403","361","1","0","0"
"2121326850120862","2021-08-01T22:12:00.000","BRONX","2685","LAFAYETTE AVE & CROES AVE","BRONX","10473","43","18","209","8","15","Phone","Initial Alarm","First Alarm","Carbon Monoxide - Code 3 - Emergency (over 9 ppm)","NonMedical Emergencies","31","2021-08-01T22:13:00.000","2021-08-01T22:13:00.000","2021-08-01T22:16:00.000","2021-08-01T22:27:00.000","N","Y","199","168","1","1","0"
"2121315740811033","2021-08-01T22:10:00.000","MANHATTAN","1574","W 137 ST & LENOX AVE\MALCOLM X BLVD","MANHATTAN","10037","32","9","110","5","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T22:10:00.000","2021-08-01T22:10:00.000",,"2021-08-01T22:11:00.000","N","N","0","0","1","0","0"
"2121314160111034","2021-08-01T22:10:00.000","MANHATTAN","1416","AMSTERDAM AVE & 119 ST","MANHATTAN","10027","26","7","109","3","10","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","45","2021-08-01T22:11:00.000","2021-08-01T22:11:00.000","2021-08-01T22:14:00.000","2021-08-01T22:16:00.000","N","Y","255","210","2","2","1"
"2121308410341062","2021-08-01T22:09:00.000","BROOKLYN","841","BUSHWICK AVE & DE SALES PL","BROOKLYN","11207","83","37","304","32","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","11","2021-08-01T22:09:00.000","2021-08-01T22:10:00.000","2021-08-01T22:13:00.000","2021-08-01T22:26:00.000","N","Y","248","237","1","0","0"
"2121310190111032","2021-08-01T22:09:00.000","MANHATTAN","1019","1 AVE & 70 ST","MANHATTAN","10021","19","5","108","2","12","Phone","Initial Alarm","First Alarm","Odor - Other Than Smoke","NonMedical Emergencies","48","2021-08-01T22:10:00.000","2021-08-01T22:10:00.000","2021-08-01T22:16:00.000","2021-08-01T22:30:00.000","N","Y","424","376","2","1","1"
"2121326980120859","2021-08-01T22:07:00.000","BRONX","2698","ZEREGA & LAFAYETTE AVES","BRONX","10473","43","18","209","8","15","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","35","2021-08-01T22:07:00.000","2021-08-01T22:08:00.000","2021-08-01T22:15:00.000","2021-08-01T22:24:00.000","N","Y","468","433","1","0","0"
"2121326860120858","2021-08-01T22:07:00.000","BRONX","2686","SOUND VIEW AVE & LAFAYETTE AVE","BRONX","10473","43","18","209","8","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T22:07:00.000","2021-08-01T22:07:00.000",,"2021-08-01T22:11:00.000","N","N","0","0","1","0","0"
"2121312380141056","2021-08-01T22:06:00.000","BROOKLYN","1238","FLATBUSH AVE & 4 AVE","BROOKLYN","11217","84","33","302","15","8","EMS Link/Medical","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","23","2021-08-01T22:06:00.000","2021-08-01T22:06:00.000","2021-08-01T22:09:00.000","2021-08-01T22:18:00.000","N","Y","187","164","1","1","0"
"2121322020220857","2021-08-01T22:06:00.000","BRONX","2202","BROOK AVE & E 145 ST","BRONX","10455","40","8","201","7","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T22:06:00.000","2021-08-01T22:06:00.000",,"2021-08-01T22:07:00.000","N","N","0","0","1","0","0"
"2121332620141055","2021-08-01T22:06:00.000","BROOKLYN","3262","AVENUE P & E 22 ST","BROOKLYN","11229","61","48","315","22","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","17","2021-08-01T22:06:00.000","2021-08-01T22:06:00.000","2021-08-01T22:09:00.000","2021-08-01T22:16:00.000","N","Y","194","177","1","0","0"
"2121386240441052","2021-08-01T22:05:00.000","BROOKLYN","8624","BELT PWAY BET CROPSEY AV & OCEAN PWAY","BROOKLYN",,,,,,,"PD Link/Medical","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","9","2021-08-01T22:05:00.000","2021-08-01T22:06:00.000",,"2021-08-01T22:20:00.000","N","N","0","0","2","3","2"
