"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"80488152","2011-08-27T00:00:00.000","02:00:00",,"(null)","41","2011-08-27T00:00:00.000","117","DANGEROUS DRUGS","503","CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013037","236657","(null)","(null)","(null)",,"40.8162058439227","-73.8960011932583","(40.8162058439227, -73.8960011932583)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","E"
"84212362","2012-04-12T00:00:00.000","15:50:00",,"(null)","47","2012-04-13T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","45-64","WHITE","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"85981430","2012-07-28T00:00:00.000","15:00:00",,"(null)","41","2012-07-28T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013037","236657","45-64","UNKNOWN","M",,"40.8162058439227","-73.8960011932583","(40.8162058439227, -73.8960011932583)","PATROL BORO BRONX","(null)","18-24","BLACK","F"
"89343120","2012-10-29T00:00:00.000","02:00:00",,"(null)","46","2013-02-25T00:00:00.000","104","RAPE","155","RAPE 2","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1011755","250279","25-44","BLACK","M",,"40.8535983673823","-73.9005768807295","(40.8535983673823, -73.9005768807295)","PATROL BORO BRONX","(null)","<18","BLACK","F"
"94519019","2014-01-18T00:00:00.000","15:29:00",,"(null)","40","2014-01-18T00:00:00.000","364","(null)","808","TAX LAW","COMPLETED","FELONY","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005028","234516","(null)","(null)","(null)",,"40.8103518634571","-73.924942325642","(40.8103518634571, -73.924942325642)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","E"
"109325830","2014-03-25T00:00:00.000","18:00:00",,"(null)","47","2014-03-28T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","18-24","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","18-24","BLACK","F"
"148859994","2015-12-26T00:00:00.000","23:30:00",,"(null)","44","2015-12-27T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","UNKNOWN","BLACK","M",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","25-44","WHITE","F"
"151590883","2016-03-23T00:00:00.000","18:25:00",,"(null)","75","2016-03-25T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","25-44","BLACK","M",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","45-64","BLACK","F"
"171216196","2017-11-04T00:00:00.000","13:20:00",,"(null)","44","2017-11-04T00:00:00.000","105","ROBBERY","366","ROBBERY,BICYCLE","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","UNKNOWN","BLACK","M",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","<18","UNKNOWN","M"
"183871546","2018-06-15T00:00:00.000","05:04:00",,"(null)","71","2018-06-15T00:00:00.000","104","RAPE","157","RAPE 1","ATTEMPTED","FELONY","BROOKLYN","(null)","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","25-44","BLACK","M",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","F"
"187247649","2018-09-05T00:00:00.000","15:30:00",,"(null)","47","2018-09-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","18-24","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","<18","BLACK","M"
"192198562","2019-01-08T00:00:00.000","21:30:00",,"(null)","42","2019-01-11T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1008690","238862","UNKNOWN","BLACK","M",,"40.8222710411331","-73.911697780277","(40.8222710411331, -73.911697780277)","PATROL BORO BRONX","(null)","45-64","BLACK","M"
"195087337","2019-03-16T00:00:00.000","21:00:00",,"(null)","47","2019-03-17T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","UNKNOWN","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","65+","BLACK","M"
"194802520","2019-03-17T00:00:00.000","10:26:00",,"(null)","44","2019-03-17T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","25-44","BLACK","M",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","25-44","BLACK","M"
"204904860","2019-11-07T00:00:00.000","13:11:00",,"(null)","40","2019-11-08T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005028","234516","UNKNOWN","UNKNOWN","F",,"40.8103518634571","-73.924942325642","(40.8103518634571, -73.924942325642)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"204890189","2019-11-07T00:00:00.000","08:00:00",,"(null)","50","2019-11-08T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1010914","260940","45-64","BLACK","M",,"40.8828621313214","-73.9035744897024","(40.8828621313214, -73.9035744897024)","PATROL BORO BRONX","(null)","25-44","UNKNOWN","F"
"206878965","2019-12-30T00:00:00.000","13:30:00","2019-12-30T00:00:00.000","14:00:00","73","2019-12-30T00:00:00.000","105","ROBBERY","387","ROBBERY,CLOTHING","COMPLETED","FELONY","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1008245","183796","UNKNOWN","UNKNOWN","U",,"40.6711300016904","-73.9135020552048","(40.6711300016904, -73.9135020552048)","PATROL BORO BKLYN NORTH","(null)","<18","BLACK","M"
"206890929H1","2019-12-31T00:00:00.000","23:15:00",,"(null)","28","2019-12-31T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,"(null)","COMPLETED","FELONY","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997407","233806","25-44","BLACK","M",,"40.8084177460021","-73.9524740603515","(40.8084177460021, -73.9524740603515)","PATROL BORO MAN NORTH","(null)","25-44","BLACK","M"
"210240572","2020-02-28T00:00:00.000","15:15:00",,"(null)","106","2020-02-28T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1028607","187930","<18","BLACK","M",,"40.682398279333","-73.8400721577516","(40.682398279333, -73.8400721577516)","PATROL BORO QUEENS SOUTH","(null)","<18","BLACK","M"
"210881300","2020-03-10T00:00:00.000","21:30:00",,"(null)","67","2020-03-11T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997843","175671","45-64","BLACK","M",,"40.6488507469884","-73.951016510623","(40.6488507469884, -73.951016510623)","PATROL BORO BKLYN SOUTH","(null)","45-64","BLACK","M"
"213858183","2020-05-28T00:00:00.000","08:15:00",,"(null)","43","2020-05-28T00:00:00.000","107","BURGLARY","231","BURGLARY,TRUCK DAY","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","(null)","(null)","(null)",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","UNKNOWN","UNKNOWN","D"
"213831383","2020-05-31T00:00:00.000","13:45:00",,"(null)","47","2020-05-31T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","UNKNOWN","UNKNOWN","U",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","BLACK","M"
"213756171","2020-06-01T00:00:00.000","16:00:00",,"(null)","52","2020-06-01T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017478","256069","(null)","(null)","(null)",,"40.8694704770483","-73.8798608037303","(40.8694704770483, -73.8798608037303)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"219064090","2020-10-11T00:00:00.000","23:56:00",,"(null)","81","2020-10-12T00:00:00.000","126","MISCELLANEOUS PENAL LAW","117","RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005319","190473","18-24","BLACK","M",,"40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","M"
"221054763","2020-11-28T00:00:00.000","01:27:00",,"(null)","83","2020-11-28T00:00:00.000","118","DANGEROUS WEAPONS","792","CRIMINAL POSSESSION WEAPON","COMPLETED","FELONY","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1007052","193757","18-24","BLACK","M",,"40.6984738177025","-73.917768981221","(40.6984738177025, -73.917768981221)","PATROL BORO BKLYN NORTH","(null)","UNKNOWN","UNKNOWN","E"
"221238117","2020-12-01T00:00:00.000","14:00:00",,"(null)","43","2020-12-01T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","25-44","BLACK","F",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","45-64","BLACK","F"
"221596870","2020-12-05T00:00:00.000","15:00:00",,"(null)","33","2020-12-08T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1001891","245600","25-44","BLACK","M",,"40.8407811088581","-73.9362453818218","(40.8407811088581, -73.9362453818218)","PATROL BORO MAN NORTH","(null)","<18","BLACK","F"
"221846475","2020-12-11T00:00:00.000","22:00:00",,"(null)","44","2020-12-14T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1006490","244533","UNKNOWN","UNKNOWN","U",,"40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","M"
"221785999","2020-12-12T00:00:00.000","11:45:00","2020-12-12T00:00:00.000","12:00:00","47","2020-12-12T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","25-44","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"224774734","2021-02-22T00:00:00.000","14:22:00",,"(null)","41","2021-02-24T00:00:00.000","114","ARSON","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","COMPLETED","FELONY","BRONX","INSIDE","OTHER","OTHER","97","(null)","(null)","(null)","1017933","232222","18-24","BLACK","M",,"40.804008","-73.878333","(40.804008, -73.878333)","PATROL BORO BRONX","(null)","UNKNOWN","UNKNOWN","E"
"235431511","2021-10-24T00:00:00.000","03:00:00",,"(null)","46","2021-10-24T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1011755","250279","UNKNOWN","WHITE","U",,"40.8535983673823","-73.9005768807295","(40.8535983673823, -73.9005768807295)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"239164165","2022-01-07T00:00:00.000","22:00:00",,"(null)","47","2022-01-15T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","UNKNOWN","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","18-24","BLACK","F"
"238976313","2022-01-09T00:00:00.000","09:00:00",,"(null)","47","2022-01-11T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","25-44","BLACK","M",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","BLACK","F"
"244480134","2022-05-02T00:00:00.000","21:43:00",,"(null)","43","2022-05-02T00:00:00.000","105","ROBBERY","396","ROBBERY,BEGIN AS SHOPLIFTING","COMPLETED","FELONY","BRONX","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1024045","243057","45-64","BLACK","M",,"40.833723","-73.856192","(40.833723, -73.856192)","PATROL BORO BRONX","(null)","UNKNOWN","UNKNOWN","E"
"250098128","2022-08-24T00:00:00.000","20:45:00",,"(null)","43","2022-08-24T00:00:00.000","105","ROBBERY","366","ROBBERY,BICYCLE","COMPLETED","FELONY","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020984","242288","18-24","BLACK","M",,"40.83162357","-73.86725846","(40.83162357, -73.86725846)","PATROL BORO BRONX","(null)","UNKNOWN","UNKNOWN","M"
"251103859H2","2022-09-12T00:00:00.000","04:42:00",,"(null)",,"2022-09-12T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,"(null)","COMPLETED","FELONY","BROOKLYN","OUTSIDE","(null)","N.Y. POLICE DEPT","0","(null)","(null)","(null)",,,"25-44","BLACK","F",,,,,"PATROL BORO BKLYN SOUTH","(null)","<18","BLACK","M"
"251246675H1","2022-09-16T00:00:00.000","21:46:00",,"(null)",,"2022-09-16T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,"(null)","COMPLETED","FELONY","BRONX","OUTSIDE","(null)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032251","249593","<18","BLACK","M",,"40.85161957","-73.82649197","(40.85161957, -73.82649197)","PATROL BORO BRONX","(null)","25-44","BLACK","M"
"16756567","2004-07-10T00:00:00.000","15:00:00",,"(null)","43","2006-06-13T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","45-64","BLACK","M",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","<18","BLACK","F"
"137054117","2004-06-01T00:00:00.000","12:00:00",,"(null)","40","2014-06-02T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","794","1005028","234516","45-64","BLACK","M",,"40.8103518634571","-73.924942325642","(40.8103518634571, -73.924942325642)","PATROL BORO BRONX","(null)","18-24","BLACK","M"
"25436757","2000-11-21T00:00:00.000","19:10:00","2006-11-21T00:00:00.000","19:15:00","75","2006-11-21T00:00:00.000","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BROOKLYN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017036","183890","(null)","(null)","(null)",,"40.6713598203364","-73.8818110231735","(40.6713598203364, -73.8818110231735)","PATROL BORO BKLYN NORTH","(null)","(null)","UNKNOWN","E"
"10113323","2005-01-16T00:00:00.000","17:21:00",,"(null)","52","2006-01-16T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017478","256069","(null)","UNKNOWN","M",,"40.8694704770483","-73.8798608037303","(40.8694704770483, -73.8798608037303)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"34850241","1996-08-13T00:00:00.000","00:01:00","1997-04-07T00:00:00.000","00:01:00","71","2007-10-04T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","(null)","UNKNOWN","(null)",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","F"
"48524146","1998-03-01T00:00:00.000","20:00:00","2003-03-01T00:00:00.000","20:00:00","18","2008-07-22T00:00:00.000","116","SEX CRIMES","168","SODOMY 1","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988451","217993","25-44","BLACK","M",,"40.7650240788333","-73.9848359497083","(40.7650240788333, -73.9848359497083)","PATROL BORO MAN SOUTH","(null)","<18","BLACK HISPANIC","F"
"145620012","1915-08-20T00:00:00.000","07:45:00","2015-08-20T00:00:00.000","07:50:00","71","2015-08-21T00:00:00.000","341","PETIT LARCENY","301","LARCENY,PETIT BY ACQUIRING LOS","COMPLETED","MISDEMEANOR","BROOKLYN","(null)","TAXI (LIVERY LICENSED)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","(null)","(null)","(null)",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK HISPANIC","M"
"10212302","2005-07-08T00:00:00.000","18:00:00","2006-01-20T00:00:00.000","15:00:00","1","2006-01-24T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982381","201750","45-64","WHITE HISPANIC","F",,"40.7204418884676","-74.0067439741913","(40.7204418884676, -74.0067439741913)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","F"
"85110825","2003-09-12T00:00:00.000","20:00:00","2010-12-31T00:00:00.000","23:59:00","120","2012-06-05T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","STATEN ISLAND","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","962873","174172","18-24","BLACK","M",,"40.6447209438691","-74.0770327198983","(40.6447209438691, -74.0770327198983)","PATROL BORO STATEN ISLAND","(null)","<18","BLACK","F"
"87605972","2004-01-01T00:00:00.000","00:01:00","2004-01-01T00:00:00.000","00:02:00","84","2012-11-08T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","ATTEMPTED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","463","988902","192641","45-64","BLACK","M",,"40.6954388081238","-73.9832253756043","(40.6954388081238, -73.9832253756043)","PATROL BORO BKLYN NORTH","(null)","<18","BLACK","F"
"35291582","2004-10-07T00:00:00.000","17:00:00","2007-05-07T00:00:00.000","13:00:00","107","2007-10-25T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1036658","205330","(null)","(null)","(null)",,"40.7301130668694","-73.8109089148815","(40.7301130668694, -73.8109089148815)","PATROL BORO QUEENS SOUTH","(null)","25-44","BLACK","F"
"59696478","2003-12-01T00:00:00.000","00:01:00","2009-03-01T00:00:00.000","10:00:00","70","2009-03-17T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","(null)","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","25-44","UNKNOWN","F"
"10632798","2005-05-06T00:00:00.000","16:00:00","2005-05-06T00:00:00.000","16:30:00","50","2006-03-08T00:00:00.000","341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1010914","260940","(null)","(null)","(null)",,"40.8828621313214","-73.9035744897024","(40.8828621313214, -73.9035744897024)","PATROL BORO BRONX","(null)","45-64","WHITE","M"
"45614572","2005-09-02T00:00:00.000","09:00:00","2008-04-08T00:00:00.000","19:50:00","115","2008-04-11T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1018623","214936","(null)","(null)","(null)",,"40.7565675846374","-73.8759315341335","(40.7565675846374, -73.8759315341335)","PATROL BORO QUEENS NORTH","(null)","45-64","WHITE HISPANIC","F"
