"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"0162b9804b368611f35894db79ac1864","A2Z HAPPYLAND II LLC.","2148","OCEAN AVENUE","2148 OCEAN AVENUE","BROOKLYN","BROOKLYN","3","11229","40.609329080543397","-73.953739687457102","997094.542464144993573","161274.796508441009792","3413743","3067820038.000000000000000","315","48","55000","BK44","CAMPS","CAMPS","CAMP - SCHOOL AGE",,,"Non-public","A2z Happyland Ii","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","22","61","Local"
"016a463913a41f4a4a391a9023ec5190","WILDCAT SERVICE CORPORATION","25","ELM PLACE","25 ELM PLACE","BROOKLYN","BROOKLYN","3","11201","40.689465341984899","-73.984071966044397","988667.236306558945216","190467.653904714999953","3000452","3001580001.000000000000000","302","33","3700","BK38","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)",,,,"WILDCAT SERVICE CORPORATION",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","84","Local"
"016bc1af652c287f822e67a4d7eaed0f","CAMBA INC","18","MARLBOROUGH ROAD","18 MARLBOROUGH ROAD","BROOKLYN","BROOKLYN","3","11226","40.649485878987399","-73.966454357648004","993558.611026693950407","175903.382044272002531","3116438","3050750001.000000000000000","314","40","50600","BK42","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"CAMBA INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","70","Local"
"017225216741a4cf764399f2c42835ec","YMCA OF GREATER NEW YORK","2980","WEST 29 STREET","2980 WEST 29 STREET","BROOKLYN","BROOKLYN","3","11224","40.573475162328897","-73.995481047416504","985505.396928224014118","148208.946998016996076","3414027","3070510133.000000000000000","313","47","34200","BK21","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"YMCA OF GREATER NEW YORK",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","21","60","Local"
"0176b2e31e092f958fa41bb9e44d4979","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","1297","ARTHUR KILL ROAD","1297 ARTHUR KILL ROAD","STATEN ISLAND","STATEN ISLAND","5","10312","40.565953197757302","-74.183610854539594","933235.901606234023347","145521.942820692987880","5077603","5059000105.000000000000000","503","51","22800","SI05","HUMAN SERVICES","SENIOR SERVICES","CAREGIVER SERVICES",,,,"JEWISH COMMUNITY CENTER OF STATEN ISLAND INC",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","31","123","Local"
"0183ce175e2055cf9da337b9eab6a794","YESHIVA IMREI YOSEF SPINKA","5801","15 AVENUE","5801 15 AVENUE","BROOKLYN","BROOKLYN","3","11219","40.627045318383701","-73.992841927674505","986236.968176963971928","167725.977223653986584","3131335","3055020008.000000000000000","312","44","24200","BK88","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","SCHOOL BASED CHILD CARE - PRESCHOOL",,,"Non-public","Yeshiva Imrei Yosef Spinka","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","20","66","Local"
"0190ffa7bc06fcb349007cb23608ce43","THE CHILD CENTER OF NY INC","98-11","44 AVENUE","98-11 44 AVENUE","CORONA","QUEENS","4","11368","40.746009693487999","-73.865186480102594","1021605.391520529985428","211096.835113681998337","4547623","4016280021.000000000000000","404","21","40900","QN26","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"THE CHILD CENTER OF NY INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","110","Local"
"019e6cd9c412b118ac0e9ef1ff9f0619","CONEY ISLAND FIRE STATION PUMPING STATION",,,,"BROOKLYN","BROOKLYN","3","11224","40.578787603599999","-73.991203625799997","986693.500490549020469","150144.491395715012914","0","3069650125.000000000000000","313","47","33000","BK21","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE",,,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","21","60","Local"
"01a5b452f5fb711447303c5ad11aa334","PLAY STUDY WIN INC.","237","JEROME STREET","237 JEROME STREET","BROOKLYN","BROOKLYN","3","11207","40.676367724760098","-73.887062502765701","1015576.494673540000804","185715.605414023011690","3327110","3039660001.000000000000000","305","37","117000","BK82","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"PLAY STUDY WIN INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"01cc7f3ed87f3f16e6c6812f80ceee88","KINGS CO. HOSP. OTP 2","451","CLARKSON AVENUE","451 CLARKSON AVENUE","BROOKLYN","BROOKLYN","3","11203","40.656629967588700","-73.944142570652701","999748.268868057988584","178509.330126655986533","3327711","3048290001.000000000000000","309","40","80800","BK60","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OPIOID OUTPATIENT TREATMENT",,,,"Kings County Hospital Center (HHC)",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","18","71","Regional"
"01e684c56ff8fcf9b48d05cdf0d2bba7","THE GREATER RIDGEWOOD YOUTH COUNCIL INC","64-20","175 STREET","64-20 175 STREET","FRESH MEADOWS","QUEENS","4","11365","40.737186276041797","-73.794499425689096","1041199.533684410038404","207920.239470787986647","4149078","4069030001.000000000000000","408","24","134100","QN41","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"THE GREATER RIDGEWOOD YOUTH COUNCIL INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","26","107","Local"
"01f10514da24fb13d2cffd980fa2fcb8","THE CHILD CENTER OF NY INC","46-21","COLDEN STREET","46-21 COLDEN STREET","FLUSHING","QUEENS","4","11355","40.749517952943201","-73.821413159668097","1033731.892140010022558","212396.701419927005190","4116436","4051470001.000000000000000","407","20","84500","QN22","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"THE CHILD CENTER OF NY INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","25","109","Local"
"020350d5b778a153eca9cc6abb2ab583","CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY","34","WEST 134 STREET","34 WEST 134 STREET","NEW YORK","MANHATTAN","1","10037","40.812479670627503","-73.940045484914705","1000846.188172330032103","235291.029431408009259","1083985","1017300016.000000000000000","110","9","21200","MN03","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","5","32","Local"
"020fd74cb6f4d16a4bc4cb11cf75863e","EL BARRIOS OPERATION FIGHTBACK INC","413","EAST 120 STREET","413 EAST 120 STREET","NEW YORK","MANHATTAN","1","10035","40.798466059433999","-73.932322525939597","1002987.947702300036326","230186.935349533014232","1054888","1018080008.000000000000000","111","8","19200","MN34","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT PROGRAM (SYEP) (AGES 14-15)",,,,"EL BARRIOS OPERATION FIGHTBACK INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","4","25","Local"
"02261de70d11ac8dbedbfa2d854d4b23","SCAN NEW YORK VOLUNTEER PARENT AIDES ASSOCIATION INC.","1449","SHAKESPEARE AVENUE","1449 SHAKESPEARE AVENUE","BRONX","BRONX","2","10452","40.843402986555397","-73.920823628476597","1006156.862891610013321","246561.747104731999571","2088263","2028730027.000000000000000","204","16","21302","BX26","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"SCAN NEW YORK VOLUNTEER PARENT AIDES ASSOCIATION INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"022f71c7f9d5891ecc0f3735b5e0c05b","JCC BROOKLYN","309","GRAND AVENUE","309 GRAND AVENUE","BROOKLYN","BROOKLYN","3","11238","40.686758726694499","-73.962170600673005","994741.450191151001491","189483.418744168011472","3390845","3019660004.000000000000000","302","35","23100","BK69","CAMPS","CAMPS","CAMP - PRESCHOOL AGE",,,"Non-public","Kings Bay Ym-Ywha Dba Jcc Brooklyn","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","13","88","Local"
"0234335cc41dab0ab962c0ed4dd5ba49","20/20 VISION FOR SCHOOLS INC.","123","EAST 98 STREET","123 EAST 98 STREET","BROOKLYN","BROOKLYN","3","11212","40.664119739127898","-73.921520456883599","1006022.581349350046366","181242.875265475013293","3081158","3035310001.000000000000000","316","41","90000","BK81","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"20/20 VISION FOR SCHOOLS INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","73","Local"
"023c077e4b323795a4ab9aa9916f9b12","BROOKLYN HOSPITAL CENTER MMD","121","DEKALB AVENUE","121 DEKALB AVENUE","BROOKLYN","BROOKLYN","3","11201","40.690581794929003","-73.977928379400097","990370.901749931043014","190874.779934371996205","3058410","3020880004.000000000000000","302","35","3100","BK68","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","MEDICAL MANAGED DETOXIFICATION",,,,"Brooklyn Hospital Center",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","13","88","Regional"
"02428ddfd8da16aa0b821162fc858b1a","C C M S","284","BALTIC STREET","284 BALTIC STREET","BROOKLYN","BROOKLYN","3","11201","40.685017079995099","-73.993314116828202","986104.283857305999845","188846.691551842988702","3006401","3004020001.000000000000000","306","33","6900","BK38","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"C C M S",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","76","Local"
"0266f50c31bf11f8ba932420e8cf010c","CHINESE AMERICAN PLANNING COUNCIL INC","4812","9 AVENUE","4812 9 AVENUE","BROOKLYN","BROOKLYN","3","11220","40.640998957249799","-74.001250719222298","983902.892620726954192","172809.584468665998429","3012824","3007780023.000000000000000","312","38","10800","BK34","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","BEACON",,,,"CHINESE AMERICAN PLANNING COUNCIL INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","20","66","Local"
"027013bcc6628c9326a8d46726db6881","FIRST STEPS TO RECOVERY OP 1","312","WEST 47 STREET","312 WEST 47 STREET","NEW YORK","MANHATTAN","1","10036","40.760555543493801","-73.988400889931398","987463.289476245990954","216367.826846348005347","1078874","1010370040.000000000000000","104","3","12700","MN15","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OUTPATIENT CLINIC",,,,"First Steps to Recovery, Inc.",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","2","18","Regional"
"0271dbd8a8025910e4575f92ea25a215","BROOKLYN CHINESE-AMERICAN ASSOCIATION INC","1031","59 STREET","1031 59 STREET","BROOKLYN","BROOKLYN","3","11219","40.633320821776699","-74.003636568089703","983240.640869927941822","170012.250720743992133","3140612","3057020001.000000000000000","312","38","21400","BK88","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"BROOKLYN CHINESE-AMERICAN ASSOCIATION INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","20","66","Local"
"0276d45a573bfde807086f9bc8609111","PARK CHILDREN'S DAY SCHOOL","4","WEST 76 STREET","4 WEST 76 STREET","NEW YORK","MANHATTAN","1","10023","40.778776077165404","-73.974592923943206","991286.570532812038437","223006.981095174007351","1028766","1011280033.000000000000000","107","6","16100","MN12","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Park Children'S Day School","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","3","20","Local"
"027ec269a376d949cda86050de542994","COALITION FOR HISPANIC FAMILY SERVICES","76-05","51 AVENUE","76-05 51 AVENUE","ELMHURST","QUEENS","4","11373","40.737219166815102","-73.887025597927305","1015558.138577530044131","207885.610706798004685","4056455","4024510021.000000000000000","404","25","47900","QN50","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"COALITION FOR HISPANIC FAMILY SERVICES",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","110","Local"
"0286fa115f6ad3c7c59b3ca173d55627","STREB INC","51","NORTH 1 STREET","51 NORTH 1 STREET","BROOKLYN","BROOKLYN","3","11249","40.716962203546501","-73.964656057613496","994047.703881658962928","200487.157550311996602","3062433","3023630038.000000000000000","301","33","55500","BK73","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"STREB INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"028a0d60795e7ca93766958b35d8c522","THE SALVATION ARMY","280","RIVERDALE AVENUE","280 RIVERDALE AVENUE","BROOKLYN","BROOKLYN","3","11212","40.661008619587598","-73.906123517734301","1010295.367728960001841","180113.610114648996387","3082390","3036050010.000000000000000","316","42","91800","BK81","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"THE SALVATION ARMY",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","23","73","Local"
"0297e378a7151881f194e93a2c99b9a9","ASIAN AMERICAN RECOVERY SVCS OP","253","SOUTH STREET","253 SOUTH STREET","NEW YORK","MANHATTAN","1","10002","40.710408251359603","-73.990386804259103","986915.138717975001782","198097.523237499990501","1085945","1002480015.000000000000000","103","1","600","MN28","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OUTPATIENT CLINIC",,,,"Hamilton-Madison House, Inc.",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","1","7","Regional"
"02ad5cf8aa1313e888c572fc9fa487aa","WELLLIFE NETWORK INC.","142-02","20 AVENUE","142-02 20 AVENUE","WHITESTONE","QUEENS","4","11357","40.779559003785401","-73.828229676136402","1031821.748425449943170","223337.849240782001289","4099356","4041830075.000000000000000","407","19","90700","QN23","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED HOUSING-OMH",,,,"WELLLIFE NETWORK INC.",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","25","109","Local"
"02b0fced5501ddc5931607a27fac9f39","AGATHA HOUSE FOUNDATION","4471","MUNDY LANE","4471 MUNDY LANE","BRONX","BRONX","2","10466","40.902564951050401","-73.841109759532500","1028173.326704810024239","268146.722745025006589","2071621","2051000037.000000000000000","212","12","44400","BX62","HUMAN SERVICES","SOUP KITCHENS AND FOOD PANTRIES","FOOD PANTRY",,,"Non-public","Agatha House Foundation","Non-public",,"Non-public","Non-public","foodbankny_foodbanks","HEALTH AND HUMAN SERVICES","11","47","Local"
"02b101792ea558a3d0b8de26f9ff7b80","LEARNING THROUGH AN EXPANDED ARTS PROGRAM INC","270","EAST 167 STREET","270 EAST 167 STREET","BRONX","BRONX","2","10456","40.832103879531999","-73.914284137592404","1007970.265389550011605","242446.766707661998225","2002410","2024380050.000000000000000","204","16","17500","BX14","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"LEARNING THROUGH AN EXPANDED ARTS PROGRAM INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"02c434c5d211f293bb0f5710d72d7d25","20/20 VISION FOR SCHOOLS INC.","1865","MORRIS AVENUE","1865 MORRIS AVENUE","BRONX","BRONX","2","10453","40.848551182330198","-73.909021223489106","1009420.454456890001893","248440.599728166998830","2007902","2028270001.000000000000000","205","14","23301","BX41","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"20/20 VISION FOR SCHOOLS INC.",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","46","Local"
"02c724145d7c77d4d494263aff6f7e74","URBAN PATHWAYS INC","695","EAST 170 STREET","695 EAST 170 STREET","BRONX","BRONX","2","10456","40.833550908947103","-73.897033149143397","1012743.532801429973915","242979.114021548011806","2009833","2029370066.000000000000000","203","16","15100","BX35","HEALTH CARE","MENTAL HEALTH","ASSISTED COMPETITIVE EMPLOYMENT-OMH",,,,"URBAN PATHWAYS INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","9","42","Regional"
"02cb60c733ccdc0dc23b951cf7ad8668","THE JACK AND JILL SCHOOL AT ST. GEORGE'S CHURCH","209","EAST 16 STREET","209 EAST 16 STREET","NEW YORK","MANHATTAN","1","10003","40.734499626878602","-73.985367227692095","988305.287553885951638","206874.946287714992650","1019537","1008970050.000000000000000","106","2","4800","MN21","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","The Jack And Jill School At St. George'S Church","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","2","13","Local"
"02db7670f4a604b6f49de28402b19c2f","MANHATTAN YOUTH RECREATION AND RESOURCES INC","127","EAST 22 STREET","127 EAST 22 STREET","NEW YORK","MANHATTAN","1","10010","40.739123255087001","-73.985322815528704","988317.313573720981367","208559.481885090004653","1018014","1008780016.000000000000000","105","2","6800","MN21","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"MANHATTAN YOUTH RECREATION AND RESOURCES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","13","Local"
