"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"270445383","2023-06-27T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","M","34","0","<18","M","BLACK HISPANIC","1003036","250841","40.855155458448586","-73.93209113995978","POINT (-73.93209113995978 40.855155458448586)"
"262362180","2023-01-23T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","BLACK","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
"265682966","2023-03-26T00:00:00.000","269","MISCHIEF,CRIMINAL,    UNCL 2ND","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450501","F","K","61","0","25-44","M","BLACK","996449","154998","40.59210146","-73.95607597","POINT (-73.95607597 40.59210146)"
"262822930","2023-02-01T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","S","120","0","25-44","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"268523767","2023-05-19T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","62","0","25-44","M","WHITE","987930","159538","40.604571","-73.986746","POINT (-73.986746 40.604571)"
"265931227","2023-03-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","45-64","U","BLACK","1055351","193031","40.69621661","-73.74359184","POINT (-73.74359184 40.69621661)"
"264291134","2023-02-27T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","1","25-44","M","BLACK","1002212","193214","40.6969863","-73.93522383","POINT (-73.93522383 40.6969863)"
"262288251","2023-01-21T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","B","44","0","18-24","M","BLACK HISPANIC","1004611","242195","40.83142123","-73.92642398","POINT (-73.92642398 40.83142123)"
"261883687","2023-01-13T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","M","34","0","25-44","M","BLACK","1005689","253487","40.86241188","-73.92249244","POINT (-73.92249244 40.86241188)"
"262047558","2023-01-17T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","83","1","25-44","M","WHITE HISPANIC","1006644","195886","40.7043102","-73.91923188","POINT (-73.91923188 40.7043102)"
"269538414","2023-06-08T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M","28","0","25-44","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"262740214","2023-01-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","102","0","<18","M","BLACK HISPANIC","1026058","191320","40.69170718","-73.84924013","POINT (-73.84924013 40.69170718)"
"264337439","2023-02-28T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","105","0","45-64","F","BLACK","1056500","178874","40.657352","-73.739597","POINT (-73.739597 40.657352)"
"264400895","2023-03-01T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"261734889","2023-01-11T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","84","0","45-64","M","BLACK","988897","192631","40.695404","-73.983239","POINT (-73.983239 40.695404)"
"266658584","2023-04-13T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"262715651","2023-01-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","61","1","25-44","M","BLACK","996077","161202","40.60913068","-73.95740454","POINT (-73.95740454 40.60913068)"
"265274247","2023-03-17T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","B","49","0","<18","M","BLACK","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"270030459","2023-06-18T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","45-64","M","WHITE HISPANIC","1019661","210900","40.745478","-73.872205","POINT (-73.872205 40.745478)"
"269088625","2023-05-31T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","49","0","25-44","M","WHITE HISPANIC","1025361","256064","40.869416","-73.851355","POINT (-73.851355 40.869416)"
"261847357","2023-01-13T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","66","0","25-44","M","WHITE HISPANIC","986356","170531","40.634746","-73.99241","POINT (-73.99241 40.634746)"
"266672786","2023-04-14T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","F","BLACK","1016463","211061","40.745932","-73.883745","POINT (-73.883745 40.745932)"
"266219440","2023-04-05T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","61","0","25-44","F","WHITE HISPANIC","1002374","155464","40.59337","-73.93474","POINT (-73.93474 40.59337)"
"262610067","2023-01-27T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","S","120","0","25-44","M","WHITE","963181","171777","40.638142","-74.075912","POINT (-74.075912 40.638142)"
"261423595","2023-01-05T00:00:00.000","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","351","CRIMINAL MISCHIEF & RELATED OF","PL 1456002","M","S","122","0","25-44","M","WHITE","949031","146169","40.56780604","-74.12676432","POINT (-74.12676432 40.56780604)"
"268202429","2023-05-13T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","K","83","1","25-44","M","BLACK","1002212","193214","40.6969863","-73.93522383","POINT (-73.93522383 40.6969863)"
"269543885","2023-06-08T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","49","0","45-64","U","UNKNOWN","1020673","255267","40.86725","-73.868309","POINT (-73.868309 40.86725)"
"264608039","2023-03-05T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","M","28","0","45-64","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"268294669","2023-05-15T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1025385","210191","40.74350663","-73.85155164","POINT (-73.85155164 40.74350663)"
"263348403","2023-02-09T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511AMU","M","K","61","0","25-44","M","WHITE","996801","161818","40.61082048","-73.95479588","POINT (-73.95479588 40.61082048)"
"267145426","2023-04-23T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","110","0","25-44","M","WHITE HISPANIC","1025480","209950","40.7428447","-73.85121029","POINT (-73.85121029 40.7428447)"
"263544375","2023-02-13T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","62","0","25-44","M","ASIAN / PACIFIC ISLANDER","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"269478794","2023-06-07T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","25-44","F","BLACK HISPANIC","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"262308140","2023-01-22T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","70","0","25-44","M","WHITE HISPANIC","995532","176200","40.650298","-73.959342","POINT (-73.959342 40.650298)"
"262015339","2023-01-17T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","S","120","0","<18","M","BLACK","959912","173197","40.64202889","-74.08769758","POINT (-74.08769758 40.64202889)"
"265969159","2023-03-31T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S","120","0","25-44","M","WHITE HISPANIC","950603","170363","40.6342197","-74.12122671","POINT (-74.12122671 40.6342197)"
"269670014","2023-06-11T00:00:00.000","209","BURGLARS TOOLS,UNCLASSIFIED","231","BURGLAR'S TOOLS","PL 1403500","M","K","84","0","25-44","M","WHITE","988474","190817","40.690427","-73.984768","POINT (-73.984768 40.690427)"
"261987190","2023-01-16T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K","84","0","18-24","F","BLACK","988976","190553","40.68969943","-73.98295854","POINT (-73.98295854 40.68969943)"
"261958667","2023-01-15T00:00:00.000","112","MENACING 1ST DEGREE (VICT NOT","126","MISCELLANEOUS PENAL LAW","PL 1201300","F","Q","103","0","25-44","M","BLACK","1042009","193052","40.696372","-73.791705","POINT (-73.791705 40.696372)"
"261525099","2023-01-07T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","Q","114","0","25-44","F","WHITE","1007694","219656","40.769552","-73.915361","POINT (-73.915361 40.769552)"
"263550441","2023-02-13T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","S","120","0","25-44","M","BLACK","961139","165608","40.621203","-74.083249","POINT (-74.083249 40.621203)"
"262476344","2023-01-25T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","76","0","25-44","F","WHITE HISPANIC","983101","184952","40.67432715","-74.00414221","POINT (-74.00414221 40.67432715)"
"261275961","2023-01-03T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","18","0","25-44","F","WHITE","986257","218317","40.765906","-73.992754","POINT (-73.992754 40.765906)"
"262115510","2023-01-18T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","63","0","25-44","M","BLACK","1000520","168264","40.628508","-73.941384","POINT (-73.941384 40.628508)"
"266147562","2023-04-04T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","76","0","25-44","M","BLACK","982802","184804","40.673924","-74.005219","POINT (-74.005219 40.673924)"
"269231418","2023-06-02T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","M","28","0","25-44","M","BLACK","997328","232575","40.80503083","-73.95276039","POINT (-73.95276039 40.80503083)"
"266366825","2023-04-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","25-44","M","BLACK","997571","234556","40.810469","-73.951878","POINT (-73.951878 40.810469)"
"261611519","2023-01-09T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","49","0","25-44","M","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"265299625","2023-03-18T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL06050A1","M","M","6","0","18-24","F","WHITE","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"263152276","2023-02-07T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","B","44","0","45-64","M","WHITE HISPANIC","1007316","247082","40.844829","-73.91663","POINT (-73.91663 40.844829)"
"269787897","2023-06-13T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","S","120","0","25-44","F","ASIAN / PACIFIC ISLANDER","953930","165533","40.620976","-74.109218","POINT (-74.109218 40.620976)"
"261275965","2023-01-03T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1751000","F","Q","103","0","45-64","M","BLACK","1039647","195586","40.70334171","-73.80020318","POINT (-73.80020318 40.70334171)"
"269821955","2023-06-14T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","Q","110","0","18-24","F","BLACK","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"269371235","2023-06-06T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","Q","105","0","25-44","M","WHITE HISPANIC","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"266128151","2023-04-04T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","28","0","45-64","M","BLACK","998948","233793","40.808372","-73.946904","POINT (-73.946904 40.808372)"
"270597340","2023-06-29T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","69","0","25-44","M","BLACK","1011359","174331","40.64513343313719","-73.90231306675994","POINT (-73.90231306675994 40.64513343313719)"
"263753498","2023-02-16T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","BLACK","1018896","207065","40.734955","-73.874983","POINT (-73.874983 40.734955)"
"270378824","2023-06-25T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211300","F","S","120","0","25-44","F","WHITE","954651","170720","40.635216","-74.106642","POINT (-74.106642 40.635216)"
"265508637","2023-03-22T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0392AMU","M","Q","105","0","18-24","M","BLACK","1054388","200463","40.71662329","-73.74698722","POINT (-73.74698722 40.71662329)"
"270499885","2023-06-28T00:00:00.000","764","BAIL JUMPING 1 & 2","126","MISCELLANEOUS PENAL LAW","PL 2155600","F","K","84","73","25-44","M","WHITE HISPANIC","987801","192258","40.694381","-73.987194","POINT (-73.987194 40.694381)"
"268185493","2023-05-13T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","K","69","0","18-24","M","BLACK","1011973","171866","40.63836564","-73.90011065","POINT (-73.90011065 40.63836564)"
"263682199","2023-02-15T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","61","0","45-64","M","BLACK","996355","161155","40.609003","-73.9564","POINT (-73.9564 40.609003)"
"262428804","2023-01-25T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","B","42","0","45-64","M","BLACK","1012258","241723","40.83010479","-73.89879295","POINT (-73.89879295 40.83010479)"
"263403052","2023-02-10T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","BLACK","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"262180732","2023-01-19T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","S","120","0","18-24","M","BLACK","961193","163266","40.614774","-74.083046","POINT (-74.083046 40.614774)"
"270378810","2023-06-25T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","34","0","25-44","M","WHITE HISPANIC","1002413","248809","40.849581","-73.934348","POINT (-73.934348 40.849581)"
"264261977","2023-02-26T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","110","0","25-44","M","WHITE HISPANIC","1019164","210169","40.7434812638841","-73.8740035373971","POINT (-73.8740035373971 40.7434812638841)"
"267434605","2023-04-28T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","Q","110","0","18-24","M","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261885133","2023-01-13T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","K","83","0","18-24","M","WHITE HISPANIC","1007681","191618","40.69259286","-73.91550659","POINT (-73.91550659 40.69259286)"
"269107376","2023-05-30T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","M","34","0","25-44","M","ASIAN / PACIFIC ISLANDER","1004405","253314","40.861941","-73.927134","POINT (-73.927134 40.861941)"
"266988837","2023-04-20T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","105","0","18-24","F","BLACK","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"268322409","2023-05-16T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","61","0","25-44","M","WHITE","995118","155708","40.594054","-73.960866","POINT (-73.960866 40.594054)"
"262098146","2023-01-18T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","61","2","45-64","M","WHITE HISPANIC","1001807","156562","40.596387","-73.936778","POINT (-73.936778 40.596387)"
"270429111","2023-06-26T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","K","83","1","25-44","M","BLACK","1010584","190287","40.68893141","-73.90504343","POINT (-73.90504343 40.68893141)"
"261784214","2023-01-12T00:00:00.000","508","DRUG PARAPHERNALIA,   POSSESSE","235","DANGEROUS DRUGS","PL 2205002","M","Q","101","0","45-64","F","BLACK","1044121","155673","40.593761","-73.784418","POINT (-73.784418 40.593761)"
"268708185","2023-05-23T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","1","25-44","U","WHITE","1005435","196875","40.70702775","-73.92358924","POINT (-73.92358924 40.70702775)"
"269969994","2023-06-17T00:00:00.000","563","PROSTITUTION","356","PROSTITUTION & RELATED OFFENSES","PL 2300000","M","Q","110","0","45-64","F","ASIAN / PACIFIC ISLANDER","1019939","212049","40.748633","-73.871193","POINT (-73.871193 40.748633)"
"262288257","2023-01-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","45-64","F","BLACK","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
"265027361","2023-03-13T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","62","0","25-44","M","WHITE HISPANIC","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"264302758","2023-02-27T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","34","0","25-44","M","BLACK HISPANIC","1005947","254944","40.866412","-73.921555","POINT (-73.921555 40.866412)"
"268352265","2023-05-16T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","K","83","0","25-44","M","BLACK","1008906","192826","40.695908","-73.911081","POINT (-73.911081 40.695908)"
