"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"187789","350954","BROOKLYN","111","AVENUE F","11218","6","0","0","0","2019-02-11T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.633192","-73.977356","12","39","478","3127021","3053950054","Borough Park"
"152866","303752","BROOKLYN","1442","48 STREET","11219","48","0","0","0","2021-07-13T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.633652","-73.988348","12","44","234","3137503","3056360022","Borough Park"
"182447","301842","BROOKLYN","425","101 STREET","11209","24","0","0","0","2019-12-03T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.611731","-74.033687","10","47","162","3156184","3061380047","Bay Ridge"
"3201","129970","MANHATTAN","466","6 AVENUE","10011","7","0","0","0","2021-04-02T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.735574","-73.998131","2","3","63","1080140","1005750003","Greenwich Village"
"139985","308540","BROOKLYN","5200","15 AVENUE","11219","47","0","0","0","2022-01-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.630608","-73.989559","12","44","238","3138771","3056640035","Borough Park"
"109907","205454","BRONX","746","SOUTH OAK DRIVE","10467","7","0","0","0","2020-01-08T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.872408","-73.865329","12","15","374","2056268","2045970029","Williamsbridge-Olinville"
"837223","426268","QUEENS","99","63 ROAD","11374","182","0","0","0","2021-01-25T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.732774","-73.855050","6","29","721","4440232","4021117501","Forest Hills"
"391503","368266","BROOKLYN","2125","WEST 6 STREET","11223","4","0","0","0","2023-04-12T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.595890","-73.977380","15","47","398","3192572","3071210066","Gravesend (East)-Homecrest"
"178268","331502","BROOKLYN","2250","83 STREET","11214","84","3","3","0","2020-02-13T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.602963","-73.990914","11","47","296","3165282","3063310018","Gravesend (West)"
"116617","222652","BRONX","1711","UNIONPORT ROAD","10462","3","0","0","0","2021-12-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.843733","-73.866945","11","13","236","2090522","2040300027","Pelham Parkway-Van Nest"
"320727","349536","BROOKLYN","212","KINGSLAND AVENUE","11222","8","0","0","0","2021-12-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.724182","-73.941396","1","33","591","3067230","3026890062","Greenpoint"
"315532","363318","BROOKLYN","168","INDIA STREET","11222","16","0","0","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.732449","-73.953220","1","33","575","3064480","3025410020","Greenpoint"
"358827","351393","BROOKLYN","3021","QUENTIN ROAD","11234","3","0","0","0","2023-07-12T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.611945","-73.940983","18","46","644","3212090","3077030005","Marine Park-Mill Basin-Bergen Beach"
"901842","382283","BROOKLYN","1921","83 STREET","11214","3","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.607275","-73.998016","11","47","284","3164691","3063160069","Bensonhurst"
"174966","339731","BROOKLYN","1629","79 STREET","11214","4","0","0","0","2021-07-08T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.613544","-74.002366","11","38","182","3162111","3062590066","Bensonhurst"
"174887","314803","BROOKLYN","1448","79 STREET","11228","3","0","0","0","2021-04-17T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.616034","-74.006519","11","38","186","3162617","3062690027","Bensonhurst"
"819256","377980","BROOKLYN","2372","81 STREET","11214","3","0","0","0","2023-04-26T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.602534","-73.987205","11","47","298","3347659","3068490136","Gravesend (West)"
"7046","122767","MANHATTAN","151","BLEECKER STREET","10012","43","0","0","0","2022-12-13T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.728325","-73.999459","2","1","65","1077799","1005370037","Greenwich Village"
"352062","370698","BROOKLYN","804","PARK PLACE","11216","8","0","0","0","2023-07-03T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.673469","-73.951213","8","36","31701","3031501","3012400027","Crown Heights (North)"
"203911","300192","BROOKLYN","8100","BAY PARKWAY","11214","84","0","0","0","2019-12-25T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.604708","-73.990950","11","47","290","3163920","3062990032","Bensonhurst"
"854599","426643","QUEENS","214","BEACH 29 STREET","11691","3","0","0","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.595188","-73.761973","14","31","99802","4518619","4158040035","Far Rockaway-Bayswater"
"138439","354047","BROOKLYN","6703","13 AVENUE","11219","4","0","0","0","2020-12-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.624702","-74.002842","10","43","196","3142894","3057680012","Dyker Heights"
"894054","385836","BROOKLYN","233","BAY 34 STREET","11214","21","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.595571","-73.995618","11","47","304","3395397","3068897501","Gravesend (West)"
"68799","222507","BRONX","1034","EAST 219 STREET","10469","3","0","0","0","2022-03-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.880622","-73.853567","12","12","388","2090766","2047010048","Williamsbridge-Olinville"
"236103","383428","BROOKLYN","2290","EAST 2 STREET","11223","3","0","0","0","2022-03-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.593418","-73.968890","15","47","388","3338573","3071530036","Gravesend (East)-Homecrest"
"55182","210421","BRONX","4065","CARPENTER AVENUE","10466","61","0","0","0","2021-04-19T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.891095","-73.862044","12","11","408","2062882","2048220021","Williamsbridge-Olinville"
"16178","105019","MANHATTAN","232","EAST 75 STREET","10021","10","0","0","0","2019-01-30T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.771333","-73.958337","8","5","134","1044036","1014290034","Upper East Side-Lenox Hill-Roosevelt Island"
"312737","358381","BROOKLYN","55","HIGHLAWN AVENUE","11223","3","0","0","0","2023-04-07T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.602899","-73.984144","11","43","428","3176487","3066450049","Gravesend (West)"
"840430","224484","BRONX","1980","MARMION AVENUE","10460","4","0","0","0","2022-12-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.843716","-73.886473","6","17","36501","2112747","2031170106","Tremont"
"642772","406710","QUEENS","57","CATALPA AVENUE","11385","6","0","0","0","2023-04-17T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.700997","-73.903760","5","34","551","4082833","4034650030","Ridgewood"
"807491","329865","BROOKLYN","246","BAY RIDGE PARKWAY","11209","16","0","0","0","2020-12-14T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.631788","-74.029193","10","47","66","3337165","3059390020","Bay Ridge"
"240462","344380","BROOKLYN","1972","EAST 8 STREET","11223","3","0","0","0","2023-04-17T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.601162","-73.963622","15","47","416","3190536","3070890038","Gravesend (East)-Homecrest"
"3125","125858","MANHATTAN","260","6 AVENUE","10014","31","0","0","0","2018-12-20T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.729102","-74.002468","2","2","65","1008295","1005260011","Greenwich Village"
"997876","228289","BRONX","237","WEST 167 STREET","10452","35","0","0","0","2021-04-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.839404","-73.928446","4","16","201","2128886","2025300007","Highbridge"
"11000","142101","MANHATTAN","539","EAST 6 STREET","10009","21","0","0","0","2019-12-06T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.725066","-73.982975","3","2","32","1081918","1004020045","East Village"
"85603","205324","BRONX","2403","HOFFMAN STREET","10458","32","0","0","0","2019-12-05T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.856198","-73.888310","6","15","387","2011721","2030560024","Belmont"
"16642","105636","MANHATTAN","9","EAST 78 STREET","10075","10","0","0","0","2021-04-22T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.776092","-73.963685","8","4","142","1041860","1013930010","Upper East Side-Carnegie Hill"
"368881","333074","BROOKLYN","305","SENATOR STREET","11220","4","0","0","0","2021-03-13T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.636963","-74.025012","10","47","70","3144498","3058500076","Bay Ridge"
"965500","388577","BROOKLYN","7819","BAY PARKWAY","11214","19","0","19","0","2021-06-04T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.606295","-73.989286","11","44","270","3426516","3062657501","Bensonhurst"
"392239","326014","BROOKLYN","1815","WEST 8 STREET","11223","3","0","0","0","2021-05-10T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.602684","-73.980629","11","43","408","3178055","3066730083","Gravesend (West)"
"432203","412334","QUEENS","45","43 STREET","11104","3","0","0","0","2023-07-09T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.742173","-73.921734","2","26","183","4001978","4001680012","Sunnyside"
"839985","814889","BROOKLYN","1704","EAST NEW YORK AVENUE","11212","6","0","0","0","2019-01-22T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.674604","-73.905496","16","37","908","3338551","3036770021","Brownsville"
"463864","413689","QUEENS","73","69 PLACE","11385","4","0","0","0","2021-07-27T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.700965","-73.881537","5","30","629","4090406","4037070012","Glendale"
"244827","328180","BROOKLYN","815","EAST 14 STREET","11230","71","0","0","0","2020-12-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.629483","-73.963138","14","45","530","3179301","3066980001","Midwood"
"110117","219580","BRONX","2295","SOUTHERN BOULEVARD","10460","3","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.850455","-73.882503","6","15","393","2013029","2031130038","Belmont"
"110117","219580","BRONX","2295","SOUTHERN BOULEVARD","10460","3","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.850455","-73.882503","6","15","393","2013029","2031130038","Belmont"
"29568","107234","MANHATTAN","238","WEST 4 STREET","10014","16","0","0","0","2021-12-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.734476","-74.003045","2","3","73","1078179","1006200068","West Village"
"172493","366073","BROOKLYN","2047","76 STREET","11214","3","0","0","0","2022-03-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.609611","-73.991335","11","43","268","3160410","3062290059","Bensonhurst"
"10532","124422","MANHATTAN","84","EAST 2 STREET","10003","8","0","0","0","2021-11-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.724065","-73.988314","3","2","3602","1006137","1004440043","East Village"
"37287","134196","MANHATTAN","312","WEST 98 STREET","10025","4","0","0","0","2021-12-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.796694","-73.972591","7","6","183","1057074","1018870062","Upper West Side (Central)"
"167277","373410","BROOKLYN","880","68 STREET","11220","70","1","1","0","2019-01-23T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.629883","-74.012635","10","43","12801","3143012","3057700036","Dyker Heights"
"22881","127528","MANHATTAN","76","HORATIO STREET","10014","8","0","0","0","2019-01-21T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.738747","-74.007058","2","3","79","1077830","1006420050","West Village"
"270453","367957","BROOKLYN","997","EAST 54 STREET","11234","3","0","0","0","2021-02-10T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.633823","-73.924556","18","45","724","3213745","3077380016","Flatlands"
"982789","389264","BROOKLYN","820","GLENMORE AVENUE","11208","79","0","0","0","2023-01-18T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.675563","-73.879881","5","42","1192","3426568","3040060013","East New York (North)"
"928702","383069","BROOKLYN","1503","51 STREET","11219","10","0","0","0","2021-12-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.631036","-73.988511","12","44","236","3397632","3054587502","Borough Park"
"344320","361540","BROOKLYN","2323","NEWKIRK AVENUE","11226","16","0","0","0","2023-07-10T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.639411","-73.955249","14","40","51601","3120306","3052090022","Flatbush"
"63315","225008","BRONX","458","EAST 143 STREET","10454","24","0","0","0","2019-12-04T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.811322","-73.918195","1","8","41","2000432","2022870133","Mott Haven-Port Morris"
"7398","143505","MANHATTAN","330","BOWERY","10012","5","0","0","0","2020-12-14T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.725761","-73.992034","2","1","5502","1008491","1005307507","Greenwich Village"
"70994","208409","BRONX","655","EAST 228 STREET","10466","50","0","0","0","2023-06-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.890504","-73.861090","12","12","408","2063149","2048310048","Williamsbridge-Olinville"
"320755","349557","BROOKLYN","243","KINGSLAND AVENUE","11222","6","0","0","0","2021-06-10T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.724816","-73.941521","1","33","591","3067127","3026880023","Greenpoint"
"327238","305226","BROOKLYN","274","LINDEN BOULEVARD","11226","16","0","0","0","2023-06-25T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.652687","-73.948767","17","40","818","3108504","3048680024","East Flatbush-Erasmus"
"59855","219117","BRONX","2004","CROTONA AVENUE","10457","4","0","0","0","2023-02-07T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.846906","-73.889858","6","15","371","2012655","2030950004","Tremont"
"648510","401319","QUEENS","1108","CYPRESS AVENUE","11385","4","0","0","0","2021-06-08T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.696033","-73.899664","5","34","559","4085814","4035560051","Ridgewood"
"170391","300863","BROOKLYN","1","74 STREET","11209","102","0","0","0","2022-12-01T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.634311","-74.036584","10","47","38","3147141","3059040001","Bay Ridge"
"317091","303702","BROOKLYN","28","JEFFERSON AVENUE","11238","64","0","0","0","2021-12-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.682532","-73.956503","3","36","227","3057383","3019970020","Bedford-Stuyvesant (West)"
"380644","369382","BROOKLYN","1274","TABOR COURT","11219","3","0","0","0","2023-04-10T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.627858","-74.000724","10","38","192","3141578","3057320036","Borough Park"
"28769","100096","MANHATTAN","79","THOMPSON STREET","10012","16","0","0","0","2019-12-12T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.724606","-74.002865","2","1","47","1007360","1004890026","SoHo-Little Italy-Hudson Square"
"388027","346044","BROOKLYN","296","WARREN STREET","11201","3","0","0","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.686004","-73.992785","6","33","6902","3006307","3003960021","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"388027","346044","BROOKLYN","296","WARREN STREET","11201","3","0","0","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.686004","-73.992785","6","33","6902","3006307","3003960021","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"347262","312297","BROOKLYN","1685","OCEAN AVENUE","11230","89","4","4","0","2020-12-21T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.620593","-73.955412","14","48","760","3209163","3076380036","Midwood"
"891087","381066","BROOKLYN","272","QUINCY STREET","11216","3","0","0","0","2023-06-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.687017","-73.950078","3","36","251","3414293","3018080013","Bedford-Stuyvesant (West)"
"12757","131365","MANHATTAN","217","EAST 26 STREET","10010","8","0","0","0","2020-08-26T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.740365","-73.980867","6","2","66","1077023","1009070012","Murray Hill-Kips Bay"
"193219","331177","BROOKLYN","1901","AVENUE P","11229","64","0","0","0","2021-03-15T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.610848","-73.954619","14","48","546","3182051","3067660057","Midwood"
"511376","919591","QUEENS","102","101 AVENUE","11416","3","0","0","0","2023-04-02T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.685808","-73.840611","9","28","114","4197696","4094040038","Ozone Park (North)"
"470298","406220","QUEENS","78","73 PLACE","11385","4","0","0","0","2023-06-08T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.703179","-73.875741","5","32","63301","4093127","4038230093","Glendale"
