"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","total_amount","payment_type","trip_type"
"2","2014-09-08T20:47:48.000","2014-09-08T20:49:17.000","N","1","-73.938224792480469","40.811660766601563","-73.940841674804688","40.805953979492188","1","0.47","3.5","0.5","0.5","0","0",,"4.5","2","1"
"2","2014-04-25T08:59:25.000","2014-04-25T09:04:05.000","N","1","-73.954917907714844","40.815193176269531","-73.960899353027344","40.80682373046875","1","0.65","5","0","0.5","1","0",,"6.5","1","1"
"2","2014-07-26T19:41:45.000","2014-07-26T19:48:54.000","N","1","-73.949600219726563","40.787769317626953","-73.953300476074219","40.768348693847656","1","1.74","8","0","0.5","1","0",,"9.5","1","1"
"2","2014-09-01T11:01:08.000","2014-09-01T11:10:18.000","N","1","-73.950416564941406","40.800785064697266","-73.923370361328125","40.817634582519531","1","2.31","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-05-24T21:19:37.000","2014-05-24T21:41:51.000","N","1","-73.994132995605469","40.702823638916016","-73.987190246582031","40.750961303710938","5","6.49","23","0.5","0.5","4.7","0",,"28.7","1","1"
"2","2014-03-20T17:16:39.000","2014-03-20T17:24:18.000","N","1","-73.961166381835937","40.718849182128906","-73.986152648925781","40.718112945556641","2","2.35","9","1","0.5","0","0",,"10.5","2","1"
"1","2014-10-29T20:48:57.000","2014-10-29T21:05:42.000","N","1","-73.939361572265625","40.821571350097656","-73.937911987304688","40.791908264160156","4","3","13.5","0.5","0.5","0","0",,"14.5","2","1"
"1","2014-10-07T15:32:09.000","2014-10-07T15:50:32.000","N","1","-73.969734191894531","40.6923828125","-73.9615478515625","40.718452453613281","2","2.6","13.5","0","0.5","0","0",,"14","2","1"
"1","2014-12-06T04:06:43.000","2014-12-06T04:11:05.000","N","1","-73.945541381835938","40.711524963378906","-73.954330444335937","40.716648101806641","1","0.7","5","0.5","0.5","0","0",,"6","2","1"
"2","2014-06-07T15:11:05.000","2014-06-07T15:19:25.000","N","1","-73.988533020019531","40.693157196044922","-73.973388671875","40.685909271240234","2","1.39","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-08-19T17:45:30.000","2014-08-19T17:51:59.000","N","1","-73.983154296875","40.664314270019531","-73.999069213867188","40.659629821777344","1","1.21","6.5","1","0.5","1.88","0",,"9.88","1","1"
"1","2014-08-28T22:42:52.000","2014-08-28T23:15:54.000","N","1","-73.88525390625","40.747600555419922","-73.884574890136719","40.746421813964844","1","7.1","26","0.5","0.5","3","0",,"30","1","1"
"2","2014-12-28T00:26:29.000","2014-12-28T00:27:47.000","N","1","-73.951240539550781","40.810050964355469","-73.945877075195313","40.807365417480469","1","0.33","3.5","0.5","0.5","0","0",,"4.5","2","1"
"2","2014-10-01T00:30:40.000","2014-10-01T00:46:33.000","N","1","-73.943580627441406","40.7994384765625","-73.854248046875","40.818832397460938","5","6.12","20","0.5","0.5","0","0",,"21","2","1"
"2","2014-08-26T19:15:06.000","2014-08-26T19:18:00.000","N","1","-73.910873413085938","40.776275634765625","-73.906684875488281","40.772392272949219","1","0.32","4","1","0.5","0","0",,"5.5","2","1"
"1","2014-05-03T19:42:37.000","2014-05-03T19:48:14.000","N","1","-73.895072937011719","40.754676818847656","-73.915863037109375","40.752468109130859","1","0","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-11-21T22:39:02.000","2014-11-21T22:59:25.000","N","1","-73.99603271484375","40.682411193847656","-73.917129516601562","40.700637817382812","2","8","24","0.5","0.5","0","0",,"25","1","1"
"2","2014-09-25T20:59:29.000","2014-09-25T21:16:42.000","N","1","-73.991691589355469","40.700027465820313","-73.988258361816406","40.724956512451172","1","3.31","14.5","0.5","0.5","0","0",,"15.5","2","1"
"2","2014-11-07T11:39:53.000","2014-11-07T11:44:42.000","N","1","-73.913772583007812","40.765373229980469","-73.910415649414063","40.775905609130859","1","0.91","5.5","0","0.5","0","0",,"6","2","1"
"2","2014-04-06T16:14:49.000","2014-04-06T16:27:31.000","N","1","-73.862709045410156","40.749916076660156","-73.902420043945312","40.755622863769531","2","2.58","11","0","0.5","0","0",,"11.5","2","1"
"2","2014-02-20T21:58:00.000","2014-02-20T22:09:20.000","N","1","-73.844230651855469","40.721485137939453","-73.801589965820313","40.682106018066406","2","3.83","14","0.5","0.5","0","0",,"15","1","1"
"2","2014-12-06T18:19:59.000","2014-12-06T18:25:09.000","N","1","-73.9486083984375","40.797710418701172","-73.944099426269531","40.809528350830078","1","1.04","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-05-17T14:31:31.000","2014-05-17T14:44:24.000","N","1","-73.928665161132812","40.694957733154297","-73.903594970703125","40.678131103515625","1","1.83","10","0","0.5","2","0",,"12.5","1","1"
"2","2014-10-11T21:17:25.000","2014-10-11T21:31:36.000","N","1","-73.990104675292969","40.672550201416016","-74.0062255859375","40.705833435058594","3","4.11","15","0.5","0.5","8","5.33",,"29.33","1","1"
"1","2014-06-17T11:48:45.000","2014-06-17T12:07:42.000","N","1","-73.88970947265625","40.753414154052734","-73.950996398925781","40.820735931396484","1","7.6","24","0","0.5","0.3","5.33",,"30.13","1","1"
"1","2014-09-21T04:43:59.000","2014-09-21T04:53:01.000","N","1","-73.888542175292969","40.747749328613281","-73.899795532226563","40.748844146728516","1","1","7.5","0.5","0.5","0","0",,"8.5","2","1"
"1","2014-02-14T19:43:02.000","2014-02-14T19:47:54.000","N","1","-73.977806091308594","40.684665679931641","-73.983375549316406","40.688774108886719","1","0.5","5","1","0.5","0","0",,"6.5","2",
"2","2014-07-30T12:44:18.000","2014-07-30T12:49:07.000","N","1","-73.90350341796875","40.865238189697266","-73.907974243164062","40.873588562011719","1","1.1","5.5","0","0.5","0","0",,"6","2","1"
"1","2014-12-07T09:12:34.000","2014-12-07T09:17:28.000","N","1","-73.958023071289062","40.732631683349609","-73.957603454589844","40.717857360839844","1","1.2","6","0","0.5","1.3","0",,"7.8","1","1"
"2","2014-08-10T12:00:44.000","2014-08-10T12:00:50.000","N","2","-73.939735412597656","40.798229217529297","-73.939613342285156","40.798442840576172","1","0.01","52","0","0.5","0","0",,"52.5","2","1"
"2","2014-12-22T22:09:03.000","2014-12-22T22:18:10.000","N","1","-73.940696716308594","40.813625335693359","-73.957015991210937","40.810977935791016","3","1.22","7.5","0.5","0.5","0","0",,"8.5","2","1"
"1","2014-09-15T07:50:28.000","2014-09-15T07:57:12.000","Y","5","-73.944656372070313","40.824138641357422","-73.947883605957031","40.807865142822266","1","1.4","8","0","0","0","0",,"8","2","2"
"1","2014-09-11T08:33:46.000","2014-09-11T08:49:52.000","N","1","-73.93896484375","40.805038452148438","-73.965339660644531","40.796009063720703","1","2.1","12","0","0.5","2.5","0",,"15","1","1"
"1","2014-04-27T01:09:57.000","2014-04-27T01:24:11.000","N","1","-73.944297790527344","40.833766937255859","-73.912811279296875","40.841724395751953","1","3.5","14","0.5","0.5","0","0",,"15","2","1"
"1","2014-12-20T23:04:14.000","2014-12-20T23:29:30.000","N","1","-73.95587158203125","40.803768157958984","-73.983367919921875","40.726432800292969","1","7.1","25","0.5","0.5","5.2","0",,"31.2","1","1"
"1","2014-12-10T13:28:06.000","2014-12-10T13:41:04.000","N","1","-73.869255065917969","40.734664916992188","-73.814788818359375","40.736213684082031","1","3.7","13.5","0","0.5","0","0",,"14","2","1"
"1","2014-04-23T12:46:56.000","2014-04-23T12:57:23.000","N","1","-73.89862060546875","40.746078491210937","-73.851936340332031","40.729396820068359","2","3.2","12","0","0.5","2.5","0",,"15","1","1"
"1","2014-05-11T18:57:04.000","2014-05-11T19:23:34.000","N","1","-73.986312866210938","40.689182281494141","-73.989334106445313","40.630630493164062","2","6.4","23.5","0","0.5","0","0",,"24","2","1"
"2","2014-02-01T01:28:41.000","2014-02-01T01:32:27.000","N","1","-73.9183349609375","40.758598327636719","-73.91204833984375","40.766155242919922","2","0.62","4.5","0.5","0.5","0","0",,"5.5","2",
"2","2014-06-10T19:02:59.000","2014-06-10T19:20:58.000","N","1","-73.881721496582031","40.880294799804688","-73.827224731445313","40.846790313720703","1","11.05","18.5","1","0.5","0","0",,"20","2","1"
"2","2014-03-21T01:34:49.000","2014-03-21T01:37:49.000","N","1","-73.939292907714844","40.821781158447266","-73.939109802246094","40.817432403564453","1","0.55","4","0.5","0.5","0","0",,"5","2","1"
"2","2014-07-31T17:45:13.000","2014-07-31T17:49:31.000","N","1","-73.87811279296875","40.739650726318359","-73.890296936035156","40.746280670166016","1","0.79","5","1","0.5","0","0",,"6.5","2","1"
"2","2014-09-12T16:32:50.000","2014-09-12T16:49:29.000","N","1","-73.997482299804688","40.695770263671875","-74.005592346191406","40.717838287353516","1","2.7","13.5","1","0.5","2.9","0",,"17.9","1","1"
"1","2014-09-20T23:08:33.000","2014-09-20T23:10:22.000","N","1","-73.923027038574219","40.826461791992188","-73.927040100097656","40.819442749023438","1","0.5","4","0.5","0.5","0","0",,"5","2","1"
"2","2014-01-08T20:30:46.000","2014-01-08T20:33:28.000","N","1","-73.964103698730469","40.80767822265625","-73.970474243164063","40.799095153808594","1","0.64","4.5","0.5","0.5","0","0",,"5.5","2",
"2","2014-07-07T12:37:05.000","2014-07-07T12:40:18.000","N","1","-73.954673767089844","40.820388793945313","-73.950637817382813","40.826602935791016","2","0.49","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-11-08T01:22:13.000","2014-11-08T01:30:32.000","N","1","-73.942039489746094","40.701335906982422","-73.938346862792969","40.68408203125","1","1.33","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-12-20T21:48:18.000","2014-12-20T22:04:53.000","N","1","-73.990020751953125","40.687423706054687","-73.965034484863281","40.714508056640625","1","3.52","14.5","0.5","0.5","0","0",,"15.5","1","1"
"2","2014-07-28T19:08:46.000","2014-07-28T19:10:51.000","N","1","-73.951026916503906","40.810253143310547","-73.945587158203125","40.816951751708984","1","0.57","4","1","0.5","1","0",,"6.5","1","1"
"2","2014-10-08T18:36:24.000","2014-10-08T19:08:07.000","N","1","-73.94830322265625","40.785022735595703","-73.887100219726563","40.859378814697266","1","7.89","27","1","0.5","1","0",,"29.5","1","1"
"2","2014-12-10T15:59:08.000","2014-12-10T16:06:53.000","N","1","-73.961044311523438","40.806583404541016","-73.976272583007812","40.780628204345703","1","2.06","8","0","0.5","1.6","0",,"10.1","1","1"
"2","2014-11-12T00:26:43.000","2014-11-12T00:41:08.000","N","1","-73.951690673828125","40.714950561523438","-73.98358154296875","40.725872039794922","1","3.24","13.5","0.5","0.5","3.5","0",,"18","1","1"
"1","2014-12-27T01:43:01.000","2014-12-27T01:58:23.000","N","1","-73.957855224609375","40.717704772949219","-73.96319580078125","40.674739837646484","2","4.4","15","0.5","0.5","4.8","0",,"20.8","1","1"
"2","2014-04-30T11:06:00.000","2014-04-30T11:42:25.000","N","1","-73.946784973144531","40.800361633300781","-73.9774169921875","40.744590759277344","1","4.73","24","0","0.5","0","0",,"24.5","2","1"
"2","2014-09-27T20:35:20.000","2014-09-27T20:41:24.000","N","1","-73.937492370605469","40.804492950439453","-73.941612243652344","40.818058013916016","1","1.31","6.5","0.5","0.5","0","0",,"7.5","2","1"
"1","2014-06-28T16:47:44.000","2014-06-28T16:52:56.000","N","1","-73.905815124511719","40.745338439941406","-73.918479919433594","40.743373870849609","1","0.7","5.5","0","0.5","0","0",,"6","2","1"
"2","2014-12-05T21:24:26.000","2014-12-05T21:36:20.000","N","1","-73.938652038574219","40.805015563964844","-73.950592041015625","40.781204223632813","1","2.08","10","0.5","0.5","0","0",,"11","2","1"
"1","2014-11-19T16:41:34.000","2014-11-19T16:47:26.000","N","1","-73.953208923339844","40.788429260253906","-73.964424133300781","40.792171478271484","2","1","6","1","0.5","1.5","0",,"9","1","1"
"2","2014-06-11T14:32:34.000","2014-06-11T14:35:34.000","N","1","-73.989021301269531","40.702552795410156","-73.994132995605469","40.703136444091797","1","0.5","4","0","0.5","0","0",,"4.5","2","1"
"1","2014-02-28T20:29:47.000","2014-02-28T20:34:39.000","N","1","-73.956794738769531","40.720867156982422","-73.966423034667969","40.711479187011719","1","1","5.5","0.5","0.5","0","0",,"6.5","2",
"1","2014-10-26T02:39:28.000","2014-10-26T03:06:01.000","N","1","-73.929580688476563","40.697666168212891","-74.007217407226563","40.706367492675781","1","5.6","22","0.5","0.5","5.75","0",,"28.75","1","1"
"2","2014-06-15T22:44:41.000","2014-06-15T22:54:31.000","N","1","-73.9393310546875","40.805091857910156","-73.951210021972656","40.778697967529297","1","2.26","9.5","0.5","0.5","2","0",,"12.5","1","1"
"2","2014-10-26T09:54:21.000","2014-10-26T10:06:21.000","N","1","-73.921890258789063","40.766860961914062","-73.890899658203125","40.746372222900391","1","2.5","11","0","0.5","1","0",,"12.5","1","1"
"2","2014-06-16T16:49:31.000","2014-06-16T17:00:33.000","N","1","-73.953651428222656","40.787910461425781","-73.978721618652344","40.785686492919922","5","2.11","10","1","0.5","1.5","0",,"13","1","1"
"2","2014-03-01T17:23:55.000","2014-03-01T17:31:03.000","N","1","-73.939163208007812","40.805423736572266","-73.952125549316406","40.784793853759766","1","1.66","7.5","0","0.5","1.88","0",,"9.88","1","1"
"1","2014-06-29T01:47:05.000","2014-06-29T01:48:50.000","N","1","-73.941421508789063","40.822738647460938","-73.947227478027344","40.825138092041016","1","0.3","3.5","0.5","0.5","0","0",,"4.5","2","1"
"2","2014-03-23T02:47:46.000","2014-03-23T02:51:26.000","N","1","-73.987174987792969","40.692371368408203","-73.971519470214844","40.696426391601563","1","1.11","5.5","0.5","0.5","1.2","0",,"7.7","1","1"
"2","2014-11-01T15:01:08.000","2014-11-01T15:09:47.000","N","1","-73.964630126953125","40.806781768798828","-73.977500915527344","40.788810729980469","1","1.43","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-07-01T17:29:31.000","2014-07-01T17:43:18.000","N","1","-73.914398193359375","40.833415985107422","-73.905868530273437","40.872776031494141","1","3.48","13.5","1","0.5","0","0",,"15","2","1"
"1","2014-11-19T16:23:33.000","2014-11-19T16:27:25.000","N","1","-73.947593688964844","40.679550170898438","-73.945274353027344","40.686866760253906","1","0.7","4.5","1","0.5","0","0",,"6","2","1"
"2","2014-11-15T13:36:00.000","2014-11-15T13:54:57.000","N","1","-73.9111328125","40.768726348876953","-73.955009460449219","40.722408294677734","1","6.5","21","0","0.5","0","0",,"21.5","2","1"
"1","2014-04-09T01:57:46.000","2014-04-09T02:02:29.000","N","1","-73.950820922851563","40.723728179931641","-73.936935424804688","40.722080230712891","1","1.3","6","0.5","0.5","0","0",,"7","2",
"2","2014-03-30T20:29:59.000","2014-03-30T20:46:12.000","N","1","-73.869224548339844","40.749309539794922","-73.868087768554687","40.745510101318359","1","1.86","11.5","0.5","0.5","0","0",,"12.5","2","1"
"2","2014-05-21T18:42:38.000","2014-05-21T18:46:34.000","N","1","-73.979400634765625","40.660732269287109","-73.984085083007812","40.668155670166016","6","0.79","4.5","1","0.5","1.1","0",,"7.1","1","1"
"1","2014-07-07T22:47:24.000","2014-07-07T22:55:11.000","N","1","-73.930427551269531","40.853740692138672","-73.9158935546875","40.869026184082031","2","1.8","8","0.5","0.5","0","0",,"9","2","1"
"1","2014-09-09T22:56:18.000","2014-09-09T23:16:25.000","N","1","-73.955467224121094","40.722900390625","-73.9635009765625","40.675727844238281","2","4.5","17","0.5","0.5","2","0",,"20","1","1"
"2","2014-01-15T14:07:12.000","2014-01-15T14:13:04.000","N","1","-73.978080749511719","40.684284210205078","-73.985740661621094","40.67144775390625","1","0.88","6","0","0.5","1.2","0",,"7.7","1",
"2","2014-05-10T09:38:37.000","2014-05-10T09:50:09.000","N","1","-73.944961547851562","40.824077606201172","-73.922531127929688","40.807292938232422","1","2.07","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-07-23T07:10:17.000","2014-07-23T07:29:10.000","N","1","-73.928512573242188","40.70465087890625","-73.980400085449219","40.681472778320312","1","4.38","17","0","0.5","0.15","0",,"17.65","1","1"
"1","2014-10-13T19:19:05.000","2014-10-13T19:27:50.000","N","1","-73.902297973632813","40.862747192382813","-73.884902954101563","40.871967315673828","2","1.4","7.5","1","0.5","2.7","0",,"11.7","1","1"
"2","2014-11-20T16:16:47.000","2014-11-20T16:22:20.000","N","1","-73.921661376953125","40.766529083251953","-73.927574157714844","40.772182464599609","1","0.61","5.5","1","0.5","1","0",,"8","1","1"
"2","2014-04-20T01:13:11.000","2014-04-20T01:41:23.000","N","1","-73.936042785644531","40.697612762451172","-73.94549560546875","40.795257568359375","1","9.69","31","0.5","0.5","6.3","0",,"38.3","1","1"
"2","2014-04-17T20:12:08.000","2014-04-17T20:25:43.000","N","1","-73.965080261230469","40.806301116943359","-73.953605651855469","40.784938812255859","1","2.56","11.5","0.5","0.5","0","0",,"12.5","2","1"
"2","2014-06-30T00:22:01.000","2014-06-30T00:31:41.000","N","1","-73.915298461914062","40.743339538574219","-73.881248474121094","40.741950988769531","1","1.94","9","0.5","0.5","1.9","0",,"11.9","1","1"
"1","2014-12-20T11:58:51.000","2014-12-20T12:03:38.000","N","1","-73.954139709472656","40.806438446044922","-73.968826293945313","40.801822662353516","1","1.2","6","0","0.5","1.3","0",,"7.8","1","1"
"2","2014-07-23T10:24:46.000","2014-07-23T10:32:12.000","N","1","-73.90521240234375","40.903797149658203","-73.905349731445313","40.879150390625","1","3.04","10.5","0","0.5","0","0",,"11","2","1"
"2","2014-04-02T11:50:03.000","2014-04-02T12:05:51.000","N","1","-73.966323852539062","40.804851531982422","-73.937744140625","40.80450439453125","1","2.16","12","0","0.5","0","0",,"12.5","2","1"
"2","2014-09-01T12:19:19.000","2014-09-01T12:22:56.000","N","1","-73.883277893066406","40.749889373779297","-73.89361572265625","40.748809814453125","1","0.52","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-09-10T17:47:08.000","2014-09-10T17:57:14.000","N","1","-73.990867614746094","40.689197540283203","-73.98828125","40.671840667724609","1","1.69","9","1","0.5","1.5","0",,"12","1","1"
"2","2014-09-17T07:11:56.000","2014-09-17T07:14:29.000","N","1","-73.963813781738281","40.71051025390625","-73.957656860351563","40.717864990234375","1","0.61","4","0","0.5","0","0",,"4.5","2","1"
