"unique_id","generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2023-04-17.06:00:00.629.qu-12-157659","2023-04-17 06:00:00.629","qu-12-157659","Live","157659","99-20 189 STREET","New York","NY","11423","Queens","40.7082485","-73.7689526","189TH STREET","188TH STREET","NW","412","27","QU-404","St. Albans","4103530110","4220604","2022-08-03 20:00:00.000","2022-09-21 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7082485, -73.7689526)"
"2023-04-17.06:00:00.629.qu-12-157212","2023-04-17 06:00:00.629","qu-12-157212","Installed","157212","175-06 HILLSIDE AVENUE","New York","NY","11432","Queens","40.7116236","-73.7876993","175TH STREET","Hillside Ave","SE","412","27","QN-462","Jamaica","4098340010","null","2022-10-31 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.7116236, -73.7876993)"
"2023-04-17.06:00:00.629.qu-12-156461","2023-04-17 06:00:00.629","qu-12-156461","Installed","156461","204-01 HOLLIS AVENUE","New York","NY","11412","Queens","40.7068698","-73.753916","HOLLIS AVENUE","109TH AVENUE","NE","412","27","508","Hollis","4109070030","null","2023-02-20 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.7068698, -73.753916)"
"2023-04-17.06:00:00.629.qu-12-156367","2023-04-17 06:00:00.629","qu-12-156367","Live","156367","136-39 SPRINGFIELD BLVD","New York","NY","11413","Queens","40.6766671","-73.7556543","137TH AVENUE","CARSON STREET","MIDBLOCK","412","27","QU-352","St. Albans","4129990160","4280066","2022-10-12 20:00:00.000","2022-12-01 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6766671, -73.7556543)"
"2023-04-17.06:00:00.629.qu-12-156309","2023-04-17 06:00:00.629","qu-12-156309","Live","156309","116-02 MERRICK BOULEVARD","New York","NY","11434","Queens","40.6882211","-73.7766491","116TH AVENUE","FOCH BOULEVARD","SW","412","27","QN-282","St. Albans","4123530424","null","2022-07-21 20:00:00.000","2022-12-13 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6882211, -73.7766491)"
"2023-04-17.06:00:00.629.qu-12-156203","2023-04-17 06:00:00.629","qu-12-156203","Live","156203","132-20 BELKNAP STREET","New York","NY","11434","Queens","40.6762884","-73.7579075","137TH AVENUE","136TH AVENUE","NE","412","27","QU-352","St. Albans","4129990044","4279930","2022-06-29 20:00:00.000","2022-11-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.6762884, -73.7579075)"
"2023-04-17.06:00:00.629.qu-12-155917","2023-04-17 06:00:00.629","qu-12-155917","Live","155917","106-17 153rd STREET","New York","NY","11433","Queens","40.6958716","-73.8003953","153RD STREET","154TH STREET","SE","412","28","QN-254","South Jamaica","4101210058","null","2022-10-31 20:00:00.000","2023-02-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6958716, -73.8003953)"
"2023-04-17.06:00:00.629.qu-12-155281","2023-04-17 06:00:00.629","qu-12-155281","Live","155281","136-09 FARMERS BOULEVARD","New York","NY","11434","Queens","40.6746405","-73.763428","FARMERS BLVD","136TH AVE","SW","412","27","QN-330","Springfield Gardens North","4130220065","null","2022-08-29 20:00:00.000","2022-12-13 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6746405, -73.763428)"
"2023-04-17.06:00:00.629.qu-12-155138","2023-04-17 06:00:00.629","qu-12-155138","Live","155138","118-37 GUY R BREWER BLVD","New York","NY","11434","Queens","40.6826763","-73.7818522","GUY R. BREWER BOULEVARD","164TH STREET","NE","412","27","QN-284","Baisley Park","4123540001","null","2022-09-05 20:00:00.000","2023-01-12 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6826763, -73.7818522)"
"2023-04-17.06:00:00.629.qu-12-154934","2023-04-17 06:00:00.629","qu-12-154934","Live","154934","129-01 GUY R BREWER BOULEVARD","New York","NY","11434","Queens","40.6772288","-73.7784359","129TH AVENUE","130 AVENUE","MIDBLOCK","412","28","QN-334.02","Springfield Gardens North","4124950002","null","2022-12-11 19:00:00.000","2023-02-06 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6772288, -73.7784359)"
"2023-04-17.06:00:00.629.qu-12-154850","2023-04-17 06:00:00.629","qu-12-154850","Live","154850","118-02 MERRICK BOULEVARD","New York","NY","11434","Queens","40.6866032","-73.7744795","MERRICK BOULEVARD","FOCH BOULEVARD","SW","412","27","QN-282","St. Albans","4123670234","null","2022-07-05 20:00:00.000","2022-12-13 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6866032, -73.7744795)"
"2023-04-17.06:00:00.629.qu-12-154633","2023-04-17 06:00:00.629","qu-12-154633","Installed","154633","104-20 DUNKIRK STREET","New York","NY","11412","Queens","40.7052036","-73.7752581","DUNKIRK STREET","183RD STREET","SW","412","27","QU-444","Jamaica","4103430070","4220270","2022-09-18 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.7052036, -73.7752581)"
"2023-04-17.06:00:00.629.qu-12-154602","2023-04-17 06:00:00.629","qu-12-154602","Installed","154602","169-28 HILLSIDE AVENUE","New York","NY","11432","Queens","40.7108963","-73.7919904","HILLSIDE AVENUE","88th AVENUE","S","412","27","QU-460","Jamaica","4098250021","4310519","2022-09-13 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.7108963, -73.7919904)"
"2023-04-17.06:00:00.629.qu-12-154544","2023-04-17 06:00:00.629","qu-12-154544","Installed","154544","187-07 HENDERSON AVENUE","New York","NY","11423","Queens","40.7079873","-73.7705256","187TH STREET","188TH STREET","MIDBLOCK","412","27","QU-404","St. Albans","4103530085","4220603","2022-11-13 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.7079873, -73.7705256)"
"2023-04-17.06:00:00.629.qu-12-154374","2023-04-17 06:00:00.629","qu-12-154374","Installed","154374","153-21 ROCKAWAY BOULEVARD","New York","NY","11434","Queens","40.6701549","-73.7829113","ROCKAWAY BOULEVARD","135TH AVENUE","SE","412","28","QN-294","Springfield Gardens North","4122920001","null","2023-02-22 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.6701549, -73.7829113)"
"2023-04-17.06:00:00.629.qu-12-153879","2023-04-17 06:00:00.629","qu-12-153879","Live","153879","185-11 140 AVENUE","New York","NY","11413","Queens","40.6725729","-73.7591625","SOUTHGATE PLAZA","WESTGATE ST","MIDBLOCK","412","27","QN-330","Springfield Gardens North","4130240095","null","2022-07-19 20:00:00.000","2022-11-22 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6725729, -73.7591625)"
"2023-04-17.06:00:00.629.qu-12-153718","2023-04-17 06:00:00.629","qu-12-153718","Live","153718","87-89 PARSONS BOULEVARD","New York","NY","11432","Queens","40.7069302","-73.8022297","88 AVENUE","HILLSIDE AVENUE","NE","412","24","QU-446.02","Jamaica","4097650032","null","2022-09-26 20:00:00.000","2023-01-29 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7069302, -73.8022297)"
"2023-04-17.06:00:00.629.qu-12-153314","2023-04-17 06:00:00.629","qu-12-153314","Installed","153314","122-01 GUY R BREWER BLVD","New York","NY","11434","Queens","40.679278","-73.7798678","GUY R. BREWER BOULEVARD","BAISLEY BOULEVARD","E","412","27","QN-284","Baisley Park","4123800021","null","2023-02-02 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.679278, -73.7798678)"
"2023-04-17.06:00:00.629.qu-12-152551","2023-04-17 06:00:00.629","qu-12-152551","Live","152551","122-01 MERRICK BOULEVARD","New York","NY","11434","Queens","40.6835572","-73.7690859","SUNBURY ROAD","BAISLEY BOULEVARD","MIDBLOCK","412","27","QN-368","St. Albans","4124800001","null","2022-11-03 20:00:00.000","2022-12-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6835572, -73.7690859)"
"2023-04-17.06:00:00.629.qu-12-152196","2023-04-17 06:00:00.629","qu-12-152196","Installed","152196","160-10 89 AVENUE","New York","NY","11432","Queens","40.7062332","-73.7999467","89TH AVENUE","90TH AVENUE","SW","412","24","446.01","Jamaica","4097580021","null","2022-09-23 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.7062332, -73.7999467)"
"2023-04-17.06:00:00.629.qu-12-151804","2023-04-17 06:00:00.629","qu-12-151804","Live","151804","180-01 LINDEN BOULEVARD","New York","NY","11434","Queens","40.6923012","-73.7665646","180TH STREET","NEWBURG STREET","N","412","27","424","St. Albans","4103150096","null","2022-09-06 20:00:00.000","2023-04-11 20:00:00.000","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.6923012, -73.7665646)"
"2023-04-17.06:00:00.629.qu-12-150179","2023-04-17 06:00:00.629","qu-12-150179","Live","150179","94-12 150 STREET","New York","NY","11435","Queens","40.6996142","-73.8033556","150TH STREET","149TH STREET","NW","412","27","QU-208","Jamaica","4100000024","4214020","2022-07-19 20:00:00.000","2023-02-27 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6996142, -73.8033556)"
"2023-04-17.06:00:00.629.qu-12-144028","2023-04-17 06:00:00.629","qu-12-144028","Live","144028","159-29 JAMAICA AVENUE","New York","NY","11432","Queens","40.70376856","-73.79934332","160 STREET","PARSONS BOULEVARD","NW","412","24","4044601","Jamaica","4097560056","4208839","2016-08-17 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70376856, -73.79934332)"
"2023-04-17.06:00:00.629.qu-12-142734","2023-04-17 06:00:00.629","qu-12-142734","Live","142734","153-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.70273351","-73.80201889","153 STREET","PARSONS BOULEVARD","SE","412","27","4024000","Jamaica","4100970010","4315254","2016-08-26 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70273351, -73.80201889)"
"2023-04-17.06:00:00.629.qu-12-141553","2023-04-17 06:00:00.629","qu-12-141553","Activation","141553","168-06 JAMAICA AVENUE","New York","NY","11433","Queens","40.70635736","-73.79220518","168 STREET","168 PLACE","SE","412","27","4044400","Jamaica","4102090002","4217372","2016-08-17 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","null","null","null","null","
,  
(40.70635736, -73.79220518)"
"2023-04-17.06:00:00.629.qu-12-141550","2023-04-17 06:00:00.629","qu-12-141550","Live","141550","166-01 JAMAICA AVENUE","New York","NY","11432","Queens","40.70599343","-73.79375474","MERRICK BOULEVARD","168 STREET","NE","412","27","4046000","Jamaica","4097960019","4209622","2016-08-26 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70599343, -73.79375474)"
"2023-04-17.06:00:00.629.qu-12-141549","2023-04-17 06:00:00.629","qu-12-141549","Activation","141549","159-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.703352","-73.799923","PARSONS BOULEVARD","160 STREET","SE","412","27","4044601","Jamaica","4101000001","4215612","2016-08-17 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","null","null","null","null","
,  
(40.703352, -73.799923)"
"2023-04-17.06:00:00.629.qu-12-141547","2023-04-17 06:00:00.629","qu-12-141547","Repair","141547","90-50 PARSONS BOULEVARD","New York","NY","11432","Queens","40.70345249","-73.80035218","JAMAICA AVENUE","90 AVENUE","NW","412","24","4024000","Jamaica","4097540034","4208820","2016-12-19 19:00:00.000","2017-02-02 19:00:00.000","up","2023-04-17 06:00:00.629","null","null","null","null","
,  
(40.70345249, -73.80035218)"
"2023-04-17.06:00:00.629.qu-12-141545","2023-04-17 06:00:00.629","qu-12-141545","Live","141545","160-15 JAMAICA AVENUE","New York","NY","11432","Queens","40.70402028","-73.79869023","161 STREET","160 STREET","NW","412","24","4044601","Jamaica","4097570047","4208855","2016-08-17 20:00:00.000","2016-10-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70402028, -73.79869023)"
"2023-04-17.06:00:00.629.qu-12-141542","2023-04-17 06:00:00.629","qu-12-141542","Live","141542","160-12 JAMAICA AVENUE","New York","NY","11433","Queens","40.7039284","-73.79847028","161 STREET","UNION HALL STREET","MIDBLOCK","412","27","4044601","Jamaica","4101010003","4215614","2016-12-19 19:00:00.000","2017-02-02 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7039284, -73.79847028)"
"2023-04-17.06:00:00.629.qu-12-141541","2023-04-17 06:00:00.629","qu-12-141541","Live","141541","163-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.70460911","-73.79680056","163 STREET","GUY R BREWER BOULEVARD","SE","412","27","4044601","Jamaica","4101510001","4216196","2016-08-26 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70460911, -73.79680056)"
"2023-04-17.06:00:00.629.qu-12-141540","2023-04-17 06:00:00.629","qu-12-141540","Live","141540","163-33 JAMAICA AVENUE","New York","NY","11432","Queens","40.705143","-73.795897","164 STREET","163 STREET","NW","412","24","4044601","Jamaica","4097930001","4209572","2016-08-26 20:00:00.000","2016-11-29 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.705143, -73.795897)"
"2023-04-17.06:00:00.629.qu-12-141538","2023-04-17 06:00:00.629","qu-12-141538","Live","141538","162-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.70421585","-73.79774312","162 STREET","UNION HALL STREET","SE","412","27","4044601","Jamaica","4101020001","4215621","2016-12-19 19:00:00.000","2017-02-02 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70421585, -73.79774312)"
"2023-04-17.06:00:00.629.qu-12-141537","2023-04-17 06:00:00.629","qu-12-141537","Live","141537","161-21 JAMAICA AVENUE","New York","NY","11432","Queens","40.7043551","-73.79786531","162 STREET","UNION HALL STREET","NW","412","24","4044601","Jamaica","4097607501","4208875","2016-08-18 20:00:00.000","2016-09-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7043551, -73.79786531)"
"2023-04-17.06:00:00.629.qu-12-141536","2023-04-17 06:00:00.629","qu-12-141536","Live","141536","168-03 JAMAICA AVENUE","New York","NY","11432","Queens","40.706507","-73.792368","168 STREET","168 PLACE","NE","412","27","4046000","Jamaica","4097990022","4209645","2016-08-17 20:00:00.000","2016-09-27 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.706507, -73.792368)"
"2023-04-17.06:00:00.629.qu-12-141535","2023-04-17 06:00:00.629","qu-12-141535","Live","141535","147-05 JAMAICA AVENUE","New York","NY","11435","Queens","40.701827","-73.807661","SUTPHIN BOULEVARD","147 PLACE","NE","412","24","4024000","Jamaica","4096770001","4206783","2016-08-26 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.701827, -73.807661)"
"2023-04-17.06:00:00.629.qu-12-141534","2023-04-17 06:00:00.629","qu-12-141534","Live","141534","148-07 JAMAICA AVENUE","New York","NY","11435","Queens","40.701853","-73.806477","148 STREET","149 STREET","NE","412","24","4024000","Jamaica","4096780105","4206810","2016-08-26 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.701853, -73.806477)"
"2023-04-17.06:00:00.629.qu-12-138198","2023-04-17 06:00:00.629","qu-12-138198","Live","138198","117-04 GUY R BREWER BLVD","New York","NY","11434","Queens","40.6841092","-73.7830247","Foch Boulevard","118th Avenue","null","412","28","4028800","Baisley Park","4122400019","4542466","2022-08-24 20:00:00.000","2023-01-16 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.6841092, -73.7830247)"
"2023-04-17.06:00:00.629.qu-12-138109","2023-04-17 06:00:00.629","qu-12-138109","Activation","138109","166-02 JAMAICA AVENUE","New York","NY","11433","Queens","40.70584719","-73.79365361","MERRICK BOULEVARD","168 STREET","SE","412","27","4044400","Jamaica","4101560001","4216243","2016-08-17 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","null","null","null","null","
,  
(40.70584719, -73.79365361)"
"2023-04-17.06:00:00.629.qu-12-138097","2023-04-17 06:00:00.629","qu-12-138097","Live","138097","160-05 JAMAICA AVENUE","New York","NY","11432","Queens","40.70389528","-73.79901751","160 STREET","161 STREET","NE","412","24","4044601","Jamaica","4097570049","4208857","2016-08-17 20:00:00.000","2016-09-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70389528, -73.79901751)"
"2023-04-17.06:00:00.629.qu-12-138095","2023-04-17 06:00:00.629","qu-12-138095","Live","138095","163-08 JAMAICA AVENUE","New York","NY","11433","Queens","40.70476544","-73.79661024","163 STREET","164 STREET","SE","412","27","4044601","Jamaica","4101510001","4216196","2016-08-26 20:00:00.000","2018-03-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.70476544, -73.79661024)"
"2023-04-17.06:00:00.629.qu-12-137875","2023-04-17 06:00:00.629","qu-12-137875","Installed","137875","170-05 LINDEN BOULEVARD","New York","NY","11433","Queens","40.691655","-73.7794748","Merrick Boulevard","169th Street","null","412","27","4043200","St. Albans","4123940093","4268573","2023-02-05 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.691655, -73.7794748)"
"2023-04-17.06:00:00.629.qu-12-128738","2023-04-17 06:00:00.629","qu-12-128738","Installed","128738","147-14 HILLSIDE AVENUE","New York","NY","11435","Queens","40.7058192","-73.809058","Sutphin Blvd","148 ST","MIDBLOCK","412","24","4023800","Jamaica","4096920060","4207080","2023-02-23 19:00:00.000",,"null","null","null","null","null","null","
,  
(40.7058192, -73.809058)"
"2023-04-17.06:00:00.629.qu-12-128571","2023-04-17 06:00:00.629","qu-12-128571","Installed","128571","204-02 HILLSIDE AVENUE","New York","NY","11423","Queens","40.7202061","-73.7609725","HILLSIDE AVE","89th AVENUE","SE","412","23","4047800","Jamaica Estates-Holliswood","4104970058","4223608","2022-10-24 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.7202061, -73.7609725)"
