"development_name","borough","account_name","location","meter_amr","meter_scope","tds","edp","rc_code","funding_source","amp","vendor_name","umis_bill_id","revenue_month","service_start_date","service_end_date","days","meter_number","estimated","current_charges","consumption_gal"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8731194","2020-03","2020-03-25T00:00:00.000","2020-03-25T00:00:00.000","0","97157","N","2192.32","3400.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8731164","2020-03","2020-03-27T00:00:00.000","2020-03-27T00:00:00.000","0","97157","N","2064.13","3201.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8754334","2020-03","2020-03-30T00:00:00.000","2020-03-30T00:00:00.000","0","97157","N","2072.65","3202.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8777361","2020-03","2020-04-01T00:00:00.000","2020-04-01T00:00:00.000","0","97157","N","2589.33","4000.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8777365","2020-03","2020-04-03T00:00:00.000","2020-04-03T00:00:00.000","0","97157","N","2071.88","3200.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8777358","2020-03","2020-04-06T00:00:00.000","2020-04-06T00:00:00.000","0","97157","N","1835.82","2800.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8777360","2020-03","2020-04-08T00:00:00.000","2020-04-08T00:00:00.000","0","97157","N","2622.86","4000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8796068","2020-03","2020-04-10T00:00:00.000","2020-04-10T00:00:00.000","0","97157","N","1801.99","2748.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8796098","2020-03","2020-04-13T00:00:00.000","2020-04-13T00:00:00.000","0","97157","N","2220.06","3600.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8796083","2020-03","2020-04-15T00:00:00.000","2020-04-15T00:00:00.000","0","97157","N","1479.22","2398.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843884","2020-04","2020-04-17T00:00:00.000","2020-04-17T00:00:00.000","0","97157","N","1480.08","2400.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843855","2020-04","2020-04-20T00:00:00.000","2020-04-20T00:00:00.000","0","97157","N","2072.82","3600.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843866","2020-04","2020-04-22T00:00:00.000","2020-04-22T00:00:00.000","0","97157","N","1382.49","2401.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843548","2020-04","2020-04-23T00:00:00.000","2020-04-24T00:00:00.000","1","97157","N","1612.22","2800.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843526","2020-04","2020-04-26T00:00:00.000","2020-04-27T00:00:00.000","1","97157","N","1498.89","3400.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8843520","2020-04","2020-04-28T00:00:00.000","2020-04-29T00:00:00.000","1","97157","N","881.79","2000.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8848181","2020-04","2020-04-30T00:00:00.000","2020-05-01T00:00:00.000","1","97157","N","1057.60","2399.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8848312","2020-04","2020-05-03T00:00:00.000","2020-05-04T00:00:00.000","1","97157","N","1089.56","2136.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8870977","2020-04","2020-05-07T00:00:00.000","2020-05-08T00:00:00.000","1","97157","N","940.25","1843.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8871039","2020-04","2020-05-10T00:00:00.000","2020-05-11T00:00:00.000","1","97157","N","916.78","1675.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8909020","2020-04","2020-05-15T00:00:00.000","2020-05-15T00:00:00.000","0","97157","N","1153.17","2107.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8901239","2020-05","2020-05-17T00:00:00.000","2020-05-18T00:00:00.000","1","97157","N","824.08","1329.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8913819","2020-05","2020-05-22T00:00:00.000","2020-05-22T00:00:00.000","0","97157","N","1177.68","1900.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8923340","2020-05","2020-05-25T00:00:00.000","2020-05-26T00:00:00.000","1","97157","N","1057.33","1736.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8937267","2020-05","2020-06-01T00:00:00.000","2020-06-01T00:00:00.000","0","97157","N","1518.46","2485.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8954604","2020-05","2020-06-07T00:00:00.000","2020-06-08T00:00:00.000","1","97157","N","1610.05","2416.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","8977751","2020-06","2020-06-15T00:00:00.000","2020-06-16T00:00:00.000","1","97157","N","1586.06","2307.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9012050","2020-06","2020-06-22T00:00:00.000","2020-06-23T00:00:00.000","1","97157","N","1327.24","1815.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9025519","2020-06","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","1","97157","N","1214.70","1729.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9048316","2020-06","2020-07-06T00:00:00.000","2020-07-07T00:00:00.000","1","97157","N","1326.90","1790.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9106220","2020-07","2020-07-23T00:00:00.000","2020-07-24T00:00:00.000","1","97157","N","2951.05","3985.30"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9154547","2020-07","2020-08-07T00:00:00.000","2020-08-07T00:00:00.000","0","97157","N","2965.78","3984.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9196190","2020-08","2020-08-18T00:00:00.000","2020-08-18T00:00:00.000","0","97157","N","2102.56","2843.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9222668","2020-08","2020-08-31T00:00:00.000","2020-09-01T00:00:00.000","1","97157","N","2194.74","2963.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9267678","2020-08","2020-09-14T00:00:00.000","2020-09-15T00:00:00.000","1","97157","N","2049.44","3000.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9329624","2020-09","2020-09-29T00:00:00.000","2020-09-29T00:00:00.000","0","97157","N","2812.04","3993.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9370093","2020-09","2020-10-12T00:00:00.000","2020-10-13T00:00:00.000","1","97157","N","3431.09","4800.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9381708","2020-10","2020-10-16T00:00:00.000","2020-10-16T00:00:00.000","0","97157","N","2399.27","3356.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9405182","2020-10","2020-10-20T00:00:00.000","2020-10-20T00:00:00.000","0","97157","N","2725.55","3847.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9409023","2020-10","2020-10-22T00:00:00.000","2020-10-23T00:00:00.000","1","97157","N","1127.85","1592.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9408983","2020-10","2020-10-26T00:00:00.000","2020-10-27T00:00:00.000","1","97157","N","2078.69","2995.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9440670","2020-10","2020-10-29T00:00:00.000","2020-10-30T00:00:00.000","1","97157","N","3477.56","5000.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9440676","2020-10","2020-11-01T00:00:00.000","2020-11-02T00:00:00.000","1","97157","N","3009.16","4400.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9440692","2020-10","2020-11-03T00:00:00.000","2020-11-04T00:00:00.000","1","97157","N","2735.87","4000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9440711","2020-10","2020-11-05T00:00:00.000","2020-11-06T00:00:00.000","1","97157","N","1368.07","2000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9449891","2020-10","2020-11-08T00:00:00.000","2020-11-09T00:00:00.000","1","97157","N","2996.04","4122.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9465801","2020-10","2020-11-12T00:00:00.000","2020-11-13T00:00:00.000","1","97157","N","1906.86","2624.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9490498","2020-11","2020-11-15T00:00:00.000","2020-11-16T00:00:00.000","1","97157","N","2660.88","3600.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9490530","2020-11","2020-11-17T00:00:00.000","2020-11-18T00:00:00.000","1","97157","N","2956.20","4000.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9512544","2020-11","2020-11-19T00:00:00.000","2020-11-20T00:00:00.000","1","97157","N","2365.11","3200.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9502990","2020-11","2020-11-22T00:00:00.000","2020-11-23T00:00:00.000","1","97157","N","3136.31","4000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9502978","2020-11","2020-11-24T00:00:00.000","2020-11-25T00:00:00.000","1","97157","N","2822.71","3600.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9504152","2020-11","2020-11-26T00:00:00.000","2020-11-27T00:00:00.000","1","97157","N","2420.99","3088.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9546582","2020-11","2020-11-29T00:00:00.000","2020-11-30T00:00:00.000","1","97157","N","3246.45","4000.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9546596","2020-11","2020-12-01T00:00:00.000","2020-12-02T00:00:00.000","1","97157","N","2597.29","3200.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9546828","2020-11","2020-12-03T00:00:00.000","2020-12-04T00:00:00.000","1","97157","N","2596.64","3200.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9547417","2020-11","2020-12-06T00:00:00.000","2020-12-07T00:00:00.000","1","97157","N","3304.20","4004.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9548207","2020-11","2020-12-08T00:00:00.000","2020-12-09T00:00:00.000","1","97157","N","3300.90","4000.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9563074","2020-11","2020-12-10T00:00:00.000","2020-12-11T00:00:00.000","1","97157","N","2711.11","3285.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9563115","2020-11","2020-12-13T00:00:00.000","2020-12-14T00:00:00.000","1","97157","N","3402.88","4007.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9580264","2020-12","2020-12-15T00:00:00.000","2020-12-16T00:00:00.000","1","97157","N","2717.96","3200.80"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9580306","2020-12","2020-12-17T00:00:00.000","2020-12-18T00:00:00.000","1","97157","N","3056.94","3600.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9593795","2020-12","2020-12-20T00:00:00.000","2020-12-21T00:00:00.000","1","97157","N","4143.29","4800.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9595783","2020-12","2020-12-23T00:00:00.000","2020-12-24T00:00:00.000","1","97157","N","4761.14","5516.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9616573","2020-12","2020-12-27T00:00:00.000","2020-12-28T00:00:00.000","1","97157","N","5203.50","6000.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9629163","2020-12","2020-12-30T00:00:00.000","2020-12-31T00:00:00.000","1","97157","N","5325.44","6140.60"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9632641","2020-12","2021-01-03T00:00:00.000","2021-01-04T00:00:00.000","1","97157","N","5162.44","6000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9632976","2020-12","2021-01-05T00:00:00.000","2021-01-06T00:00:00.000","1","97157","N","3097.26","3600.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9636462","2020-12","2021-01-07T00:00:00.000","2021-01-08T00:00:00.000","1","97157","N","4301.92","5000.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9648975","2020-12","2021-01-10T00:00:00.000","2021-01-11T00:00:00.000","1","97157","N","4523.43","5000.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9657962","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","97157","N","3618.96","4000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9657387","2020-12","2021-01-14T00:00:00.000","2021-01-15T00:00:00.000","1","97157","N","3363.49","3718.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9675145","2021-01","2021-01-18T00:00:00.000","2021-01-19T00:00:00.000","1","97157","N","4397.72","4801.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9675771","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","97157","N","2748.00","3000.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9687944","2021-01","2021-01-21T00:00:00.000","2021-01-22T00:00:00.000","1","97157","N","4517.71","4932.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9696645","2021-01","2021-01-24T00:00:00.000","2021-01-25T00:00:00.000","1","97157","N","4748.38","5200.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9696389","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","97157","N","3652.97","4000.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9723302","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","97157","N","4679.44","5001.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9723323","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","97157","N","4305.34","4601.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9734445","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","97157","N","4491.55","4800.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9734532","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","97157","N","4750.07","4801.20"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9734392","2021-01","2021-02-09T00:00:00.000","2021-02-10T00:00:00.000","1","97157","N","4353.14","4400.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9748204","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","97157","N","4054.75","4098.40"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9769609","2021-01","2021-02-15T00:00:00.000","2021-02-15T00:00:00.000","0","97157","N","4142.41","2000.10"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9769604","2021-02","2021-02-17T00:00:00.000","2021-02-17T00:00:00.000","0","97157","N","4970.64","4800.00"
"HABER","BROOKLYN","HABER",,"Not Applicable",,"142","589","K014200","FEDERAL","NY005011660P","East Coast Petroleum, Inc.","9771435","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","97157","N","4764.57","4601.00"
