"record_id","certificate_number","business_name","violation_date","industry","borough","charge","charge_count","outcome","counts_settled","counts_guilty","counts_not_guilty","building_number","street","street_2","unit_type","unit","description","city","state","zip","longitude","latitude"
"29387-2021-ENFO","21X00405","EXPRESS STOP MARKET CORP.","2021-08-19T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","2","Default Decision",,"2",,"3361B","E TREMONT AVE",,,,,"BRONX","NY","10461","-77.51985395839188","40.112489189428075"
"3734-2018-ENFO","05424777","RAGS FUEL CORP","2018-01-12T00:00:00.000","Fuel Oil Dealer - 814","Brooklyn","NY Agri & Mkts § 192(3) - VEHICLE SUBMITTED FOR INSP.","1","Pleaded","1",,,"245","MESEROLE AVE",,,,,"BROOKLYN","NY","11222","-73.9461681287669","40.72923195509459"
"63645-2014-ENFO","05342180","H & F GOURMET DELI CORP","2014-11-17T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"1890","RANDALL AVE",,"FRNT","A",,"BRONX","NY","10473","-73.85869520011067","40.81756596211011"
"49572-2017-ENFO","70043276","GREEN MOUNTAIN GROCERY & DELI LLC","2017-08-04T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-704(b) - SOLD OR OFFERED FOR SALE A CIGAR FOR $3 OR LESS (INCLUDING SALES TAX) THAT WAS NOT IN A PACKAGE OF AT LEAST 4 CIGARS","1","Hearing Decision",,"1",,"169","E 205TH ST",,,,,"BRONX","NY","10458","-73.88535234843717","40.875292057286885"
"15591-2019-ENFO","70050830","HAPPY DAYS GROCERY FOOD CORP.","2019-03-21T00:00:00.000","Tobacco Retail Dealer","Bronx","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Hearing Decision",,"1",,"379","BEDFORD PARK BLVD",,,,,"BRONX","NY","10458","-73.88403839391587","40.86777851135553"
"23573-2015-ENFO","05353031","BAKE RIDGE","2015-04-28T00:00:00.000","Grocery-Retail - 808","Brooklyn","1 NYCRR § 221.4 - LABELS DO NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER,PACKER OR DISTRIBUTOR","2","Default Decision",,"2",,"9417","3RD AVE",,,,,"BROOKLYN","NY","11209","-74.03337261416861","40.6177661497129"
"15776-2014-ENFO","05340957","OZONE MANAGEMENT, INC.","2014-03-08T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-715 - SELLING FLAVORED TOBACCO PRODUCT","1","Pleaded","1",,,"15605","ROCKAWAY BLVD",,,,,"JAMAICA","NY","11434","-73.77986373533317","40.66668928025241"
"71723-2015-ENFO","05392288","MA ELIZABETH CORP.","2015-12-22T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Settlement (Pre-Hearing)","1",,,"16915","JAMAICA AVE",,,,,"JAMAICA","NY","11432","-73.79054046700482","40.70695316061516"
"48083-2019-ENFO","05444426","LA UNION DELI GROCERY CORP","2019-09-10T00:00:00.000","Grocery-Retail - 808","Brooklyn","NYC Admin Code § 16-329(c) - BUSINESS POSSESSES, OFFERS FOR USE, OR SELLS SINGLE-SERVICE ARTICLES MADE OF POLYSTYRENE FOAM","1","Pleaded","1",,,"4011","5TH AVE",,,,,"BROOKLYN","NY","11232","-74.00460923512829","40.6505766037581"
"55379-2016-ENFO","80023378","GUZMAN, CESAR","2016-08-20T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-176.1(d)(1) - SOLD PACK OF CIGARETTES FOR LESS THAN THE PRICE FLOOR","1","Settlement (Pre-Hearing)","1",,,"14302","LAKEWOOD AVE",,,,,"JAMAICA","NY","11435","-73.80434328379295","40.68870823426113"
"29192-2020-ENFO","20Q00844","138 HILLSIDE AVE, INC","2020-11-09T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 5-24(b) - DOES NOT DISCLOSE LIMITATIONS ON USE OF CREDIT CARDS, or DOES NOT DISCLOSE THOSE LIMITATIONS AT EACH CASH REGISTER OR NEAR EACH ENTRANCE","1","Default Decision",,"1",,"13850","HILLSIDE AVE",,,,,"JAMAICA","NY","11435","-77.5198538886145","40.11248883386413"
"6840-2015-ENFO","06007484","HILLSIDE ACCOUNTING SERVICES","2015-02-10T00:00:00.000","Tax Preparers - 891","Queens","6 RCNY § 5-66(c)(2)(iii) - BUSINESS DOES NOT PROVIDE CUSTOMERS WITH A STATEMENT OF THE CHARGES FOR EACH TAX RETURN OR SCHEDULE PREPARED","1","Settlement (Pre-Hearing)","1",,,"16841","HILLSIDE AVE",,"FL","2",,"JAMAICA","NY","11432","-73.79366757522808","40.71045564646669"
"32845-2019-ENFO","05440529","200 WESTEND CLEANERS CORP.","2019-06-17T00:00:00.000","Laundries","Manhattan","6 RCNY § 2-134(a)(1) - PRICE LIST SIGN IMPROPER: SIGN DOES NOT STATE LIST OF SERVICES, MIN. FEE CHARGED FOR EACH SERVICE, FACTORS THAT CAUSE FEE TO BE HIGHER THAN MIN. FEE, ADDITIONAL FEE OR RANGE OF POSSIBLE ADDITIONAL FEES FOR EACH FACTOR","1","Hearing Decision",,"1",,"200","W END AVE",,,,,"NEW YORK","NY","10023","-73.98519618406543","40.77819064507763"
"6742-2019-ENFO","05438919","CHUNG'S MARKET, INC.","2019-01-29T00:00:00.000","Grocery-Retail - 808","Brooklyn","1 NYCRR § 221.4 - LABEL ON COMMODITY DOES NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER, PACKER OR DISTRIBUTOR","2","Pleaded","2",,,"1228","FULTON ST",,,,,"BROOKLYN","NY","11216","-73.95133075264104","40.68047899309334"
"40508-2018-ENFO","05428795","IN LIVING STEREO LTD","2018-08-13T00:00:00.000","Electronic Store - 001","Manhattan","6 RCNY § 1-03(a) - FAILED TO CONSPICUOUSLY POST COMBINED LICENSE / COMPLAINT SIGN","1","Settlement (Pre-Hearing)","1",,,"2","GREAT JONES ST",,,,,"NEW YORK","NY","10012","-73.99466022519022","40.727789693844336"
"50524-2017-ENFO","05418265","EASYSPRIT","2017-08-09T00:00:00.000","Wearing Apparel - 450","Queens","6 RCNY § 5-32(c ) - RECEIPT DID NOT INCLUDE REQUIRED INFORMATION","1","Pleaded","1",,,"9015","QUEENS BLVD",,,,,"ELMHURST","NY","11373","-73.87157752015248","40.73384724725437"
"5686-2019-CMPL","05446889","BEACH CONVENIENCE STORE, LTD.","2019-05-22T00:00:00.000","Grocery-Retail - 808","Queens","1 NYCRR § 221.4 - LABELS DO NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER,PACKER OR DISTRIBUTOR","2","Pleaded","2",,,"202","BEACH 116TH ST",,,,,"ROCKAWAY PARK","NY","11694","-73.83723461079958","40.579898261295305"
"5342-2015-ENFO","06006367","GPM MULTIPLE SERVICES","2015-01-29T00:00:00.000","Tax Preparers - 891","Brooklyn","6 RCNY § 6-42(c) - RESPONDENT EMPLOYMENT AGENCY SUBJECT TO SETTLEMENT AGREEMENT FAILED TO PROVIDE ALL DOCUMENTS IN THE LANGUAGES IN WHICH IT CONDUCTS BUSINESS","1","Settlement (Pre-Hearing)","1",,,"1005","RUTLAND RD",,,,,"BROOKLYN","NY","11212","-73.9263469482787","40.66270975098468"
"72334-2016-ENFO","70038509","2038 AMSTERDAM GROCERY & TOBACCO CORP.","2016-11-15T00:00:00.000","Cigarette Retail Dealer - 127","Manhattan","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Default Decision",,"1",,"2038","AMSTERDAM AVE",,,,,"NEW YORK","NY","10032","-73.94017726416122","40.83542827585098"
"12709-2016-CMPL","05400701","Z BEST RETAILER INC.","2016-08-31T00:00:00.000","Air Condtioning Law - 899","Brooklyn","NYC Admin Code § 20-910(b) - BUSINESS KEPT EXTERIOR DOOR OR WINDOW OPEN WHILE AN AIR CONDITIONER/CENTRAL COOLING SYSTEM WAS OPERATING THAT COOLED THE AREA ADJACENT TO THE DOOR OR WINDOW","1","Default Decision",,"1",,"6519","18TH AVE",,,,,"BROOKLYN","NY","11204","-73.99034284127029","40.61895908337367"
"69986-2014-ENFO","70025441","DAY & NIGHT DELI GROCERY CORP.","2014-12-20T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-704(b) - SOLD OR OFFERED FOR SALE A CIGAR FOR $3 OR LESS (INCLUDING SALES TAX) THAT WAS NOT IN A PACKAGE OF AT LEAST 4 CIGARS","1","Settlement (Pre-Hearing)","1",,,"1017","LEGGETT AVE",,,,,"BRONX","NY","10455","-73.89955089256614","40.81394733414999"
"33574-2023-ENFO","23M01423","BURBERRY LIMITED","2023-06-26T00:00:00.000","Misc Non-Food Retail - 817","Manhattan","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1",,,,,"151","W 34TH ST",,,,,"NEW YORK","NY","10001","-77.51985451852617","40.11248894149847"
"2112-2015-ENFO","70025046","E-Z PASS GOURMET INC.","2015-01-11T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Pleaded","1",,,"688","E 187TH ST",,,,,"BRONX","NY","10458","-73.88470908924835","40.85421761481065"
"16736-2015-ENFO","05354103","ESSA, OMAR A.","2015-03-27T00:00:00.000","Grocery-Retail - 808","Queens","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Pleaded","1",,,"22033","JAMAICA AVE",,,,,"QUEENS VILLAGE","NY","11428","-73.73392554812258","40.71918495765087"
"13893-2016-ENFO","06009842","FAROS TAX SERVICES INC","2016-02-22T00:00:00.000","Tax Preparers - 891","Queens","NYC Admin Code § 20-740(a) - TAX PREPARER FAILS TO POST IDENTIFICATION AND QUALIFICATIONS OF TAX PREPARER SIGN AND THEREFORE FAILS IN SIX INDICATED RESPECTS","2","Default Decision",,"2",,"9236","QUEENS BLVD",,,,,"REGO PARK","NY","11374","-73.8676654256183","40.73238809663439"
"33103-2019-ENFO","70051664","991 DUMONT CORP.","2019-06-19T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Default Decision",,"1",,"991","DUMONT AVE",,,,,"BROOKLYN","NY","11208","-73.88184769173816","40.668173192000445"
"47548-2016-ENFO","05394238","LAS PALMAS BAKERY LLC","2016-07-12T00:00:00.000","Grocery-Retail - 808","Bronx","1 NYCRR § 221.4 - LABEL ON COMMODITY DOES NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER, PACKER OR DISTRIBUTOR","1","Settlement (Pre-Hearing)","1",,,"2269","JEROME AVE",,,,,"BRONX","NY","10453","-73.90400280977323","40.85822608035888"
"1130-2015-ENFO","70025096","LUCKY LOTTO DELI CORP.","2015-01-10T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Settlement (Pre-Hearing)","1",,,"694","ROCKAWAY AVE",,,,,"BROOKLYN","NY","11212","-73.90900937750794","40.66287575423881"
"38564-2015-ENFO","70033555","EL MORRO GROCERY INC","2015-07-07T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Default Decision",,"1",,"1048","WESTCHESTER AVE",,,,,"BRONX","NY","10459","-73.89178428369088","40.82472156805767"
"24843-2021-ENFO","21T01391","ISLAND MIX CONVENIENCE INC","2021-07-27T00:00:00.000","Electronic Cigarette Dealer","Staten Island","NY Pub Health § 1399-MM1(2) - Selling or offering for sale a flavored vapor product intended or reasonably expected to be used for the consumption of nicotine.","47","Default Decision",,"47",,"3972","HYLAN BLVD",,,,,"STATEN ISLAND","NY","10308","-77.51985504585215","40.11248835462476"
"6332-2022-CMPL","22Q00357","ALI & OMER LLC","2022-04-25T00:00:00.000","Supermarket - 819","Queens","1 NYCRR § 221.5(c) - LABELS DO NOT CLEARLY STATE THE NET QUANTITY OF ITEMS IN CONTAINERS or PACAKGE IN TERMS OF WEIGHT, MEASURE OR COUNT","2","Pleaded","2",,,"2130","NEWTOWN AVE",,,,,"ASTORIA","NY","11102","-73.92507847502796","40.77156339895875"
"69292-2022-ENFO","22T04585","SHORTY CONVENIENCE & SMOKE SHOP CORPORATION","2022-11-19T00:00:00.000","Tobacco Retail Dealer","Queens","NY Pub Health § 1399-GG(2)(B)  - OFFERING FOR SALE PREPACKAGED ROLL-YOUR-OWN TOBACCO CONTAINING LESS THAN 6/10 OF AN OUNCE OF TOBACCO","1","Default Decision",,,"1","2901","36TH AVE",,,,,"ASTORIA","NY","11106","-77.5198543114052","40.11248896648317"
"31983-2021-ENFO","21T01831","FRIENDS DELI MARKET CORP","2021-09-07T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","8","Default Decision",,"8",,"1014","CASTLE HILL AVE",,,,,"BRONX","NY","10472","-77.51985403179776","40.11248916927413"
"30888-2022-ENFO","22M00827","NYULMC A GARAGE CORP.","2022-06-13T00:00:00.000","Garage - 049","Manhattan","NYC Admin Code § 20-326 - CLAIMS CHECKS DO NOT INCLUDE REQUIRED INFORMATION.","1","Hearing Decision",,"1",,"530","1ST AVE",,,,,"NEW YORK","NY","10016","-77.51985446571003","40.112488918798796"
"64916-2022-ENFO","22M02236","CIRCLE LINE - SIGHTSEEING YACHTS, INC.","2022-10-27T00:00:00.000","Parking Lot - 050","Manhattan","6 RCNY § 2-161(g)(2)(viii) - BUSINESS POSTS AN IMPROPER RATE SIGN FOR BICYCLE PARKING.","1","Pleaded","1",,,"83","N RIVER PIERS",,,,"(12TH AVE & W 42ND ST)","NEW YORK","NY","10036","-77.51985456058571","40.112488972593084"
"52834-2018-ENFO","05432848","AZ GIFTS INC","2018-10-22T00:00:00.000","Misc Non-Food Retail - 817","Manhattan","6 RCNY § 5-41 - Business engaged in deceptive trade practice by collecting sales tax on a non-taxable good or service.","1","Default Decision",,"1",,"826","7TH AVE",,,,,"NEW YORK","NY","10019","-73.98179181619352","40.763121538030525"
"57065-2019-ENFO","05441795","HESTER ST. LAUNDROMAT INC.","2019-11-08T00:00:00.000","Laundries","Manhattan","6 RCNY § 2-134(a)(4)(i) - COMPLAINT AND REFUND SIGN IMPROPER: LETTERING ON SIGN IS LESS THAN 2 INCHES, AND SIGN DOES NOT STATE REQUIRED LANGUAGE AND NAME, ADDRESS AND PHONE NUMBER OF PERSON TO WHOM COMPLAINTS AND REFUNDS MUST BE MADE","1","Default Decision",,"1",,"179","HESTER ST",,,,,"NEW YORK","NY","10013","-73.9973088622277","40.7179498285817"
"9002-2020-ENFO","70055109","JNAZ DELI & GROCERY L.L.C.","2020-02-25T00:00:00.000","Tobacco Retail Dealer","Bronx","NY Pub Health § 1399-cc(2) - SELLING TOBACCO PRODUCTS TO PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"651","ELTON AVE",,,,,"BRONX","NY","10455","-73.91492785384459","40.818337535705346"
"48412-2022-ENFO","22T03348","MILLBROOK GROCERY, INC","2022-08-29T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"575","E 137TH ST",,"FRNT","A",,"BRONX","NY","10454","-77.51985426961174","40.112489101514356"
"19933-2021-ENFO","21T01085","JOSHUA CONVENIENCE CORP.","2021-06-21T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","1","Default Decision",,"1",,"85","W FORDHAM RD",,,,,"BRONX","NY","10468","-77.51985423086964","40.11248925869709"
"4528-2018-ENFO","05425732","TOP 1 CANDY AND DELI CORP","2018-01-20T00:00:00.000","Cigarette Retail Dealer - 127","Staten Island","NYC Admin Code § 20-202(a)(1) - UNLICENSED CIGARETTE RETAIL DEALER","1","Hearing Decision",,"1",,"1762","VICTORY BLVD",,,,,"STATEN ISLAND","NY","10314","-74.12225807205654","40.61309197925388"
"637-2016-ENFO","05391650","A.S. DIGITAL PHOTO CELL, CORP.","2015-12-30T00:00:00.000","Electronic & Home Appliance Service Dealer - 115","Brooklyn","6 RCNY § 2-253(a)(4) - BUSINESS FAILS TO POST CUSTOMER BILL OF RIGHTS","1","Pleaded","1",,,"1329","FULTON ST",,"STE","1",,"BROOKLYN","NY","11216","-73.94828070283964","40.68032944479324"
"57908-2018-ENFO","05433359","THOMPSON STREET LAUNDROMAT INC.","2018-11-16T00:00:00.000","Laundries","Manhattan","NYC Admin Code § 20-750(c) - PRICE LIST DISCLOSES DIFFERENT PRICES BASED ON GENDER","1","Pleaded","1",,,"177","THOMPSON ST",,,,,"NEW YORK","NY","10012","-74.00020565354885","40.727809030767716"
"21738-2016-ENFO","05398723","501 DELI CORP.","2016-03-28T00:00:00.000","Grocery-Retail - 808","Manhattan","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Pleaded","2",,,"501","W 125TH ST",,,,,"NEW YORK","NY","10027","-73.95637057914557","40.81352995714842"
"12370-2020-ENFO","05455905","FAMILY DOLLAR STORES OF NEW YORK, INC.","2020-03-05T00:00:00.000","Electronic Store - 001","Staten Island","6 RCNY § 1-03(a) - DCA LICENSE OR COMPLAINT SIGN IS NOT POSTED.","1","Pleaded","1",,,"40","PROSPECT ST",,,,,"STATEN ISLAND","NY","10304","-74.07590304571677","40.628590607989835"
"67169-2014-ENFO","05345314","VIA VECCHIA CORPORATION","2014-12-03T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Default Decision",,"1",,"2805","STEINWAY ST",,,,,"ASTORIA","NY","11103","-73.91388741823258","40.76523443871357"
"70248-2015-ENFO","05389335","TOWER CLEANERS INC.","2015-12-14T00:00:00.000","Laundry Jobber - 066","Manhattan","NYC Admin Code § 20-750(c) - PRICE LIST CONTAINS DIFFERENT PRICES BASED ON GENDER","1","Pleaded","1",,,"235","E 40TH ST",,,,,"NEW YORK","NY","10016","-73.97392426630536","40.74887754198061"
"64834-2022-ENFO","22T04233","122 SMOKEY CONVENIENCE CORPORATION","2022-11-02T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-176.1(c)(4) - SOLD, OFFERED FOR SALE, OR OTHERWISE PROVIDED TOBACCO PRODUCTS FOR LESS THAN THE LISTED PRICE","1","Default Decision",,"1",,"122","WEST 228 STREET",,,,,"BRONX","NY","10463","-77.51985424726827","40.11248929549182"
"16216-2021-ENFO","21T00796","INJAZ 6 AVE CORP","2021-05-25T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","52","Default Decision",,"52",,"517","6 AVENUE","6TH AVE",,,,"NEW YORK","NY","10011","-77.51985454380569","40.11248890364537"
"21226-2023-ENFO","23T02218","STAR FOOD MART AND DELI CORP","2023-04-19T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","1","Pleaded","1",,,"301","E 4TH ST",,,,,"NEW YORK","NY","10009","-77.51985448093922","40.11248886502383"
"14285-2014-ENFO","05339364","DUANE READE","2014-03-10T00:00:00.000","Drug Store Retail - 810","Manhattan","NYC Admin Code § 20-708.1(b) - 5 OR MORE STOCK KEEPING ITEMS WITHIN FOLLOWING STOCK KEEPING UNITS FAIL TO CONSPICUOUSLY AND CLEARLY DISPLAY ITEM PRICES STAMPED, TAGGED, OR AFFIXED TO ITEMS.","20","Default Decision",,"20",,"485","LEXINGTON AVE",,,,,"NEW YORK","NY","10017","-73.97399435355865","40.75424353857112"
"26382-2019-ENFO","05442872","KELLY DRY CLEANER INC.","2019-05-08T00:00:00.000","Laundries","Brooklyn","6 RCNY § 5-32(c) -  RECEIPT DOES NOT INCLUDE REQUIRED INFORMATION","1","Default Decision",,"1",,"534","HENRY ST",,,,,"BROOKLYN","NY","11231","-74.0000108165824","40.68290468601848"
"18041-2019-ENFO","05438129","70-72 MEAT & PRODUCE CORP.","2019-03-25T00:00:00.000","Stoop Line Stand - 033","Manhattan","NYC Admin Code § 20-237(b) - STOOP LINE LICENSE IS FOR AN OVERSIZED STAND, BUT THE ENTITY DOES NOT MAINTAIN A STRAIGHT, UNOBSTRUCTED PATHWAY OF AT LEAST NINE AND ONE-HALF FEEET ON THE SIDEWALK IN FRONT OF THE ENTIRE LENGTH OF THE PREMISES WHERE SUCH STAND IS LOCATED.","1","Pleaded","1",,,"70","NAGLE AVE",,,,,"NEW YORK","NY","10040","-73.92857931084836","40.860192649142576"
"40560-2021-ENFO","21T02286","MAGIC MARKET DELI & GROCERY CORP.","2021-11-09T00:00:00.000","Tobacco Retail Dealer","Bronx","NY Pub Health § 1399-GG(2)(C)  - OFFERING FOR SALE ANY PACKAGE OR OTHER CONTAINER WITH FEWER THAN 20 SHEETS OF CIGARETTE WRAPPING PAPERS, WRAPPING LEAVES, OR TUBES THAT CAN BE USED TO WRAP TOBACCO FOR SMOKING","1","Default Decision",,"1",,"1513","WATSON AVE",,,,,"BRONX","NY","10472","-77.5198541344885","40.11248916068562"
"47268-2021-ENFO","21X00754","MCLEAN DELI & GROCERY, INC.","2021-12-20T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Pleaded","1",,,"522","E 240TH ST",,,,,"Bronx","NY","10470","-77.51985408430534","40.11248936865251"
"22300-2022-ENFO","22X00437","FOREST DELI NY CORP","2022-05-03T00:00:00.000","Grocery-Retail - 808","Bronx","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Default Decision",,"2",,"782","E 163RD ST",,,,,"BRONX","NY","10456","-77.5198542196114","40.11248914887639"
"6710-2023-ENFO","23T00570","FULTON SMOKE AND CONVENIENCE CORP","2023-02-06T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NY Pub Health § 1399-MM1(2) - Selling or offering for sale a flavored vapor product intended or reasonably expected to be used for the consumption of nicotine.","1","Default Decision",,,"1","3346","FULTON ST",,,,,"BROOKLYN","NY","11208","-77.5198540893967","40.11248877116331"
"54327-2018-ENFO","05432477","R.L. COQUET CORP","2018-10-31T00:00:00.000","Salons And Barbershop - 841","Queens","6 RCNY § 5-70(a) - BUSINESS DOES NOT DISPLAY A PRICE LIST","1","Default Decision",,"1",,"4806","46TH ST",,,,,"WOODSIDE","NY","11377","-73.91953621613821","40.73902892395186"
"25746-2018-ENFO","70044491","C.M. BAGEL CAFE, INC.","2018-05-09T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD E-CIGARETTES TO A PERSON UNDER 21 YEARS OF AGE","1","Settlement (Pre-Hearing)","1",,,"2214","BARTOW AVE",,,,,"BRONX","NY","10475","-73.82326491499084","40.86898595308159"
"2570-2014-ENFO","05336258","CRISLYNN LAUNDRY CORP.","2014-01-10T00:00:00.000","Laundry - 064","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED AT CASH REGISTER/S OR AT THE ENTRANCES.","1","Default Decision",,"1",,"938","E 163RD ST",,,,,"BRONX","NY","10459","-73.89642584976674","40.82098752359416"
"56113-2015-ENFO","05380462","FLUSHING NATIONAL WIRELESS INC.","2015-09-25T00:00:00.000","Electronic & Home Appliance Service Dealer - 115","Queens","6 RCNY § 2-253(a)(4) - BUSINESS FAILS TO POST CUSTOMER BILL OF RIGHTS","1","Pleaded","1",,,"7101","KISSENA BLVD",,,,,"FLUSHING","NY","11367","-73.81504909370771","40.730292720214855"
