"dbn","school_name","location_type","total_guidance_counselors","total_gc","total_sw","full_time_gc","full_time_sw","part_time_gc","part_time_sw","bilingual_gc","bilingual_sw","gc_serving_more_than_one","sw_serving_more_than_one","high_needs_gc","high_needs_sw","bridging_the_gap","school_response_clinician","single_shepherd","learning_to_work","school_psychologist_providing","cbo_partner_for_mental_health","_2020_21_sy_enrollment","ratio_gc_sw","ratio_gc_only","ratio_sw_only"
"02M896","Lower Manhattan Community Middle School","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","378","126","189","378"
"02M933","City Knoll Middle School","Junior High-Intermediate-Middle","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","129","129","129","129"
"03M009","P.S. 009 Sarah Anderson","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","514","223","514","395"
"03M054","J.H.S. 054 Booker T. Washington","Junior High-Intermediate-Middle","4.4","3.0","1.4","3.0","1.4","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","828","188","276","591"
"03M075","P.S. 075 Emily Dickinson","Elementary","2.7","2.0","0.7","2.0","0.7","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","479","180","240","479"
"03M076","P.S. 076 A. Philip Randolph","K-8","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","303","126","303","216"
"03M084","P.S. 084 Lillian Weber","Elementary","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","609","507","609","609"
"03M087","P.S. 087 William Sherman","Elementary","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","705","705","705","705"
"03M145","P.S. 145, The Bloomingdale School","Elementary","3.3","1.0","2.3","1.0","2.3","0.0","0.0","0.0","2.0","0.0","0.0","false","no","true","false","false","false","false","no","393","119","393","171"
"03M149","P.S. 149 Sojourner Truth","K-8","2.4","2.0","0.4","2.0","0.4","0.0","0.0","1.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","203","85","102","203"
"03M163","P.S. 163 Alfred E. Smith","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","488","349","488","488"
"03M165","P.S. 165 Robert E. Simon","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","381","159","381","272"
"03M166","P.S. 166 The Richard Rodgers School of The Arts and Technology","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","604","232","604","378"
"03M180","P.S. 180 Hugo Newman","K-8","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","435","181","435","311"
"03M185","The Locke School of Arts and Engineering","Elementary","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","321","268","321","321"
"03M191","The Riverside School for Makers and Artists","K-8","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","521","200","261","521"
"03M199","P.S. 199 Jessie Isador Straus","Elementary","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","621","345","621","621"
"03M241","STEM Institute of Manhattan","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","102","46","102","85"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","144","65","144","120"
"03M243","M.S. 243 Center School","Junior High-Intermediate-Middle","1.7","0.4","1.3","0.0","1.3","0.4","0.0","0.0","0.0","0.4","0.0","false","ARPA funded","false","false","false","false","false","no","255","150","255","196"
"03M245","M.S. M245 The Computer School","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","389","185","389","354"
"03M247","M.S. M247 Dual Language Middle School","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","230","105","230","192"
"03M250","M.S. 250 West Side Collaborative Middle School","Junior High-Intermediate-Middle","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","110","47","110","83"
"03M256","Lafayette Academy","Junior High-Intermediate-Middle","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","178","79","89","178"
"03M258","Community Action School - MS 258","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","0.3","0.0","0.8","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","229","111","229","215"
"03M291","West End Secondary School","Secondary School","3.5","3.5","0.0","3.0","0.0","0.5","0.0","0.0","0.0","0.5","0.0","false","ARPA funded","false","false","false","false","false","no","603","172","172","603"
"03M299","The Maxine Greene HS for Imaginative Inquiry","High school","1.1","0.0","1.1","0.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","198","175","198","175"
"03M307","Urban Assembly School for Media Studies, The","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","372","90","124","328"
"03M333","P.S. 333 Manhattan School for Children","K-8","2.1","0.0","2.1","0.0","1.3","0.0","0.8","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","579","280","579","280"
"03M334","The Anderson School","K-8","2.1","1.0","1.1","1.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","517","246","517","470"
"03M402","The Urban Assembly School for Green Careers","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","302","137","302","252"
"03M403","The Global Learning Collaborative","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","464","110","155","387"
"03M404","Innovation Diploma Plus","High school","0.8","0.6","0.2","0.0","0.2","0.6","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","155","155","155","155"
"03M415","Wadleigh Secondary School for the Performing & Visual Arts","Secondary School","3.1","3.0","0.1","3.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","361","116","120","361"
"03M417","Frank McCourt High School","High school","3.8","2.6","1.2","2.0","1.2","0.6","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","406","107","156","338"
"03M421","West Prep Academy","Junior High-Intermediate-Middle","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","185","80","93","185"
"03M452","P.S. 452","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","375","268","375","268"
"03M479","Beacon High School","High school","9.0","8.0","1.0","8.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,509","168","189","1,509"
"03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","14.6","12.0","2.6","12.0","2.6","0.0","0.0","2.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","2,717","186","226","1,045"
"03M492","High School for Law, Advocacy and Community Justice","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","401","128","201","354"
"03M494","High School of Arts and Technology","High school","4.1","2.0","2.1","2.0","2.1","0.0","0.0","0.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","457","111","229","214"
"03M505","Edward A. Reynolds West Side High School","High school","3.2","0.0","3.2","0.0","3.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","294","92","294","92"
"03M541","Manhattan / Hunter Science High School","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","452","144","226","399"
"03M859","Special Music School","K-12 all grades","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","298","224","298","298"
"03M860","Frederick Douglass Academy II Secondary School","Secondary School","3.1","3.0","0.1","3.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","336","108","112","336"
"03M862","Mott Hall II","Junior High-Intermediate-Middle","3.4","3.0","0.4","3.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","393","116","131","393"
"04M007","P.S. 007 Samuel Stern","K-8","3.8","2.0","1.8","2.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","357","94","179","198"
"04M012","Tag Young Scholars","K-8","1.1","1.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","578","525","578","578"
"04M037","River East Elementary","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","272","194","272","272"
"04M038","P.S. 38 Roberto Clemente","Elementary","1.6","0.0","1.6","0.0","1.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","206","129","206","129"
"04M057","James Weldon Johnson","K-8","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","Roads to Success, Inc.","617","237","617","386"
"04M072","The Lexington Academy","K-8","3.4","2.0","1.4","2.0","1.4","0.0","0.0","1.0","1.0","0.0","0.0","false","no","true","false","false","false","false","no","563","166","282","402"
"04M083","P.S. 083 Luis Munoz Rivera","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","349","249","349","249"
"04M096","P.S. 096 Joseph Lanzetta","K-8","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","376","269","376","269"
"04M102","P.S. 102 Jacques Cartier","Elementary","2.6","0.0","2.6","0.0","2.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","180","69","180","69"
"04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","430","165","215","430"
"04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","1.2","0.0","1.2","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","274","228","274","228"
"04M146","P.S. 146 Ann M. Short","Elementary","2.8","1.0","1.8","1.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","344","123","344","191"
"04M155","P.S. 155 William Paca","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","Partnership with Children, Inc.","218","156","218","218"
"04M171","P.S. 171 Patrick Henry","K-8","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","770","296","770","481"
"04M182","The Bilingual Bicultural School","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","264","189","264","189"
"04M206","P.S. 206 Jose Celso Barbosa","K-8","2.4","0.0","2.4","0.0","2.4","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","447","186","447","186"
"04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","203","68","102","203"
"04M310","The Judith S. Kaye School","High school","GC and SW counts reflected on 79M331","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","na - see note in columnn D","na - see note in columnn D","na - see note in columnn D","na - see note in columnn D"
"04M372","Esperanza Preparatory Academy","Secondary School","4.2","3.0","1.2","3.0","1.2","0.0","0.0","2.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","475","113","158","396"
"04M375","Mosaic Preparatory Academy","Elementary","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","true","Tax levy funded","false","false","false","false","false","no","219","64","110","156"
"04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","201","84","201","144"
"04M435","Manhattan Center for Science and Mathematics","High school","5.2","4.0","1.2","4.0","1.2","0.0","0.0","2.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,629","313","407","1,358"
"04M495","Park East High School","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","386","92","129","322"
