"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50106342","Fin Du Monde","Brooklyn","38","DRIGGS AVENUE","11222","9174148186",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.723441803332","-73.940465194822","301","33","059100","3067219","3026890048","BK76",
"50116069","LA PETITE CORNICHE","Staten Island","3972","HYLAN BOULEVARD","10308","6467637934",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.542796574469","-74.145454080837","503","51","015603","5066189","5052080005","SI54",
"40931583","CONNECTICUT MUFFIN","Brooklyn","423","MYRTLE AVENUE","11205","7189350087","Coffee/Tea","2021-08-19T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2021-08-19T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.693136988863","-73.968666715239","302","35","019100","3054300","3018880001","BK69",
"41468132","COLLAGE BISTRO & BAR","Manhattan","342","WEST   40 STREET","10018","2127066210","American","2022-07-27T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","56","C","2022-07-27T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.756473732441","-73.992008504149","104","03","011500","1088524","1007630065","MN15",
"50141315","SOMTUM DER NYC","Manhattan","85","AVENUE A","10009","6468312068",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.725166154671","-73.984190505773","103","02","003200","1005764","1004327501","MN22",
"50038545","HOMEMADE TAQUERIA","Queens","4010","JUNCTION BLVD","11368","7184403307","Mexican","2023-03-24T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2023-03-24T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.748917353687","-73.869299374229","404","21","046500","4039789","4015940032","QN29",
"50140439","SUGAR FACTORY TIME SQUARE","Manhattan","834","7 AVENUE","10019","2015391206",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.76333169249","-73.981632821153","105","03","013100","1076200","1010257501","MN17",
"50141014",,"Brooklyn","1884","FULTON STREET","11233","7189534190",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.678994344518","-73.924201771424","303","41","029900","3048043","3017040011","BK61",
"50140002","HENRIETTA","Manhattan","370","CANAL STREET","10013","2014815973",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.720992378584","-74.004152346825","101","01","003300","1088921","1002110029","MN24",
"41720680","THE HUMMUS & PITA CO.","Manhattan","79","CHAMBERS STREET","10007","2125716700","Mediterranean","2022-03-24T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","46",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.714421274477","-74.006850153122","101","01","002100","1001625","1001490003","MN24",
"40605511","DOMINO'S","Manhattan","409","WEST  125 STREET","10027","2122803200","Pizza","2022-03-07T00:00:00.000","Violations were cited in the following area(s).","10C","Lighting Inadequate","Not Critical","18",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.811587862688","-73.954511033458","109","07","020901","1059550","1019660066","MN09",
"50127609","CORNELIUS,  CITY JAMS","Manhattan","89","EAST   42 STREET","10017","9176138333",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.752093933162","-73.977604354379","105","04","009200","1035381","1012800001","MN19",
"50141088",,"0","23","PARK HILL AVE","10701","7188857812",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"41607795","HO'BRAH","Brooklyn","8618","3 AVENUE","11209","7186808226","Mexican","2023-04-04T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","11","A","2023-04-04T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.623252221035","-74.03115265683","310","43","006000","3153439","3060430045","BK31",
"50124916","GURUME","Manhattan","313","WEST   46 STREET","10036","3473696785",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.760074567148","-73.988589661552","104","03","012700","1025051","1010370025","MN15",
"50057533","DUNKIN","Manhattan","750","8 AVENUE","10036","9174163773","Donuts","2022-02-08T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","9","A","2022-02-08T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.759871379059","-73.987849705278","105","03","012500","1024736","1010187502","MN17",
"50108718","EL VIEJON","Brooklyn","4223","2 AVENUE","11232","8622732080",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.653385254135","-74.012437160276","307","38","000200","3337141","3007220001","BK32",
"50135609","TAIM MEDITERRANEAN KITCHEN","Manhattan","1372","BROADWAY","10018","7036245160",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.752262863231","-73.98745407546","105","04","010900","1080609","1008130023","MN17",
"50140643","FOSSETTA","Manhattan","198","ALLEN STREET","10002","9175132710",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.722463103703","-73.988816194309","103","01","003001","1000000","1004170076","MN27",
"50129636","BISOU","Manhattan","112","6TH AVE","10013","5404292252",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.723739870865","-74.004661211229","102","01","004700","1007099","1004760015","MN24",
"50103059","SAFI KITCHEN,","Queens","2301","BORDEN AVE","11101","3476565814","American","2021-10-19T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","11","A","2021-10-19T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.739932932258","-73.94725266915","402","26","000100","4000752","4001050001","QN31",
"50138049",,"Manhattan","787","9 AVENUE","10019","7187956919",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.764993098016","-73.987855987299","104","03","013300","1082418","1010620032","MN15",
"50091510","EL VALLE RESTAURANT","Bronx","733","EAST TREMONT AVENUE","10457","3474557521","Latin American","2022-08-22T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2022-08-22T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.844796624206","-73.889874665465","206","15","037100","2090480","2030930056","BX17",
"50115066","EL POLLO VERDE/ CINDY LOU'S COOKIES/ MARKET BAR","Manhattan","450","WEST   33 STREET","10001","3236558000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.753567304304","-73.998837782767","104","03","010300","1089695","1007297503","MN13",
"50105272","BIXI","Manhattan","2164","FREDERICK DOUGLASS BOULEVARD",,"6464908575",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"1",,
"50125050","SHAKEMAN","Bronx","539A","EAST TREMONT AVENUE","10457","3472034777",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.846594459293","-73.895795744983","206","15","037504","2011825","2030600028","BX17",
"50109092","MILK & HOPS","Manhattan","166","9 AVENUE","10011","2129891999","American","2021-12-20T00:00:00.000","Establishment re-opened by DOHMH.","09C","Food contact surface not properly maintained.","Not Critical","11","P","2021-12-20T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Reopening Inspection","40.744715426101","-74.002605617769","104","03","008900","1013243","1007440001","MN13",
"50116071","SAUCE PIZZERIA","Manhattan","225","LIBERTY STREET","10280","7742400574","Pizza","2023-07-25T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2023-07-25T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.711530166285","-74.015672785414","101","01","031703","1000058","1000160125","MN25",
"50003364","KURENT EVENTS","Brooklyn","305","THROOP AVENUE","11206","3479150439","American","2022-03-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","9","A","2022-03-17T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.693242367874","-73.942973256301","303","36","028100","3049410","3017730001","BK35",
"50105261","LES AMIS CAFE","Queens","3117","DITMARS BLVD","11105","3478669997",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.775756448444","-73.910154370696","401","22","011300","4016931","4008310034","QN72",
"40596246","GYRO KING","Bronx","2450","WALTON AVENUE","10468","7189336664","Greek","2022-01-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","21",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.861985662316","-73.900565396482","205","14","023900","2014027","2031840039","BX40",
"50041617","ITTADI GARDEN & GRILL","Queens","7307","37TH RD","11372","3478662923","Bangladeshi","2022-01-21T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","13","A","2022-01-21T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.747157090751","-73.892234586031","403","25","028900","4029791","4012840007","QN28",
"50086236","WOK AND ROLL KITCHEN","Brooklyn","1821","CHURCH AVENUE","11226","7182821188","Chinese","2022-04-13T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","37",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.649542693958","-73.962820409317","314","40","050600","3116517","3050790026","BK42",
"50129389","CHRISTMAS IN NEW YORK","Manhattan","42","WEST   42 STREET","10036","5165676187",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17",
"50133241",,"Manhattan","277","PARK AVENUE","10172","9149022775",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.7555573125","-73.97513791153","105","04","009200","1076268","1013027501","MN19",
"40396231","DELMONICO GOURMET","Manhattan","375","LEXINGTON AVENUE","10017","2126610150","American","2022-03-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","0",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.75086404999","-73.976453427187","106","04","008000","1036153","1012967502","MN20",
"50001770","OPUS","Manhattan","417","WEST  202 STREET","10034","2123040043","American","2020-01-03T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Applicable",,,,"2023-08-27T06:00:08.000","Smoke-Free Air Act / Initial Inspection","40.860735415268","-73.919861653118","112","10","029900","1064493","1021990034","MN01",
"50113223","UPTACO","Manhattan","2191","3 AVENUE","10035","9147152599",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.800167676785","-73.938370029342","111","08","019400","1054554","1017840004","MN34",
"50096994","JONGRO BANCHANJIP","Queens","15702","NORTHERN BLVD","11354","7183535101",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.763732630666","-73.808085493365","407","20","117100","4119352","4052760019","QN51",
"50140379","DUNKIN DONUTS","Queens","10702","GRAND CENTRAL PKWY","11369","9179298584",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.767735715222","-73.864796551223","403","21","035700","4596215","4200119999","QN27",
"50139441","ISLAND RIB HOUSE","Brooklyn","611","NOSTRAND AVENUE","11216","7185362973",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.676260931966","-73.94988813006","308","36","031500","3030355","3012130003","BK61",
"50133533","THE REAL MOTHERSHUCKERS","Manhattan","25","11 AVENUE","10011","7187533424",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.743081996014","-74.008650293747","104","03","009900","1012253","1006620003","MN13",
"50140983",,"Manhattan","919","3 AVENUE","10022","646519709646",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759134804339","-73.96833955616","106","04","010800","1038577","1013290001","MN19",
"50106063","Torch & Crown","Manhattan","12","VANDAM STREET","10013","9176171117",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.726298004465","-74.004376367723","102","03","003700","1007822","1005050031","MN24",
"50125813","MZ INEZ JERK HUT","Bronx","2702B","EAST TREMONT AVENUE","10461","6467039518",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.842657066469","-73.845712369143","210","13","020000","2041960","2039880018","BX37",
"40898366","ASHBY'S","Manhattan","120","BROADWAY","10271","2125130702","American","2022-03-15T00:00:00.000","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical","21",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.708538906895","-74.011040790545","101","01","000700","1001026","1000477501","MN25",
"50138068","LITTLE SKEWER","Queens","3636","PRINCE ST","11354","3478285545",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.761391727105","-73.832895224737","407","20","086900","4534920","4049707501","QN22",
"50039681","YUAN BAO 50","Brooklyn","4924","8 AVENUE","11220","7184371888","Chinese","2023-03-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","27","B","2023-03-22T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.641492746629","-74.003322228373","307","43","010800","3013117","3007860047","BK34",
"50066378","FUTIGI SUSHI","Queens","16404","69TH AVE","11365","7183808878","Japanese","2022-05-07T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","19",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.733073415738","-73.804739068067","408","24","122701","4149770","4069310001","QN38",
"50012006","GRAND SICHUAN","Manhattan","229","9 AVENUE","10001","2126205200","Chinese","2022-09-01T00:00:00.000","Establishment re-opened by DOHMH.","04M","Live roaches in facility's food or non-food area.","Critical","11","Z","2022-09-01T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.747235144322","-74.000790376672","104","03","009300","1012799","1007220037","MN13",
"50073839","GOPCHANG STORY NY","Manhattan","312","5 AVENUE","10001","2126954627","Korean","2022-12-27T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","27","B","2022-12-27T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.74691311625","-73.985679454661","105","04","007600","1015820","1008330044","MN17",
"50118293","FOREVER THAI","Brooklyn","1031","FLUSHING AVENUE","11237","7573721287",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.703825133547","-73.931022491887","301","34","045300","3070735","3030120032","BK77",
"50141032","MAMA LEE","Brooklyn","66","GRAND STREET","11249","3478060292",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.71583514775","-73.964882747533","301","33","055100","3335768","3023907501","BK73",
"50109811","BBANG LAB INC","Queens","21418","41ST AVE","11361","9172256814",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.763652730321","-73.770542457748","411","19","112300","4138309","4062900021","QN46",
"50116336","Mr Paris Catering Inc","Manhattan","56","LOISAIDA AVENUE","10009","3472813234",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.72251954136","-73.979977362992","103","02","002601","1004409","1003740002","MN28",
"50079374","TAVA","Brooklyn","318","5 AVENUE","11215","7184995600","Turkish","2023-02-23T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","13","A","2023-02-23T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.673023570656","-73.98309978506","306","39","013500","3020902","3009740041","BK37",
