"id","reservation_date","franchisee","status","installation_date","pole_type","borough","x_coord","y_coord","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","zipcode","community_board","council_district"
"27490","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1031048.0000000","255089.0000000","40.8667109","-73.8308020","B","Baychester Avenue","Bay Plaza Driveway","Bay Plaza Driveway South West Exit",,,,,,"10475","210","12"
"27489","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1003731.4796873","213302.0899047","40.7521200","-73.9296860","B","Northern Boulevard","34th Street","35th Street",,,,,,"11101","401","26"
"27488","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1017052.2127463","253184.2421037","40.8615460","-73.8814130","B","Southern Boulevard","Xavier Way","Bedford Park Boulevard",,,,"Fordham RoadÂ BID",,"10458","206","15"
"27487","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1006102.3000000","213714.3000000","40.7532459","-73.9211277","B","Northern Boulevard","42nd Street","43rd Street",,,,,,"11101","401","26"
"27486","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Queens","1004810.6178776","213333.5840433","40.7522040","-73.9257910","B","Northern Boulevard","38th Street","37th Avenue",,,,,,"11101","401","26"
"27483","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1023401.1000000","239407.2000000","40.8237062","-73.8585409","B","White Plains Road","Story Avenue","Turnbull Avenue",,,,,,"10473","209","18"
"27482","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1029365.8841274","239738.1011939","40.8245860","-73.8369870","B","Lafayette Avenue","Hutchinson River Parkway","Brush Avenue",,,,,,"10465","210","13"
"27481","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1012841.0400000","250570.0000000","40.8543853","-73.8966484","B","Webster Avenue","East 182nd Street","East 181st Street",,,,,,"10457","206","15"
"27480","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1012228.1400000","247918.1000000","40.8471086","-73.8988750","B","East Tremont Avenue","Park Avenue","Washington Ave",,,,,,"10457","206","15"
"27479","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1014463.9000000","247210.3000000","40.8451586","-73.8907972","B","East Tremont Avenue","Crotona Avenue","Clinton Avenue",,,,,,"10457","206","17"
"27478","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1013656.6800000","249320.4000000","40.8509529","-73.8937055","B","Quarry Road","3rd Avenue","Montery Avenue",,,,,,"10457","206","15"
"27477","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1012399.3078396","246331.7430232","40.8427540","-73.8982630","B","3rd Avenue","East 174th Street","Cross Bronx Expressway",,,,,,"10457","203","15"
"27476","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1009425.0900000","239402.4500000","40.8237441","-73.9090384","B","3rd Avenue","East 163rd Street","East 161st Street",,,,,,"10451","203","17"
"27475","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1031308.0000000","249639.0000000","40.8517509","-73.8299003","B","Westchester Avenue","Wilkinson Avenue","Continental Avenue",,,,,,"10461","210","13"
"27474","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1035370.5603331","195283.4418727","40.7025370","-73.8156290","B","Jamaica Avenue","138th Street","Van Wyck Expressway",,,,,,"11435","412","24"
"27473","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1010133.3723806","210919.5100603","40.7455640","-73.9065890","B","58th Street","Woodside Avenue","Roosevelt Avenue",,,,,,"11377","402","26"
"27472","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1035425.9595595","226588.1277950","40.7884600","-73.8151910","B","14th Avenue","Cross Island Parkway","150th Street",,,,,,"11357","407","19"
"27471","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1035898.9000000","226322.6000000","40.7877284","-73.8134851","B","150th Street","Cross Island Parkway","14th Road",,,,,,"11357","407","19"
"27470","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1039060.5600000","223653.8600000","40.7803844","-73.8020895","B","20th Avenue","Willets Point Boulevard","163rd Street",,,,,,"11357","407","19"
"27469","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1041511.1200000","219982.4500000","40.7702919","-73.7932724","B","Francis Lewis Boulevard","172nd Street","29th Avenue",,,,,,"11358","407","19"
"27468","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1032720.1356368","209859.6497838","40.7425600","-73.8250830","B","Horace Harding Expressway","Main Street","146th Street",,,,,,"11355","407","20"
"27467","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1035859.0719009","204563.2643224","40.7280050","-73.8137960","B","Aguilar Avenue","Kissena Boulevard","72nd Avenue",,,,,,"11367","408","24"
"27466","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1018347.8539218","207493.6437033","40.7361330","-73.8769610","B","Queens Boulevard","54th Avenue","Grand Avenue",,,,,,"11373","404","25"
"27465","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1040412.9816480","221288.2523981","40.7738830","-73.7972260","B","Francis Lewis Boulevard","Bayside Lane","168th Street",,,,,,"11358","407","19"
"27464","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1039519.0000000","222527.0000000","40.7772887","-73.8004435","B","Francis Lewis Boulevard","163rd Street","23rd Avenue",,,,,,"11357","407","19"
"27463","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1041375.5600000","223386.8500000","40.7796369","-73.7937328","B","Utopia Parkway","20th Avenue","21st Avenue",,,,,,"11357","407","19"
"27462","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1041224.2400000","224380.0700000","40.7823640","-73.7942708","B","Utopia Parkway","17th Avenue","16th Avenue",,,,,,"11357","407","19"
"27461","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1041525.4600000","222408.6000000","40.7769509","-73.7931999","B","Utopia Parkway","22nd Avenue","23rd Avenue",,,,,,"11360","407","19"
"27460","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1041587.5879717","208407.0720611","40.7385200","-73.7930950","B","Utopia Parkway","Horace Harding Expressway","64th Avenue",,,,,,"11365","408","24"
"27459","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1010052.6345076","220658.0423813","40.7722940","-73.9068430","B","Steinway Street","Ditmars Boulevard","23rd Avenue",,,,,,"11105","401","22"
"27458","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1002906.0000000","214058.8500000","40.7541989","-73.9326633","B","38th Avenue","30th Street","31st Street",,,,,,"11101","401","26"
"27457","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1005790.7145426","217565.7950524","40.7638180","-73.9222400","B","31st Avenue","32nd Street","33rd Street",,,,,,"11102","401","22"
"27456","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1006417.9115778","215405.8655826","40.7578880","-73.9199830","B","Steinway Street","Broadway","34th Avenue",,,,"Steinway Street BID",,"11103","401","22"
"27455","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1008038.8855651","218219.6869394","40.7656070","-73.9141220","B","28th Avenue","Steinway Street","38th Street",,,,,,"11103","401","22"
"27454","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1008368.1405897","220835.9259128","40.7727870","-73.9129240","B","23rd Road","33rd Street","32nd Street",,,,,,"11105","401","22"
"27453","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1023050.4200000","206512.3900000","40.7334203","-73.8599979","B","98th Street","62nd Drive","Horace Harding Expressway",,,,,,"11374","406","29"
"27452","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1007817.9460224","213253.9789135","40.7519780","-73.9149370","B","48th Street","37th Avenue","Northern Boulevard",,,,,,"11101","401","26"
"27451","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1024887.7990025","209686.0603074","40.7421230","-73.8533490","B","54th Avenue","Otis Avenue","Corona Avenue","Greenstreet",,,,,"11368","404","21"
"27450","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1026507.4259732","202076.4766048","40.7212290","-73.8475520","B","Austin Street","69th Road","70th Avenue",,,,,,"11375","406","29"
"27449","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1029428.3000000","201135.7000000","40.7186324","-73.8370210","B","Queens Boulevard","112th Street","75th Road",,,,,,"11375","406","29"
"27448","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1046131.1876820","215721.6551256","40.7585660","-73.7766320","B","Northern Boulevard","207th Street","Clearview Expressway","Greenstreet",,,,,"11361","411","19"
"27447","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1030412.5700000","214413.3400000","40.7550711","-73.8333792","B","College Point Boulevard","41st Road","Sanford Avenue",,,,,,"11355","407","20"
"27446","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1031875.4718972","214262.3975745","40.7546490","-73.8281000","B","Main Street","Franklin Avenue","Maple Avenue",,,,"Downtown Flushing",,"11355","407","20"
"27445","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1032253.2372105","213350.8517426","40.7521450","-73.8267430","B","Main Street","Cherry Avenue","Dahlia Avenue",,,,,,"11355","407","20"
"27444","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1033476.9521433","213799.6110182","40.7533700","-73.8223230","B","Kissena Boulevard","Elder Avenue","Cherry Avenue",,,,,,"11355","407","20"
"27443","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1036131.3200000","218085.0900000","40.7651173","-73.8127094","B","Northern Boulevard","Murray Street","153rd Street",,,,,,"11354","407","20"
"27442","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Bronx","1008409.8546819","235956.9539641","40.8142900","-73.9127190","C","East 149th Street","Saint Anns Avenue","Eagle Avenue",,,,,"GREEN DOT NEW YORK CHARTER SCHOOL","10455","201","17"
"27441","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Queens","1038707.1317955","216953.1599394","40.7619950","-73.8034200","B","Northern Boulevard","Depot Road","Station Road",,,,,,"11358","407","19"
"27440","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1039391.0000000","216190.0000000","40.7598961","-73.8009576","B","Northern Boulevard","165 Street","Sanford Avenue",,,,,,"11358","407","20"
"27439","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Queens","1043059.9123799","215505.9833243","40.7579950","-73.7877200","B","Northern Boulevard","194th Street","193rd Street",,,,,,"11358","411","19"
"27438","2022-08-26T00:00:00.000","Extenet II","Proposed",,"CITY","Bronx","1009494.0190939","247995.3887010","40.8473290","-73.9087570","C","Morris Avenue","Grand Concourse","East 176th Street",,,,,,"10453","205","14"
"27437","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Bronx","1010220.5815802","248998.4505712","40.8500800","-73.9061270","C","Echo Place","Grand Concourse","East Tremont Avenue",,,,,,"10453","205","14"
"27436","2022-08-26T00:00:00.000","Extenet II","Approved",,"CITY","Bronx","1005214.7834275","234245.6103596","40.8096010","-73.9242670","C","East 138th Street","Alexander Avenue","Willis Avenue",,"Mott Haven Historic District",,,,"10454","201","8"
"27435","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","989929.9557991","191355.2979506","40.6919010","-73.9795180","B","Willoughby Street","Ashland Place","Fleet Place",,,,"MetroTechÂ BID",,"11201","302","35"
"27434","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Queens","1041459.4809347","215375.3695553","40.7576470","-73.7934980","B","Northern Boulevard","Utopia Parkway","172nd Street",,,,,,"11358","407","19"
"27433","2022-08-23T00:00:00.000","ExteNet I","Approved",,"CITY","Bronx","1032258.9249650","256061.2872968","40.8693730","-73.8264170","B","Bartow Avenue","Co Op City Boulevard","Baychester Avenue",,,,,,"10475","210","12"
"27432","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Bronx","1010220.2236994","239260.0764497","40.8233510","-73.9061660","B","East 163rd Street","Trinity Avenue","Cauldwell Avenue","Dunbar Playground",,,,,"10456","203","16"
"27431","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1043074.0000000","217796.0000000","40.7642804","-73.7876491","B","35th Avenue","Francis Lewis Boulevard","200 Street",,,,,,"11358","411","19"
"27430","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1055086.0000000","205245.0300000","40.7297432","-73.7444190","B","Hillside Avenue","Springfield Boulevard","Braddock Avenue",,,,,,"11427","413","23"
"27429","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","995962.4182302","157418.7250812","40.5987465","-73.9578238","B","Avenue U","East 13th Street","East 14th Street",,,,,,"11229","315","48"
"27428","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","997506.4618945","168474.8061086","40.6290910","-73.9522420","B","Bedford Avenue","Avenue I","Campus Road",,,,,,"11210","314","45"
"27427","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","996445.5903677","199380.6045094","40.7139220","-73.9560080","B","Havemeyer Street","Metropolitan Avenue","Hope Street",,,,,,"11211","301","34"
"27426","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1009475.6853960","199059.1032951","40.7130120","-73.9090070","B","Metropolitan Avenue","Tonsor Street","Amory Court",,,,,"CLEVELAND HS","11385","405","30"
"27425","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1004937.7701298","219206.3739572","40.7683230","-73.9253140","B","Crescent Street","30th Avenue","30th Road",,,,,,"11102","401","22"
"27424","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1001065.1194888","153418.3194205","40.5877580","-73.9394590","B","Nostrand Avenue","Voorhies Avenue","Avenue Z",,,,,,"11235","315","48"
"27423","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","1002120.2137390","236421.1318058","40.8155790","-73.9354400","B","5th Avenue","West 139th Street","West 141st Street",,,,,,"10037","111","9"
"27422","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","999173.7924471","237581.0069330","40.8187680","-73.9460820","B","West 138th Street","Edgecombe Avenue","Frederick Douglas Boulevard",,,,,,"10030","110","9"
"27421","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","999576.8585528","245795.5965200","40.8413140","-73.9446070","B","Riverside Drive","West 165th Street","George Washington Bridge Approach",,,,,,"10032","112","10"
"27420","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","995704.0661695","182812.3648079","40.6684470","-73.9587110","B","Franklin Avenue","President Street","Carroll Street",,,,,,"11225","309","35"
"27419","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1006532.4872732","181997.9564630","40.6661910","-73.9196800","C","Howard Avenue","Sutter Avenue","East New York Avenue",,,,,,"11212","316","41"
"27418","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1005840.5290897","184885.3641587","40.6741180","-73.9221650","B","Ralph Avenue","Saint Marks Avenue","Bergen Street",,,,,,"11233","308","41"
"27417","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1009811.1892060","191889.4379204","40.6933320","-73.9078240","B","Halsey Street","Knickerbocker Avenue","Irving Avenue",,,,,"PS 151 LYNDON B JOHNSON","11237","304","37"
"27416","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1023758.0520561","203546.6606991","40.7252770","-73.8574620","B","66th Avenue","Austin Street","Wetherole Street",,,,,,"11374","406","29"
"27415","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1008437.6571186","190240.5333942","40.6888100","-73.9127830","B","Evergreen Avenue","Weirfield Street","Halsey Street",,,,,,"11207","304","37"
"27414","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1008365.0182390","177920.6877350","40.6549950","-73.9130890","B","Rockaway Parkway","Linden Boulevard","Church Avenue",,,,,,"11212","317","42"
"27413","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1004166.6211181","183708.9746614","40.6708930","-73.9282030","B","Rochester Avenue","Sterling Place","Saint Johns Place",,,,,,"11213","308","36"
"27412","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1003831.5333484","181626.2010756","40.6651770","-73.9294170","B","Crown Street","Ford Street","Utica Avenue",,,,,,"11213","309","41"
"27411","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1002863.1113976","188413.2478989","40.6838080","-73.9328890","B","Halsey Street","Stuyvesant Avenue","Lewis Avenue",,"Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District",,,,"11233","303","36"
"27410","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","989090.5451394","167571.0587108","40.6266190","-73.9825620","B","18th Avenue","52nd Street","51st Street",,,,,,"11204","312","44"
"27409","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","999866.5737694","177726.4771197","40.6544810","-73.9437180","B","Lenox Road","Brooklyn Avenue","East 37th Street",,,,,,"11203","317","41"
"27408","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1005698.7176602","170810.8879089","40.6354870","-73.9227210","B","East 56th Street","Farragut Road","Avenue H",,,,,,"11234","318","45"
"27407","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1021788.7529539","186659.3778203","40.6789340","-73.8646610","B","Liberty Avenue","Forbell Street","Eldert Lane",,,,,,"11208","305","37"
"27406","2022-08-23T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1000258.7015759","183107.1298641","40.6692490","-73.9422920","B","Eastern Parkway","Kingston Avenue","Brooklyn Avenue","Eastern Parkway",,"Eastern Parkway",,,"11213","309","35"
