"incident_type","location","borough","creation_date","closed_date","latitude","longitude"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-4th Alarm","453 Coney Island Ave","Brooklyn","2018-08-22T03:52:59.000",,"40.64668520007244","-73.97087853121435"
"Fire-10-76 (Commercial High Rise Fire)","20 Hudson Yards","manhattan","2019-11-22T06:04:07.000","2019-11-22T07:19:37.000",,
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Structural-Partial Collapse","2708 schurz ave","bronx","2019-07-21T14:58:50.000",,"40.813564348866116","-73.82180960407413"
"Fire-10-76 (Commercial High Rise Fire)","570 Lexington Avenue","Manhattan","2019-05-20T16:34:11.000",,"40.7568190124935","-73.9721686737549"
"Utility-Water Main","East 180th Street  & Creston Avenue","Brooklyn","2019-07-18T08:02:36.000",,"40.853907","-73.90377"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Fire-2nd Alarm","93-34 43rd Avneue","Queens","2020-03-15T16:03:25.000",,"40.744254604766624","-73.87129164570952"
"Fire-2nd Alarm","152 Parkside Avenue","Brooklyn","2020-03-18T05:10:11.000",,"40.654212140429415","-73.96346905384041"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Structural-Collapse","214 Patchen Avenue","Brooklyn","2018-12-30T06:13:09.000",,"40.6834691909516","-73.92622644491884"
"Fire-Haz Mat","Northern Boulevard & 114 street","Brooklyn","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"HazMat-Liquid","West 132 Street & Broadway","Manhattan","2019-01-06T01:31:41.000",,"40.818203999999994","-73.956573"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Utility-Other","Hylan Blvd & Arbutus Avenue","Staten Island","2016-11-29T06:49:45.000",,"40.52609318085672","-74.18029750962154"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Utility-Water Main","East 64th Street & Madison Avenue","Manhattan","2018-12-28T06:18:00.000",,"40.766715000000005","-73.9691325"
"Fire-1st Alarm","215 West 242 Street","Bronx","2020-03-06T09:50:06.000",,"40.88955899584506","-73.8990515903399"
"Medical-Public Health",,"Brooklyn","2020-03-25T12:48:12.000",,,
"Marine-CSO Advisory","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Fire-3rd Alarm","2528 Cruger Avenue","Bronx","2020-03-27T21:22:13.000",,"40.86395317929484","-73.86636408866646"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,"40.71308992951118","-74.0088408934157"
"Fire-3rd Alarm","2528 Cruger Avenue","Bronx","2020-03-27T21:22:13.000",,"40.86395317929484","-73.86636408866646"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Utility-Manhole","3021 Brighton 8th Street","Brooklyn","2020-02-04T11:34:07.000",,"40.57935971579433","-73.96048233221771"
"Structural-Collapse","244 Howard Avenue","Brooklyn","2019-01-09T15:40:16.000",,"40.67961674049283","-73.91937800028846"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,"40.71308992951118","-74.0088408934157"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Fire-10-76 (Commercial High Rise Fire)","55 Water Street","New York","2020-01-11T06:12:29.000",,"40.703382000000005","-74.0097585"
"Structural-Other","1090 Rosedale Avenue","Brooklyn","2019-12-19T17:29:39.000",,"40.82708090175426","-73.86795828945714"
"Utility-Sewer Service","529 kingsborough 5th walk","Brooklyn","2019-12-09T13:19:11.000",,"40.67541907354727","-73.92391440836202"
"Transportation-Car","1431 Fulton Street","Brooklyn","2019-12-10T06:42:57.000",,"40.6801055789716","-73.94395703788447"
"Structural-Stability Problem","32-49 97 Street","Queens","2017-08-23T13:20:47.000",,"40.757446162646396","-73.87136461668318"
"Utility-Water Main","East 180th Street  & Creston Avenue","Brooklyn","2019-07-18T08:02:36.000",,"40.853907","-73.90377"
"Fire-4th Alarm","1875 Carter Avenue","Bronx","2019-07-20T18:27:37.000",,"40.84737550165673","-73.90193213350007"
"Structural-Parapet","729 7th Avenue","Manhattan","2019-12-17T11:38:47.000",,,
"Medical-Public Health",,"Brooklyn","2020-03-25T12:48:12.000",,,
"Fire-Collapse","92 Madison Street","Brooklyn","2020-04-11T15:37:47.000",,"40.684121518725895","-73.95543673175025"
"Utility-Water Main","87-71 lefferts blvd","queens","2019-01-09T18:15:38.000",,"40.69837489814758","-73.83008197818702"
"Fire-2nd Alarm","90-43 204 st","queens","2019-01-10T05:31:05.000",,"40.71630441716193","-73.75810676698033"
"Fire-2nd Alarm","166-11 91 Avenue","Queens","2019-01-16T23:45:13.000",,"40.706735038865425","-73.79397466195391"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Medical-Public Health",,"Brooklyn","2020-04-13T06:43:21.000",,,
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Fire-2nd Alarm","439 Beach 66 Street","Queens","2020-04-15T09:44:53.000",,"40.59411142853023","-73.79530021761198"
"Administration-Other","165 Cadman Plaza East","Brooklyn","2020-04-18T07:36:59.000",,"40.69979588336214","-73.9897528974125"
"Utility-Water Main","Farragut Road & East 78th Street","Brooklyn","2020-03-03T11:03:35.000",,"40.63786200000001","-73.91844"
"Utility-Water Main","Beach 81 Street  & Beach Channel Drive","Queens","2019-12-12T07:36:42.000",,"40.589901","-73.80747"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Fire-1st Alarm","490 East 91 Street","Manhattan","2017-10-22T15:11:56.000",,,
"Structural-Street Collapse","FDR Drive & East 14th Street","Manhattan","2017-09-28T19:44:57.000",,"40.78499400000001","-73.94091300000001"
"Utility-Water Main","191 23rd Street","Brooklyn","2017-10-25T03:59:19.000",,,
"Structural-Collapse","1294 Park Pl","Brooklyn","2017-10-17T10:00:47.000",,,
"Fire-2nd Alarm","3269 3rd Avenue","Bronx","2018-03-29T05:20:43.000",,"40.82483714654625","-73.90843615335557"
"Fire-5th Alarm","773 St. Nicholas Avenue","Manhattan","2018-03-22T23:11:10.000",,"40.82653750735761","-73.94317386914989"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Utility-Transformer","42-49 Colden Street","Queens","2019-01-29T01:33:51.000",,"40.75343448629443","-73.82595002187122"
"Fire-3rd Alarm","128-20 14th Avenue","Queens","2019-01-21T08:04:51.000",,"40.78537396576683","-73.84003050215502"
"Fire-4th Alarm","13 Schenck Avenue","Brooklyn","2019-01-21T19:10:00.000",,"40.68102443880201","-73.89053892172089"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Utility-Water Main","7th Avenue & W 14th Street","manhattan","2019-01-23T05:41:35.000",,"40.738545000000016","-73.999692"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,"40.71308992951118","-74.0088408934157"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-4th Alarm","721 5th Avenue","Manhattan","2018-04-07T18:04:46.000",,"40.76257247680206","-73.9742043796528"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Fire-5th Alarm","376 Vernon Avenue","Brooklyn","2019-01-31T04:01:14.000",,"40.6961096128167","-73.93586734762538"
"Fire-5th Alarm","376 Vernon Avenue","Brooklyn","2019-01-31T04:01:14.000",,"40.6961096128167","-73.93586734762538"
"Structural-Partial Collapse","2708 schurz ave","bronx","2019-07-21T14:58:50.000",,"40.813564348866116","-73.82180960407413"
