"date","location","replacecurb","repalceend","replacebollard","replaceanchor","replaceclip","replacearc","replacepost","repl_t_curb","replacersb","repaircurb","repairend","repairbollards","repairpost","repairrsb"
"2006-09-25T00:00:00.000","Queens Blvd E/B S/R @ 58 St - 61 St (22 WD & 5 YD)","0","0","2","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd W/B @ 50 St - Roosevelt Ave (Kwk Curb)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd W/B @ 59 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd W/B S/R  @ 58 St - 56 St (2 YD) (8 WD)","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Van Dam St. @ Gale Ave","0","0","3","0","6","0","0",,,"0","0","1","0",
"2006-09-26T00:00:00.000","7th Ave @ W.46 St","0","0","5","0","0","0","0",,,"0","0","8","0",
"2006-09-26T00:00:00.000","7th Ave @ W.47 St","0","0","3","0","0","0","0",,,"0","0","1","0",
"2006-09-26T00:00:00.000","7th Ave @ W.48 St","0","0","2","0","0","0","0",,,"0","0","2","0",
"2006-09-26T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","13","0","0","0","0",,,"0","0","19","0",
"2006-09-26T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","8","0","0","0","0",,,"0","0","9","0",
"2006-09-27T00:00:00.000","Broadway @ W.47 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-27T00:00:00.000","Broadway @ W.48 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-27T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","4","0","0","0","0",,,"0","0","11","0",
"2006-09-29T00:00:00.000","1st Ave E.58th - E.59th","0","0","5","0","10","0","0",,,"0","0","1","0",
"2006-09-29T00:00:00.000","3rd Ave / E.58 St - E.59 St","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-09-29T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","9","0","18","0","0",,,"1","0","2","0",
"2006-09-29T00:00:00.000","5th Ave @ Broadway (Madison Sq) REMOVED","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-29T00:00:00.000","7th Ave @ W.43 St","0","0","3","3","0","0","0",,,"0","0","0","0",
"2006-09-29T00:00:00.000","Broadway @ W.211 St","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-09-29T00:00:00.000","Central Park Dr West @ W.72 St","0","0","0","0","0","0","0",,,"0","0","14","0",
"2006-09-29T00:00:00.000","Central Park Dr West @ W.90 St","0","0","0","0","0","0","0",,,"0","0","9","0",
"2006-09-29T00:00:00.000","E.37 St @ Queens Midtown Tunnel","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-29T00:00:00.000","E.58 St - Ent to Upper Rdwy Q.B.B.","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-09-29T00:00:00.000","Q.M.Tunnel 37th St. - 3rd Ave","0","0","0","0","0","0","0",,,"0","0","3","0",
"2006-10-02T00:00:00.000","65th Place @ Queens Blvd","0","0","0","0","4","0","0",,,"0","0","2","0",
"2006-10-02T00:00:00.000","East Gunhill Rd @ Edson Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-02T00:00:00.000","Jamaica Ave @ Woodhull Ave","0","0","0","2","0","0","0",,,"0","0","4","0",
"2006-10-02T00:00:00.000","L.I.E w/b Service Rd @ Mazeau St. (58p WQK)","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-02T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-02T00:00:00.000","Queens Blvd W/B S/R  @ 58 St - 56 St (2 YD) (8 WD)","0","0","2","4","0","0","0",,,"0","0","0","0",
"2006-10-02T00:00:00.000","South Conduit @ 175 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-02T00:00:00.000","Sutter Ave @ 83 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-10-02T00:00:00.000","Van Wyck Service Rd North @ 91 Ave","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-10-02T00:00:00.000","W.95th Street @ Riverside Drive","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-10-03T00:00:00.000","7th Ave @ W.47 St","0","0","0","0","0","0","0",,,"0","0","3","0",
"2006-10-03T00:00:00.000","7th Ave @ W.48 St","0","0","1","1","0","0","0",,,"0","0","0","0",
"2006-10-03T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","5","5","0","0","0",,,"0","0","26","0",
"2006-10-03T00:00:00.000","Broadway @ W.46 St","0","0","2","2","0","0","0",,,"0","0","0","0",
"2006-10-03T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","7","7","0","0","0",,,"0","0","16","0",
"2006-10-03T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","6","0","6","0","0",,,"0","0","2","0",
"2006-10-03T00:00:00.000","Kingsbridge Rd @ E. Fordham Rd","0","0","0","0","2","0","0",,,"0","0","1","0",
"2006-10-03T00:00:00.000","Rhinelander Ave @ Hunt Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-04T00:00:00.000","7th Ave @ W.43 St","0","0","0","0","0","0","0",,,"0","0","4","0",
"2006-10-04T00:00:00.000","7th Ave @ W.47 St","0","0","0","2","0","0","0",,,"0","0","2","0",
"2006-10-04T00:00:00.000","7th Ave @ W.48 St","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-10-04T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","0","5","0","0","0",,,"0","0","5","0",
"2006-10-04T00:00:00.000","Broadway @ W.46 St","0","0","0","1","0","0","0",,,"0","0","2","0",
"2006-10-04T00:00:00.000","Broadway @ W.47 St","0","0","1","1","0","0","0",,,"0","0","2","0",
"2006-10-04T00:00:00.000","Broadway @ W.48 St","0","0","0","0","0","0","0",,,"0","0","3","0",
"2006-10-04T00:00:00.000","Broadway @ W.49 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-10-05T00:00:00.000","6th Ave @ 65th St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-05T00:00:00.000","Hamilton Ave @ Hicks St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-05T00:00:00.000","Jackie Robison Pkwy W/B @ Penn Ave","0","0","5","0","0","0","0",,,"0","0","2","0",
"2006-10-05T00:00:00.000","Prospect Pk S/W @ 16th St (P. Park Exit)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-06T00:00:00.000","Fulton Street @ Putnam Ave","15","4","15","19","30","19","0",,,"0","0","0","0",
"2006-10-06T00:00:00.000","Guider Ave @ Ericson Drive Ent. (REMOVED 9.1.2015)","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-10-06T00:00:00.000","Jerome Ave @ Gunhill Rd","6","2","6","8","12","4","0",,,"0","0","0","0",
"2006-10-06T00:00:00.000","Ocean Ave @ Ave Y","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-10-10T00:00:00.000","7th Ave @ W.46 St","0","0","1","1","0","0","0",,,"0","0","2","0",
"2006-10-10T00:00:00.000","7th Ave @ W.48 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-10-10T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","0","0","0","0","0",,,"0","0","16","0",
"2006-10-10T00:00:00.000","Broadway @ W.46 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-10-10T00:00:00.000","Broadway @ W.47 St","0","0","0","0","0","0","0",,,"0","0","7","0",
"2006-10-10T00:00:00.000","Broadway @ W.49 St","0","0","1","1","0","0","0",,,"0","0","2","0",
"2006-10-10T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","1","1","0","0","0",,,"0","0","17","0",
"2006-10-11T00:00:00.000","1st Ave E.58th - E.59th","0","0","8","0","16","0","0",,,"0","0","3","0",
"2006-10-11T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","4","0","8","0","0",,,"0","0","0","0",
"2006-10-11T00:00:00.000","E.60 St @ 2nd Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-11T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","2","4","0","0","0",,,"0","0","4","0",
"2006-10-11T00:00:00.000","W.95th Street @ Riverside Drive","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-10-12T00:00:00.000","10Ave@Little West 12th Str","0","0","2","0","4","0","0",,,"2","0","0","0",
"2006-10-12T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","7","0","14","0","0",,,"0","0","3","0",
"2006-10-12T00:00:00.000","2nd Ave @ E.30 St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-12T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","2","2","0","0","0",,,"0","0","13","0",
"2006-10-12T00:00:00.000","Park Ave @ E.33 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-10-12T00:00:00.000","South St @ Rutgers Slip","0","0","1","0","2","0","0",,,"0",,"1","0",
"2006-10-13T00:00:00.000","7th Ave @ W.43 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-10-13T00:00:00.000","7th Ave @ W.47 St","0","0","1","0","0","0","0",,,"0","0","2","0",
"2006-10-13T00:00:00.000","7th Ave @ W.48 St","0","0","0","0","0","0","0",,,"0","0","4","0",
"2006-10-13T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","1","0","0","0","0",,,"0","0","8","0",
"2006-10-13T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","3","0","0","0","0",,,"0","0","8","0",
"2006-10-16T00:00:00.000","Broadway @ W.46 St","0","0","0","1","0","0","0",,,"0","0","5","0",
"2006-10-16T00:00:00.000","Broadway @ W.47 St","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-10-16T00:00:00.000","Broadway @ W.48 St","0","0","1","1","0","0","0",,,"0","0","1","0",
"2006-10-16T00:00:00.000","Broadway @ W.49 St","0","0","0","0","0","0","0",,,"0","0","3","0",
"2006-10-16T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","1","0","0","0","0",,,"0","0","25","0",
"2006-10-16T00:00:00.000","Central Park Dr West @ W.72 St","0","0","0","0","0","0","0",,,"0","0","5","0",
"2006-10-16T00:00:00.000","Central Park Dr West @ W.90 St","0","0","0","0","0","0","0",,,"0","0","8","0",
"2006-10-17T00:00:00.000","E. Fordham Rd @ Bainbridge Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-17T00:00:00.000","Metcalf Ave / Cross Bronx Expy @ 177 St","0","0","0","0","0","0","0",,,"0","0","7","0",
"2006-10-17T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-10-18T00:00:00.000","26th Ave @ Bell Blvd","0","0","2","0","4","0","0",,,"0","0","6","0",
"2006-10-18T00:00:00.000","Ocean Pkwy @ Oceanview","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-10-18T00:00:00.000","Queens Blvd S/B @ 57 Ave / South Side / Center","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-10-18T00:00:00.000","Queens Blvd W/B @ 67 Avenue","0","0","1","2","0","0","0",,,"0","0","2","0",
"2006-10-18T00:00:00.000","Van Dam St. @ Gale Ave","0","0","0","0","0","0","0",,,"0","0","3","0",
