"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type"
"2","2018-01-01T00:27:48.000","2018-01-01T00:39:54.000","N","1","42","247","1","2.31","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:18:05.000","2018-01-01T00:21:08.000","N","1","42","42","1","0.69","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:27:03.000","2018-01-01T00:31:46.000","N","1","41","166","1","0.69","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:49:18.000","2018-01-01T01:03:05.000","N","1","41","223","1","4.19","15","0.5","0.5","4.41","5.76",,"0.3","26.47","1","1"
"1","2018-01-01T00:29:07.000","2018-01-01T00:48:22.000","N","1","255","33","1","3.70","16","0.5","0.5","4.3","0",,"0.3","21.6","1","1"
"2","2018-01-01T00:50:46.000","2018-01-01T00:56:52.000","N","1","95","196","2","1.17","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:21:30.000","2018-01-01T00:23:14.000","N","1","25","33","2","0.24","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:26:21.000","2018-01-01T00:38:56.000","N","1","65","17","2","3.40","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2018-01-01T00:50:45.000","2018-01-01T01:05:23.000","N","1","65","225","2","3.07","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2018-01-01T00:16:50.000","2018-01-01T00:40:33.000","N","1","7","79","1","7.73","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1"
"2","2018-01-01T00:03:33.000","2018-01-01T00:23:59.000","N","1","66","162","1","6.47","22","0.5","0.5","0","0",,"0.3","23.3","2","1"
"2","2018-01-01T00:29:43.000","2018-01-01T00:39:45.000","N","1","129","173","1","1.47","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:40:31.000","2018-01-01T00:46:04.000","N","1","173","82","1","1.02","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:58:25.000","2018-01-01T01:01:00.000","N","1","82","82","1","0.46","4","0.5","0.5","1.59","0",,"0.3","6.89","1","1"
"2","2018-01-01T00:26:33.000","2018-01-01T00:35:10.000","N","1","190","89","1","1.59","8","0.5","0.5","1.86","0",,"0.3","11.16","1","1"
"2","2018-01-01T00:46:30.000","2018-01-01T00:59:08.000","N","1","181","66","1","2.63","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1"
"2","2018-01-01T00:08:15.000","2018-01-01T00:12:45.000","N","1","116","166","5","0.90","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:24:42.000","2018-01-01T00:29:44.000","N","1","166","166","5","0.84","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:39:08.000","2018-01-01T00:52:57.000","N","1","41","42","5","2.31","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:32:25.000","2018-01-01T00:42:23.000","N","1","112","80","1","1.74","8.5","0.5","0.5","2.45","0",,"0.3","12.25","1","1"
"2","2018-01-01T00:53:24.000","2018-01-01T01:19:14.000","N","1","36","106","1","4.65","19.5","0.5","0.5","4.16","0",,"0.3","24.96","1","1"
"2","2018-01-01T00:23:39.000","2018-01-01T00:41:27.000","N","1","255","236","1","5.74","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
"2","2018-01-01T00:16:53.000","2018-01-01T00:29:02.000","N","1","166","239","1","2.34","11","0.5","0.5","1","0",,"0.3","13.3","1","1"
"2","2018-01-01T00:43:47.000","2018-01-01T00:47:25.000","N","1","166","152","1","1.02","5.5","0.5","0.5","2","0",,"0.3","8.8","1","1"
"2","2018-01-01T00:52:02.000","2018-01-01T01:21:03.000","N","1","166","114","1","7.24","26.5","0.5","0.5","6.95","0",,"0.3","34.75","1","1"
"2","2018-01-01T00:06:05.000","2018-01-01T00:15:20.000","N","1","166","116","1","1.88","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:18:17.000","2018-01-01T00:33:12.000","N","1","116","212","1","6.38","20","0.5","0.5","0","0",,"0.3","21.3","1","1"
"2","2018-01-01T00:47:41.000","2018-01-01T01:09:54.000","N","1","255","225","6","3.14","15.5","0.5","0.5","2","0",,"0.3","18.8","1","1"
"1","2018-01-01T00:33:40.000","2018-01-01T00:59:13.000","N","1","260","258","1","6.10","22","0.5","0.5","0","0",,"0.3","23.3","2","1"
"1","2018-01-01T00:50:25.000","2018-01-01T01:03:35.000","N","1","129","56","1","2.20","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T01:01:13.000","2018-01-01T01:17:01.000","N","1","244","136","1","4.54","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1"
"2","2018-01-01T00:03:07.000","2018-01-01T00:10:53.000","N","1","82","129","1","1.12","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:38:21.000","2018-01-01T01:26:38.000","N","1","129","88","1","12.81","43.5","0.5","0.5","8.96","0",,"0.3","53.76","1","1"
"2","2018-01-01T00:18:34.000","2018-01-01T00:38:12.000","N","1","66","255","1","3.93","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2018-01-01T00:38:57.000","2018-01-01T01:00:31.000","N","1","255","37","1","3.79","16.5","0.5","0.5","2.2","0",,"0.3","20","1","1"
"1","2018-01-01T00:23:04.000","2018-01-01T00:36:22.000","N","1","7","179","1","2.40","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"1","2018-01-01T00:43:51.000","2018-01-01T00:48:56.000","N","1","7","146","1","0.70","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"1","2018-01-01T00:37:19.000","2018-01-01T00:47:49.000","N","1","41","75","1","2.10","10","0.5","0.5","2.25","0",,"0.3","13.55","1","1"
"2","2018-01-01T00:40:14.000","2018-01-01T01:10:15.000","N","1","181","137","1","6.71","25","0.5","0.5","5.26","0",,"0.3","31.56","1","1"
"2","2018-01-01T00:54:05.000","2018-01-01T00:58:04.000","N","1","223","7","1","0.74","4.5","0.5","0.5","0","0",,"0.3","5.8","1","1"
"2","2018-01-01T00:14:18.000","2018-01-01T00:16:12.000","N","1","112","112","1","0.34","-3.5","-0.5","-0.5","0","0",,"-0.3","-4.8","3","1"
"2","2018-01-01T00:14:18.000","2018-01-01T00:16:12.000","N","1","112","112","1","0.34","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:15:56.000","2018-01-01T00:21:53.000","N","1","112","80","1","1.16","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:23:10.000","2018-01-01T00:43:12.000","N","1","80","189","1","4.09","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1"
"1","2018-01-01T00:23:16.000","2018-01-01T00:29:00.000","N","1","147","69","2","1.10","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"1","2018-01-01T00:36:55.000","2018-01-01T00:50:45.000","N","1","74","238","1","3.30","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"1","2018-01-01T00:58:14.000","2018-01-01T01:02:36.000","N","1","166","166","1","0.80","5.5","0.5","0.5","2","0",,"0.3","8.8","1","1"
"2","2018-01-01T00:31:03.000","2018-01-01T00:39:57.000","N","1","97","40","1","1.98","8.5","0.5","0.5","2.94","0",,"0.3","12.74","1","1"
"2","2018-01-01T00:45:30.000","2018-01-01T00:54:38.000","N","1","25","144","1","2.81","10.5","0.5","0.5","1","0",,"0.3","12.8","1","1"
"2","2018-01-01T00:07:34.000","2018-01-01T00:17:38.000","N","1","256","49","1","1.75","9","0.5","0.5","1.5","0",,"0.3","11.8","1","1"
"2","2018-01-01T00:30:48.000","2018-01-01T00:52:54.000","N","1","17","76","2","4.74","18","0.5","0.5","0","0",,"0.3","19.3","1","1"
"1","2018-01-01T00:10:04.000","2018-01-01T00:18:30.000","N","1","33","97","1","1.20","7","0.5","0.5","2.7","0",,"0.3","11","1","1"
"1","2018-01-01T00:35:02.000","2018-01-01T01:00:10.000","N","1","52","90","2","6.00","21.5","0.5","0.5","3.42","0",,"0.3","26.22","1","1"
"2","2018-01-01T00:16:17.000","2018-01-01T00:22:12.000","N","1","166","43","2","1.31","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2018-01-01T00:45:21.000","2018-01-01T01:05:24.000","N","1","260","129","1","3.56","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"2","2018-01-01T01:01:13.000","2018-01-01T01:22:04.000","N","1","20","81","2","3.95","16.5","0.5","0.5","0","0",,"0.3","17.8","1","1"
"2","2018-01-01T00:36:16.000","2018-01-01T00:42:55.000","N","1","181","25","1","1.37","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:39:21.000","2018-01-01T00:48:23.000","N","1","75","239","2","2.26","9","0.5","0.5","2.06","0",,"0.3","12.36","1","1"
"2","2018-01-01T00:53:02.000","2018-01-01T01:02:55.000","N","1","166","116","2","2.12","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:36:38.000","2018-01-01T00:51:05.000","N","1","33","89","1","4.77","17","0.5","0.5","3.66","0",,"0.3","21.96","1","1"
"2","2018-01-01T01:04:08.000","2018-01-01T01:22:35.000","N","1","181","17","1","2.96","14","0.5","0.5","0","0",,"0.3","15.3","2","1"
"2","2018-01-01T00:31:51.000","2018-01-01T00:33:24.000","N","1","255","255","1","0.26","3","0.5","0.5","1.5","0",,"0.3","5.8","1","1"
"2","2018-01-01T00:36:49.000","2018-01-01T00:44:50.000","N","1","255","112","1","1.58","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:46:51.000","2018-01-01T01:13:36.000","N","1","112","129","1","4.55","20","0.5","0.5","0","0",,"0.3","21.3","2","1"
"2","2018-01-01T00:56:21.000","2018-01-01T00:56:28.000","N","1","130","130","1","0.04","-2.5","-0.5","-0.5","0","0",,"-0.3","-3.8","4","1"
"2","2018-01-01T00:56:21.000","2018-01-01T00:56:28.000","N","1","130","130","1","0.04","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1"
"1","2018-01-01T00:56:08.000","2018-01-01T01:01:31.000","N","1","254","31","1","1.70","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T01:02:02.000","2018-01-01T01:22:06.000","N","1","33","17","1","3.73","16","0.5","0.5","0","0",,"0.3","17.3","2","1"
"2","2018-01-01T00:15:22.000","2018-01-01T00:20:20.000","N","1","65","25","6","1.38","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2018-01-01T00:30:04.000","2018-01-01T00:44:51.000","N","1","181","17","6","2.93","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1"
"1","2018-01-01T00:27:02.000","2018-01-01T00:38:15.000","N","1","256","80","4","1.60","9","0.5","0.5","2.05","0",,"0.3","12.35","1","1"
"2","2018-01-01T00:29:37.000","2018-01-01T00:38:12.000","N","1","134","196","1","4.58","14","0.5","0.5","0","0",,"0.3","15.3","2","1"
"2","2018-01-01T01:01:22.000","2018-01-01T01:05:51.000","N","1","134","197","1","1.52","6.5","0.5","0.5","7.77","0",,"0.3","15.57","1","1"
"1","2018-01-01T00:09:27.000","2018-01-01T00:24:52.000","N","1","255","17","1","2.80","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"1","2018-01-01T00:40:37.000","2018-01-01T00:53:50.000","N","1","80","225","1","2.60","11","0.5","0.5","1.7","0",,"0.3","14","1","1"
"1","2018-01-01T00:09:50.000","2018-01-01T00:33:58.000","N","1","66","255","1","4.20","20","0.5","0.5","5.3","0",,"0.3","26.6","1","1"
"1","2018-01-01T00:36:51.000","2018-01-01T01:08:08.000","N","1","255","198","1","4.50","21","0.5","0.5","0","0",,"0.3","22.3","2","1"
"2","2018-01-01T00:18:16.000","2018-01-01T00:36:29.000","N","1","153","47","1","3.29","14.5","0.5","0.5","0","0",,"0.3","15.8","1","1"
"2","2018-01-01T00:11:58.000","2018-01-01T00:33:30.000","N","1","181","112","1","6.24","21.5","0.5","0.5","0","0",,"0.3","22.8","2","1"
"2","2018-01-01T00:37:50.000","2018-01-01T00:45:23.000","N","1","112","112","1","1.00","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2018-01-01T00:50:33.000","2018-01-01T00:55:13.000","N","1","255","256","1","0.82","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:23:43.000","2018-01-01T00:37:19.000","N","1","255","225","1","1.89","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2018-01-01T00:51:10.000","2018-01-01T01:21:38.000","N","1","225","177","1","3.71","20","0.5","0.5","0","0",,"0.3","21.3","1","1"
"1","2018-01-01T00:11:03.000","2018-01-01T00:15:50.000","N","1","256","255","2","0.80","5.5","0.5","0.5","2","0",,"0.3","8.8","1","1"
"1","2018-01-01T00:25:36.000","2018-01-01T00:41:50.000","N","1","112","231","3","6.10","19.5","0.5","0.5","0","0",,"0.3","20.8","2","1"
"1","2018-01-01T00:52:13.000","2018-01-01T00:56:03.000","N","1","65","25","3","0.70","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"1","2018-01-01T00:57:20.000","2018-01-01T01:06:57.000","N","1","25","195","1","2.30","9.5","0.5","0.5","3.2","0",,"0.3","14","1","1"
"2","2018-01-01T00:06:43.000","2018-01-01T00:20:53.000","N","1","36","49","1","3.02","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2018-01-01T00:22:04.000","2018-01-01T00:34:08.000","N","1","49","33","1","1.76","10","0.5","0.5","2.26","0",,"0.3","13.56","1","1"
"2","2018-01-01T00:43:33.000","2018-01-02T00:34:08.000","N","1","33","257","1","4.00","16","0.5","0.5","0","0",,"0.3","17.3","2","1"
"2","2017-12-31T23:13:44.000","2017-12-31T23:24:33.000","N","1","82","129","1","1.71","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2017-12-31T23:28:06.000","2017-12-31T23:38:43.000","N","1","129","226","1","1.69","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2017-12-31T23:40:22.000","2017-12-31T23:50:24.000","N","1","226","129","1","1.97","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:09:12.000","2018-01-01T00:13:40.000","N","1","260","260","1","0.98","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:48:47.000","2018-01-01T00:56:10.000","N","1","42","127","1","2.75","10","0.5","0.5","0","0",,"0.3","11.3","1","1"
"2","2018-01-01T00:37:58.000","2018-01-01T00:48:54.000","N","1","145","7","1","2.45","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2018-01-01T00:09:56.000","2018-01-01T00:41:16.000","N","1","17","55","1","15.50","44","0.5","0.5","0","0",,"0.3","45.3","1","1"
"2","2018-01-01T00:58:37.000","2018-01-01T01:41:28.000","N","1","55","225","1","10.19","36","0.5","0.5","0","0",,"0.3","37.3","1","1"
"1","2018-01-01T00:12:16.000","2018-01-01T00:20:07.000","N","1","255","255","2","1.00","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"1","2018-01-01T00:26:54.000","2018-01-01T00:44:59.000","N","1","255","61","2","3.80","15.5","0.5","0.5","3.35","0",,"0.3","20.15","1","1"
"1","2018-01-01T00:57:40.000","2018-01-01T01:08:15.000","N","1","257","181","2","1.90","9.5","0.5","0.5","2.7","0",,"0.3","13.5","1","1"
"2","2018-01-01T00:09:48.000","2018-01-01T00:12:41.000","N","1","181","257","2","0.72","4.5","0.5","0.5","1.74","0",,"0.3","7.54","1","1"
"2","2018-01-01T00:29:09.000","2018-01-01T00:45:40.000","N","1","181","232","2","5.98","19.5","0.5","0.5","4.16","0",,"0.3","24.96","1","1"
"2","2018-01-01T00:16:58.000","2018-01-01T00:33:47.000","N","1","42","87","1","11.89","32","0.5","0.5","0","0",,"0.3","33.3","2","1"
"2","2018-01-01T00:54:34.000","2018-01-01T01:18:14.000","N","1","75","249","1","5.97","22","0.5","0.5","4.66","0",,"0.3","27.96","1","1"
"1","2018-01-01T00:05:52.000","2018-01-01T00:26:12.000","N","1","97","114","1","3.40","16","0.5","0.5","0","0",,"0.3","17.3","2","1"
"1","2018-01-01T00:39:02.000","2018-01-01T01:03:14.000","N","1","65","36","1","4.60","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
"2","2018-01-01T00:50:55.000","2018-01-01T01:04:26.000","N","1","25","228","1","2.68","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2018-01-01T00:12:48.000","2018-01-01T00:24:12.000","N","1","179","56","2","6.51","19.5","0.5","0.5","0","0",,"0.3","20.8","2","1"
"2","2018-01-01T00:31:55.000","2018-01-01T00:36:08.000","N","1","82","56","2","0.82","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:53:55.000","2018-01-01T01:01:45.000","N","1","260","129","2","1.62","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:12:13.000","2018-01-01T00:20:08.000","N","1","7","223","1","1.77","8","0.5","0.5","1.86","0",,"0.3","11.16","1","1"
"2","2018-01-01T00:53:16.000","2018-01-01T01:03:39.000","N","1","7","7","1","1.50","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:28:55.000","2018-01-01T00:38:11.000","N","1","82","56","1","1.67","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:49:16.000","2018-01-01T01:08:07.000","N","1","82","63","1","5.40","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
"2","2018-01-01T00:12:22.000","2018-01-01T00:13:25.000","N","1","97","25","1","0.23","-3","-0.5","-0.5","0","0",,"-0.3","-4.3","2","1"
"2","2018-01-01T00:12:22.000","2018-01-01T00:13:25.000","N","1","97","25","1","0.23","3","0.5","0.5","0","0",,"0.3","4.3","2","1"
"2","2018-01-01T00:45:04.000","2018-01-01T01:02:13.000","N","1","33","227","1","6.27","20.5","0.5","0.5","0","0",,"0.3","21.8","2","1"
"2","2018-01-01T00:03:12.000","2018-01-01T00:32:19.000","N","1","66","233","1","6.15","26.5","0.5","0.5","2","0",,"0.3","29.8","1","1"
"2","2018-01-01T00:49:23.000","2018-01-01T01:00:00.000","N","1","66","13","1","3.52","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1"
"2","2018-01-01T00:14:42.000","2018-01-01T00:21:08.000","N","1","227","228","6","0.58","5.5","0.5","0.5","1.7","0",,"0.3","8.5","1","1"
"2","2018-01-01T00:46:09.000","2018-01-01T01:04:36.000","N","1","181","257","6","2.81","13.5","0.5","0.5","3.7","0",,"0.3","18.5","1","1"
"2","2018-01-01T00:28:45.000","2018-01-01T00:39:14.000","N","1","225","17","1","1.72","9","0.5","0.5","0","0",,"0.3","10.3","1","1"
"2","2018-01-01T00:44:23.000","2018-01-01T00:50:00.000","N","1","41","166","1","0.77","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:55:26.000","2018-01-01T01:01:31.000","N","1","166","42","1","1.50","7","0.5","0.5","1.7","0",,"0.3","10","1","1"
"2","2018-01-01T00:18:06.000","2018-01-01T00:32:07.000","N","1","112","256","1","1.91","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1"
"2","2018-01-01T00:39:29.000","2018-01-01T01:02:23.000","N","1","255","225","1","3.41","16.5","0.5","0.5","3.56","0",,"0.3","23.31","1","1"
"2","2018-01-01T00:22:46.000","2018-01-01T00:25:27.000","N","1","255","255","2","0.54","4","0.5","0.5","1.06","0",,"0.3","8.31","1","1"
"2","2018-01-01T00:38:36.000","2018-01-01T00:49:24.000","N","1","33","255","2","3.57","13","0.5","0.5","2.86","0",,"0.3","17.16","1","1"
"2","2018-01-01T00:50:16.000","2018-01-01T00:55:58.000","N","1","255","256","2","1.06","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2018-01-01T00:57:38.000","2018-01-01T01:02:11.000","N","1","256","255","2","0.78","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1"
"2","2018-01-01T00:14:27.000","2018-01-01T00:20:23.000","N","1","49","189","1","0.86","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:37:31.000","2018-01-01T00:43:39.000","N","1","97","66","1","1.19","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:28:54.000","2018-01-01T00:53:56.000","N","1","112","61","1","4.53","18.5","0.5","0.5","5.94","0",,"0.3","25.74","1","1"
"2","2018-01-01T00:22:48.000","2018-01-01T00:29:35.000","N","1","181","106","1","1.46","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:35:28.000","2018-01-01T00:45:09.000","N","1","181","227","1","2.16","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:59:44.000","2018-01-01T01:17:22.000","N","1","181","37","1","3.52","15","0.5","0.5","3.26","0",,"0.3","19.56","1","1"
"2","2018-01-01T00:40:11.000","2018-01-01T00:46:52.000","N","1","66","45","2","1.75","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:20:40.000","2018-01-01T00:29:32.000","N","1","80","112","3","1.88","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2018-01-01T00:45:55.000","2018-01-01T00:54:22.000","N","1","112","80","2","1.34","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:53:58.000","2018-01-01T00:57:58.000","N","1","260","83","1","0.58","4.5","0.5","0.5","1","0",,"0.3","6.8","1","1"
"2","2018-01-01T00:17:13.000","2018-01-01T00:22:26.000","N","1","75","74","1","1.63","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:26:37.000","2018-01-01T00:43:42.000","N","1","167","182","4","4.43","16","0.5","0.5","0","0",,"0.3","17.3","1","1"
"2","2018-01-01T00:41:42.000","2018-01-01T00:45:57.000","N","1","244","244","1","0.55","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:53:54.000","2018-01-01T01:09:32.000","N","1","244","243","1","1.72","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:19:52.000","2018-01-01T00:34:36.000","N","1","66","225","1","3.36","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2018-01-01T00:52:54.000","2018-01-01T00:56:43.000","N","1","179","179","1","0.60","4.5","0.5","0.5","1.45","0",,"0.3","7.25","1","1"
"2","2018-01-01T00:08:34.000","2018-01-01T00:13:51.000","N","1","197","134","1","1.40","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2018-01-01T00:36:10.000","2018-01-01T00:42:13.000","N","1","134","134","1","0.99","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:49:07.000","2018-01-01T01:06:10.000","N","1","134","82","1","3.55","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"2","2018-01-01T00:51:52.000","2018-01-01T01:03:30.000","N","1","7","179","2","1.63","9.5","0.5","0.5","0","0",,"0.3","10.8","1","1"
"2","2018-01-01T00:11:52.000","2018-01-01T00:28:24.000","N","1","7","82","5","2.99","13.5","0.5","0.5","0","0",,"0.3","14.8","2","1"
"2","2018-01-01T00:45:35.000","2018-01-01T00:48:44.000","N","1","260","226","5","0.56","4.5","0.5","0.5","0","0",,"0.3","5.8","1","1"
"2","2018-01-01T00:43:24.000","2018-01-01T00:50:06.000","N","1","55","29","1","1.91","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:30:14.000","2018-01-01T00:33:04.000","N","1","95","134","1","1.08","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1"
"2","2018-01-01T00:47:34.000","2018-01-01T00:56:34.000","N","1","196","82","1","1.47","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2018-01-01T00:08:30.000","2018-01-01T00:28:34.000","N","1","255","179","1","7.53","23.5","0.5","0.5","4.96","0",,"0.3","29.76","1","1"
"2","2018-01-01T00:32:40.000","2018-01-01T00:36:34.000","N","1","179","179","1","0.66","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:40:36.000","2018-01-01T00:53:26.000","N","1","7","140","1","3.69","13","0.5","0.5","1","0",,"0.3","15.3","1","1"
"2","2018-01-01T00:09:59.000","2018-01-01T00:17:10.000","N","1","42","166","1","1.64","7.5","0.5","0.5","3","0",,"0.3","11.8","1","1"
"2","2018-01-01T00:24:37.000","2018-01-01T00:27:57.000","N","1","116","244","1","0.74","5","0.5","0.5","0","0",,"0.3","6.3","1","1"
"2","2018-01-01T00:31:46.000","2018-01-01T00:45:07.000","N","1","116","41","1","2.16","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:50:25.000","2018-01-01T01:00:56.000","N","1","41","238","1","1.79","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:04:07.000","2018-01-01T00:13:23.000","N","1","95","197","1","2.03","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:23:12.000","2018-01-01T00:37:07.000","N","1","197","160","1","3.56","13.5","0.5","0.5","0","0",,"0.3","14.8","2","1"
"1","2018-01-01T00:16:29.000","2018-01-01T00:22:23.000","N","1","223","223","1","1.10","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"1","2018-01-01T00:27:26.000","2018-01-01T00:32:59.000","N","1","223","7","2","1.10","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"1","2018-01-01T00:35:59.000","2018-01-01T00:39:34.000","N","1","7","7","2","0.60","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:54:01.000","2018-01-01T01:31:20.000","N","1","260","262","1","7.10","28","0.5","0.5","5.86","0",,"0.3","37.11","1","1"
"2","2018-01-01T00:13:52.000","2018-01-01T00:18:10.000","N","1","49","189","1","0.66","5","0.5","0.5","0","0",,"0.3","6.3","1","1"
"2","2018-01-01T00:26:56.000","2018-01-01T00:35:42.000","N","1","181","97","1","1.33","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:08:10.000","2018-01-01T00:19:37.000","N","1","190","65","1","1.68","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:37:16.000","2018-01-01T00:46:39.000","N","1","189","65","1","1.53","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"2","2018-01-01T00:51:27.000","2018-01-01T01:23:27.000","N","1","65","180","1","16.00","45","0.5","0.5","0","0",,"0.3","46.3","2","1"
"2","2018-01-01T00:13:37.000","2018-01-01T00:20:33.000","N","1","181","89","1","1.76","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:35:21.000","2018-01-01T00:43:27.000","N","1","181","49","1","1.48","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1"
"2","2018-01-01T00:52:55.000","2018-01-01T01:13:49.000","N","1","189","4","1","5.68","20.5","0.5","0.5","5.45","0",,"0.3","27.25","1","1"
"2","2018-01-01T00:34:13.000","2018-01-01T00:44:15.000","N","1","116","41","1","1.99","9.5","0.5","0.5","2.16","0",,"0.3","14.91","1","1"
