"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2009-05-16T10:09:00.000","2009-05-16T10:19:07.000","1","1.8999999999999999","-73.951682000000005","40.769576999999998",,"1","-73.974170999999998","40.759884","Cash","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.951682 40.769577)","POINT (-73.974171 40.759884)"
"CMT","2009-02-03T22:37:52.000","2009-02-03T22:41:03.000","1","0.5","-73.981373000000005","40.714444999999998",,,"-73.988298999999998","40.718007","Cash","4.5999999999999996","0",,"0","0","4.5999999999999996","POINT (-73.981373 40.714445)","POINT (-73.988299 40.718007)"
"CMT","2009-07-08T14:41:50.000","2009-07-08T14:45:20.000","2","0.80000000000000004","-73.964673000000005","40.792789999999997",,"0","-73.956180000000003","40.788187999999998","Cash","4.5","0",,"0","0","4.5","POINT (-73.964673 40.79279)","POINT (-73.95618 40.788188)"
"VTS","2009-11-25T23:29:00.000","2009-11-25T23:37:00.000","1","1.9399999999999999","-73.974509999999995","40.783462",,,"-73.996082999999999","40.766648000000004","CASH","7.7000000000000002","0.5","0.5","0","0","8.6999999999999993","POINT (-73.97451 40.783462)","POINT (-73.996083 40.766648)"
"VTS","2009-03-05T17:50:00.000","2009-03-05T17:54:00.000","4","0.84999999999999998","-73.963418000000004","40.774282999999997",,,"-73.969166999999999","40.76399","Credit","4.5","1",,"1.5","0","7","POINT (-73.963418 40.774283)","POINT (-73.969167 40.76399)"
"VTS","2009-11-11T17:59:00.000","2009-11-11T18:08:00.000","1","0.54000000000000004","-73.978198000000006","40.763796999999997",,,"-73.970991999999995","40.764896999999998","Credit","6.0999999999999996","0","0.5","2","0","8.5999999999999996","POINT (-73.978198 40.763797)","POINT (-73.970992 40.764897)"
"CMT","2009-09-12T21:37:48.000","2009-09-12T21:50:37.000","1","2.2000000000000002","-73.985080999999994","40.718986999999998",,"0","-73.976035999999993","40.744965999999998","Credit","8.9000000000000004","0",,"1.8799999999999999","0","10.779999999999999","POINT (-73.985081 40.718987)","POINT (-73.976036 40.744966)"
"VTS","2009-01-06T13:00:00.000","2009-01-06T13:06:00.000","1","0.92000000000000004","-73.969252999999995","40.797808000000003",,,"-73.978092000000004","40.786267000000002","CASH","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.969253 40.797808)","POINT (-73.978092 40.786267)"
"CMT","2009-10-02T22:57:46.000","2009-10-02T23:07:00.000","2","1.3","-73.986202000000006","40.726498999999997",,"0","-74.004869999999997","40.733314","Cash","6.5","0",,"0","0","6.5","POINT (-73.986202 40.726499)","POINT (-74.00487 40.733314)"
"VTS","2009-02-03T06:50:00.000","2009-02-03T06:55:00.000","1","1.21","-73.990887999999998","40.734127999999998",,,"-74.004462000000004","40.728527","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.990888 40.734128)","POINT (-74.004462 40.728527)"
"CMT","2009-06-06T18:59:27.000","2009-06-06T19:10:28.000","1","1.3999999999999999","-73.976254999999995","40.751393999999998",,"0","-73.990547000000007","40.744456","Cash","7.2999999999999998","0",,"0","0","7.2999999999999998","POINT (-73.976255 40.751394)","POINT (-73.990547 40.744456)"
"CMT","2009-10-01T19:22:54.000","2009-10-01T19:34:31.000","1","4.7999999999999998","-73.976333999999994","40.745175000000003",,"0","-74.009647000000001","40.706116999999999","Credit","13.300000000000001","0",,"1.7","0","15","POINT (-73.976334 40.745175)","POINT (-74.009647 40.706117)"
"VTS","2009-07-31T10:21:00.000","2009-07-31T10:41:00.000","2","2.4199999999999999","-73.966075000000004","40.759101999999999",,,"-73.991699999999994","40.738950000000003","Credit","11.699999999999999","0",,"2","0","13.699999999999999","POINT (-73.966075 40.759102)","POINT (-73.9917 40.73895)"
"VTS","2009-06-04T09:29:00.000","2009-06-04T09:50:00.000","1","3.1299999999999999","-73.984566999999998","40.743012999999998",,,"-73.955703","40.782510000000002","CASH","13.300000000000001","0",,"0","0","13.300000000000001","POINT (-73.984567 40.743013)","POINT (-73.955703 40.78251)"
"CMT","2009-10-22T23:48:08.000","2009-10-22T23:58:16.000","1","2.7000000000000002","-73.988258999999999","40.759881999999998",,"0","-73.956755000000001","40.780583999999998","Cash","8.9000000000000004","0.5","0","0","0","9.4000000000000004","POINT (-73.988259 40.759882)","POINT (-73.956755 40.780584)"
"VTS","2009-05-10T16:38:00.000","2009-05-10T17:32:00.000","5","11.26","-73.983303000000006","40.761049999999997",,,"-73.872686999999999","40.774329999999999","CASH","28.5","0",,"0","0","28.5","POINT (-73.983303 40.76105)","POINT (-73.872687 40.77433)"
"VTS","2009-11-06T23:44:00.000","2009-11-06T23:51:00.000","3","1.01","-73.994497999999993","40.746094999999997",,,"-73.995113000000003","40.754845000000003","CASH","5.7000000000000002","0.5","0.5","0","0","6.7000000000000002","POINT (-73.994498 40.746095)","POINT (-73.995113 40.754845)"
"VTS","2009-02-07T14:30:00.000","2009-02-07T14:35:00.000","1","0.79000000000000004","-73.995688000000001","40.744008000000001",,,"-74.004836999999995","40.735992000000003","Credit","4.5","0",,"2","0","6.5","POINT (-73.995688 40.744008)","POINT (-74.004837 40.735992)"
"VTS","2009-03-13T18:07:00.000","2009-03-13T18:30:00.000","3","4.6699999999999999","-73.991375000000005","40.739063000000002",,,"-73.971592999999999","40.787239999999997","CASH","15.300000000000001","1",,"0","0","16.300000000000001","POINT (-73.991375 40.739063)","POINT (-73.971593 40.78724)"
"VTS","2009-04-16T02:37:00.000","2009-04-16T02:39:00.000","1","0.55000000000000004","-73.999917999999994","40.753618000000003",,,"-73.991393000000002","40.751333000000002","CASH","3.7000000000000002","0.5",,"0","0","4.2000000000000002","POINT (-73.999918 40.753618)","POINT (-73.991393 40.751333)"
"VTS","2009-02-13T23:45:00.000","2009-02-13T23:58:00.000","1","1.8100000000000001","-73.990758","40.751063000000002",,,"-73.984909999999999","40.732492999999998","CASH","8.5","0.5",,"0","0","9","POINT (-73.990758 40.751063)","POINT (-73.98491 40.732493)"
"VTS","2009-01-16T15:20:00.000","2009-01-16T15:34:00.000","1","2.1699999999999999","-73.987735000000001","40.732605",,,"-74.009659999999997","40.719422999999999","CASH","9.3000000000000007","0",,"0","0","9.3000000000000007","POINT (-73.987735 40.732605)","POINT (-74.00966 40.719423)"
"VTS","2009-06-04T14:41:00.000","2009-06-04T14:45:00.000","1","0.52000000000000002","-73.996257","40.763368",,,"-73.987745000000004","40.759667","CASH","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-73.996257 40.763368)","POINT (-73.987745 40.759667)"
"VTS","2009-09-26T02:26:00.000","2009-09-26T02:30:00.000","1","0.80000000000000004","-73.991496999999995","40.744815000000003",,,"-73.998598000000001","40.751902000000001","CASH","4.5","0.5",,"0","0","5","POINT (-73.991497 40.744815)","POINT (-73.998598 40.751902)"
"DDS","2009-10-31T03:27:11.000","2009-10-31T03:31:59.000","1","0.59999999999999998","-74.003024999999994","40.723309999999998",,,"-74.009894000000003","40.719327999999997","CASH","4.0999999999999996","0.5",,"0","0","4.5999999999999996","POINT (-74.003025 40.72331)","POINT (-74.009894 40.719328)"
"VTS","2009-10-18T21:21:00.000","2009-10-18T21:25:00.000","2","1.3700000000000001","-73.968942999999996","40.791153000000001",,,"-73.982132000000007","40.776432","CASH","5.2999999999999998","0.5",,"0","0","5.7999999999999998","POINT (-73.968943 40.791153)","POINT (-73.98213200000001 40.776432)"
"VTS","2009-04-04T03:58:00.000","2009-04-04T04:06:00.000","5","1.21","-73.989937999999995","40.729399999999998",,,"-73.980999999999995","40.721074999999999","Credit","6.0999999999999996","0.5",,"2","0","8.5999999999999996","POINT (-73.989938 40.7294)","POINT (-73.981 40.721075)"
"CMT","2009-05-02T12:04:07.000","2009-05-02T12:15:07.000","1","4.5","-73.958759000000001","40.762382000000002",,"0","-73.990322000000006","40.718130000000002","Cash","12.5","0",,"0","0","12.5","POINT (-73.958759 40.762382)","POINT (-73.990322 40.71813)"
"VTS","2009-11-12T16:22:00.000","2009-11-12T16:27:00.000","1","0.93000000000000005","-73.982015000000004","40.772323",,,"-73.978646999999995","40.784171999999998","Credit","4.9000000000000004","1","0.5","2","0","8.4000000000000004","POINT (-73.982015 40.772323)","POINT (-73.978647 40.784172)"
"CMT","2009-11-17T11:06:57.000","2009-11-17T11:13:40.000","1","0.5","-73.977262999999994","40.747014999999998",,"0","-73.971957000000003","40.755479000000001","Cash","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.977263 40.747015)","POINT (-73.971957 40.755479)"
"CMT","2009-09-03T22:36:10.000","2009-09-03T22:52:51.000","1","3.5","-73.998506000000006","40.735545000000002",,"0","-73.993318000000002","40.702570000000001","Credit","12.1","0",,"2.52","0","14.619999999999999","POINT (-73.998506 40.735545)","POINT (-73.993318 40.70257)"
"DDS","2009-12-23T07:23:02.000","2009-12-23T08:01:18.000","1","8.4000000000000004","-73.997245000000007","40.684223000000003",,,"-73.967207000000002","40.760477999999999","CREDIT","24.899999999999999","0",,"5.0499999999999998","0","30.449999999999999","POINT (-73.997245 40.684223)","POINT (-73.967207 40.760478)"
"VTS","2009-08-23T14:23:00.000","2009-08-23T14:30:00.000","1","1.47","-73.968402999999995","40.770612",,,"-73.976910000000004","40.779912000000003","CASH","6.5","0",,"0","0","6.5","POINT (-73.968403 40.770612)","POINT (-73.97691 40.779912)"
"CMT","2009-01-13T14:23:01.000","2009-01-13T14:35:07.000","1","2","-73.956064999999995","40.779767999999997",,,"-73.969290000000001","40.797840999999998","Cash","8.5","0",,"0","0","8.5","POINT (-73.956065 40.779768)","POINT (-73.96929 40.797841)"
"VTS","2009-12-16T23:42:00.000","2009-12-16T23:46:00.000","1","0.78000000000000003","-73.988725000000002","40.719451999999997",,,"-73.979292000000001","40.713687","Credit","4.9000000000000004","0.5","0.5","1","0","6.9000000000000004","POINT (-73.988725 40.719452)","POINT (-73.979292 40.713687)"
"CMT","2009-05-08T08:59:34.000","2009-05-08T09:20:47.000","1","4.2000000000000002","-74.006654999999995","40.744022000000001",,"0","-73.972701000000001","40.794975999999998","Cash","15.300000000000001","0",,"0","0","15.300000000000001","POINT (-74.006655 40.744022)","POINT (-73.972701 40.794976)"
"VTS","2009-07-14T23:29:00.000","2009-07-14T23:58:00.000","1","8.3300000000000001","-74.003522000000004","40.708092000000001",,,"-73.899986999999996","40.701189999999997","CASH","22.5","0.5",,"0","0","23","POINT (-74.003522 40.708092)","POINT (-73.899987 40.70119)"
"CMT","2009-07-29T12:35:45.000","2009-07-29T12:52:07.000","1","2.8999999999999999","-73.981838999999994","40.76896",,"0","-73.946143000000006","40.773148999999997","Cash","11.300000000000001","0",,"0","0","11.300000000000001","POINT (-73.981839 40.76896)","POINT (-73.946143 40.773149)"
"CMT","2009-01-23T20:10:49.000","2009-01-23T20:24:40.000","1","2.7000000000000002","-73.983658000000005","40.761752999999999",,,"-73.979592999999994","40.733123999999997","Cash","10.199999999999999","0",,"0","0","10.199999999999999","POINT (-73.983658 40.761753)","POINT (-73.979593 40.733124)"
"VTS","2009-03-03T22:14:00.000","2009-03-03T22:17:00.000","2","0.62","-73.975137000000004","40.751353000000002",,,"-73.969565000000003","40.754193000000001","CASH","3.7000000000000002","0.5",,"0","0","4.2000000000000002","POINT (-73.975137 40.751353)","POINT (-73.969565 40.754193)"
"VTS","2009-10-25T07:29:00.000","2009-10-25T07:47:00.000","1","10.199999999999999","-74.000136999999995","40.742918000000003",,,"-73.872749999999996","40.774247000000003","CASH","24.100000000000001","0",,"0","4.5700000000000003","28.670000000000002","POINT (-74.000137 40.742918)","POINT (-73.87275 40.774247)"
"CMT","2009-03-30T13:19:23.000","2009-03-30T13:51:34.000","1","4.2999999999999998","-74.000089000000003","40.733094999999999",,"0","-73.964112","40.765472000000003","Cash","17.699999999999999","0",,"0","0","17.699999999999999","POINT (-74.000089 40.733095)","POINT (-73.964112 40.765472)"
"VTS","2009-06-30T15:22:00.000","2009-06-30T15:34:00.000","1","1.6100000000000001","-73.983013","40.763672999999997",,,"-73.970484999999996","40.764659999999999","CASH","8.0999999999999996","0",,"0","0","8.0999999999999996","POINT (-73.983013 40.763673)","POINT (-73.970485 40.76466)"
"CMT","2009-03-21T22:20:34.000","2009-03-21T22:29:10.000","1","1.3999999999999999","-73.991129000000001","40.760263999999999",,"0","-73.978690999999998","40.760199999999998","Cash","7","0",,"0","0","7","POINT (-73.991129 40.760264)","POINT (-73.978691 40.7602)"
"VTS","2009-11-19T09:07:00.000","2009-11-19T09:41:00.000","1","12.5","-73.863932000000005","40.769554999999997",,,"-73.974069999999998","40.759372999999997","Credit","32.100000000000001","0","0.5","6","5.5","44.100000000000001","POINT (-73.863932 40.769555)","POINT (-73.97407 40.759373)"
"VTS","2009-09-04T09:49:00.000","2009-09-04T10:00:00.000","1","0.71999999999999997","-74.022750000000002","40.771360000000001",,,"-74.027213000000003","40.766022999999997","CASH","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-74.02275 40.77136)","POINT (-74.027213 40.766023)"
"VTS","2009-09-20T11:39:00.000","2009-09-20T11:47:00.000","1","1.47","-73.958010000000002","40.778998000000001",,,"-73.958010000000002","40.778998000000001","CASH","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.95801 40.778998)","POINT (-73.95801 40.778998)"
"VTS","2009-08-27T19:56:00.000","2009-08-27T20:05:00.000","1","1.1499999999999999","-73.982133000000005","40.756025000000001",,,"-73.984925000000004","40.763578000000003","CASH","6.5","1",,"0","0","7.5","POINT (-73.982133 40.756025)","POINT (-73.984925 40.763578)"
"VTS","2009-05-16T23:56:00.000","2009-05-17T00:03:00.000","1","1.27","-74.002089999999995","40.726502000000004",,,"-74.010122999999993","40.7149","CASH","5.7000000000000002","0.5",,"0","0","6.2000000000000002","POINT (-74.00209 40.726502)","POINT (-74.010123 40.7149)"
"CMT","2009-06-22T10:13:20.000","2009-06-22T10:30:35.000","1","1.7","-73.977453999999994","40.774486000000003",,"0","-73.959322","40.760077000000003","Cash","9.6999999999999993","0",,"0","0","9.6999999999999993","POINT (-73.977454 40.774486)","POINT (-73.959322 40.760077)"
"VTS","2009-12-23T18:17:00.000","2009-12-23T18:38:00.000","2","3.0299999999999998","-73.953720000000004","40.766677999999999",,,"-73.986067000000006","40.746564999999997","CASH","13.699999999999999","1","0.5","0","0","15.199999999999999","POINT (-73.95372 40.766678)","POINT (-73.986067 40.746565)"
"VTS","2009-03-07T12:58:00.000","2009-03-07T13:08:00.000","1","1.6599999999999999","-73.980608000000004","40.733987999999997",,,"-73.992317999999997","40.749366999999999","Credit","7.2999999999999998","0",,"2","0","9.3000000000000007","POINT (-73.980608 40.733988)","POINT (-73.992318 40.749367)"
"CMT","2009-05-12T22:52:56.000","2009-05-12T22:55:09.000","1","1","-73.978226000000006","40.756743999999998",,"0","-73.987685999999997","40.744295000000001","Cash","4.5","0",,"0","0","4.5","POINT (-73.978226 40.756744)","POINT (-73.987686 40.744295)"
"CMT","2009-04-12T18:45:01.000","2009-04-12T18:50:52.000","1","1.3","-73.973608999999996","40.760587999999998",,"0","-73.956711999999996","40.766916999999999","Credit","5.7000000000000002","0",,"1.3","0","7","POINT (-73.973609 40.760588)","POINT (-73.956712 40.766917)"
"CMT","2009-11-21T17:46:51.000","2009-11-21T18:04:34.000","2","1.8999999999999999","-73.992636000000005","40.753616000000001",,"0","-73.977530000000002","40.776767999999997","Cash","10.9","0","0.5","0","0","11.4","POINT (-73.992636 40.753616)","POINT (-73.97753 40.776768)"
"CMT","2009-09-08T09:27:00.000","2009-09-08T09:33:09.000","1","0.90000000000000002","-73.990201999999996","40.756382000000002",,"0","-73.975756000000004","40.750785999999998","Credit","5.2999999999999998","0",,"1","0","6.2999999999999998","POINT (-73.990202 40.756382)","POINT (-73.975756 40.750786)"
"VTS","2009-01-27T08:48:00.000","2009-01-27T08:59:00.000","1","1.77","-73.956936999999996","40.783537000000003",,,"-73.969385000000003","40.763829999999999","CASH","8.0999999999999996","0",,"0","0","8.0999999999999996","POINT (-73.956937 40.783537)","POINT (-73.969385 40.76383)"
"VTS","2009-07-30T21:07:00.000","2009-07-30T21:24:00.000","3","2.3399999999999999","-73.978560000000002","40.748452",,,"-74.007677999999999","40.740907","CASH","10.5","0.5",,"0","0","11","POINT (-73.97856 40.748452)","POINT (-74.007678 40.740907)"
"CMT","2009-06-27T15:49:24.000","2009-06-27T16:04:46.000","1","2.2000000000000002","-73.994570999999993","40.750991999999997",,"0","-73.966271000000006","40.760384000000002","Credit","10.1","0",,"1","0","11.1","POINT (-73.994571 40.750992)","POINT (-73.966271 40.760384)"
"CMT","2009-11-16T13:49:36.000","2009-11-16T14:02:35.000","2","2.1000000000000001","-73.956866000000005","40.784067999999998",,"0","-73.978995999999995","40.765411","Cash","8.9000000000000004","0","0.5","0","0","9.4000000000000004","POINT (-73.956866 40.784068)","POINT (-73.978996 40.765411)"
"CMT","2009-08-05T06:02:20.000","2009-08-05T06:07:59.000","1","2","-73.984367000000006","40.755111999999997",,"0","-74.005908000000005","40.734456000000002","Credit","6.9000000000000004","0",,"1","0","7.9000000000000004","POINT (-73.984367 40.755112)","POINT (-74.005908 40.734456)"
"VTS","2009-04-11T15:58:00.000","2009-04-11T16:06:00.000","1","0.97999999999999998","-73.977239999999995","40.758662000000001",,,"-73.987003000000001","40.750950000000003","CASH","6.5","0",,"0","0","6.5","POINT (-73.97724 40.758662)","POINT (-73.987003 40.75095)"
"VTS","2009-02-08T02:53:00.000","2009-02-08T03:00:00.000","5","2.6699999999999999","-73.999948000000003","40.732905000000002",,,"-73.988298","40.764152000000003","CASH","7.7000000000000002","0.5",,"0","0","8.1999999999999993","POINT (-73.999948 40.732905)","POINT (-73.988298 40.764152)"
"VTS","2009-08-07T11:06:00.000","2009-08-07T11:12:00.000","1","0.55000000000000004","-73.978819999999999","40.777296999999997",,,"-73.982150000000004","40.770696999999998","Credit","4.9000000000000004","0",,"1","0","5.9000000000000004","POINT (-73.97882 40.777297)","POINT (-73.98215 40.770697)"
