"record_type","borough","block","lot","easement","account_type","id_account","date_account_period_begins","date_account_period_ends","tax_class","building_class","status","transaction_records_counter","id_internal","date_grace_period_end","amount_liability","amount_collections","amount_initial_total","amount_discount_early_pay","amount_balance","date_update","date_due_period","date_penalty_and_interest"
"1","1","00004","1004",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041004360","2018-01-02","00000027331.88","00000027331.88","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1004",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041004360","2018-07-02","00000030678.24","00000030678.24","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1004",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041004360","2019-01-02","00000031022.76","00000000000.00","00000000000.00","00000000000.00","00000031022.76","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1005",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041005360","2016-07-01","00000002262.28","00000002262.28","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1005",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041005360","2017-01-03","00000002262.28","00000002262.28","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1005",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041005360","2017-07-03","00000002303.54","00000002308.09","00000000004.55","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1005",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041005360","2018-01-02","00000002303.54","00000002303.54","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1005",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041005360","2018-07-02","00000003014.24","00000003014.24","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1005",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041005360","2019-01-02","00000003014.24","00000000000.00","00000000000.00","00000000000.00","00000003014.24","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1005",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041005360","2016-07-01","00000075958.62","00000075958.62","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1005",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041005360","2017-01-03","00000074913.96","00000074913.96","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1005",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041005360","2017-07-03","00000077710.70","00000077864.10","00000000153.40","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1005",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041005360","2018-01-02","00000076828.80","00000076828.80","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1005",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041005360","2018-07-02","00000080548.70","00000080548.70","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1005",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041005360","2019-01-02","00000080548.70","00000000000.00","00000000000.00","00000000000.00","00000080548.70","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1006",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041006360","2016-07-01","00000002097.28","00000002097.28","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1006",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041006360","2017-01-03","00000002097.28","00000002097.28","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1006",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041006360","2017-07-03","00000002135.54","00000002139.76","00000000004.22","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1006",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041006360","2018-01-02","00000002135.54","00000002135.54","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1006",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041006360","2018-07-02","00000002794.40","00000002794.40","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1006",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041006360","2019-01-02","00000002794.40","00000000000.00","00000000000.00","00000000000.00","00000002794.40","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1006",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000041006360","2016-07-01","00000072183.36","00000072183.36","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00004","1006",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000041006360","2017-01-03","00000071072.44","00000071072.44","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00004","1006",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000041006360","2017-07-03","00000073470.16","00000073615.19","00000000145.03","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00004","1006",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000041006360","2018-01-02","00000072636.38","00000072636.38","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00004","1006",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000041006360","2018-07-02","00000076153.16","00000076153.16","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-02"
"1","1","00004","1006",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000041006360","2019-01-02","00000076153.16","00000000000.00","00000000000.00","00000000000.00","00000076153.16","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1007",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041007360","2016-07-01","00000007494.46","00000007494.46","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1007",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041007360","2017-01-03","00000007494.46","00000007494.46","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1007",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041007360","2017-07-03","00000007631.10","00000007631.10","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1007",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041007360","2018-01-02","00000007631.10","00000007631.10","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1007",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041007360","2018-07-02","00000009985.50","00000009985.50","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1007",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041007360","2019-01-02","00000009985.50","00000000000.00","00000000000.00","00000000000.00","00000009985.50","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1007",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041007360","2016-07-01","00000192705.22","00000192705.22","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1007",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041007360","2017-01-03","00000188786.40","00000188786.40","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1007",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041007360","2017-07-03","00000197244.12","00000197244.12","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1007",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041007360","2018-01-02","00000194302.94","00000194302.94","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1007",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041007360","2018-07-02","00000223892.55","00000223892.55","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1007",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041007360","2019-01-02","00000227329.32","00000000000.00","00000000000.00","00000000000.00","00000227329.32","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1008",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041008360","2016-07-01","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1008",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041008360","2017-01-03","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1008",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041008360","2017-07-03","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1008",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041008360","2018-01-02","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1008",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041008360","2018-07-02","00000009787.84","00000009787.84","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1008",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041008360","2019-01-02","00000009787.84","00000000000.00","00000000000.00","00000000000.00","00000009787.84","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1008",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041008360","2016-07-01","00000187571.48","00000187571.48","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1008",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041008360","2017-01-03","00000183757.04","00000183757.04","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1008",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041008360","2017-07-03","00000191989.40","00000191989.40","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1008",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041008360","2018-01-02","00000189126.56","00000189126.56","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1008",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041008360","2018-07-02","00000217928.28","00000217928.28","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1008",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041008360","2019-01-02","00000221273.54","00000000000.00","00000000000.00","00000000000.00","00000221273.54","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1009",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041009360","2016-07-01","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1009",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041009360","2017-01-03","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1009",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041009360","2017-07-03","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1009",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041009360","2018-01-02","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1009",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041009360","2018-07-02","00000009787.84","00000009787.84","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1009",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000041009360","2019-01-02","00000009787.84","00000000000.00","00000000000.00","00000000000.00","00000009787.84","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1009",,"270",,"2016-07-01","2016-12-31","4","RB","0","005","1000041009360","2016-07-01","00000187571.48","00000187571.48","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1009",,"270",,"2017-01-01","2017-06-30","4","RB","0","008","1000041009360","2017-01-03","00000183757.04","00000183757.04","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1009",,"270",,"2017-07-01","2017-12-31","4","RB","0","005","1000041009360","2017-07-03","00000191989.40","00000191989.40","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1009",,"270",,"2018-01-01","2018-06-30","4","RB","0","008","1000041009360","2018-01-02","00000189126.56","00000189126.56","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1009",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000041009360","2018-07-02","00000217928.28","00000217928.28","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
"1","1","00004","1009",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000041009360","2019-01-02","00000221273.54","00000000000.00","00000000000.00","00000000000.00","00000221273.54","2018-11-16","2019-01-01","2019-01-01"
"1","1","00004","1010",,"011",,"2014-12-17","0001-01-01","4","RB","0","001","1000041010360","2016-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2014-12-18","2016-07-01","2016-06-20"
"1","1","00004","1010",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000041010360","2016-07-01","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-06-20"
"1","1","00004","1010",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000041010360","2017-01-03","00000007346.10","00000007346.10","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2016-12-17"
"1","1","00004","1010",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000041010360","2017-07-03","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-06-19"
"1","1","00004","1010",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000041010360","2018-01-02","00000007480.04","00000007480.04","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2017-12-19"
"1","1","00004","1010",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000041010360","2018-07-02","00000009787.84","00000009787.84","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-06-19"
