"license_number","name","type","current_status","dmv_license_plate_number","vehicle_vin_number","vehicle_type","model_year","medallion_type","agent_number","agent_name","agent_telephone_number","agent_website_address","agent_address","last_updated_date","last_updated_time"
"6B64","KIM,DONG HOON","05/31/2024","CUR","Y201542C","NM0GS9E28L1478511","WAV","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2A25","JARASSI SARPANCH CORP.","05/31/2025","CUR","Y203172C","JTMRJREV9JD216999","HYB","2018","OWNER MUST DRIVE","999",,,,,"2023-08-27T00:00:00.000","13:20"
"4C29","CHERENFANT,SERGE","05/31/2025","CUR","4C29B","4T3MWRFV6MU017412","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8Y72","SOFUGLU CAB LLC","05/31/2024","CUR","Y102911C","2T3RWRFV9LW047055","HYB","2020","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1H32","DIRE WOLF CAB CORP","05/31/2024","CUR","Y203854C","5YJ3E1EA8MF942763","BEV","2021","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7F56","DK SALL PALAHI LLC","05/31/2024","CUR","Y200681C","3N8CM0JT0HK710356","WAV","2017","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1N45","CATON TRANS INC","05/31/2025","CUR","Y204839C","3N8CM0JT5EK690312",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"2H16","MILL BASIN FAMILY PARTNERS I LLC","05/31/2025","CUR","Y203319C","5TDZZ3DC3KS988989","WAV","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2K96","TRIBUTE CAB CORP.","05/31/2024","CUR","Y203966C","5TDKRKECXNS109437","WAV","2022","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"9E73","ABID,ABDUL,H","05/31/2023","CUR","9E73B","JTMRJREV7JD249421","HYB","2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5F34","MRAD LLC","05/31/2024","CUR","Y102441C","JTDZN3EU6E3341012","HYB","2014","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2P22","GRAVAS TAXI 4 LLC","05/31/2024","CUR","Y103336C","2T3LWRFV4LW062715","HYB","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2D97","MONWAR & RANA TAXI LLC","05/31/2024","CUR","Y101209C","JTMRJREV0JD258378","HYB","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7P53","GHOTRA BROTHERS TAXI LLC","05/31/2024","CUR","Y202610C","NM0GS9E25M1494991","WAV","2021","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1V23","YOHA TRANSIT, LLC","05/31/2024","CUR","Y206061C","4T1C31AK2PU612466","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4F38","KUMAR,NARESH","05/31/2024","CUR","Y206315C","2T3LWRFV8LW061907","HYB","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7B79","SYLVAIN,JEAN,SYLVERA","05/31/2024","CUR","Y204222C","JTMRWRFV8ND151889","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1W68","AJL CAB CORP.","05/31/2023","CUR","1W68C","5TDKRKECXNS110300","WAV","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1F76","CENTER BLVD P LLC","05/31/2024","CUR","Y202816C","1FMCU9BZ0MUB10977","HYB","2021","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8V76","8V75 & 8V76 ACQUISITION, LLC","05/31/2024","CUR","Y202772C","NM0GS9E24M1495582","WAV","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2H85","MAAJA AND DOABA TAXI INC","05/31/2024","CUR","Y205103C","JTMLWRFV6ND163111","HYB","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3J22","3J19 & 3J22 ACQUISITION, LLC","05/31/2025","CUR","Y202289C","4T3LWRFVXMU031552","HYB","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"4Y42","AVIVS CAB CORP","05/31/2024","CUR","4Y42H","5TDZK3DC9GS763844","WAV","2016","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"8G45","TRANSECO INC.","05/31/2025","CUR","Y205930C","4T3LWRFV1PU100455","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6J53","TBILISI CAB CORP","05/31/2025","CUR","Y201425C","3N8CM0JT2FK713546","WAV","2015","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6N37","AGIOU PAVLOU LLC","05/31/2025","CUR","Y203642C","1FMCU9BZ7NUA65652","HYB","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2N92","E & R TAXI INC.","05/31/2025","CUR","Y201492C","3N8CM0JT7KK693885","WAV","2019","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5C11","DENNIS TASIA TAXI LLC","05/31/2025","CUR","Y205606C","JTMRJREV0JD165764","HYB","2018","OWNER MUST DRIVE","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"4D62","PISTAMATA LLC","05/31/2024","CUR","Y205778C","2T3LWRFV7LW047609","HYB","2020","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4J79","SMOG HACKING CORP.","05/31/2025","CUR","Y206135C","4T3LWRFV1PU090722","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9M42","SHIULI JARGESH & ZIGAR LLC","05/31/2024","CUR","Y205032C","5TDKRKEC0NS132113","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2D24","TOUSSAINT, JOUBERT","05/31/2024","CUR","2D24A","2T3LWRFV6KW005530","HYB","2019","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1T28","INAAYA CAB LLC","05/31/2024","CUR","Y100705C","5TDZZ3DC5JS914066","WAV","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1C94","SKIZO LLC","05/31/2025","CUR","Y101804C","JTMRJREV0JD259479","HYB","2018","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7M26","SCRATCH SERVICE CORP","05/31/2024","CUR","7M26K","JTDZN3EU4FJ023824","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5L95","PLUTUS TAXI INC","05/31/2025","CUR","Y202698C","1FMCU9BZ3MUB10858","HYB","2021","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5A11","KAUR, SURINDER","05/31/2023","CUR","5A11H","4T3D6RFV4MU052062","HYB","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2V43","REIGER TAXI 8 LLC","05/31/2024","CUR","Y200288C","2T3LWRFV6LW077832","HYB","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5J57","LIDIA MERCEDES CAB CORP.","05/31/2025","CUR","Y205536C","NM0GS9E26L1478636","WAV","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5D45","MADU,CYPRIAN,C","05/31/2024","CUR","Y201834C","2T3LWRFV1LW071596","HYB","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1R36","BANTA TAXI 16 LLC","05/31/2025","CUR","Y202346C","NM0GS9E2XL1479076","WAV","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6M17","E&O TAXI LLC","05/31/2024","CUR","Y203951C","5TDKRKEC2NS108900","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2Y64","PAN TAXI CORP","05/31/2024","CUR","Y204584C","5TDZK3DC0GS761447","WAV","2016","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"4B26","NABILA & JARIF LLC","05/31/2024","CUR","Y203751C","NM0GS9E24N1526766","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9K33","RESERVOIR HACKING CORP","05/31/2024","CUR","9K33C","3N8CM0JT8KK695743","WAV","2019","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7E57","ORVI & AREEN CORP","05/31/2025","CUR","Y203042C","4T3RWRFV4MU049796","HYB","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8F78","SANDHU,BASANT,S","05/31/2024","CUR","8F78H","NM0GS9E22L1468458","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1L90","ASTRA TAXI INC","05/31/2025","CUR","Y202839C","4T1C31AK1PU611891","HYB","2023","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7C13","RABIB TAXI LLC","05/31/2023","CUR","Y203093C","NM0GS9E20M1494977","WAV","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1A22","SENDOYA,LUIS,E","05/31/2025","CUR","1A22C","4T4BF1FK5ER368861",,"2014","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3H23","TOVE CAB CORP","05/31/2024","CUR","Y202710C","4T3LWRFV4MU032938","HYB","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1J93","MJ1998 LLC","05/31/2025","CUR","Y204484C","1FMCU9BZ8NUA65952","HYB","2022","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1N57","MILL TRANSPORTATION INC","05/31/2025","CUR","1N57B","3N8CM0JT8EK691289",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"7T31","MIAH,MOHAMMED","05/31/2024","CUR","7T31A","4T3LWRFV5MU012746","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5H23","MILO TAXI INC","05/31/2024","CUR","5H23A","3N8CM0JTXFK710040",,"2015","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"9H13","BARK TAXI INC","05/31/2024","CUR","9H13B","3N8CM0JTXEK690354",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"2E34","ASHA & KEYA LLC","05/31/2024","CUR","Y203761C","NM0GS9E28N1526771","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"5D93","HABIBA TAXI LLC","05/31/2024","CUR","Y206329C","NM0GS9E28N1545448","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9N68","SINIA TRANSIT INC","05/31/2025","CUR","Y201343C","JTDZN3EU9GJ047831","HYB","2016","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9T68","GURAGE CAB CORP","05/31/2024","CUR","9T68A","4T3MWRFV8NU067746","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8F39","OPONG,RAPHAEL","05/31/2024","CUR","8F39B","NM0GS9E2XL1478526","WAV","2020","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7N21","ARISH SIDDIQUE LLC","05/31/2025","CUR","Y204435C","NM0GS9E23N1531943","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3M98","3M97 & 3M98 ACQUISITION, LLC","05/31/2024","CUR","Y203356C","2T3LWRFV4KW023542","HYB","2019","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"7E82","3 STAR TAXI LLC","05/31/2025","CUR","Y205838C","5TDBBRCH0PS574405","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3V94","NY HOTA UNITED TRANS INC","05/31/2024","CUR","Y205663C","NM0GS9E21N1545338","WAV","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9V25","9V24 & 9V25 ACQUISITION, LLC","05/31/2024","CUR","Y200843C","2T3LWRFV8MW113621","HYB","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5Y53","YEGAL EXPRESS CAB CORP","05/31/2024","CUR","Y204623C","WD4PG2EE6K3529504","WAV","2019","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4J23","PRINCY CAB CORP","05/31/2025","CUR","Y200232C","5TDZZ3DC9HS883933","WAV","2017","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7J30","MUSSEL TRANS CORP","05/31/2025","CUR","Y200631C","4T1BD1FK7FU160837","HYB","2015","NAMED DRIVER","110","WINNERS GARAGE INC","(718)458-7000",,"34-14   64 STREET WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5P44","SCARLET PAINTED CUP LLC","05/31/2024","CUR","5P44H","3N8CM0JTXGK701985","WAV","2016","NAMED DRIVER","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"4P68","LYUBA HACKING CORP","05/31/2024","CUR","Y201620C","3N8CM0JT8GK701130","WAV","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9J14","ALGI TAXI CORP.","05/31/2025","CUR","Y200931C","2T3LWRFVXKW012044","HYB","2019","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7G40","PALL TAXI INC","05/31/2025","CUR","Y103119C","JTMRJREV9GD002295","HYB","2016","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"8T32","DOLLOR OPERATING LLC","05/31/2025","CUR","Y202126C","3N8CM0JT3GK701925","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7D69","ALI,MOHAMMAD,IDRIS","05/31/2024","CUR","7D69C","JTDZN3EUXFJ024847","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2T78","T & N TAXI LLC","05/31/2024","CUR","Y206121C","5TDZZ3DC5KS992672","WAV","2019","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4P40","ROOSKY TAXI INC","05/31/2024","CUR","Y200700C","JTMRJREVXJD181387","HYB","2018","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"7C16","WU, VICTOR","05/31/2025","CUR","Y205097C","4T3RWRFV6NU082185","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9V86","BULIBASS TAXI INC","05/31/2024","CUR","Y103784C","JTDZN3EU4FJ016307","HYB","2015","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2D27","HARSUKH LLC","05/31/2024","CUR","Y102847C","JTMRJREV5HD109457","HYB","2017","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8L60","SATT TAXI LLC","05/31/2025","CUR","Y201747C","JTDZN3EU2GJ047072","HYB","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"4L18","KKB TAXI LLC","05/31/2025","CUR","Y206322C","5TDKRKEC9PS164027","WAV","2023","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1R94","YELLOW CARAVAN TAXI LLC","05/31/2024","CUR","Y204792C","5TDZZ3DC9KS990018","WAV","2019","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3V34","TARA TAXI LLC","05/31/2024","CUR","Y205480C","5TDKRKECXNS129655","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3L54","KHARKOV TAXI INC","05/31/2025","CUR","Y202380C","JTDZN3EU3GJ045007","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1L35","MOISTURE HACKING CORP","05/31/2025","CUR","Y203116C","NM0GS9E25M1495588","WAV","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"6A41","SKS TAXI, LLC","05/31/2025","CUR","Y200995C","5TDZZ3DC6LS070221","WAV","2020","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8P60","LEROY CAB CORP","05/31/2024","CUR","Y200458C","5TDYZ3DC9KS979158","WAV","2019","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8M96","1H15 & 8M96 AQUISITION, LLC","05/31/2024","CUR","Y205328C","1FMCU9BZ4NUA16540","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"4J43","R & R TAXI CAB CORP","05/31/2025","CUR","Y204567C","NM0GE9E21N1531852","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"6H50","LARRYS TAXI SERVICE CORP","05/31/2024","CUR","Y204151C","4T3LWRFV1NU069950","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"3H35","DORA'S TAXI INC","05/31/2024","CUR","Y202044C","3N8CM0JT8EK690143",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"8C18","SUKHMAN & KARAN ENTERPRISE LLC","05/31/2025","CUR","Y206231C","2T3P1RFV2MW145836",,"2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2G75","ATIM, AKWASI","05/31/2024","CUR","Y203871C","W1XV0FEY5M3919293","WAV","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"1A35","M&S DREAM LLC","05/31/2025","CUR","Y100846C","5TDZZ3DC8JS962225","WAV","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7G76","PERSEPHONE SERVICE INC","05/31/2025","CUR","Y205878C","NM0GS9E25N1531541","WAV","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4E92","BIG TAXI LLC","05/31/2025","CUR","Y206126C","4T3LWRFV4PU087345","HYB","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1P29","KARAM CAB CORP.","05/31/2024","CUR","Y103576C","4T3LWRFV0PU099864","HYB","2023","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5N63","JORAM CAB CORP","05/31/2025","CUR","Y201570C","2T3LWRFV2MW120709","HYB","2021","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9Y45","GILL N GILL INC","05/31/2024","CUR","Y206239C","4T3LWRFVXNU070336","HYB","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9L54","BIG H.HACKING CORP","05/31/2025","CUR","Y202976C","NM0GS9E29M1495352","WAV","2021","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"5N64","TSEKOURA INC","05/31/2025","CUR","Y101445C","JTMRJREV7JD258765","HYB","2018","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9L44","FRITE SERVICE CORP","05/31/2025","CUR","Y205626C","1FMCU9BZ1NUA65193","HYB","2022","NAMED DRIVER","249","ON OUR WAY MANAGEMENT CORP.","(718)833-8121",,"6814    5 AVENUE BROOKLYN NY 11220","2023-08-27T00:00:00.000","13:20"
"2Y68","PAR TAXI CORP","05/31/2024","CUR","2Y68A","3N8CM0JT4EK702708","WAV","2014","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9A74","BM FES CORP","05/31/2025","CUR","Y203179C","NM0GS9E22M1496259","WAV","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7P37","IGNATOWSKI TAXI 2 LLC","05/31/2024","CUR","Y201545C","NM0GS9E22L1478522","WAV","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1E28","EHREN BAINS LLC","05/31/2025","CUR","Y203150C","5TDBBRCH3PS106314","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3M24","IRIS CAB CORP","05/31/2024","CUR","Y202840C","1FMCU9BZ9MUB13005","HYB","2021","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2N16","BATH CAB CORP","05/31/2025","CUR","Y201851C","3N8CM0JT7EK690117",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"1B22","MENARDY,HARRY & ETIENNE,MARIE S.","05/31/2024","CUR","Y205856C","2T3LWRFV7KW036544","HYB","2019","OWNER MUST DRIVE","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2T29","BAZILE,YVES","05/31/2024","CUR","Y204156C","5TDZZ3DC6HS837296","WAV","2017","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6E96","JOGINDERA LLC","05/31/2025","CUR","6E96C","JTMRJREV8JD259553","HYB","2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9E71","ZAMAN,MOHAMMED,I","05/31/2025","CUR","9E71A","JTMEB3FV9MD035851","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4W44","AXIZ MANAGEMENT INC.","05/31/2024","CUR","Y205218C","5TDKRKEC6NS131595","WAV","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3F63","TWO SONS TAXI LLC","05/31/2024","CUR","3F63H","JTMRJREV0GD025951","HYB","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9P42","G AND SONS TRANS INC.","05/31/2024","CUR","Y204404C","JTMRJREVXJD200200","HYB","2018","NAMED DRIVER","113","CHECKER MANAGEMENT CORP","(718)361-6300",,"11-05   38 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4K76","CYCLONIC HACKING CORP.","05/31/2024","CUR","Y206136C","4T3LWRFV3PU090849","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8D77","8D77 ACQUISITION, LLC","05/31/2024","CUR","Y202725C","NM0GS9E21L1478558","WAV","2020","OWNER MUST DRIVE","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"2F38","T NAHAR LLC","05/31/2024","CUR","Y204812C","4T3RWRFV0NU077791","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
