"evnt_key","violation_date","violation_time","chg_law_cd","violation_code","veh_category","city_nm","rpt_owning_cmd","x_coord_cd","y_coord_cd","latitude","longitude","location_point","juris_cd"
"261285926","2023-01-03T00:00:00.000","20:01:58","NYC","413","TRUCK/BUS","QUEENS","413","1036481","182226","40.66669916","-73.81172671","POINT (-73.81172671 40.66669916)","01"
"263648680","2023-02-15T00:00:00.000","13:46:39","VTL","1225D","CAR/SUV","BROOKLYN","061","996614","157489","40.59893852","-73.95547731","POINT (-73.95547731 40.59893852)","01"
"262240033","2023-01-20T00:00:00.000","15:55:00","VTL","4021B1","CAR/SUV","MANHATTAN","014","988650","214286","40.75484094","-73.98411854","POINT (-73.98411854 40.75484094)","01"
"261688279","2023-01-10T00:00:00.000","22:47:00","VTL","1180D","CAR/SUV","BROOKLYN","412","1010638","157549","40.59908079","-73.90497819","POINT (-73.90497819 40.59908079)","01"
"261508690","2023-01-06T00:00:00.000","21:43:00","VTL","4021A","CAR/SUV","BROOKLYN","088","991861","191275","40.69167915","-73.97255471","POINT (-73.97255471 40.69167915)","01"
"263023490","2023-02-04T00:00:00.000","13:38:38","NYC","406A1","CAR/SUV","BROOKLYN","069","1009966","169118","40.63082902","-73.90735258","POINT (-73.90735258 40.63082902)","01"
"262237525","2023-01-20T00:00:00.000","15:22:40","VTL","1180D","CAR/SUV","MANHATTAN","411","984416","197257","40.70810161","-73.99940125","POINT (-73.99940125 40.70810161)","01"
"262587897","2023-01-27T00:00:00.000","04:35:00","VTL","1111D1N","CAR/SUV","BROOKLYN","081","1003613","190147","40.68856514","-73.93018023","POINT (-73.93018023 40.68856514)","01"
"264133030","2023-02-24T00:00:00.000","00:37:00","VTL","3752A1I","CAR/SUV","BROOKLYN","090","993319","196858","40.7070018","-73.96728965","POINT (-73.96728965 40.7070018)","01"
"262549163","2023-01-26T00:00:00.000","13:56:42","VTL","1225C2A","CAR/SUV","QUEENS","115","1024252","215581","40.75830599","-73.85560835","POINT (-73.85560835 40.75830599)","01"
"263456224","2023-02-10T00:00:00.000","18:50:00","VTL","306B","CAR/SUV","BRONX","044","1008221","243318","40.834495","-73.913372","POINT (-73.913372 40.834495)","01"
"264444520","2023-03-02T00:00:00.000","17:00:00","VTL","1110A","CAR/SUV","MANHATTAN","014","989989","213543","40.75280083","-73.97928616","POINT (-73.97928616 40.75280083)","01"
"261948749","2023-01-15T00:00:00.000","14:20:00","VTL","37512A2","CAR/SUV","BRONX","047","1021254","256159","40.86969418","-73.86620623","POINT (-73.86620623 40.86969418)","01"
"262986103","2023-02-03T00:00:00.000","17:15:00","VTL","1110A","CAR/SUV","QUEENS","107","1045986","202525","40.72234559","-73.77727718","POINT (-73.77727718 40.72234559)","01"
"262530192","2023-01-26T00:00:00.000","07:32:14","VTL","1180D","CAR/SUV","BRONX","411","1034635","241027","40.82810345","-73.81794037","POINT (-73.81794037 40.82810345)","01"
"262684893","2023-01-29T00:00:00.000","16:30:19","VTL","4101","MCL","BRONX","040","1007684","235949","40.81427012","-73.91534128","POINT (-73.91534128 40.81427012)","01"
"261667061","2023-01-10T00:00:00.000","14:20:00","VTL","4011A","CAR/SUV","BRONX","040","1004028","234042","40.80904488","-73.92855472","POINT (-73.92855472 40.80904488)","01"
"264564062","2023-03-04T00:00:00.000","23:50:00","VTL","1163D","CAR/SUV","STATEN ISLAND","442","963629","160027","40.60589768","-74.07426529","POINT (-74.07426529 40.60589768)","01"
"261614645","2023-01-09T00:00:00.000","15:26:00","VTL","1225D","CAR/SUV","QUEENS","107","1035476","195890","40.70420124","-73.8152441","POINT (-73.8152441 40.70420124)","01"
"261620766","2023-01-09T00:00:00.000","18:22:35","VTL","1180D","CAR/SUV","BROOKLYN","412","1012419","159875","40.6054597","-73.89855511","POINT (-73.89855511 40.6054597)","01"
"262256825","2023-01-21T00:00:00.000","02:55:17","VTL","1180D","CAR/SUV","STATEN ISLAND","442","957643","161801","40.610751","-74.09583006","POINT (-74.09583006 40.610751)","01"
"262002725","2023-01-16T00:00:00.000","20:40:00","VTL","1110A","CAR/SUV","MANHATTAN","034","1006670","254235","40.86446248","-73.91894337","POINT (-73.91894337 40.86446248)","01"
"261428482","2023-01-05T00:00:00.000","17:49:49","VTL","37512A3","CAR/SUV","BRONX","040","1008655","232374","40.80445511","-73.9118464","POINT (-73.9118464 40.80445511)","01"
"262694107","2023-01-29T00:00:00.000","22:49:45","VTL","1225C2A","CAR/SUV","BROOKLYN","063","1006737","162299","40.61212108","-73.91900846","POINT (-73.91900846 40.61212108)","01"
"261586405","2023-01-08T00:00:00.000","19:55:00","VTL","5091","CAR/SUV","BRONX","042","1011595","244671","40.83819827","-73.90117669","POINT (-73.90117669 40.83819827)","01"
"261724945","2023-01-11T00:00:00.000","10:46:46","VTL","1229C3A","CAR/SUV","QUEENS","106","1036666","191394","40.69185383","-73.81098716","POINT (-73.81098716 40.69185383)","01"
"262237565","2023-01-20T00:00:00.000","15:42:15","VTL","1110A","CAR/SUV","BRONX","040","1005212","233366","40.80718672","-73.9242798","POINT (-73.9242798 40.80718672)","01"
"262007244","2023-01-17T00:00:00.000","00:25:00","VTL","1180B","CAR/SUV","MANHATTAN","017","993374","213478","40.75261958","-73.96706873","POINT (-73.96706873 40.75261958)","01"
"261515633","2023-01-07T00:00:00.000","01:05:00","VTL","1229C3B","CAR/SUV","MANHATTAN","034","1006670","254235","40.86446248","-73.91894337","POINT (-73.91894337 40.86446248)","01"
"261445686","2023-01-05T00:00:00.000","10:26:00","VTL","1110A","CAR/SUV","BROOKLYN","069","1011359","174331","40.64513343","-73.90231306","POINT (-73.90231306 40.64513343)","01"
"263072570","2023-02-05T00:00:00.000","17:56:12","NYC","403A1","CAR/SUV","MANHATTAN","010","985457","210372","40.74409901","-73.99564413","POINT (-73.99564413 40.74409901)","01"
"262617003","2023-01-27T00:00:00.000","18:55:40","VTL","1110A","CAR/SUV","BROOKLYN","075","1012957","184994","40.67439596","-73.8965093","POINT (-73.8965093 40.67439596)","01"
"262277854","2023-01-21T00:00:00.000","13:00:00","VTL","1110A","CAR/SUV","BROOKLYN","079","996546","187436","40.6811367","-73.9556676","POINT (-73.9556676 40.6811367)","01"
"261618484","2023-01-09T00:00:00.000","17:30:12","NYC","403A1","CAR/SUV","QUEENS","109","1031447","215683","40.75855048","-73.82963655","POINT (-73.82963655 40.75855048)","01"
"261291608","2023-01-03T00:00:00.000","23:51:22","VTL","1180D","CAR/SUV","QUEENS","413","1032876","209679","40.74207158","-73.82452322","POINT (-73.82452322 40.74207158)","01"
"261901702","2023-01-14T00:00:00.000","09:25:00","VTL","4021B1","CAR/SUV","MANHATTAN","014","988662","212195","40.74910167","-73.9840766","POINT (-73.9840766 40.74910167)","01"
"263258461","2023-02-08T00:00:00.000","17:35:00","NYC","403A1","CAR/SUV","MANHATTAN","018","988993","218612","40.76671453","-73.98287746","POINT (-73.98287746 40.76671453)","01"
"262241909","2023-01-20T00:00:00.000","17:29:24","VTL","1160C","CAR/SUV","MANHATTAN","024","994170","227958","40.79236253","-73.96417436","POINT (-73.96417436 40.79236253)","01"
"261922579","2023-01-14T00:00:00.000","13:55:00","VTL","3752A3","CAR/SUV","BROOKLYN","073","1007237","183220","40.66954343","-73.91713633","POINT (-73.91713633 40.66954343)","01"
"262532474","2023-01-26T00:00:00.000","08:24:55","VTL","1111D1C","BIKE","MANHATTAN","025","1000682","232834","40.80573611","-73.94064463","POINT (-73.94064463 40.80573611)","01"
"261894585","2023-01-14T00:00:00.000","06:35:00","VTL","5091","CAR/SUV","BRONX","411","1032426","261333","40.88384958","-73.82577641","POINT (-73.82577641 40.88384958)","01"
"261476566","2023-01-06T00:00:00.000","09:36:00","VTL","1229C3A","CAR/SUV","BROOKLYN","070","991549","169019","40.6305998504358","-73.9737053160275","POINT (-73.9737053160275 40.6305998504358)","01"
"263067765","2023-02-05T00:00:00.000","15:51:34","VTL","1163D","CAR/SUV","STATEN ISLAND","120","963252","167596","40.62666389","-74.07564507","POINT (-74.07564507 40.62666389)","01"
"261717492","2023-01-11T00:00:00.000","07:49:29","VTL","1111D1N","CAR/SUV","BROOKLYN","068","979702","169955","40.63316257","-74.01638571","POINT (-74.01638571 40.63316257)","01"
"261323860","2023-01-04T00:00:00.000","07:52:00","VTL","1180D","CAR/SUV","BROOKLYN","412","1012984","166139","40.62265127","-73.8964937","POINT (-73.8964937 40.62265127)","01"
"261869892","2023-01-13T00:00:00.000","17:19:00","VTL","1110A","CAR/SUV","BROOKLYN","070","991549","169019","40.6305998504358","-73.9737053160275","POINT (-73.9737053160275 40.6305998504358)","01"
"263363140","2023-02-06T00:00:00.000","12:00:00","NYC","403A1","CAR/SUV","BROOKLYN","076","986368","190549","40.68968946","-73.99236271","POINT (-73.99236271 40.68968946)","01"
"262630811","2023-01-28T00:00:00.000","04:24:00","VTL","6001A","CAR/SUV","MANHATTAN","034","1006466","254541","40.865303","-73.919679","POINT (-73.919679 40.865303)","01"
"262160305","2023-01-19T00:00:00.000","09:00:46","VTL","3191U","CAR/SUV","BRONX","040","1005028","234516","40.8103518634571","-73.924942325642","POINT (-73.924942325642 40.8103518634571)","01"
"262232396","2023-01-20T00:00:00.000","13:52:00","VTL","1110A","CAR/SUV","BRONX","047","1020184","259289","40.87828948","-73.87005819","POINT (-73.87005819 40.87828948)","01"
"261667134","2023-01-10T00:00:00.000","15:08:47","VTL","1163AT","CAR/SUV","QUEENS","112","1021783","205604","40.73093248","-73.86457614","POINT (-73.86457614 40.73093248)","01"
"261499460","2023-01-06T00:00:00.000","14:12:00","NYC","405B1","CAR/SUV","BROOKLYN","070","994044","166026","40.62237404","-73.96471948","POINT (-73.96471948 40.62237404)","01"
"263050260","2023-02-05T00:00:00.000","09:11:00","VTL","1225D","TRUCK/BUS","MANHATTAN","007","988196","200763","40.71772387","-73.98576515","POINT (-73.98576515 40.71772387)","01"
"264952045","2023-03-11T00:00:00.000","14:04:00","VTL","1163AT","CAR/SUV","MANHATTAN","023","1000447","227795","40.79190586","-73.94150565","POINT (-73.94150565 40.79190586)","01"
"261350221","2023-01-04T00:00:00.000","16:14:14","VTL","1180D","CAR/SUV","QUEENS","413","1029147","204024","40.72656973","-73.83801789","POINT (-73.83801789 40.72656973)","01"
"262092834","2023-01-18T00:00:00.000","07:31:04","VTL","306B","MCL","NEW YORK","028","997407","233806","40.8084177460021","-73.9524740603515","POINT (-73.9524740603515 40.8084177460021)","01"
"262334877","2023-01-23T00:00:00.000","05:20:00","VTL","3752A1I","CAR/SUV","STATEN ISLAND","122","952024","160815","40.60801774","-74.11606142","POINT (-74.11606142 40.60801774)","01"
"262906346","2023-02-02T00:00:00.000","12:25:00","VTL","37540B","CAR/SUV","BROOKLYN","084","987826","192896","40.69613097","-73.98710407","POINT (-73.98710407 40.69613097)","01"
"262002737","2023-01-16T00:00:00.000","20:41:57","VTL","4111","MCL","BRONX","040","1005630","237083","40.81738784","-73.92275803","POINT (-73.92275803 40.81738784)","01"
"262999704","2023-02-04T00:00:00.000","00:08:00","VTL","37512A2","CAR/SUV","MANHATTAN","014","986881","214802","40.756259","-73.990501","POINT (-73.990501 40.756259)","01"
"261941846","2023-01-15T00:00:00.000","11:21:00","VTL","1229C3A","CAR/SUV","BROOKLYN","069","1010541","175595","40.6486135510607","-73.9052572032302","POINT (-73.9052572032302 40.6486135510607)","01"
"262784341","2023-01-31T00:00:00.000","20:21:00","VTL","5091","CAR/SUV","QUEENS","115","1020035","213111","40.75154455","-73.8708432","POINT (-73.8708432 40.75154455)","01"
"262221853","2023-01-20T00:00:00.000","09:00:00","VTL","4011AG","CAR/SUV","BRONX","411","1006560","250446","40.85407139","-73.91935511","POINT (-73.91935511 40.85407139)","01"
"262532645","2023-01-26T00:00:00.000","08:56:24","VTL","37512A1","CAR/SUV","BRONX","048","1017226","251575","40.85712847","-73.88079263","POINT (-73.88079263 40.85712847)","01"
"262334619","2023-01-23T00:00:00.000","04:52:04","VTL","1128A","CAR/SUV","BROOKLYN","069","1010345","172546","40.64023704","-73.9059739","POINT (-73.9059739 40.64023704)","01"
"262464630","2023-01-25T00:00:00.000","09:40:00","VTL","1110A","CAR/SUV","BRONX","052","1009403","253761","40.86315413","-73.90906434","POINT (-73.90906434 40.86315413)","01"
"261579552","2023-01-08T00:00:00.000","17:11:00","VTL","1163AT","CAR/SUV","MANHATTAN","018","987595","216089","40.75979018","-73.98792558","POINT (-73.98792558 40.75979018)","01"
"263171117","2023-02-07T00:00:00.000","16:15:13","VTL","1225D","CAR/SUV","MANHATTAN","030","996684","238064","40.82009753","-73.95507644","POINT (-73.95507644 40.82009753)","01"
"261610501","2023-01-09T00:00:00.000","13:30:58","VTL","1225D","CAR/SUV","BROOKLYN","088","993286","192849","40.69599807","-73.96741405","POINT (-73.96741405 40.69599807)","01"
"263146864","2023-02-07T00:00:00.000","07:24:00","NYC","412A3","CAR/SUV","BRONX","044","1007027","245405","40.84022585","-73.91768268","POINT (-73.91768268 40.84022585)","01"
"262176638","2023-01-19T00:00:00.000","17:18:52","VTL","1163AT","CAR/SUV","BROOKLYN","060","995463","149858","40.57799448","-73.95963472","POINT (-73.95963472 40.57799448)","01"
"262999346","2023-02-03T00:00:00.000","21:58:00","VTL","37512A2","CAR/SUV","MANHATTAN","014","986631","214350","40.755018","-73.991405","POINT (-73.991405 40.755018)","01"
"261421976","2023-01-05T00:00:00.000","14:49:11","NYC","406A1","CAR/SUV","BROOKLYN","061","995263","153250","40.5873051","-73.96034916","POINT (-73.96034916 40.5873051)","01"
"262771850","2023-01-31T00:00:00.000","16:40:00","VTL","3811AB","CAR/SUV","QUEENS","114","1011389","218883","40.76741797","-73.9020254","POINT (-73.9020254 40.76741797)","01"
"261345507","2023-01-04T00:00:00.000","13:30:00","VTL","5091","CAR/SUV","BRONX","049","1025370","249101","40.85030391","-73.85136752","POINT (-73.85136752 40.85030391)","01"
"160193544","2023-06-13T00:00:00.000","05:13:00","VTL","1163D","CAR/SUV","QUEENS","109","1031893","211488","40.74703389","-73.82805639","POINT (-73.82805639 40.74703389)","01"
"261901725","2023-01-14T00:00:00.000","10:31:06","VTL","1110A","CAR/SUV","BRONX","040","1003244","235751","40.81373733","-73.93138197","POINT (-73.93138197 40.81373733)","01"
"263111108","2023-02-06T00:00:00.000","13:09:00","VTL","1229C3U","CAR/SUV","BROOKLYN","071","994827","177870","40.65488239","-73.96188035","POINT (-73.96188035 40.65488239)","01"
"264948197","2023-03-11T00:00:00.000","09:05:00","VTL","1110A","CAR/SUV","QUEENS","106","1027114","183496","40.67022706","-73.84548196","POINT (-73.84548196 40.67022706)","01"
"263715888","2023-02-16T00:00:00.000","10:56:26","VTL","1110A","CAR/SUV","MANHATTAN","019","994013","217645","40.76405624","-73.96475634","POINT (-73.96475634 40.76405624)","01"
"262768226","2023-01-31T00:00:00.000","13:41:00","NYC","412P2","MCL","MANHATTAN","014","985657","214450","40.75529207","-73.99492151","POINT (-73.99492151 40.75529207)","01"
"264961207","2023-03-11T00:00:00.000","18:02:55","VTL","37512A2","CAR/SUV","MANHATTAN","018","984854","216712","40.76150077","-73.99781969","POINT (-73.99781969 40.76150077)","01"
"262310919","2023-01-19T00:00:00.000","15:45:00","VTL","3752A3","CAR/SUV","BROOKLYN","102","1021331","188208","40.68318654","-73.86630281","POINT (-73.86630281 40.68318654)","01"
"262906469","2023-02-02T00:00:00.000","13:18:59","VTL","1111D1N","CAR/SUV","MANHATTAN","013","987139","209443","40.74154875","-73.98957446","POINT (-73.98957446 40.74154875)","01"
"261875718","2023-01-13T00:00:00.000","19:24:00","VTL","3816","EBIKE","QUEENS","108","1012977","211203","40.74633332","-73.89632537","POINT (-73.89632537 40.74633332)","01"
"262106675","2023-01-18T00:00:00.000","17:01:33","VTL","1128A","CAR/SUV","BROOKLYN","412","991742","151753","40.58320804","-73.97302915","POINT (-73.97302915 40.58320804)","01"
"262659423","2023-01-28T00:00:00.000","21:47:43","NYC","405B1","CAR/SUV","QUEENS","106","1031320","188913","40.68507411","-73.83028219","POINT (-73.83028219 40.68507411)","01"
"261721372","2023-01-11T00:00:00.000","09:30:34","VTL","1225D","TRUCK/BUS","BROOKLYN","067","1005849","177671","40.65431615","-73.92215757","POINT (-73.92215757 40.65431615)","01"
"262424086","2023-01-24T00:00:00.000","21:12:00","VTL","1229C3B","TRUCK/BUS","MANHATTAN","025","1001131","234700","40.81085692","-73.93901807","POINT (-73.93901807 40.81085692)","01"
"264717828","2023-03-08T00:00:00.000","17:39:51","VTL","4021B1","CAR/SUV","BRONX","044","1005731","243904","40.83610929","-73.9223713","POINT (-73.9223713 40.83610929)","01"
"262645349","2023-01-27T00:00:00.000","13:55:00","VTL","37512A1","CAR/SUV","BROOKLYN","079","998034","188480","40.68400005","-73.95030059","POINT (-73.95030059 40.68400005)","01"
"261727565","2023-01-11T00:00:00.000","12:16:28","VTL","5091","MCL","BROOKLYN","081","1005862","190486","40.68949041","-73.92206963","POINT (-73.92206963 40.68949041)","01"
"261736981","2023-01-11T00:00:00.000","15:44:06","VTL","1225C2A","CAR/SUV","BRONX","049","1022029","247446","40.84577635","-73.86345321","POINT (-73.86345321 40.84577635)","01"
"262750790","2023-01-31T00:00:00.000","07:03:53","VTL","37512A3","CAR/SUV","BRONX","040","1006604","237023","40.81722075","-73.91923935","POINT (-73.91923935 40.81722075)","01"
"262157006","2023-01-19T00:00:00.000","07:01:22","VTL","1225D","CAR/SUV","STATEN ISLAND","122","955828","149854","40.57794503","-74.10231528","POINT (-74.10231528 40.57794503)","01"
"261566164","2023-01-08T00:00:00.000","12:32:00","VTL","1111D1N","CAR/SUV","BROOKLYN","067","1007421","178963","40.65785843","-73.91648767","POINT (-73.91648767 40.65785843)","01"
"263403772","2023-02-11T00:00:00.000","02:12:42","VTL","37512A2","CAR/SUV","STATEN ISLAND","121","935420","166331","40.62309029","-74.17590172","POINT (-74.17590172 40.62309029)","01"
"262740302","2023-01-31T00:00:00.000","01:17:00","VTL","1172A","CAR/SUV","BRONX","047","1021270","256789","40.87142327","-73.8661449","POINT (-73.8661449 40.87142327)","01"
"262092884","2023-01-18T00:00:00.000","08:02:00","VTL","1110A","CAR/SUV","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"261692023","2023-01-11T00:00:00.000","02:10:00","VTL","1180D","CAR/SUV","BROOKLYN","412","1012607","160996","40.60853602","-73.89787335","POINT (-73.89787335 40.60853602)","01"
"262031525","2023-01-17T00:00:00.000","14:19:37","VTL","1110A","CAR/SUV","STATEN ISLAND","442","962087","160106","40.6061108","-74.07981886","POINT (-74.07981886 40.6061108)","01"
"262363934","2023-01-23T00:00:00.000","15:32:43","VTL","4021B2","CAR/SUV","MANHATTAN","411","996900","217144","40.76268574","-73.95433688","POINT (-73.95433688 40.76268574)","01"
"263495970","2023-02-06T00:00:00.000","00:27:00","VTL","37512A2","CAR/SUV","BROOKLYN","067","1007675","178663","40.657037","-73.915572","POINT (-73.915572 40.657037)","01"
"261530107","2023-01-07T00:00:00.000","13:07:00","VTL","37512A2","CAR/SUV","BROOKLYN","076","985938","187616","40.68163914","-73.99391398","POINT (-73.99391398 40.68163914)","01"
"261440637","2023-01-05T00:00:00.000","22:07:00","VTL","3752A1I","CAR/SUV","MANHATTAN","005","985603","200815","40.717868","-73.995118","POINT (-73.995118 40.717868)","01"
"262370495","2023-01-23T00:00:00.000","17:04:00","VTL","4011A","CAR/SUV","MANHATTAN","019","993633","216961","40.76217925","-73.96612906","POINT (-73.96612906 40.76217925)","01"
"262820231","2023-02-01T00:00:00.000","10:43:00","VTL","1110A","CAR/SUV","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"263385232","2023-02-10T00:00:00.000","14:43:43","VTL","1180D","CAR/SUV","BROOKLYN","412","972795","167917","40.62757069","-74.04126853","POINT (-74.04126853 40.62757069)","01"
"263031689","2023-02-04T00:00:00.000","13:20:00","VTL","37512A2","CAR/SUV","BROOKLYN","067","1006410","180151","40.66112182","-73.92012759","POINT (-73.92012759 40.66112182)","01"
"262115352","2023-01-18T00:00:00.000","20:53:34","VTL","1180D2","CAR/SUV","STATEN ISLAND","122","963092","159859","40.60542705","-74.07619723","POINT (-74.07619723 40.60542705)","01"
"263700338","2023-02-16T00:00:00.000","08:58:09","VTL","1163AT","CAR/SUV","QUEENS","105","1052410","203397","40.72469185","-73.75409283","POINT (-73.75409283 40.72469185)","01"
"261232265","2023-01-02T00:00:00.000","13:25:00","VTL","1225D","CAR/SUV","BRONX","046","1011148","246936","40.8444164","-73.90278303","POINT (-73.90278303 40.8444164)","01"
"262831270","2023-02-01T00:00:00.000","15:17:07","VTL","1110A","CAR/SUV","BRONX","044","1005932","244916","40.83888644","-73.92164165","POINT (-73.92164165 40.83888644)","01"
"261415804","2023-01-05T00:00:00.000","09:09:00","VTL","1225D","CAR/SUV","BROOKLYN","090","994938","194913","40.70166143","-73.96145327","POINT (-73.96145327 40.70166143)","01"
"262160231","2023-01-19T00:00:00.000","08:30:00","VTL","1229C3A","CAR/SUV","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"263180025","2023-02-07T00:00:00.000","20:05:00","NYC","406A1","CAR/SUV","BRONX","040","1008655","232374","40.80445511","-73.9118464","POINT (-73.9118464 40.80445511)","01"
"263403288","2023-02-10T00:00:00.000","21:22:00","VTL","4011U","CAR/SUV","BRONX","040","1007697","236859","40.816768","-73.915288","POINT (-73.915288 40.816768)","01"
"263692708","2023-02-16T00:00:00.000","03:41:00","VTL","3752A1I","CAR/SUV","MANHATTAN","006","982912","207985","40.73754727","-74.00482815","POINT (-74.00482815 40.73754727)","01"
"261970790","2023-01-16T00:00:00.000","01:55:00","VTL","1110A","CAR/SUV","NEW YORK","007","988917","200245","40.7163099917327","-73.9831660136947","POINT (-73.9831660136947 40.7163099917327)","01"
"262780673","2023-01-31T00:00:00.000","19:34:07","VTL","37512A2","CAR/SUV","BRONX","040","1008655","232374","40.80445511","-73.9118464","POINT (-73.9118464 40.80445511)","01"
"261882790","2023-01-13T00:00:00.000","21:20:00","VTL","1110A","CAR/SUV","BROOKLYN","084","988976","190553","40.68969943","-73.98295854","POINT (-73.98295854 40.68969943)","01"
"262428054","2023-01-25T00:00:00.000","00:55:00","VTL","5091","CAR/SUV","MANHATTAN","019","995266","218441","40.76623959","-73.96023181","POINT (-73.96023181 40.76623959)","01"
"264797850","2023-03-10T00:00:00.000","00:08:15","VTL","1180D","CAR/SUV","BRONX","048","1017226","251575","40.85712847","-73.88079263","POINT (-73.88079263 40.85712847)","01"
"262040382","2023-01-17T00:00:00.000","18:54:00","VTL","1110AB","BIKE","QUEENS","108","1011193","213084","40.75150181","-73.90275622","POINT (-73.90275622 40.75150181)","01"
"262417979","2023-01-24T00:00:00.000","15:20:00","VTL","37512A2","CAR/SUV","QUEENS","113","1041757","188022","40.68256687","-73.79265778","POINT (-73.79265778 40.68256687)","01"
"262328102","2023-01-12T00:00:00.000","21:43:00","VTL","1172A","CAR/SUV","BRONX","043","1025137","242074","40.83101795","-73.85225256","POINT (-73.85225256 40.83101795)","01"
"262476434","2023-01-25T00:00:00.000","13:26:00","VTL","1111D3","CAR/SUV","BROOKLYN","072","979135","172751","40.64083668","-74.01843064","POINT (-74.01843064 40.64083668)","01"
"261634863","2023-01-10T00:00:00.000","00:40:00","NYC","406A1","CAR/SUV","MANHATTAN","017","993374","213478","40.75261958","-73.96706873","POINT (-73.96706873 40.75261958)","01"
"261204408","2023-01-01T00:00:00.000","18:08:00","VTL","1172A","CAR/SUV","QUEENS","112","1028026","204652","40.72829079","-73.84205684","POINT (-73.84205684 40.72829079)","01"
"264351490","2023-02-28T00:00:00.000","20:21:00","VTL","1160C","CAR/SUV","MANHATTAN","010","984412","210338","40.74400577","-73.99941536","POINT (-73.99941536 40.74400577)","01"
"261550254","2023-01-08T00:00:00.000","02:00:00","NYC","406A1","CAR/SUV","QUEENS","109","1029571","222989","40.77861333","-73.83635892","POINT (-73.83635892 40.77861333)","01"
"264629754","2023-03-06T00:00:00.000","07:06:18","VTL","1229C3B","CAR/SUV","QUEENS","413","1018282","220333","40.77138227","-73.87713506","POINT (-73.87713506 40.77138227)","01"
"263982214","2023-02-21T00:00:00.000","18:00:00","VTL","37530","CAR/SUV","QUEENS","109","1031928","217367","40.763172","-73.827888","POINT (-73.827888 40.763172)","01"
"261784135","2023-01-12T00:00:00.000","08:08:11","VTL","1110A","CAR/SUV","QUEENS","100","1035329","152802","40.5859433449759","-73.8161019228725","POINT (-73.8161019228725 40.5859433449759)","01"
"262240009","2023-01-20T00:00:00.000","13:15:00","VTL","1110A","CAR/SUV","BROOKLYN","079","996546","187436","40.6811367","-73.9556676","POINT (-73.9556676 40.6811367)","01"
"262037840","2023-01-17T00:00:00.000","17:27:45","NYC","406A1","CAR/SUV","BRONX","040","1008655","232374","40.80445511","-73.9118464","POINT (-73.9118464 40.80445511)","01"
"262684882","2023-01-29T00:00:00.000","16:20:00","VTL","1110A","CAR/SUV","BROOKLYN","061","994833","160548","40.60733716","-73.96188589","POINT (-73.96188589 40.60733716)","01"
"262484897","2023-01-25T00:00:00.000","16:43:07","VTL","4011U","CAR/SUV","QUEENS","103","1037559","194576","40.70058232","-73.80774181","POINT (-73.80774181 40.70058232)","01"
"262889623","2023-02-01T00:00:00.000","12:57:00","VTL","1225D","CAR/SUV","MANHATTAN","009","986680","204407","40.72772631","-73.99123267","POINT (-73.99123267 40.72772631)","01"
"261693143","2023-01-11T00:00:00.000","03:00:00","VTL","3752A1I","CAR/SUV","MANHATTAN","005","985086","200332","40.71654171","-73.99698425","POINT (-73.99698425 40.71654171)","01"
"262459646","2023-01-25T00:00:00.000","08:27:53","VTL","1180D","CAR/SUV","STATEN ISLAND","442","962055","160188","40.60633579","-74.07993437","POINT (-74.07993437 40.60633579)","01"
"261985602","2023-01-16T00:00:00.000","08:38:00","VTL","1225C2A","CAR/SUV","QUEENS","103","1042252","196877","40.70686849","-73.79079681","POINT (-73.79079681 40.70686849)","01"
"261525216","2023-01-07T00:00:00.000","10:39:16","VTL","1229C3A","CAR/SUV","QUEENS","111","1045996","219265","40.76829248","-73.77708742","POINT (-73.77708742 40.76829248)","01"
"261480866","2023-01-06T00:00:00.000","10:53:00","VTL","1110A","CAR/SUV","BROOKLYN","078","990502","188496","40.68405249","-73.97745785","POINT (-73.97745785 40.68405249)","01"
"262969532","2023-02-03T00:00:00.000","10:55:07","NYC","403A1","CAR/SUV","QUEENS","103","1037507","195007","40.70176563","-73.80792594","POINT (-73.80792594 40.70176563)","01"
"263265446","2023-02-08T00:00:00.000","23:38:00","NYC","406A2","CAR/SUV","MANHATTAN","019","994255","216617","40.76123438","-73.96388427","POINT (-73.96388427 40.76123438)","01"
"261490413","2023-01-06T00:00:00.000","15:49:00","VTL","1163AT","CAR/SUV","QUEENS","107","1034962","195826","40.70402854","-73.81709842","POINT (-73.81709842 40.70402854)","01"
"262916886","2023-02-02T00:00:00.000","16:29:47","VTL","4021B1","CAR/SUV","QUEENS","413","1045976","215609","40.75826615","-73.77719458","POINT (-73.77719458 40.75826615)","01"
"263149223","2023-02-07T00:00:00.000","08:16:00","VTL","3752A3","CAR/SUV","STATEN ISLAND","120","961734","164364","40.617789","-74.08110287","POINT (-74.08110287 40.617789)","01"
"261610498","2023-01-09T00:00:00.000","13:03:03","VTL","306B","CAR/SUV","BROOKLYN","081","1003328","192015","40.69369298","-73.9312026","POINT (-73.9312026 40.69369298)","01"
"262007411","2023-01-17T00:00:00.000","01:11:00","VTL","37512A2","CAR/SUV","BROOKLYN","067","998608","171942","40.63860599","-73.9482662","POINT (-73.9482662 40.63860599)","01"
