"evt_code","evt_desc","evt_type","evt_date","evt_mrc","evt_printed","evt_obtype","evt_object","evt_standwork","evt_ppm","evt_freq","evt_isstype","evt_class","evt_route","evt_target","evt_duration","evt_parent","evt_reqm","evt_jobtype","evt_priority","evt_reported","evt_start","evt_due","evt_completed","evt_warranty","evt_safety","evt_reopened","evt_schedend","evt_created","evt_updated","evt_updatecount","evt_perioduom","evt_sqlidentity","evt_multiequip","evt_completed_trunc","evt_udfchar01","evt_udfchar02","evt_udfchar03","evt_udfchar04","evt_udfchar05","evt_udfchar06","evt_udfchar08","evt_udfchar10","evt_udfchar11","evt_udfchar12","evt_udfchar13","evt_udfchar14","evt_udfchar15","evt_udfchar16","evt_udfnum01","evt_udfnum02","evt_udfchkbox01","evt_udfchkbox02","evt_udfchkbox03","evt_udfchkbox04","evt_udfchkbox05"
"2013775","Fencing Repair at Edgemere Farm","JOB","Mar  5 2020  4:01PM","Q-14","-","S","Q484-GT001",,,,"F",,,"Mar  5 2020 12:00AM","1",,,"GTBR",,"Mar  5 2020  4:01PM",,,,"-","-","-","Mar  5 2020 12:00AM","Mar  5 2020  4:06PM","Mar  6 2020 12:06PM","1",,"1948695","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Needs Scoping",,,,,,"-","-","+","+","-"
"2013793","DELIVERY 28 yards woodchips to Far Rock Urban Agro (2/3)","JOB","Mar  5 2020  5:44PM","Q-14","-","S","Q484-GT002",,,,"F",,,"Mar  5 2020 12:00AM","1",,,"GTBR",,"Mar  5 2020  5:44PM",,,,"-","-","-","Mar  5 2020 12:00AM","Mar  5 2020  5:45PM","Mar  6 2020 12:04PM","2",,"1948713","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2035335","Delivery 3 cubic yards soil to Trees of Life (1/3)","JOB","May 19 2020  4:57PM","Q-12","-","S","Q121A-GT001",,,,"F",,,"May 19 2020 12:00AM","1",,,"GTBR",,"May 19 2020  4:57PM",,,,"-","-","-","May 19 2020 12:00AM","May 19 2020  4:58PM","Jun 15 2020  3:46PM","2",,"1970117","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2014105","SCOPING sunken beds/soil level at 97th Street (2/2)","JOB","Mar  6 2020  3:06PM","Q-03","-","S","Q495-GT001",,,,"F",,,"Mar  6 2020 12:00AM","1",,,"GTBR",,"Mar  6 2020  3:06PM",,,,"-","-","-","Mar  6 2020 12:00AM","Mar  6 2020  3:11PM","Mar  9 2020 11:53AM","1",,"1949022","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"1984384","DELIVERY of 14 cubic yards mulch to Pleasant Village Community Garden","JOB","Dec 10 2019  1:40PM","M-11","-","S","M299-GT001",,,,"F",,,"Dec 10 2019 12:00AM","1",,,"GTBR",,"Dec 10 2019  1:40PM",,,,"-","-","-","Dec 10 2019 12:00AM","Dec 10 2019  1:43PM","Dec 11 2019  8:31AM","1",,"1919492","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2015407","DELIVERY of 4 cubic yards topsoil/compost mix to La Cuevita Community Garden","JOB","Mar 10 2020  2:30PM","M-11","-","S","M383-GT001",,,,"F",,,"Mar 10 2020 12:00AM","1",,,"GTBR",,"Mar 10 2020  2:30PM",,,,"-","-","-","Mar 10 2020 12:00AM","Mar 10 2020  2:35PM","Jun  9 2020  3:20PM","2",,"1950311","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1841882","1 Pallet of Bagged Compost","JOB","Jan  4 2019  4:38PM","B-05","-","S","B581","Compost",,,"F",,,"Jan  4 2019 12:00AM","1",,,"GTBR","1-LOW","Jan  4 2019  4:38PM",,,,"-","-","-","Jan  4 2019 12:00AM","Jan  4 2019  4:39PM","Jun  7 2019  9:03AM","4",,"1796029","-",,"2. MED",,"GRNTHUMB",,,,"Warwick St. bet. Blake Ave. and Dumont A",,,,"GT Open",,,,,,"-","-","-","+","-"
"2053105","GTO Garden Build Out with Lumber and Soil","JOB","Jul 20 2020 10:25AM","X-03","-","S","X350-GT001","Site Prep",,,"F",,,"Jul 20 2020 12:00AM","1",,,"GTBR","3-HIGH","Jul 20 2020 10:25AM",,,,"-","-","-","Jul 20 2020 12:00AM","Jul 20 2020 10:28AM","Nov  2 2020  9:01AM","2",,"1987730","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1788669","Delivery of 14 cubic yards of soil","JOB","Sep 17 2018 11:10AM","M-10","-","S","M409-GT001",,,,"F",,,"Sep 17 2018 12:00AM","1",,,"GTBR",,"Sep 17 2018 11:10AM",,,,"-","-","-","Sep 17 2018 12:00AM","Sep 17 2018 11:11AM","Dec 19 2018 12:02PM","1",,"1743186","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","-","+","-"
"2056653","Scrape (Victory Garden B5)","JOB","Jul 29 2020  3:40PM","B-05","-","S","B496-GT001","Inspections / Assessment (for BFD)",,,"F",,,"Jul 29 2020 12:00AM","1",,,"GTBR","2-MED","Jul 29 2020  3:40PM",,,,"-","-","-","Jul 29 2020 12:00AM","Jul 29 2020  3:42PM","Aug 26 2020  9:03AM","4",,"1991264","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1834707","Forestry-Stump Grinding and Branch Down","JOB","Dec 19 2018  1:05PM","B-16","-","S","B440-GT001",,,,"F",,,"Dec 19 2018 12:00AM","1",,,"GTBR",,"Dec 19 2018  1:05PM",,,,"-","-","-","Dec 19 2018 12:00AM","Dec 19 2018  1:08PM","Dec 19 2018  1:22PM","1",,"1788884","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","-","-"
"1764674","Delivery - Lumber","JOB","Sep  7 2018  1:42PM","B-05","-","S","BGT063",,,,"F",,,"Sep  7 2018 12:00AM","1",,,"GTBR",,"Sep  7 2018  1:42PM",,,,"-","-","-","Sep  7 2018 12:00AM","Sep  7 2018  1:43PM","Jun  7 2019  9:03AM","4",,"1728232","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1943006","DELIVERY of 7 yards of woodchips for Little Belmont Farmers","JOB","Jul 17 2019  4:09PM","X-06","-","S","XGT010",,,,"F",,,"Jul 17 2019 12:00AM","1",,,"GTBR",,"Jul 17 2019  4:09PM",,,,"-","-","-","Jul 17 2019 12:00AM","Jul 17 2019  4:10PM","Jul 24 2019  1:16PM","1",,"1878466","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2193181","Build and Install Hand rail at Abib Newborn","JOB","Aug  2 2021  5:00PM","B-16","-","S","B533-GT001",,,,"F",,,"Aug  2 2021 12:00AM","1",,,"GTBR",,"Aug  2 2021  5:00PM",,,,"-","-","-","Aug  2 2021 12:00AM","Aug  2 2021  5:04PM","Aug  3 2021 10:51AM","1",,"2099365","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1603300","T 35924 -V","IN","Dec 15 2017  3:24PM","X","-","T","35924",,,,"F",,,"Dec 15 2017 12:00AM","1",,,,,"Dec 15 2017  3:24PM",,,"Dec 15 2017  3:24PM","-","-","-","Dec 15 2017 12:00AM","Dec 15 2017  3:24PM",,"1",,"1576953","-","Dec 15 2017 12:00AM",,,,,,,,,,,"Completed",,,,,,"-","-","-","-","-"
"2092256","Remove non-garden debris fro Surfside Garden","JOB","Nov 27 2020 12:26PM","B-13","-","S","B562-GT001",,,,"F",,,"Nov 27 2020 12:00AM","1",,,"GTBR",,"Nov 27 2020 12:26PM",,,,"-","-","-","Nov 27 2020 12:00AM","Nov 27 2020 12:29PM","Nov 30 2020  9:06AM","1",,"2026432","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2181934","Fix gate latch at Fred MacLeod CG","JOB","Jun 28 2021  2:31PM","B-16","-","S","B510-GT001",,,,"F",,,"Jun 28 2021 12:00AM","1",,,"GTBR",,"Jun 28 2021  2:31PM",,,,"-","-","-","Jun 28 2021 12:00AM","Jun 28 2021  2:32PM","Jul  6 2021 12:17PM","1",,"2088249","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1944252","Temporary fencing is needed.","JOB","Jul 22 2019 12:23PM","B-03","-","S","B531-GT001",,,,"F",,,"Jul 22 2019 12:00AM","1",,,"GTBR",,"Jul 22 2019 12:23PM",,,,"-","-","-","Jul 22 2019 12:00AM","Jul 22 2019 12:25PM","Jul 24 2019  1:16PM","1",,"1879706","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1966437","24 new raised beds","JOB","Oct  3 2019  1:00PM","B-05","-","S","B462",,,,"F",,,"Oct  3 2019 12:00AM","1",,,"GTBR",,"Oct  3 2019  1:00PM",,,,"-","-","-","Oct  3 2019 12:00AM","Oct  3 2019  1:02PM","Oct  5 2019  8:37AM","1",,"1901712","-",,"2. MED",,"GRNTHUMB",,,,"Cleveland St. between Hegeman Ave. and N",,,,"GT Open",,,,,,"-","-","-","+","-"
"2050269","Three 50 foot sections of hose (1 of 2)","JOB","Jul 10 2020 12:21PM","B-05","-","S","B483",,,,"F",,,"Jul 10 2020 12:00AM","1",,,"GTBR",,"Jul 10 2020 12:21PM",,,,"-","-","-","Jul 10 2020 12:00AM","Jul 10 2020 12:23PM","Jul 14 2020  9:42AM","3",,"1984899","-",,"2. MED",,"GRNTHUMB",,,,"Montauk Ave. and Pitkin Ave.",,,,"GT Open",,,,,,"-","-","-","+","-"
"2050292","Three water barrels (2 of 2)","JOB","Jul 10 2020 12:54PM","B-05","-","S","B483",,,,"F",,,"Jul 10 2020 12:00AM","1",,,"GTBR",,"Jul 10 2020 12:54PM",,,,"-","-","-","Jul 10 2020 12:00AM","Jul 10 2020 12:55PM","Jul 14 2020  9:42AM","1",,"1984922","-",,"2. MED",,"GRNTHUMB",,,,"Montauk Ave. and Pitkin Ave.",,,,"GT Open",,,,,,"-","-","-","+","-"
"1872742","2 of 2, Delivery of full load of woodchips. This is garden 2.","JOB","Mar 14 2019  1:13PM","B-03","-","S","B507-GT001",,,,"F",,,"Mar 14 2019 12:00AM","1",,,"GTBR","2-MED","Mar 14 2019  1:13PM",,,,"-","-","-","Mar 14 2019 12:00AM","Mar 14 2019  1:15PM","Jun 24 2019  9:33AM","4",,"1826681","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1869256","1 of 2 DELIVERY OF 14 yards of woodchips for Belmont Little Farmers Garden","JOB","Mar  7 2019  5:21PM","X-06","-","S","XGT010",,,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR",,"Mar  7 2019  5:21PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  5:24PM","Mar  7 2019  5:26PM","0",,"1823233","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","+","+","-"
"1879694","Garden Clean up","JOB","Mar 25 2019  4:30PM","B-05","-","S","B383-GT001",,,,"F",,,"Mar 25 2019 12:00AM","1",,,"GTBR",,"Mar 25 2019  4:30PM",,,,"-","-","-","Mar 25 2019 12:00AM","Mar 25 2019  4:31PM","Apr 11 2019 10:02AM","1",,"1833617","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2002140","DELIVERY of 4 bags of stalite to Carver Community Garden","JOB","Feb  6 2020  2:40PM","M-11","-","S","MGT008",,,,"F",,,"Feb  6 2020 12:00AM","1",,,"GTBR",,"Feb  6 2020  2:40PM",,,,"-","-","-","Feb  6 2020 12:00AM","Feb  6 2020  2:40PM","Feb 12 2020 10:38AM","1",,"1937112","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2002952","DELIVERY of 14 cubic yards of woodchips to Carver Community Garden","JOB","Feb 10 2020 11:24AM","M-11","-","S","MGT008",,,,"F",,,"Feb 10 2020 12:00AM","1",,,"GTBR",,"Feb 10 2020 11:24AM",,,,"-","-","-","Feb 10 2020 12:00AM","Feb 10 2020 11:25AM","Feb 12 2020 10:37AM","1",,"1937916","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2034251","Delivery 3 yards soil LIC Community Garden (2/2)","JOB","May 15 2020  2:04PM","Q-02","-","S","Q045-GT001",,,,"F",,,"May 15 2020 12:00AM","1",,,"GTBR",,"May 15 2020  2:04PM",,,,"-","-","-","May 15 2020 12:00AM","May 15 2020  2:05PM","Jun 15 2020  3:46PM","1",,"1969057","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1986886","Two bags salt","JOB","Dec 20 2019  4:57PM","B-05","-","S","B458-GT001",,,,"F",,,"Dec 20 2019 12:00AM","1",,,"GTBR",,"Dec 20 2019  4:57PM",,,,"-","-","-","Dec 20 2019 12:00AM","Dec 20 2019  4:59PM","Dec 20 2019  5:11PM","0",,"1921978","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","+","+","-"
"2050267","Two 50 foot hose & hydrant wrench set (2 of 2)","JOB","Jul 10 2020 12:18PM","B-05","-","S","B509-GT001",,,,"F",,,"Jul 10 2020 12:00AM","1",,,"GTBR",,"Jul 10 2020 12:18PM",,,,"-","-","-","Jul 10 2020 12:00AM","Jul 10 2020 12:20PM","Jul 10 2020  1:35PM","1",,"1984897","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2050341","Rodent treatment!","JOB","Jul 10 2020  3:19PM","B-03","-","S","B439-GT001",,,,"F",,,"Jul 10 2020 12:00AM","1",,,"GTBR",,"Jul 10 2020  3:19PM",,,,"-","-","-","Jul 10 2020 12:00AM","Jul 10 2020  3:20PM","Jul 14 2020 10:49AM","1",,"1984971","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1946741","CLEAN_DF_R004-DF0081_Barrett Triangle","PPM","Jul 30 2019 12:41PM","R-01","-","S","R004-DF0081",,"PM-DF-R004-DF0081","6","F","Seasonal Task",,"Sep 15 2019 12:00AM","90",,,"PRMT","02-MED",,,"Sep 15 2019 12:00AM",,"-","-","-","Dec 13 2019 12:00AM","Jul 30 2019 12:41PM",,"0","M","1882178","-",,,,"DISTRICT",,,,,"FOUNTAINS",,,"Awaiting Release",,,,,,"-",,,,
"2181975","(2 of 3) Remove Dead Tree from front of garden.","JOB","Jun 28 2021  3:54PM","B-03","-","S","B576-GT001",,,,"F",,,"Jun 28 2021 12:00AM","1",,,"GTBR",,"Jun 28 2021  3:54PM",,,,"-","-","-","Jun 28 2021 12:00AM","Jun 28 2021  3:56PM","Jul  6 2021 12:16PM","1",,"2088290","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"1854577","2 of 2 - REMOVE SOIL AND LUMBER 2’ IN FROM THE FRONT FENCE","JOB","Feb  4 2019  4:36PM","B-03","-","S","B498-GT001",,,,"F",,,"Feb  4 2019 12:00AM","1",,,"GTBR",,"Feb  4 2019  4:36PM",,,,"-","-","-","Feb  4 2019 12:00AM","Feb  4 2019  4:39PM","Feb 14 2019  9:41AM","1",,"1808655","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2060823","3 yards of woodchips, a box of black garbage bags and one pitchfork","JOB","Aug 12 2020  3:26PM","B-03","-","S","B519-GT001",,,,"F",,,"Aug 12 2020 12:00AM","1",,,"GTBR","2-MED","Aug 12 2020  3:26PM",,,,"-","-","-","Aug 12 2020 12:00AM","Aug 12 2020  3:28PM","Sep  8 2020  3:33PM","2",,"1995407","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2085670","Debris pick-up. Use a large pickup truck.","JOB","Nov  2 2020  2:09PM","B-03","-","S","B474-GT001",,,,"F",,,"Nov  2 2020 12:00AM","1",,,"GTBR",,"Nov  2 2020  2:09PM",,,,"-","-","-","Nov  2 2020 12:00AM","Nov  2 2020  2:13PM","Nov  4 2020 12:44PM","2",,"2020104","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2042348","Delivery 7 yds soil to New Hoe Ave Garden","JOB","Jun 15 2020  2:23PM","X-02","-","S","X241-GT001",,,,"F",,,"Jun 15 2020 12:00AM","1",,,"GTBR",,"Jun 15 2020  2:23PM",,,,"-","-","-","Jun 15 2020 12:00AM","Jun 15 2020  2:24PM","Jun 29 2020  9:49AM","2",,"1977071","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2043580","(1 OF 2) Deliver 3 yds of compost.","JOB","Jun 19 2020 11:27AM","B-03","-","S","B576-GT001",,,,"F",,,"Jun 19 2020 12:00AM","1",,,"GTBR",,"Jun 19 2020 11:27AM",,,,"-","-","-","Jun 19 2020 12:00AM","Jun 19 2020 11:30AM","Jun 29 2020  9:49AM","2",,"1978289","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1896984","Soil/Compost mix for six beds","JOB","Apr 30 2019  4:46PM","B-18","-","S","B166-GT001",,,,"F",,,"Apr 30 2019 12:00AM","1",,,"GTBR",,"Apr 30 2019  4:46PM",,,,"-","-","-","Apr 30 2019 12:00AM","Apr 30 2019  4:46PM","Jun  7 2019  9:05AM","2",,"1850743","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2009130","DELIVERY 6 yards of woodchips to El Garden (3/4)","JOB","Feb 28 2020  4:25PM","B-04","-","S","B577-GT001",,,,"F",,,"Feb 28 2020 12:00AM","1",,,"GTBR",,"Feb 28 2020  4:25PM",,,,"-","-","-","Feb 28 2020 12:00AM","Feb 28 2020  4:27PM","Feb 28 2020  5:08PM","1",,"1944066","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","+","+","-"
"2039012","Delivery 7 cubic yards compost to Edgemere Coalition (3/3)","JOB","Jun  1 2020  4:14PM","Q-14","-","S","Q511",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  4:14PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  4:15PM","Jun 15 2020  3:46PM","1",,"1973765","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2038993","Delivery 7 yards soil to Bay Beach 84 (1/2)","JOB","Jun  1 2020  3:43PM","Q-14","-","S","Q518",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  3:43PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  3:44PM","Jun 15 2020  3:46PM","1",,"1973746","-",,"3. HIGH",,"GRNTHUMB",,,,"Beach 84 St. bet. Rockaway Freeway and J",,,,"GT Open",,,,,,"-","-","-","+","-"
"2038994","Delivery 7 yards of woodchips to Bay Beach 84 (2/2)","JOB","Jun  1 2020  3:46PM","Q-14","-","S","Q518",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  3:46PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  3:47PM","Jun 15 2020  3:46PM","2",,"1973747","-",,"2. MED",,"GRNTHUMB",,,,"Beach 84 St. bet. Rockaway Freeway and J",,,,"GT Open",,,,,,"-","-","-","+","-"
"2038997","Delivery 24 pieces of lumber to Trees of Life (3/3)","JOB","Jun  1 2020  3:49PM","Q-12","-","S","Q121A-GT001",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  3:49PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  3:50PM","Jun 15 2020  3:46PM","1",,"1973750","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2039006","Delivery 14 cubic yards mulch to Edgemere Coalition (1/3)","JOB","Jun  1 2020  4:11PM","Q-14","-","S","Q511",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  4:11PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  4:11PM","Jun 15 2020  3:46PM","1",,"1973759","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2039009","Delivery 7 cubic yards soil to Edgemere Coalition (2/3)","JOB","Jun  1 2020  4:13PM","Q-14","-","S","Q511",,,,"F",,,"Jun  1 2020 12:00AM","1",,,"GTBR",,"Jun  1 2020  4:13PM",,,,"-","-","-","Jun  1 2020 12:00AM","Jun  1 2020  4:14PM","Jun 15 2020  3:46PM","1",,"1973762","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2097423","Delivery of Cedar Mulch Bags","JOB","Dec 18 2020  3:51PM","X-03","-","S","X349-GT001",,,,"F",,,"Dec 18 2020 12:00AM","1",,,"GTBR",,"Dec 18 2020  3:51PM",,,,"-","-","-","Dec 18 2020 12:00AM","Dec 18 2020  3:54PM","Dec 23 2020  8:35AM","1",,"2031506","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1998034","Rat Abatement","JOB","Jan 27 2020 11:05AM","X-03","-","S","X356-GT001",,,,"F",,,"Jan 27 2020 12:00AM","1",,,"GTBR",,"Jan 27 2020 11:05AM",,,,"-","-","-","Jan 27 2020 12:00AM","Jan 27 2020 11:06AM","Jan 28 2020  8:29AM","1",,"1933038","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"2045181","3 truckloads, 18 yds, of woodchips to Risse Street Garden","JOB","Jun 24 2020 11:14AM","X-07","-","S","X335-GT001",,,,"F",,,"Jun 24 2020 12:00AM","1",,,"GTBR",,"Jun 24 2020 11:14AM",,,,"-","-","-","Jun 24 2020 12:00AM","Jun 24 2020 11:16AM","Jun 29 2020  9:48AM","1",,"1979885","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2048020","DELIVERY of 7 c/y of top soil to Powers Street Garden","JOB","Jul  2 2020  5:04PM","B-01","-","S","B426-GT001",,,,"F",,,"Jul  2 2020 12:00AM","1",,,"GTBR",,"Jul  2 2020  5:04PM",,,,"-","-","-","Jul  2 2020 12:00AM","Jul  2 2020  5:05PM","Jul  7 2020  9:59AM","1",,"1982679","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2048022","DELIVERY of 7 c/y of mulch to Powers Street Garden","JOB","Jul  2 2020  5:09PM","B-01","-","S","B426-GT001",,,,"F",,,"Jul  2 2020 12:00AM","1",,,"GTBR",,"Jul  2 2020  5:09PM",,,,"-","-","-","Jul  2 2020 12:00AM","Jul  2 2020  5:09PM","Jul  7 2020  9:59AM","1",,"1982681","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2045345","Seven Cubic feet of soil/compost","JOB","Jun 24 2020  3:27PM","B-05","-","S","BGT035",,,,"F",,,"Jun 24 2020 12:00AM","1",,,"GTBR",,"Jun 24 2020  3:27PM",,,,"-","-","-","Jun 24 2020 12:00AM","Jun 24 2020  3:33PM","Jun 29 2020  9:48AM","1",,"1980038","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2057450","Delivery 3 cy soil + trash bags to Project Eden (+ quick look at gate)","JOB","Jul 31 2020  5:00PM","Q-06","-","S","Q475-GT001",,,,"F",,,"Jul 31 2020 12:00AM","1",,,"GTBR",,"Jul 31 2020  5:00PM",,,,"-","-","-","Jul 31 2020 12:00AM","Jul 31 2020  5:00PM","Aug  3 2020 11:56AM","2",,"1992060","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1956679","DIGGING OUT and removal of remaining concrete footings at I.S. 318 Project Roots","JOB","Sep  5 2019  5:40PM","B-01","-","S","B423-GT001",,,,"F",,,"Sep  5 2019 12:00AM","1",,,"GTBR",,"Sep  5 2019  5:40PM",,,,"-","-","-","Sep  5 2019 12:00AM","Sep  5 2019  5:41PM","Sep  6 2019  9:01AM","1",,"1892020","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1891596","(3 of 3) Deliver 14 yds. of woodchips.","JOB","Apr 18 2019  4:11PM","B-03","-","S","B525-GT001",,,,"F",,,"Apr 18 2019 12:00AM","1",,,"GTBR",,"Apr 18 2019  4:11PM",,,,"-","-","-","Apr 18 2019 12:00AM","Apr 18 2019  4:13PM","Jun  7 2019  9:02AM","2",,"1845444","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1957360","Fence Repair","JOB","Sep  9 2019 11:11AM","X-01","-","S","X285-GT001",,,,"F",,,"Sep  9 2019 12:00AM","1",,,"GTBR",,"Sep  9 2019 11:11AM",,,,"-","-","-","Sep  9 2019 12:00AM","Sep  9 2019 11:14AM","Sep 10 2019  9:20AM","1",,"1892697","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"+","-","-","+","+"
"2045704","Delivery of 3 yards compost to Community Serenity","JOB","Jun 25 2020 12:56PM","Q-14","-","S","Q505-GT001",,,,"F",,,"Jun 25 2020 12:00AM","1",,,"GTBR",,"Jun 25 2020 12:56PM",,,,"-","-","-","Jun 25 2020 12:00AM","Jun 25 2020 12:57PM","Jun 29 2020  9:48AM","1",,"1980395","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2064086","DELIVERY Additional YLC Items to Discovery 2","JOB","Aug 25 2020 10:54AM","Q-12","-","S","Q493-GT001",,,,"F",,,"Aug 25 2020 12:00AM","1",,,"GTBR",,"Aug 25 2020 10:54AM",,,,"-","-","-","Aug 25 2020 12:00AM","Aug 25 2020 10:57AM","Sep  8 2020  3:32PM","1",,"1998650","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2088884","Deliver 256 pcs Lumber to Phoenix Garden","JOB","Nov 13 2020  3:52PM","B-16","-","S","B517-GT001",,,,"F",,,"Nov 13 2020 12:00AM","1",,,"GTBR",,"Nov 13 2020  3:52PM",,,,"-","-","-","Nov 13 2020 12:00AM","Nov 13 2020  3:56PM","Nov 17 2020  4:29PM","1",,"2023257","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"2042385","Soil and Mulch Delivery","JOB","Jun 15 2020  3:54PM","X-03","-","S","X320",,,,"F",,,"Jun 15 2020 12:00AM","1",,,"GTBR",,"Jun 15 2020  3:54PM",,,,"-","-","-","Jun 15 2020 12:00AM","Jun 15 2020  3:54PM","Jun 15 2020  4:01PM","0",,"1977108","-",,"3. HIGH",,"GRNTHUMB",,,,"E. 171 St. at Washington Ave.",,,,"GT Work Request",,,,,,"-","-","-","+","-"
