"fiscal_year","location","print_order","attribute_reference","attribute_category","need_name","category","sub_category","column_l_fy15_weight","column_m_fy15_per_capita_no_ats_growth","column_n_fy14_actual_registers","column_o_projected_register","column_p_projected_formula","column_q_register_change","column_r_register_dollar_change"
"2015","X023","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","570","549","2263277.56","-21","-86573.46"
"2015","X020","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","782","803","3310404.15","21","86573.46"
"2015","X015","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","338","322","1327459.70","-16","-65960.73"
"2015","X457","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","615","586","2415811.75","-29","-119553.82"
"2015","X008","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1196","1128","4650231.49","-68","-280333.10"
"2015","X505","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X003","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","188","200","824509.13","12","49470.55"
"2015","X568","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X564","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X555","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","163","211","869857.13","48","197882.19"
"2015","X543","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X525","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X306","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","757","757","3120767.05","0","0.00"
"2015","X009","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","776","819","3376364.88","43","177269.46"
"2015","X076","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1046","1036","4270957.29","-10","-41225.46"
"2015","X105","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1438","1396","5755073.72","-42","-173146.92"
"2015","X103","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1104","1141","4703824.58","37","152534.19"
"2015","X097","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","712","700","2885781.95","-12","-49470.55"
"2015","X096","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","987","967","3986501.64","-20","-82450.91"
"2015","X089","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","862","877","3615472.53","15","61838.18"
"2015","X087","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","636","655","2700267.40","19","78328.37"
"2015","X660","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X078","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","802","820","3380487.43","18","74205.82"
"2015","X111","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","688","707","2914639.77","19","78328.37"
"2015","X068","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","756","762","3141379.78","6","24735.27"
"2015","X041","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","874","878","3619595.08","4","16490.18"
"2015","X021","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","696","658","2712635.03","-38","-156656.73"
"2015","X019","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","334","339","1397542.97","5","20612.73"
"2015","X016","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","507","492","2028292.46","-15","-61838.18"
"2015","X284","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X083","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1015","1004","4139035.83","-11","-45348.00"
"2015","X160","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","352","328","1352194.97","-24","-98941.10"
"2015","X249","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X194","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","898","886","3652575.44","-12","-49470.55"
"2015","X189","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","333","349","1438768.43","16","65960.73"
"2015","X181","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X180","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X178","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","496","516","2127233.55","20","82450.91"
"2015","X106","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1160","1165","4802765.68","5","20612.73"
"2015","X169","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","394","415","1710856.44","21","86573.46"
"2015","X108","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","591","580","2391076.47","-11","-45348.00"
"2015","X153","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","681","722","2976477.96","41","169024.37"
"2015","X144","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X142","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X127","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X121","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","978","951","3920540.91","-27","-111308.73"
"2015","X112","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","426","417","1719101.53","-9","-37102.91"
"2015","X565","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X175","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","207","192","791528.76","-15","-61838.18"
"2015","X340","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","599","619","2551855.75","20","82450.91"
"2015","X374","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X368","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X363","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X360","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","439","445","1834532.81","6","24735.27"
"2015","X353","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X351","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X696","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X342","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X390","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X331","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X319","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X315","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","153","157","647239.67","4","16490.18"
"2015","X310","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","713","713","2939375.04","0","0.00"
"2015","X308","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X307","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","368","359","1479993.89","-9","-37102.91"
"2015","X344","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","332","383","1578934.98","51","210249.83"
"2015","X440","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X549","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X546","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X524","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X477","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X459","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X447","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X382","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","297","287","1183170.60","-10","-41225.46"
"2015","X442","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X386","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","457","466","1921106.27","9","37102.91"
"2015","X438","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X434","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X433","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X397","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X396","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","353","344","1418155.70","-9","-37102.91"
"2015","X391","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X439","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X445","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K635","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K108","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","855","860","3545389.25","5","20612.73"
"2015","K089","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","244","249","1026513.87","5","20612.73"
"2015","K065","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","644","657","2708512.49","13","53593.09"
"2015","K013","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","458","463","1908738.63","5","20612.73"
"2015","K007","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1010","1016","4188506.38","6","24735.27"
"2015","K673","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K581","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K637","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K159","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","854","837","3450570.70","-17","-70083.28"
"2015","K633","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K629","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K617","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K598","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K589","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K544","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K642","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K214","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","883","850","3504163.80","-33","-136044.01"
"2015","K311","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K306","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","432","436","1797429.90","4","16490.18"
"2015","K302","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K292","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K290","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","556","572","2358096.11","16","65960.73"
"2015","K273","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","339","308","1269744.06","-31","-127798.91"
"2015","K149","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","667","665","2741492.85","-2","-8245.09"
"2015","K218","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K158","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","516","517","2131356.10","1","4122.55"
"2015","K213","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","418","408","1681998.62","-10","-41225.46"
"2015","K202","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","486","467","1925228.82","-19","-78328.37"
"2015","K190","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","183","175","721445.49","-8","-32980.37"
"2015","K174","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","136","78","321558.56","-58","-239107.65"
"2015","K171","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K166","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K578","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K224","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","540","504","2077763.00","-36","-148411.64"
"2015","K705","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","214","277","1141945.14","63","259720.38"
"2015","K115","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1118","1146","4724437.31","28","115431.28"
"2015","K114","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","579","563","2320993.20","-16","-65960.73"
"2015","K068","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K066","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","471","475","1958209.18","4","16490.18"
