"hour_beginning","location","pedestrians","towards_manhattan","towards_brooklyn","weather_summary","temperature","precipitation","lat","long","events","geocoded_column"
"2019-05-07T20:00:00.000","Brooklyn Bridge","335","161","174","partly-cloudy-night","63","0.00050","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-09T08:00:00.000","Brooklyn Bridge","355","159","196","clear-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-14T07:00:00.000","Brooklyn Bridge","176","81","95","partly-cloudy-night","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-25T00:00:00.000","Brooklyn Bridge","0","0","0","clear-night","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-10T11:00:00.000","Brooklyn Bridge","2584","989","1595","partly-cloudy-day","46","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-22T23:00:00.000","Brooklyn Bridge","1","0","1","clear-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-13T07:00:00.000","Brooklyn Bridge","295","126","169","partly-cloudy-day","57","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-24T11:00:00.000","Brooklyn Bridge","1824","864","960","clear-day","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-21T06:00:00.000","Brooklyn Bridge","47","28","19","rain","69","0.044","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-19T19:00:00.000","Brooklyn Bridge","376","161","215","partly-cloudy-day","46","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-21T20:00:00.000","Brooklyn Bridge","8","5","3","clear-night","10","0","40.7081639691088","-73.9995087014816","Martin Luther King Jr. Day","(40.7081639691088, -73.9995087014816)"
"2019-06-25T20:00:00.000","Brooklyn Bridge","946","468","478","partly-cloudy-day","80","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-08T16:00:00.000","Brooklyn Bridge","2194","1037","1157","partly-cloudy-day","77","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-02T00:00:00.000","Brooklyn Bridge","1","0","1","clear-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-13T07:00:00.000","Brooklyn Bridge","117","55","62","cloudy","45","0.0016","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-02T16:00:00.000","Brooklyn Bridge","98","60","38","snow","33","0.0304","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-31T10:00:00.000","Brooklyn Bridge","2231","1203","1028","cloudy","40","0","40.7081639691088","-73.9995087014816","New Year's Eve","(40.7081639691088, -73.9995087014816)"
"2019-02-18T12:00:00.000","Brooklyn Bridge","1323","590","733","cloudy","39","0.0036","40.7081639691088","-73.9995087014816","Presidents' Day (regional holiday)","(40.7081639691088, -73.9995087014816)"
"2019-03-25T07:00:00.000","Brooklyn Bridge","220","100","120","partly-cloudy-day","51","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-23T16:00:00.000","Brooklyn Bridge","2214","1187","1027","clear-day","65","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-03T05:00:00.000","Brooklyn Bridge","0","0","0","clear-night","28","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-15T00:00:00.000","Brooklyn Bridge","3","1","2","partly-cloudy-night","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-07T12:00:00.000","Brooklyn Bridge","2468","1117","1351","clear-day","62","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-24T14:00:00.000","Brooklyn Bridge","2534","1194","1340","partly-cloudy-day","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-28T02:00:00.000","Brooklyn Bridge","3","0","3","clear-night","45","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-20T17:00:00.000","Brooklyn Bridge","115","111","4","clear-night","32","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-21T22:00:00.000","Brooklyn Bridge","33","33","0","clear-night","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-30T19:00:00.000","Brooklyn Bridge","4","3","1","clear-night","11","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-13T00:00:00.000","Brooklyn Bridge","24","0","24","rain","60","0.0654","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-11T17:00:00.000","Brooklyn Bridge","1664","964","700","partly-cloudy-day","87","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-20T02:00:00.000","Brooklyn Bridge","0","0","0","rain","68","0.1431","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-03T05:00:00.000","Brooklyn Bridge","44","36","8","cloudy","51","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-16T12:00:00.000","Brooklyn Bridge","1892","888","1004","clear-day","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-08T07:00:00.000","Brooklyn Bridge","206","95","111","cloudy","58","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-23T03:00:00.000","Brooklyn Bridge","0","0","0","clear-night","35","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-31T05:00:00.000","Brooklyn Bridge","0","0","0","clear-night","52","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-10T12:00:00.000","Brooklyn Bridge","3006","1600","1406","clear-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-08T19:00:00.000","Brooklyn Bridge","11","9","2","clear-night","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-05T07:00:00.000","Brooklyn Bridge","266","119","147","clear-night","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-08T01:00:00.000","Brooklyn Bridge","2","1","1","partly-cloudy-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-13T06:00:00.000","Brooklyn Bridge","159","71","88","clear-day","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-03T01:00:00.000","Brooklyn Bridge","0","0","0",,,,"40.7081639691088","-73.9995087014816","Daylight Saving Time ends","(40.7081639691088, -73.9995087014816)"
"2019-04-12T10:00:00.000","Brooklyn Bridge","1236","625","611","cloudy","48","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-12T17:00:00.000","Brooklyn Bridge","83","82","1","clear-night","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-25T08:00:00.000","Brooklyn Bridge","447","156","291","clear-day","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-14T13:00:00.000","Brooklyn Bridge","1494","767","727","cloudy","53","0.00070","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-03T10:00:00.000","Brooklyn Bridge","1749","972","777","partly-cloudy-day","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-28T04:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","46","0","40.7081639691088","-73.9995087014816","Thanksgiving Day","(40.7081639691088, -73.9995087014816)"
"2019-03-20T00:00:00.000","Brooklyn Bridge","0","0","0","clear-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-24T00:00:00.000","Brooklyn Bridge","6","3","3","partly-cloudy-night","65","0.00090","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-20T16:00:00.000","Brooklyn Bridge","1026","465","561","partly-cloudy-day","28","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-26T13:00:00.000","Brooklyn Bridge","2039","880","1159","partly-cloudy-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-31T16:00:00.000","Brooklyn Bridge","2504","1191","1313","partly-cloudy-day","81","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-21T09:00:00.000","Brooklyn Bridge","442","263","179","partly-cloudy-day","37","0.0026","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-29T11:00:00.000","Brooklyn Bridge","1998","1019","979","partly-cloudy-day","74","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-28T07:00:00.000","Brooklyn Bridge","237","97","140","partly-cloudy-day","73","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-13T11:00:00.000","Brooklyn Bridge","2749","1473","1276","partly-cloudy-day","59","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-08T02:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-07T13:00:00.000","Brooklyn Bridge","2044","958","1086","clear-day","78","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-22T08:00:00.000","Brooklyn Bridge","356","166","190","partly-cloudy-day","80","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-05T00:00:00.000","Brooklyn Bridge","1","0","1","clear-night","74","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-03T22:00:00.000","Brooklyn Bridge","6","4","2","clear-night","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-25T07:00:00.000","Brooklyn Bridge","90","38","52","partly-cloudy-day","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-04T10:00:00.000","Brooklyn Bridge","2000","1018","982","partly-cloudy-day","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-03T21:00:00.000","Brooklyn Bridge","37","14","23","clear-night","66","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-10T04:00:00.000","Brooklyn Bridge","0","0","0","clear-night","72","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-11T06:00:00.000","Brooklyn Bridge","183","96","87","partly-cloudy-night","68","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-13T18:00:00.000","Brooklyn Bridge","2251","1083","1168","clear-day","85","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-15T17:00:00.000","Brooklyn Bridge","48","44","4","clear-night","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-27T01:00:00.000","Brooklyn Bridge","6","3","3","clear-night","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-14T04:00:00.000","Brooklyn Bridge","1","0","1","partly-cloudy-night","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-04T03:00:00.000","Brooklyn Bridge","0","0","0","clear-night","70","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-20T11:00:00.000","Brooklyn Bridge","981","669","312","rain","62","0.0366","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-25T19:00:00.000","Brooklyn Bridge","59","58","1","partly-cloudy-night","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-01T08:00:00.000","Brooklyn Bridge","302","120","182","clear-day","34","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-22T12:00:00.000","Brooklyn Bridge","1558","689","869","cloudy","42","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-30T02:00:00.000","Brooklyn Bridge","0","0","0","partly-cloudy-night","28","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-19T02:00:00.000","Brooklyn Bridge","3","1","2","cloudy","67","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-25T10:00:00.000","Brooklyn Bridge","1365","850","515","partly-cloudy-day","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-21T23:00:00.000","Brooklyn Bridge","5","0","5","rain","42","0.0614","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-16T13:00:00.000","Brooklyn Bridge","2116","962","1154","partly-cloudy-day","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-24T20:00:00.000","Brooklyn Bridge","22","20","2","clear-night","58","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-09T10:00:00.000","Brooklyn Bridge","1526","918","608","clear-day","73","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-06T05:00:00.000","Brooklyn Bridge","0","0","0","clear-night","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-13T11:00:00.000","Brooklyn Bridge","2483","1406","1077","cloudy","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-09T01:00:00.000","Brooklyn Bridge","0","0","0","cloudy","41","0.00060","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-18T01:00:00.000","Brooklyn Bridge","2","1","1","clear-night","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-23T06:00:00.000","Brooklyn Bridge","43","19","24","rain","60","0.0619","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-15T09:00:00.000","Brooklyn Bridge","379","179","200","partly-cloudy-day","53","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-25T22:00:00.000","Brooklyn Bridge","1","0","1","clear-night","31","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-11T01:00:00.000","Brooklyn Bridge","13","5","8","cloudy","68","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-27T12:00:00.000","Brooklyn Bridge","71","35","36","rain","62","0.309","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-04T01:00:00.000","Brooklyn Bridge","5","0","5","rain","71","0.0556","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-28T22:00:00.000","Brooklyn Bridge","24","7","17","partly-cloudy-night","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-01T03:00:00.000","Brooklyn Bridge","0","0","0","clear-night","11","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-08T01:00:00.000","Brooklyn Bridge","4","0","4","cloudy","40","0.0114","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-30T23:00:00.000","Brooklyn Bridge","10","6","4","cloudy","64","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-26T01:00:00.000","Brooklyn Bridge","2","1","1","cloudy","62","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-06T08:00:00.000","Brooklyn Bridge","559","390","169","cloudy","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-16T08:00:00.000","Brooklyn Bridge","294","134","160","cloudy","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-26T23:00:00.000","Brooklyn Bridge","9","2","7","partly-cloudy-night","77","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-28T13:00:00.000","Brooklyn Bridge","1055","491","564","clear-day","87","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-29T10:00:00.000","Brooklyn Bridge","1442","797","645","cloudy","62","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-19T12:00:00.000","Brooklyn Bridge","2977","1434","1543","clear-day","54","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-10T08:00:00.000","Brooklyn Bridge","184","40","144","rain","37","0.0556","40.7081639691088","-73.9995087014816","Daylight Saving Time starts","(40.7081639691088, -73.9995087014816)"
"2019-04-18T12:00:00.000","Brooklyn Bridge","1948","835","1113","cloudy","54","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-09T15:00:00.000","Brooklyn Bridge","582","305","277","rain","55","0.0212","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-22T12:00:00.000","Brooklyn Bridge","1079","482","597","cloudy","58","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-01T21:00:00.000","Brooklyn Bridge","82","0","82","cloudy","50","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-24T22:00:00.000","Brooklyn Bridge","0","0","0","clear-night","40","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-09T09:00:00.000","Brooklyn Bridge","381","219","162","clear-day","25","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-07T11:00:00.000","Brooklyn Bridge","1112","513","599","cloudy","53","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-19T01:00:00.000","Brooklyn Bridge","10","7","3","clear-night","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-29T22:00:00.000","Brooklyn Bridge","51","35","16","clear-night","72","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-22T00:00:00.000","Brooklyn Bridge","42","41","1","clear-night","67","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-04T18:00:00.000","Brooklyn Bridge","2589","1060","1529","partly-cloudy-day","83","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-12T21:00:00.000","Brooklyn Bridge","98","94","4","rain","64","0.0065","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-14T07:00:00.000","Brooklyn Bridge","168","67","101","cloudy","34","0","40.7081639691088","-73.9995087014816","Valentine's Day","(40.7081639691088, -73.9995087014816)"
"2019-08-26T20:00:00.000","Brooklyn Bridge","107","44","63","partly-cloudy-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-23T10:00:00.000","Brooklyn Bridge","1026","568","458","partly-cloudy-day","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-27T09:00:00.000","Brooklyn Bridge","782","455","327","partly-cloudy-day","48","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-23T10:00:00.000","Brooklyn Bridge","1131","651","480","partly-cloudy-day","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-18T11:00:00.000","Brooklyn Bridge","658","331","327","cloudy","39","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-23T20:00:00.000","Brooklyn Bridge","311","134","177","partly-cloudy-night","72","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-29T12:00:00.000","Brooklyn Bridge","2446","1107","1339","clear-day","56","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-15T04:00:00.000","Brooklyn Bridge","1","0","1","clear-night","23","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-11T12:00:00.000","Brooklyn Bridge","2064","991","1073","cloudy","60","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-30T19:00:00.000","Brooklyn Bridge","202","109","93","clear-night","37","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-04T19:00:00.000","Brooklyn Bridge","9","6","3","clear-day","81","0","40.7081639691088","-73.9995087014816","Independence Day","(40.7081639691088, -73.9995087014816)"
"2019-05-30T01:00:00.000","Brooklyn Bridge","0","0","0","cloudy","58","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-15T06:00:00.000","Brooklyn Bridge","51","34","17","clear-night","49","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-27T02:00:00.000","Brooklyn Bridge","2","0","2","clear-night","36","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-08T19:00:00.000","Brooklyn Bridge","57","0","57","clear-night","41","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-23T10:00:00.000","Brooklyn Bridge","387","201","186","cloudy","33","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-26T10:00:00.000","Brooklyn Bridge","692","364","328","clear-day","30","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-07T09:00:00.000","Brooklyn Bridge","204","104","100","clear-day","26","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-29T11:00:00.000","Brooklyn Bridge","1771","762","1009","clear-day","36","0","40.7081639691088","-73.9995087014816","Black Friday","(40.7081639691088, -73.9995087014816)"
"2019-03-31T10:00:00.000","Brooklyn Bridge","812","390","422","partly-cloudy-day","59","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-27T12:00:00.000","Brooklyn Bridge","2615","1338","1277","partly-cloudy-day","83","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-14T13:00:00.000","Brooklyn Bridge","2292","969","1323","clear-day","68","0","40.7081639691088","-73.9995087014816","Columbus Day (regional holiday)","(40.7081639691088, -73.9995087014816)"
"2019-11-19T19:00:00.000","Brooklyn Bridge","52","50","2","partly-cloudy-night","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-04T19:00:00.000","Brooklyn Bridge","9","4","5","partly-cloudy-night","35","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-20T22:00:00.000","Brooklyn Bridge","68","0","68","cloudy","32","0.0156","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-08T18:00:00.000","Brooklyn Bridge","86","75","11","clear-night","44","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-12T07:00:00.000","Brooklyn Bridge","301","121","180","clear-day","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-06-04T21:00:00.000","Brooklyn Bridge","43","16","27","clear-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-05T08:00:00.000","Brooklyn Bridge","439","183","256","partly-cloudy-day","71","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-09T08:00:00.000","Brooklyn Bridge","390","129","261","cloudy","47","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-10-04T16:00:00.000","Brooklyn Bridge","2576","1198","1378","partly-cloudy-day","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-18T10:00:00.000","Brooklyn Bridge","542","279","263","rain","75","0.019","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-03-02T18:00:00.000","Brooklyn Bridge","184","54","130","cloudy","38","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-31T15:00:00.000","Brooklyn Bridge","3587","1955","1632","partly-cloudy-day","44","0","40.7081639691088","-73.9995087014816","New Year's Eve","(40.7081639691088, -73.9995087014816)"
"2019-10-28T20:00:00.000","Brooklyn Bridge","55","50","5","partly-cloudy-night","57","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-08-14T12:00:00.000","Brooklyn Bridge","1799","852","947","cloudy","79","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-28T22:00:00.000","Brooklyn Bridge","4","1","3","clear-night","24","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-09-09T22:00:00.000","Brooklyn Bridge","10","7","3","partly-cloudy-night","69","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-17T12:00:00.000","Brooklyn Bridge","2044","912","1132","partly-cloudy-day","75","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-04-18T07:00:00.000","Brooklyn Bridge","194","71","123","cloudy","53","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-12-12T22:00:00.000","Brooklyn Bridge","34","33","1","clear-night","30","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-05T07:00:00.000","Brooklyn Bridge","235","100","135","cloudy","52","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-07-25T21:00:00.000","Brooklyn Bridge","77","67","10","clear-night","77","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-02-04T13:00:00.000","Brooklyn Bridge","1325","633","692","clear-day","55","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-13T20:00:00.000","Brooklyn Bridge","47","0","47","clear-night","29","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-05-21T10:00:00.000","Brooklyn Bridge","1182","682","500","clear-day","61","0","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-11-24T09:00:00.000","Brooklyn Bridge","143","80","63","rain","44","0.0191","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
"2019-01-08T06:00:00.000","Brooklyn Bridge","7","3","4","cloudy","36","0.007","40.7081639691088","-73.9995087014816",,"(40.7081639691088, -73.9995087014816)"
