"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"64641","Bronx","851","EAST 163 STREET","36","2018-01-31T00:00:00.000","2964","AEP Discharged","2018-09-18T00:00:00.000","Aep Round 11","10459","40.822053","-73.900326","2","17","12901","2005206","2026900100","Longwood"
"92408","Bronx","1255","LONGFELLOW AVENUE","20","2022-01-31T00:00:00.000","1931","AEP Discharged","2022-05-13T00:00:00.000","Aep Round 15","10459","40.829176","-73.888066","3","17","12101","2010723","2029930046","Crotona Park East"
"312783","Brooklyn","73","HILL STREET","3","2017-01-31T00:00:00.000","258","AEP Active",,"Aep Round 10","11208","40.678948","-73.870367","5","37","1190","3093560","3041700042","East New York-City Line"
"324060","Brooklyn","116","LENOX ROAD","82","2021-02-01T00:00:00.000","2307","AEP Discharged","2021-05-04T00:00:00.000","Aep Round 14","11226","40.653818","-73.955329","17","40","822","3116644","3050840024","East Flatbush-Erasmus"
"328555","Brooklyn","584","LOGAN STREET","9","2019-01-31T00:00:00.000","745","AEP Discharged","2019-02-28T00:00:00.000","Aep Round 12","11208","40.67162","-73.875418","5","42","1194","3095633","3042620037","East New York (North)"
"321853","Brooklyn","638","KOSCIUSZKO STREET","6","2012-01-31T00:00:00.000","714","AEP Discharged","2012-05-11T00:00:00.000","Aep Round 5","11221","40.693738","-73.927964","4","34","393","3074007","3032520015","Bushwick (West)"
"148313","Brooklyn","1040","40 STREET","3","2012-01-31T00:00:00.000","225","AEP Discharged","2018-04-06T00:00:00.000","Aep Round 5","11219","40.643457","-73.992501","12","39","110","3135402","3055870023","Sunset Park (East)-Borough Park (West)"
"52725","Bronx","506","BROOK AVENUE","9","2017-01-31T00:00:00.000","676","AEP Active",,"Aep Round 10","10455","40.814015","-73.915475","1","8","43","2000107","2022740006","Mott Haven-Port Morris"
"393649","Brooklyn","1798","WEST 12 STREET","3","2009-11-12T00:00:00.000","59","AEP Discharged","2010-03-31T00:00:00.000","Aep Round 3","11223","40.603223","-73.98454","11","43","404","3176422","3066440046","Gravesend (West)"
"26224","Manhattan","1080","PARK AVENUE","10","2019-01-31T00:00:00.000","159","AEP Discharged","2021-03-17T00:00:00.000","Aep Round 12","10128","40.781694","-73.9565","8","4","15002","1046954","1015000033","Upper East Side-Carnegie Hill"
"41817","Manhattan","417","WEST 144 STREET","8","2019-01-31T00:00:00.000","321","AEP Discharged","2019-04-17T00:00:00.000","Aep Round 12","10031","40.823777","-73.946225","9","7","227","1060955","1020500053","Hamilton Heights-Sugar Hill"
"226370","Brooklyn","97","CORNELIA STREET","6","2009-11-12T00:00:00.000","506","AEP Discharged","2011-04-06T00:00:00.000","Aep Round 3","11221","40.689753","-73.915968","4","37","399","3077187","3033740041","Bushwick (East)"
"287652","Brooklyn","1549","EASTERN PARKWAY EXTENSION","3","2007-11-13T00:00:00.000","166","AEP Discharged","2014-01-24T00:00:00.000","Aep Round 1","11233","40.670899","-73.916529","16","41","363","3039411","3014680032","Ocean Hill"
"362353","Brooklyn","624","RIVERDALE AVENUE","6","2018-01-31T00:00:00.000","801","AEP Active",,"Aep Round 11","11207","40.66334","-73.89281","5","42","1128","3085570","3038400032","East New York-New Lots"
"66476","Bronx","304","EAST 183 STREET","16","2007-11-13T00:00:00.000","1079","AEP Discharged","2008-04-01T00:00:00.000","Aep Round 1","10458","40.856742","-73.897997","5","15","38301","2013405","2031450019","Fordham Heights"
"41791","Manhattan","203","WEST 144 STREET","28","2022-01-31T00:00:00.000","974","AEP Discharged","2022-05-19T00:00:00.000","Aep Round 15","10030","40.821167","-73.940017","10","9","232","1060455","1020300027","Harlem (North)"
"85782","Bronx","2226","HOLLAND AVENUE","25","2019-01-31T00:00:00.000","589","AEP Discharged","2019-06-10T00:00:00.000","Aep Round 12","10467","40.858454","-73.865611","11","13","330","2050026","2043450021","Allerton"
"431212","Queens","45-01","43 AVENUE","16","2023-01-31T00:00:00.000","154","AEP Discharged","2023-06-08T00:00:00.000","Aep Round 16","11104","40.745002","-73.919136","2","26","183","4001734","4001560003","Sunnyside"
"27999","Manhattan","1471","ST NICHOLAS AVENUE","19","2011-01-31T00:00:00.000","1166","AEP Discharged","2011-06-13T00:00:00.000","Aep Round 4","10033","40.850858","-73.93262","12","10","271","1063957","1021650063","Washington Heights (North)"
"117787","Bronx","3094","VILLA AVENUE","16","2018-01-31T00:00:00.000","967","AEP Discharged","2019-09-11T00:00:00.000","Aep Round 11","10468","40.874414","-73.887849","7","14","411","2017307","2033100023","Bedford Park"
"31494","Manhattan","360","WEST 23 STREET","4","2023-01-31T00:00:00.000","261","AEP Discharged","2023-06-20T00:00:00.000","Aep Round 16","10011","40.74598","-74.000137","4","3","93","1013373","1007460074","Chelsea-Hudson Yards"
"887618","Brooklyn","301","POWELL STREET","8","2021-02-01T00:00:00.000","314","AEP Active",,"Aep Round 14","11212","40.66712","-73.903312","16","42","910","3396629","3037630010","Brownsville"
"43189","Manhattan","506","WEST 172 STREET","20","2011-01-31T00:00:00.000","745","AEP Discharged","2011-07-20T00:00:00.000","Aep Round 4","10032","40.842455","-73.935509","12","10","253","1063077","1021280042","Washington Heights (South)"
"298513","Brooklyn","931","FULTON STREET","6","2007-11-13T00:00:00.000","703","AEP Active",,"Aep Round 1","11238","40.683306","-73.966014","2","35","199","3056622","3019770027","Clinton Hill"
"81754","Bronx","2000","GRAND CONCOURSE","15","2009-11-12T00:00:00.000","668","AEP Discharged","2010-05-24T00:00:00.000","Aep Round 3","10457","40.851124","-73.904646","5","15","23502","2007748","2028120011","Mount Hope"
"183776","Brooklyn","824","ALBANY AVENUE","16","2020-01-31T00:00:00.000","504","AEP Discharged","2020-09-23T00:00:00.000","Aep Round 13","11203","40.653879","-73.939335","17","41","814","3108274","3048610020","East Flatbush-Rugby"
"5567","Manhattan","1461","AMSTERDAM AVENUE","18","2012-01-31T00:00:00.000","723","AEP Discharged","2012-04-23T00:00:00.000","Aep Round 5","10027","40.817037","-73.953583","9","9","21303","1059639","1019700069","Manhattanville-West Harlem"
"351350","Brooklyn","1054","PARK PLACE","16","2022-01-31T00:00:00.000","418","AEP Discharged","2022-06-15T00:00:00.000","Aep Round 15","11213","40.673012","-73.942803","8","36","341","3031649","3012430027","Crown Heights (North)"
"371714","Brooklyn","21A","SOMERS STREET","3","2007-11-13T00:00:00.000","445","AEP Discharged","2014-04-03T00:00:00.000","Aep Round 1","11233","40.678615","-73.912442","16","41","371","3041859","3015380059","Ocean Hill"
"373995","Brooklyn","411","ST JOHNS PLACE","16","2020-01-31T00:00:00.000","285","AEP Discharged","2020-10-13T00:00:00.000","Aep Round 13","11238","40.67391","-73.964429","8","35","207","3029410","3011730065","Prospect Heights"
"315322","Brooklyn","177","HURON STREET","6","2016-02-01T00:00:00.000","285","AEP Discharged","2019-05-24T00:00:00.000","Aep Round 9","11222","40.733114","-73.953948","1","33","575","3321454","3025230057","Greenpoint"
"45567","Bronx","1905","ANDREWS AVENUE SOUTH","12","2015-02-02T00:00:00.000","568","AEP Discharged","2015-06-17T00:00:00.000","Aep Round 8","10453","40.854133","-73.913682","5","14","24502","2014897","2032210090","University Heights (South)-Morris Heights"
"42779","Manhattan","533","WEST 158 STREET","24","2007-11-13T00:00:00.000","2008","AEP Discharged","2010-01-19T00:00:00.000","Aep Round 1","10032","40.833931","-73.942611","12","10","245","1062779","1021170056","Washington Heights (South)"
"43019","Manhattan","652","WEST 163 STREET","54","2022-01-31T00:00:00.000","632","AEP Discharged","2022-07-14T00:00:00.000","Aep Round 15","10032","40.838738","-73.944395","12","7","247","1063345","1021360225","Washington Heights (South)"
"287731","Brooklyn","1885","EASTERN PARKWAY EXTENSION","3","2007-11-13T00:00:00.000","144","AEP Discharged","2009-07-17T00:00:00.000","Aep Round 1","11233","40.676805","-73.908042","16","37","369","3042689","3015700030","Ocean Hill"
"375826","Brooklyn","131","STARR STREET","8","2009-11-12T00:00:00.000","456","AEP Discharged","2010-03-04T00:00:00.000","Aep Round 3","11237","40.703228","-73.924997","4","34","427","3072585","3031870055","Bushwick (West)"
"37797","Manhattan","215","WEST 109 STREET","25","2022-01-31T00:00:00.000","800","AEP Discharged","2022-05-05T00:00:00.000","Aep Round 15","10025","40.802799","-73.965292","7","7","195","1056706","1018810022","Upper West Side-Manhattan Valley"
"56849","Bronx","1276","CLAY AVENUE","12","2018-01-31T00:00:00.000","615","AEP Discharged","2018-03-08T00:00:00.000","Aep Round 11","10456","40.833905","-73.909729","4","16","17701","2002102","2024270021","Concourse-Concourse Village"
"313431","Brooklyn","178","HOOPER STREET","35","2019-01-31T00:00:00.000","800","AEP Discharged","2019-07-01T00:00:00.000","Aep Round 12","11211","40.704526","-73.95773","1","33","533","3060353","3022060007","South Williamsburg"
"316283","Brooklyn","144","JAMAICA AVENUE","4","2013-01-31T00:00:00.000","293","AEP Discharged","2019-07-31T00:00:00.000","Aep Round 6","11207","40.679253","-73.895009","5","37","1146","3083135","3036620028","Cypress Hills"
"646397","Queens","1821","CORNELIA STREET","6","2011-01-31T00:00:00.000","217","AEP Discharged","2017-09-15T00:00:00.000","Aep Round 4","11385","40.701461","-73.904326","5","34","551","4082801","4034630042","Ridgewood"
"92573","Bronx","875","LONGWOOD AVENUE","16","2008-11-13T00:00:00.000","1037","AEP Discharged","2017-02-17T00:00:00.000","Aep Round 2","10459","40.819043","-73.900775","2","17","87","2005186","2026890044","Longwood"
"27963","Manhattan","600","WEST 176 STREET","22","2022-01-31T00:00:00.000","655","AEP Discharged","2022-05-18T00:00:00.000","Aep Round 15","10033","40.846177","-73.936271","12","10","263","1063554","1021440057","Washington Heights (South)"
"675137","Queens","18-14","LINDEN STREET","6","2007-11-13T00:00:00.000","564","AEP Discharged","2013-06-20T00:00:00.000","Aep Round 1","11385","40.703995","-73.908845","5","34","547","4082522","4034540016","Ridgewood"
"548560","Queens","216-23","136 ROAD","3","2012-01-31T00:00:00.000","217","AEP Active",,"Aep Round 5","11413","40.677074","-73.754532","13","31","358","4280038","4130170017","Laurelton"
"123134","Bronx","1864","WHITE PLAINS ROAD","4","2012-01-31T00:00:00.000","119","AEP Discharged","2012-05-17T00:00:00.000","Aep Round 5","10462","40.846607","-73.866611","11","15","232","2043490","2040500034","Pelham Parkway-Van Nest"
"704854","Queens","1885","WOODBINE STREET","4","2009-11-12T00:00:00.000","55","AEP Discharged","2013-05-06T00:00:00.000","Aep Round 3","11385","40.704097","-73.905199","5","34","549","4082981","4034690047","Ridgewood"
"53587","Bronx","1146","BRYANT AVENUE","8","2018-01-31T00:00:00.000","289","AEP Discharged","2019-10-31T00:00:00.000","Aep Round 11","10459","40.827532","-73.8889","3","17","12101","2006209","2027540069","Crotona Park East"
"27973","Manhattan","1356","ST NICHOLAS AVENUE","13","2021-02-01T00:00:00.000","582","AEP Active",,"Aep Round 14","10033","40.847212","-73.935262","12","10","261","1063235","1021330066","Washington Heights (South)"
"10025","Manhattan","6","CONVENT AVENUE","8","2015-02-02T00:00:00.000","318","AEP Discharged","2015-06-23T00:00:00.000","Aep Round 8","10027","40.812939","-73.95313","9","7","21303","1059576","1019670073","Manhattanville-West Harlem"
"807861","Brooklyn","1408","BROOKLYN AVENUE","42","2022-01-31T00:00:00.000","1397","AEP Discharged","2022-06-17T00:00:00.000","Aep Round 15","11210","40.63848","-73.942462","17","45","782","3327338","3049810050","East Flatbush-Farragut"
"225237","Brooklyn","697","CONEY ISLAND AVENUE","6","2017-01-31T00:00:00.000","642","AEP Active",,"Aep Round 10","11218","40.640486","-73.96912","14","39","1522","3118211","3051410137","Flatbush (West)-Ditmas Park-Parkville"
"117728","Bronx","1726","VICTOR STREET","3","2012-01-31T00:00:00.000","166","AEP Discharged","2019-10-31T00:00:00.000","Aep Round 5","10462","40.844103","-73.866485","11","15","236","2043039","2040320033","Pelham Parkway-Van Nest"
"436069","Queens","47-47","46 STREET","6","2018-01-31T00:00:00.000","372","AEP Discharged","2018-05-15T00:00:00.000","Aep Round 11","11377","40.740272","-73.919264","2","26","23502","4052871","4022840003","Sunnyside"
"3473","Manhattan","2167","ADAM C POWELL BOULEVARD","54","2013-01-31T00:00:00.000","871","AEP Discharged","2013-06-05T00:00:00.000","Aep Round 6","10027","40.811147","-73.94673","10","9","224","1057967","1019130061","Harlem (North)"
"122113","Bronx","208","WEST FORDHAM ROAD","15","2021-02-01T00:00:00.000","855","AEP Discharged","2021-05-18T00:00:00.000","Aep Round 14","10468","40.862378","-73.909745","7","14","257","2015106","2032340063","University Heights (North)-Fordham"
"339532","Brooklyn","311","MONTAUK AVENUE","6","2016-02-01T00:00:00.000","375","AEP Discharged","2022-05-05T00:00:00.000","Aep Round 9","11208","40.671037","-73.87716","5","42","1194","3089921","3040560004","East New York (North)"
"107122","Bronx","3515","ROCHAMBEAU AVENUE","36","2013-01-31T00:00:00.000","884","AEP Discharged","2013-06-04T00:00:00.000","Aep Round 6","10467","40.882079","-73.879168","7","11","43101","2017833","2033280181","Norwood"
"380478","Brooklyn","409","SUYDAM STREET","6","2023-01-31T00:00:00.000","305","AEP Active",,"Aep Round 16","11237","40.705749","-73.920157","4","34","445","3073013","3032110038","Bushwick (West)"
"73983","Bronx","2454","EAST TREMONT AVENUE","3","2012-01-31T00:00:00.000","106","AEP Discharged","2012-05-08T00:00:00.000","Aep Round 5","10461","40.84268","-73.851435","10","18","204","2042250","2039970045","Westchester Square"
"89499","Bronx","920","KELLY STREET","16","2008-11-13T00:00:00.000","1430","AEP Discharged","2011-04-19T00:00:00.000","Aep Round 2","10459","40.82017","-73.896044","2","17","87","2005619","2027110007","Longwood"
"60216","Bronx","2910","CRUGER AVENUE","3","2012-01-31T00:00:00.000","237","AEP Discharged","2013-05-07T00:00:00.000","Aep Round 5","10467","40.868369","-73.866238","11","15","33801","2054802","2045470010","Allerton"
"100287","Bronx","1026","OLD KINGSBRIDGE ROAD","3","2014-01-31T00:00:00.000","226","AEP Discharged","2018-01-24T00:00:00.000","Aep Round 7","10460","40.849561","-73.883026","6","15","393","2012800","2031000102","Belmont"
"38768","Manhattan","77","WEST 119 STREET","4","2013-01-31T00:00:00.000","108","AEP Discharged","2015-12-14T00:00:00.000","Aep Round 6","10026","40.803511","-73.947188","10","9","200","1053239","1017180010","Harlem (South)"
"321433","Brooklyn","802","KNICKERBOCKER AVENUE","6","2017-01-31T00:00:00.000","351","AEP Discharged","2017-07-06T00:00:00.000","Aep Round 10","11207","40.692636","-73.907519","4","37","437","3078890","3034120039","Bushwick (East)"
"377660","Brooklyn","252","STOCKHOLM STREET","8","2018-01-31T00:00:00.000","403","AEP Discharged","2018-05-11T00:00:00.000","Aep Round 11","11237","40.701531","-73.920775","4","37","431","3074193","3032580026","Bushwick (West)"
"88719","Bronx","825","JENNINGS STREET","3","2011-01-31T00:00:00.000","86","AEP Discharged","2011-06-03T00:00:00.000","Aep Round 4","10459","40.832182","-73.894656","3","17","153","2010241","2029640001","Crotona Park East"
"116950","Bronx","2352","UNIVERSITY AVENUE","9","2019-01-31T00:00:00.000","757","AEP Active",,"Aep Round 12","10468","40.86159","-73.905968","7","14","253","2014610","2032120055","University Heights (North)-Fordham"
"308013","Brooklyn","321","HARMAN STREET","6","2021-02-01T00:00:00.000","739","AEP Discharged","2021-06-09T00:00:00.000","Aep Round 14","11237","40.700366","-73.918432","4","37","431","3074828","3032790038","Bushwick (West)"
"212440","Brooklyn","3039","BRIGHTON 4 STREET","8","2019-01-31T00:00:00.000","461","AEP Active",,"Aep Round 12","11235","40.578221","-73.963638","13","48","362","3244850","3086740086","Brighton Beach"
"351966","Brooklyn","597","PARK PLACE","8","2018-01-31T00:00:00.000","485","AEP Discharged","2018-06-14T00:00:00.000","Aep Round 11","11238","40.674512","-73.958322","8","35","305","3029024","3011630076","Crown Heights (North)"
"97662","Bronx","562","MORRIS AVENUE","20","2013-01-31T00:00:00.000","816","AEP Discharged","2013-06-03T00:00:00.000","Aep Round 6","10451","40.817945","-73.922494","1","17","65","2000919","2023310007","Melrose"
"515576","Queens","104-12","104 STREET","3","2012-01-31T00:00:00.000","25","AEP Discharged","2013-07-17T00:00:00.000","Aep Round 5","11417","40.681557","-73.836774","10","32","94","4202024","4095240012","South Ozone Park"
"81577","Bronx","2420","GRAND AVENUE","17","2020-01-31T00:00:00.000","842","AEP Discharged","2020-10-16T00:00:00.000","Aep Round 13","10468","40.862203","-73.903737","7","14","253","2014305","2031990017","University Heights (North)-Fordham"
"299954","Brooklyn","604","GEORGIA AVENUE","4","2009-11-12T00:00:00.000","512","AEP Discharged","2017-09-08T00:00:00.000","Aep Round 3","11207","40.661791","-73.895275","5","42","1130","3085483","3038370053","East New York-New Lots"
"153708","Brooklyn","418","49 STREET","8","2017-01-31T00:00:00.000","280","AEP Discharged","2017-06-27T00:00:00.000","Aep Round 10","11220","40.646618","-74.01133","7","38","78","3012915","3007830013","Sunset Park (West)"
