"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"CMT","2014-10-07T17:28:09.000","2014-10-07T17:30:52.000","4","0.59999999999999998","-73.943781000000001","40.810268999999998","N","-73.951893999999996","40.805562000000002","CRD","4.5","0.5","1.2","0","7.2000000000000002","1",,"1"
"VTS","2014-05-25T11:32:00.000","2014-05-25T11:44:00.000","1","1.8999999999999999","-73.977317999999997","40.757925",,"-74.001564999999999","40.751961999999999","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-02-28T17:49:00.000","2014-02-28T17:53:00.000","1","0.64000000000000001","-73.985614999999996","40.778329999999997",,"-73.982847000000007","40.772086999999999","CRD","5","0.5","1.2","0","7.7000000000000002","1",,"1"
"VTS","2014-08-08T22:33:00.000","2014-08-08T22:51:00.000","1","2.9700000000000002","-73.978942000000004","40.736362",,"-73.986446999999998","40.766711999999998","CRD","14","0.5","2","0","17","0.5",,"1"
"CMT","2014-03-15T02:14:01.000","2014-03-15T02:27:29.000","2","3.2999999999999998","-73.987521000000001","40.720069000000002","N","-73.979540999999998","40.743082000000001","CSH","12.5","0.5","0","0","13.5","0.5",,"1"
"CMT","2014-02-28T17:18:06.000","2014-02-28T17:52:40.000","1","4.5","-73.986483000000007","40.739781000000001","N","-73.967164999999994","40.693390000000001","CRD","24","0.5","5.0999999999999996","0","30.600000000000001","1",,"1"
"CMT","2014-07-13T02:06:01.000","2014-07-13T02:09:50.000","1","1.3999999999999999","-73.982332","40.775905999999999","N","-73.993830000000003","40.761423000000001","CRD","6","0.5","1.3999999999999999","0","8.4000000000000004","0.5",,"1"
"VTS","2014-09-13T12:30:00.000","2014-09-13T12:36:00.000","1","0.76000000000000001","-73.963641999999993","40.767671999999997",,"-73.96123","40.760416999999997","CSH","5.5","0.5","0","0","6","0",,"1"
"VTS","2014-02-06T21:15:00.000","2014-02-06T21:21:00.000","1","1.6000000000000001","-73.973361999999995","40.752302",,"-73.985231999999996","40.735996999999998","CRD","7.5","0.5","1.6000000000000001","0","10.1","0.5",,"1"
"CMT","2014-06-26T19:33:39.000","2014-06-26T19:38:52.000","1","0.90000000000000002","-73.955943000000005","40.782083999999998","N","-73.954918000000006","40.773358999999999","CRD","5.5","0.5","1.3999999999999999","0","8.4000000000000004","1",,"1"
"CMT","2014-05-10T15:20:45.000","2014-05-10T15:26:24.000","2","1","-73.982125999999994","40.769111000000002","N","-73.985845999999995","40.778095999999998","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-11-22T18:11:00.000","2014-11-22T18:26:00.000","1","2.0499999999999998","-73.946100000000001","40.773045000000003",,"-73.953537999999995","40.791029999999999","CSH","12","0.5","0","0","12.5","0",,"1"
"CMT","2014-05-01T22:23:49.000","2014-05-01T22:39:14.000","1","4.2999999999999998","-74.010019999999997","40.720979","Y","-73.984155999999999","40.775320999999998","CRD","15","0.5","1.6000000000000001","0","17.600000000000001","0.5",,"1"
"VTS","2014-09-28T02:45:00.000","2014-09-28T02:53:00.000","1","2.0299999999999998","-73.998390000000001","40.735190000000003",,"-73.992320000000007","40.758119999999998","CRD","8.5","0.5","1.8","0","11.300000000000001","0.5",,"1"
"VTS","2014-06-18T17:48:00.000","2014-06-18T17:54:00.000","1","0.89000000000000001","-73.982339999999994","40.775906999999997",,"-73.976444999999998","40.787354999999998","CSH","6.5","0.5","0","0","8","1",,"1"
"VTS","2014-04-17T09:58:00.000","2014-04-17T10:12:00.000","1","6.0199999999999996","-73.957121999999998","40.762382000000002",,"-74.011685","40.703367","CRD","20","0.5","5","0","25.5","0",,"1"
"VTS","2014-08-17T13:27:00.000","2014-08-17T13:49:00.000","1","4.96","-73.984414999999998","40.691392",,"-73.918475000000001","40.680967000000003","CSH","18.5","0.5","0","0","19","0",,"1"
"CMT","2014-08-12T16:50:37.000","2014-08-12T17:17:49.000","1","3","-73.985749999999996","40.743690999999998","N","-73.956438000000006","40.781371","CRD","18","0.5","3.8999999999999999","0","23.399999999999999","1",,"1"
"VTS","2014-12-04T15:06:00.000","2014-12-04T15:22:00.000","1","2.1499999999999999","-73.957660000000004","40.765524999999997",,"-73.952532000000005","40.789496999999997","CRD","12","0.5","1","0","13.5","0",,"1"
"VTS","2014-02-17T13:52:00.000","2014-02-17T13:59:00.000","1","1.3500000000000001","-73.977756999999997","40.778725000000001",,"-73.965919999999997","40.773994999999999","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-12-08T19:00:00.000","2014-12-08T19:12:00.000","1","1.3500000000000001","-73.993264999999994","40.767952000000001",,"-73.974232000000001","40.763972000000003","CSH","9","0.5","0","0","10.5","1",,"1"
"CMT","2014-06-15T07:17:06.000","2014-06-15T07:36:13.000","1","10","-73.974318999999994","40.756920000000001","N","-73.861435999999998","40.767474999999997","CRD","28.5","0.5","5","0","34","0",,"1"
"VTS","2014-01-27T10:34:00.000","2014-01-27T10:37:00.000","1","0.72999999999999998","-73.983654999999999","40.721527000000002",,"-73.957454999999996","40.779826999999997","CSH","4.5","0.5","0","0","5","0",,"1"
"CMT","2014-01-04T23:44:44.000","2014-01-04T23:57:10.000","1","1.6000000000000001","-73.993052000000006","40.738306999999999","N","-73.989574000000005","40.726100000000002","CSH","9","0.5","0","0","10","0.5",,"1"
"VTS","2014-05-19T07:46:00.000","2014-05-19T08:30:00.000","1","15.94","-73.865269999999995","40.77037",,"-74.008970000000005","40.704180000000001","CRD","48.5","0.5","5.6699999999999999","5.3300000000000001","60","0",,"1"
"VTS","2014-04-21T21:19:00.000","2014-04-21T21:48:00.000","1","18.010000000000002","-73.790322000000003","40.643692000000001",,"-73.976765","40.735002000000001","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"VTS","2014-08-10T09:47:00.000","2014-08-10T09:50:00.000","6","1.53","-73.976979999999998","40.743259999999999",,"-73.991479999999996","40.723939999999999","CRD","6","0.5","1","0","7.5","0",,"1"
"VTS","2014-11-03T18:15:00.000","2014-11-03T18:22:00.000","1","1.01","-73.993139999999997","40.731712000000002",,"-74.005103000000005","40.735902000000003","CRD","6.5","0.5","1.5","0","9.5","1",,"1"
"CMT","2014-08-22T06:09:26.000","2014-08-22T06:11:27.000","1","0.5","-73.991834999999995","40.758946999999999","N","-73.991750999999994","40.764719999999997","CRD","4","0.5","1.5","0","6","0",,"1"
"CMT","2014-09-04T09:04:22.000","2014-09-04T09:25:11.000","1","3.7000000000000002","-74.016588999999996","40.707934999999999","N","-73.991356999999994","40.744771","CSH","17","0.5","0","0","17.5","0",,"1"
"CMT","2014-04-02T14:07:13.000","2014-04-02T14:28:19.000","1","4.2000000000000002","-73.978091000000006","40.761924999999998","N","-73.955664999999996","40.730803999999999","CSH","17.5","0.5","0","0","18","0",,"1"
"CMT","2014-08-29T18:30:03.000","2014-08-29T18:34:00.000","3","0.29999999999999999","-74.002465999999998","40.739165999999997","N","-74.007323999999997","40.742700999999997","CSH","4.5","0.5","0","0","6","1",,"1"
"CMT","2014-08-23T00:05:53.000","2014-08-23T00:19:06.000","1","2.2000000000000002","-73.991262000000006","40.742144000000003","N","-73.983615999999998","40.767162999999996","CRD","11","0.5","2","0","14","0.5",,"1"
"VTS","2014-06-06T13:48:00.000","2014-06-06T14:10:00.000","1","2.6400000000000001","-74.002785000000003","40.723215000000003",,"-74.004495000000006","40.747839999999997","CSH","15","0.5","0","0","15.5","0",,"1"
"VTS","2014-08-13T20:08:00.000","2014-08-13T20:25:00.000","1","4.79","-73.994759999999999","40.725921999999997",,"-73.953242000000003","40.785777000000003","CRD","17.5","0.5","3.6000000000000001","0","22.100000000000001","0.5",,"1"
"VTS","2014-04-17T16:56:00.000","2014-04-17T17:06:00.000","1","1.76","-73.978899999999996","40.762549999999997",,"-73.957023000000007","40.768386999999997","CRD","8.5","0.5","1.8999999999999999","0","11.9","1",,"1"
"CMT","2014-01-12T19:52:15.000","2014-01-12T20:07:32.000","1","3.7999999999999998","-73.972879000000006","40.780515999999999","N","-73.984550999999996","40.737430000000003","CSH","14.5","0.5","0","0","15.5","0.5",,"1"
"VTS","2014-07-03T19:33:00.000","2014-07-03T20:11:00.000","4","20.239999999999998","-73.974805000000003","40.793005000000001",,"-73.776487000000003","40.645071999999999","CRD","52","0.5","9","5.3300000000000001","66.829999999999998","0",,"2"
"VTS","2014-06-20T20:58:00.000","2014-06-20T21:12:00.000","1","2.1200000000000001","-73.995824999999996","40.723412000000003",,"-73.996167","40.746062000000002","CRD","10.5","0.5","2","0","13.5","0.5",,"1"
"VTS","2014-04-23T08:02:00.000","2014-04-23T08:23:00.000","1","4.0499999999999998","-73.954935000000006","40.769022",,"-73.993922999999995","40.746606999999997","CRD","18","0.5","1","0","19.5","0",,"1"
"CMT","2014-02-10T18:59:05.000","2014-02-10T19:05:44.000","1","1","-73.996731999999994","40.737704999999998","N","-74.006287999999998","40.746979000000003","CRD","6.5","0.5","1.6000000000000001","0","9.5999999999999996","1",,"1"
"VTS","2014-10-29T08:32:00.000","2014-10-29T08:49:00.000","1","2.8700000000000001","-73.992542","40.693877000000001",,"-73.996667000000002","40.724246999999998","CRD","13.5","0.5","2.7000000000000002","0","16.699999999999999","0",,"1"
"CMT","2014-06-11T08:34:14.000","2014-06-11T08:58:59.000","1","4.0999999999999996","-73.968342000000007","40.799757999999997","N","-73.971829","40.758280999999997","CRD","18.5","0.5","3.7999999999999998","0","22.800000000000001","0",,"1"
"VTS","2014-11-06T23:59:00.000","2014-11-07T00:11:00.000","5","1.3999999999999999","-74.008279999999999","40.736240000000002",,"-73.98706","40.72927","CRD","9","0.5","1.8999999999999999","0","11.9","0.5",,"1"
"VTS","2014-12-21T21:45:00.000","2014-12-21T21:47:00.000","5","0.23000000000000001","-73.960790000000003","40.772410000000001",,"-73.963290000000001","40.775149999999996","CSH","3.5","0.5","0","0","4.5","0.5",,"1"
"VTS","2014-05-08T12:15:00.000","2014-05-08T12:41:00.000","6","6.6299999999999999","0","0",,"0","0","CRD","25","0.5","5","0","30.5","0",,"1"
"VTS","2014-06-21T22:22:00.000","2014-06-21T22:32:00.000","1","2.1400000000000001","-73.994037000000006","40.751252000000001",,"-73.984769999999997","40.732497000000002","CRD","9.5","0.5","3","0","13.5","0.5",,"1"
"VTS","2014-06-06T07:35:00.000","2014-06-06T07:48:00.000","1","2.9700000000000002","-73.994579999999999","40.751617000000003",,"-73.964955000000003","40.775416999999997","CRD","11.5","0.5","2.2999999999999998","0","14.300000000000001","0",,"1"
"VTS","2014-02-12T01:01:00.000","2014-02-12T01:08:00.000","6","1.46","-73.971024999999997","40.751480000000001",,"-73.990153000000007","40.748517","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"VTS","2014-10-24T17:57:00.000","2014-10-24T18:05:00.000","1","1.46","-73.957121999999998","40.765942000000003",,"-73.955772999999994","40.781726999999997","CRD","8","0.5","1.5","0","11","1",,"1"
"CMT","2014-08-06T00:03:25.000","2014-08-06T00:10:25.000","1","1.8999999999999999","-73.981781999999995","40.768827999999999","N","-73.959192000000002","40.776209000000001","CRD","8","0.5","1.8","0","10.800000000000001","0.5",,"1"
"CMT","2014-03-25T22:38:11.000","2014-03-25T22:44:37.000","1","0.80000000000000004","-73.981330999999997","40.741244000000002","N","-73.976558999999995","40.751685999999999","CRD","6.5","0.5","1.5","0","9","0.5",,"1"
"VTS","2014-07-21T13:46:00.000","2014-07-21T14:07:00.000","1","3.7599999999999998","-73.993132000000003","40.742432000000001",,"-74.017672000000005","40.710346999999999","CRD","17","0.5","3.3999999999999999","0","20.899999999999999","0",,"1"
"CMT","2014-02-09T18:43:44.000","2014-02-09T18:51:37.000","1","1.3999999999999999","-74.006620999999996","40.731588000000002","N","-74.009066000000004","40.716155000000001","CRD","7.5","0.5","1","0","9","0",,"1"
"VTS","2014-10-29T18:00:00.000","2014-10-29T18:12:00.000","1","1.55","-73.955502999999993","40.776876999999999",,"-73.954553000000004","40.786636999999999","CSH","7.5","0.5","0","0","9","1",,"1"
"CMT","2014-07-08T06:44:58.000","2014-07-08T06:57:44.000","1","1.8","-73.994208999999998","40.751102000000003","N","-73.968543999999994","40.750802999999998","CSH","10.5","0.5","0","0","11","0",,"1"
"VTS","2014-12-16T09:03:00.000","2014-12-16T09:18:00.000","2","1","-73.966871999999995","40.761181999999998",,"-73.954108000000005","40.764077","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-03-16T21:13:00.000","2014-03-16T21:47:00.000","1","17.98","-73.975785000000002","40.733280000000001",,"-73.963603000000006","40.761479999999999","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"CMT","2014-05-10T17:11:13.000","2014-05-10T17:34:13.000","2","4.2000000000000002","-73.967546999999996","40.762846000000003","N","-73.913717000000005","40.763201000000002","CRD","18.5","0.5","1.0800000000000001","0","20.079999999999998","0",,"1"
"CMT","2014-11-04T16:53:30.000","2014-11-04T16:56:27.000","2","0.59999999999999998","-73.969993000000002","40.797338000000003","N","-73.975588999999999","40.789408000000002","CRD","4.5","0.5","1","0","6","0",,"1"
"VTS","2014-08-07T10:31:00.000","2014-08-07T10:45:00.000","2","2.0099999999999998","-73.956817000000001","40.786346999999999",,"-73.974746999999994","40.761676999999999","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-02-05T13:39:07.000","2014-02-05T13:52:42.000","1","2.5","-74.006602999999998","40.751438","N","-73.996936000000005","40.725172000000001","CRD","12","0.5","1.5","0","14","0",,"1"
"CMT","2014-12-06T10:21:51.000","2014-12-06T10:41:57.000","1","3.3999999999999999","-74.006793000000002","40.716642999999998","N","-73.977374999999995","40.758332000000003","CSH","16","0.5","0","0","16.5","0",,"1"
"VTS","2014-06-21T03:02:00.000","2014-06-21T03:09:00.000","2","1.3899999999999999","-73.984638000000004","40.784247000000001",,"-73.973271999999994","40.792577000000001","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"VTS","2014-06-30T08:14:00.000","2014-06-30T08:28:00.000","1","1.6299999999999999","-73.925683000000006","40.744207000000003",,"-73.948976999999999","40.750627000000001","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-04-25T00:29:34.000","2014-04-25T01:00:10.000","1","15","0","0","N","0","0","CRD","43.5","0.5","8.9000000000000004","0","53.399999999999999","0.5",,"1"
"CMT","2014-11-21T22:33:30.000","2014-11-21T22:36:56.000","1","0.59999999999999998","-73.987228999999999","40.765360000000001","N","-73.995720000000006","40.764488999999998","CRD","4.5","0.5","1.1000000000000001","0","6.5999999999999996","0.5",,"1"
"VTS","2014-12-23T12:43:00.000","2014-12-23T13:32:00.000","3","17.800000000000001","-73.781831999999994","40.6447",,"-73.969942000000003","40.750591999999997","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"CMT","2014-06-05T21:54:17.000","2014-06-05T22:04:05.000","1","2.6000000000000001","-73.982032000000004","40.774880000000003","N","-74.005228000000002","40.741183999999997","CRD","10","0.5","2.2000000000000002","0","13.199999999999999","0.5",,"1"
"CMT","2014-07-25T01:55:52.000","2014-07-25T02:12:23.000","1","3.8999999999999999","-73.999956999999995","40.728504000000001","Y","-73.958258000000001","40.694389000000001","CRD","15.5","0.5","3.2999999999999998","0","19.800000000000001","0.5",,"1"
"VTS","2014-01-24T09:36:00.000","2014-01-24T09:51:00.000","2","1.8500000000000001","-73.990184999999997","40.756447000000001",,"-73.988771999999997","40.776642000000002","CRD","11","0.5","2.2000000000000002","0","13.699999999999999","0",,"1"
"VTS","2014-02-24T15:46:00.000","2014-02-24T16:01:00.000","1","1.8300000000000001","-73.984579999999994","40.710332000000001",,"-74.003915000000006","40.726297000000002","CRD","11","0.5","2.75","0","14.25","0",,"1"
"VTS","2014-04-08T09:31:00.000","2014-04-08T09:49:00.000","1","1.1499999999999999","-73.990542000000005","40.755949999999999",,"-73.979723000000007","40.750346999999998","CSH","11.5","0.5","0","0","12","0",,"1"
"VTS","2014-03-30T08:39:00.000","2014-03-30T08:57:00.000","1","16.140000000000001","-73.980215000000001","40.742967",,"-73.787467000000007","40.645505","CRD","52","0.5","11.470000000000001","5.3300000000000001","69.299999999999997","0",,"2"
"CMT","2014-06-17T20:57:52.000","2014-06-17T21:14:29.000","1","1.8","-74.002781999999996","40.733539999999998","N","-73.989193","40.722999999999999","CRD","11.5","0.5","2.5","0","15","0.5",,"1"
"CMT","2014-10-02T18:49:29.000","2014-10-02T18:54:28.000","2","0.59999999999999998","-73.980743000000004","40.765555999999997","Y","-73.983085000000003","40.771695999999999","CRD","5","0.5","1.6200000000000001","0","8.1199999999999992","1",,"1"
"CMT","2014-05-10T15:13:48.000","2014-05-10T16:22:37.000","1","18","-73.967574999999997","40.768967000000004","N","-73.782385000000005","40.648752000000002","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"VTS","2014-05-29T07:59:00.000","2014-05-29T08:14:00.000","1","5","-73.970758000000004","40.751935000000003",,"-74.008505","40.710652000000003","CRD","17.5","0.5","3.5","0","21.5","0",,"1"
"CMT","2014-02-28T17:10:55.000","2014-02-28T17:45:14.000","1","8.8000000000000007","-73.874426","40.773898000000003","Y","-73.972728000000004","40.797694999999997","CRD","31.5","0.5","7.6600000000000001","5.3300000000000001","45.990000000000002","1",,"1"
"VTS","2014-10-17T20:15:00.000","2014-10-17T20:40:00.000","5","3.5899999999999999","-73.962232","40.778882000000003",,"-73.982069999999993","40.736041999999998","CSH","17.5","0.5","0","0","18.5","0.5",,"1"
"CMT","2014-10-30T07:12:34.000","2014-10-30T07:22:16.000","1","2.3999999999999999","-73.975661000000002","40.728648999999997","N","-73.970220999999995","40.754841999999996","CSH","10","0.5","0","0","10.5","0",,"1"
"CMT","2014-10-12T08:47:27.000","2014-10-12T08:49:48.000","1","0.40000000000000002","-73.988519999999994","40.748752000000003","N","-73.988988000000006","40.752896","CSH","4","0.5","0","0","4.5","0",,"1"
"VTS","2014-11-19T23:24:00.000","2014-11-19T23:33:00.000","4","1.6599999999999999","-74.004692000000006","40.741852000000002",,"-74.000041999999993","40.727327000000002","CRD","8","0.5","2.1200000000000001","0","11.119999999999999","0.5",,"1"
"CMT","2014-09-25T18:27:55.000","2014-09-25T18:54:39.000","1","5.9000000000000004","-73.97851","40.777338","N","-73.917724000000007","40.773882999999998","CSH","23","0.5","0","0","24.5","1",,"1"
