"contract_id","contract_number","start_date","end_date","amount","fiscal_year","purpose","program_id","provider_id","agency_name"
"926","CT112520201406272","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","842216","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
"927","CT112520201406530","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","845603","FY2020","PROVID SENIOR CENTER SERVICES TO OLDER ADULTS","464","409","DFTA"
"928","CT112520201406169","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1132127","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"930","CT126020201405596","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","60000","FY2020","To fund leadership development training programs.","264","566","DYCD"
"931","CT112520201406186","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1684462","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"932","CT112520201406185","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1627210","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"933","CT112520201406168","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1072605","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"934","CT112520201406171","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","831372","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"935","CT112520201406127","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","775098","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"936","CT112520201406181","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1460038","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"937","CT126020201404900","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","Provides legal assistance to serve the community.","264","150","DYCD"
"938","CT126020201407577","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","Support Beacon Programming.","264","365","DYCD"
"939","CT106920201406334","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","50000","FY2020","Provision of Legal Services for Veterans","120","96","DSS"
"941","CT112520201406275","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","727974","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
"942","CT126020201406531","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","7000","FY2020","To support program & operational costs","264","568","DYCD"
"943","CT126020201407683","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program support the kidzone free meal","264","521","DYCD"
"946","CT112520201406126","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","877145","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"947","CT112520201406183","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1047094","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"950","CT112520201405815","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","757428","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","573","DFTA"
"951","CT112520201405917","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1020087","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","574","DFTA"
"952","CT112520201406184","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1223118","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"953","CT112520201406182","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1918516","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"954","CT112520201406170","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","990084","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"955","CT106920201406245","2017-04-01T00:00:00.000","2020-03-31T00:00:00.000","1","FY2020","Home Care Services for HRA Home care Service Program Clients","132","575","DSS"
"956","CT126020201405087","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","388800","FY2020","To support Community Based SYEP Younger Youth","269","443","DYCD"
"957","CT112520201406003","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1200260","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","560","DFTA"
"958","CT112520201406124","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1083535","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"959","CT112520201406125","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1067413","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"960","CT112520201406004","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1143739","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","301","DFTA"
"961","CT112520201406002","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1204482","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","576","DFTA"
"962","CT112520201405927","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","911542","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","444","DFTA"
"963","CT126020201404548","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","880850","FY2020","To support Community Based SYEP Older Youth","399","472","DYCD"
"964","CT112520201405763","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","902613","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","220","DFTA"
"965","CT112520201405916","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","788543","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","574","DFTA"
"966","CT112520201405928","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1273041","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","38","DFTA"
"967","CT126020200000322","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","800992","FY2021","COMPASS School Based Elementary Programs","271","324","DYCD"
"968","CT112520201405813","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1212596","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","577","DFTA"
"969","CT126020201406436","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Provides one on one tutoring and  a mentoring program.","264","236","DYCD"
"970","CT112520201406123","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","835185","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"971","CT112520201405883","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1407511","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","466","DFTA"
"972","CT112520201405778","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1152883","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","578","DFTA"
"973","CT112520201406122","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","847590","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"974","CT112520201405814","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1024320","FY2020","PROVIDE  SENIOR CENTER SERVICES TO OLDER ADULTS","464","54","DFTA"
"975","CT112520201405884","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","909083","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","466","DFTA"
"976","CT112520201405777","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1554066","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","578","DFTA"
"977","CT112520201405881","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1074212","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","466","DFTA"
"978","CT126020200002925","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","566000","FY2020","To support Community Based SYEP Older Youth","399","418","DYCD"
"979","CT112520201405780","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1075227","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","578","DFTA"
"980","CT112520201405779","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","834764","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","578","DFTA"
"981","CT112520201405764","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","972511","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","347","DFTA"
"982","CT112520201405583","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","784176","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","579","DFTA"
"983","CT112520201405584","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","871002","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","579","DFTA"
"985","CT112520201405523","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1130338","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","581","DFTA"
"986","CT112520201405524","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1409923","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","581","DFTA"
"987","CT112520201405810","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1558212","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","582","DFTA"
"988","CT112520201405793","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","522864","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","583","DFTA"
"989","CT126020201406957","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To provide Bread of Life Food Drive including equipment","264","431","DYCD"
"990","CT112520201406274","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","722665","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
"991","CT126020201405389","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","17600","FY2020","To support free community screening events, staff & outreach","264","584","DYCD"
"992","CT112520201405525","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","809456","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","581","DFTA"
"994","CT126020201405409","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","463275","FY2020","COMPASS Middle School program at MS 141 - Riverdale H.S.","279","202","DYCD"
"995","CT112520201405407","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","788030","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","585","DFTA"
"996","CT112520201405463","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","693534","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","586","DFTA"
"997","CT112520201405403","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","621365","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","587","DFTA"
"998","CT112520201405406","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","776675","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","585","DFTA"
"999","CT112520201405461","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1546566","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","586","DFTA"
"1000","CT112520201405405","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","424207","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","585","DFTA"
"1001","CT112520201405311","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1087845","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1002","CT112520201405314","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1998534","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1003","CT112520201405408","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1000025","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","585","DFTA"
"1004","CT112520201405462","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1130658","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","586","DFTA"
"1005","CT112520201405918","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1141701","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","574","DFTA"
"1006","CT126020201404773","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","688200","FY2020","To support Community Based SYEP Younger Youth","269","588","DYCD"
"1007","CT112520201405929","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1084324","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","589","DFTA"
"1008","CT112520201405270","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","971310","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1009","CT112520201405811","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1496972","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","45","DFTA"
"1010","CT112520201405342","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1040030","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1011","CT112520201405930","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","966345","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","549","DFTA"
"1012","CT112520201405792","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1147804","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","590","DFTA"
"1013","CT112520201405271","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","582266","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1014","CT112520201405124","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1032135","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","67","DFTA"
"1015","CT106920201407262","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","Provision of Immigrant Opportunities Initiatives Services","120","31","DSS"
"1016","CT112520201405126","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","850230","FY2020","PROVIDE SENIOR CENTER SERVICS TO OLDER ADULTS","464","591","DFTA"
"1018","CT112520201405267","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","883385","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1019","CT112520201405269","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","722666","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1020","CT112520201404929","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1176000","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","591","DFTA"
"1021","CT112520201405125","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","3090269","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","593","DFTA"
"1022","CT112520201405404","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1307460","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","587","DFTA"
"1024","CT112520201404927","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","1577962","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","311","DFTA"
"1025","CT126020201404636","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1362000","FY2020","COMPASS  afterschool programming at PS 152","271","292","DYCD"
"1026","CT126020201404531","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","417873","FY2020","COMPASS ELEMENTARY-PS 178 DR.SHELMAN WAKSMAN","271","324","DYCD"
"1027","CT126020200003152","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","427338","FY2020","COMPASS Elementary School  program at PS X097 Bronx","271","324","DYCD"
"1028","CT126020200001894","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","730844","FY2020","COMPASS Elementary program at Williamsburg Comm Center NYCHA","271","444","DYCD"
"1029","CT126020200003154","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","347319","FY2020","COMPASS Elementary School  program at PS 041 Crocheron","271","324","DYCD"
"1030","CT126020200000674","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","180000","FY2020","COMPASS  Middle School  program at M.S. 250","279","595","DYCD"
"1031","CT126020201406409","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","To support computer-based training & improve internet access","264","509","DYCD"
"1032","CT126020201406406","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To support Queens Senior Employment Program for CD 20.","264","509","DYCD"
"1033","CT126020201406632","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","16950","FY2020","To support and coordinate neighborhood activities and events","264","62","DYCD"
"1034","CT126020201404369","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","403503","FY2020","COMPASS PROGRAM /IS 27  MIDDLE SCHOOL","279","324","DYCD"
"1035","CT112520201405341","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","743023","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1036","CT126020201404159","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","490327","FY2020","COMPASS  ELEMENTARY  CORNERSTONE ACADEMY FOR SOCIAL JUSTIC","271","324","DYCD"
"1037","CT126020201404458","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","361588","FY2020","OST-MIDDLE SCHOOL PROGRAM PS 282 PARK SLOPE","279","324","DYCD"
"1038","CT126020201406467","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","To provide anti-violence program..","264","596","DYCD"
"1039","CT126020201405978","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","18000","FY2020","Support expenses related to sports programming & activities.","264","597","DYCD"
"1040","CT126020200003532","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","1122200","FY2020","To support Community Based SYEP Older Youth","399","329","DYCD"
"1041","CT126020200000646","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","466038","FY2020","Program to support social and emotional well being.","286","598","DYCD"
"1042","CT112520201404925","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","853839","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","28","DFTA"
"1043","CT126020201406694","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To fund Liberty LEADS program for students.","264","599","DYCD"
"1044","CT126020201404733","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","466614","FY2020","COMPASS MIDDLE SCHOOL-IS 381","279","324","DYCD"
"1045","CT126020201404729","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","348307","FY2020","COMPASS ELEMENTARY SCHOOL PROGRAM- PS 146","271","324","DYCD"
"1046","CT126020201404726","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","231300","FY2020","COMPASS MIDDLE SCHOOL-PS175","279","324","DYCD"
"1047","CT126020201405041","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","7500","FY2020","Funds to support the cultural impact of Brooklyn Jewish arts","264","600","DYCD"
"1048","CT112520201405587","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1385636","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","281","DFTA"
"1049","CT112520201405586","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","873852","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","510","DFTA"
"1050","CT112520201405540","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1076128","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","409","DFTA"
"1051","CT112520201405542","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1323900","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","601","DFTA"
"1052","CT112520201405538","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1611404","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","602","DFTA"
"1053","CT112520201405541","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1733896","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","561","DFTA"
"1054","CT112520201405582","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1277113","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","579","DFTA"
"1055","CT112520201405537","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","919442","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","602","DFTA"
"1056","CT126020201403393","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","154800","FY2020","Compass Explore prepares K-12  for boat building careers","285","603","DYCD"
"1057","CT126020201404653","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","659400","FY2020","To support Community Based SYEP Younger Youth","269","40","DYCD"
"1058","CT126020200003153","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","416508","FY2020","COMPASS Elementary or Middle School  program at PS 109","271","324","DYCD"
"1059","CT126020200002597","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","588281","FY2020","COMPASS Elementary program at PS 128 Juniper Valley","271","329","DYCD"
"1060","CT126020200003020","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","578118","FY2020","COMPASS Elementary program at NYC Academy for Discovery","271","329","DYCD"
"1062","CT126020201404428","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","194792","FY2020","COMPASS Middle School program at Park Slope Collegiate","279","324","DYCD"
"1064","CT181620201404907","2019-07-01T00:00:00.000","2024-06-30T00:00:00.000","7382735","FY2020","Scattered-Site Supportive Housing","308","571","DOHMH"
"1065","CT126020201404459","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","386648","FY2020","COMPASS/OST  MIDDLE SCHOOL  CASTLE HILL SCHOOL (JHS 127)","279","324","DYCD"
"1066","CT126020200001878","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","778012","FY2020","COMPASS Middle School  program at Intermediate School 77","279","329","DYCD"
"1067","CT126020200002694","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","240300","FY2020","To support Special Initiatives SYEP NYCHA","291","40","DYCD"
"1068","CT126020201400063","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1542327","FY2020","Butler Community Center providing youth services.","281","606","DYCD"
"1069","CT126020200003169","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","513000","FY2020","To support Community Based SYEP Older Youth","267","607","DYCD"
"1070","CT112520201405117","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","960159","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","197","DFTA"
"1071","CT112520201405119","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","877406","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","608","DFTA"
"1072","CT112520201404820","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1800564","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","80","DFTA"
"1073","CT112520201404810","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","786663","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","302","DFTA"
"1074","CT112520201404879","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","1051974","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","220","DFTA"
"1075","CT112520201404795","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","1282245","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","357","DFTA"
"1076","CT112520201404969","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","718795","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","213","DFTA"
"1077","CT112520201404923","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","762068","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","65","DFTA"
"1078","CT112520201404818","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","796559","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","302","DFTA"
"1079","CT112520201404922","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","936215","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","586","DFTA"
"1080","CT112520201404921","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1057134","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","609","DFTA"
"1081","CT112520201405121","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","828925","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","65","DFTA"
"1082","CT112520201404809","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","977052","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1083","CT112520201405118","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","2235378","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","610","DFTA"
"1084","CT112520201404817","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","672474","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","190","DFTA"
"1085","CT112520201404833","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","800219","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","190","DFTA"
"1086","CT112520201404959","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1042020","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1087","CT126020201404777","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","622809","FY2020","COMPASS Elementary program at P.S. 133 William  A. Butler","271","365","DYCD"
"1088","CT126020201404863","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","631552","FY2020","COMPASS Elementary program  at PS 130 The Parkside (K130)","271","365","DYCD"
"1089","CT112520201405272","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","851572","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","82","DFTA"
"1090","CT112520201404963","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1373732","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","365","DFTA"
"1091","CT112520201404957","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1193962","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"1092","CT112520201404926","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1644889","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","67","DFTA"
"1093","CT112520201404819","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","2321984","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","80","DFTA"
"1094","CT112520201405057","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","640359","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","106","DFTA"
"1095","CT126020200000823","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","460748","FY2020","COMPASS Middle School Program at Lower Man. Comm. MS.","279","611","DYCD"
