"vendorid","tpep_pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2010-03-12T10:11:12.000","2010-03-12T10:50:17.000","1","8.4000000000000004","-73.980900000000005","40.774633000000001","1","0","-73.967398000000003","40.701585999999999","Cas","26.100000000000001","0","0.5","0","0","26.600000000000001","POINT (-73.9809 40.774633)","POINT (-73.967398 40.701586)"
"CMT","2010-02-17T14:54:25.000","2010-02-17T15:04:24.000","1","0.80000000000000004","-73.990500999999995","40.756441000000002","1","0","-73.976853000000006","40.752115000000003","CRE","6.9000000000000004","0","0.5","2","0","9.4000000000000004","POINT (-73.990501 40.756441)","POINT (-73.976853 40.752115)"
"CMT","2010-10-13T22:17:05.000","2010-10-13T22:25:01.000","2","1.8","-73.985955000000004","40.735252000000003","1","N","-73.986186000000004","40.753804000000002","CSH","6.9000000000000004","0.5","0.5","0","0","7.9000000000000004","POINT (-73.985955 40.735252)","POINT (-73.986186 40.753804)"
"VTS","2010-05-22T17:10:00.000","2010-05-22T17:21:00.000","1","1.75","-73.957003","40.76652","1",,"-73.977635000000006","40.758544999999998","CAS","8.0999999999999996","0","0.5","0","0","8.5999999999999996","POINT (-73.957003 40.76652)","POINT (-73.977635 40.758545)"
"CMT","2010-09-18T14:43:27.000","2010-09-18T14:50:44.000","3","1.7","-73.958146999999997","40.769272999999998","1","N","-74.004874999999998","40.705191999999997","CSH","6.5","0","0.5","0","0","7","POINT (-73.958147 40.769273)","POINT (-74.004875 40.705192)"
"VTS","2010-05-27T19:03:00.000","2010-05-27T19:43:00.000","1","5.75","-74.001513000000003","40.730759999999997","1",,"-73.970298","40.799177","CAS","21.699999999999999","1","0.5","0","0","23.199999999999999","POINT (-74.001513 40.73076)","POINT (-73.970298 40.799177)"
"VTS","2010-06-27T22:44:00.000","2010-06-27T22:55:00.000","1","2.9399999999999999","-73.979883000000001","40.764372999999999","1",,"-73.963419999999999","40.799492999999998","CAS","9.6999999999999993","0.5","0.5","0","0","10.699999999999999","POINT (-73.979883 40.764373)","POINT (-73.96342 40.799493)"
"VTS","2010-12-05T10:21:00.000","2010-12-05T10:26:00.000","2","1.02","-73.952342999999999","40.803100000000001","1",,"-73.956442999999993","40.813482","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.952343 40.8031)","POINT (-73.956443 40.813482)"
"VTS","2010-10-18T09:44:00.000","2010-10-18T10:01:00.000","1","1.78","-74.002088000000001","40.729782","1",,"-73.987268","40.752093000000002","CSH","9.6999999999999993","0","0.5","0","0","10.199999999999999","POINT (-74.002088 40.729782)","POINT (-73.987268 40.752093)"
"VTS","2010-09-21T18:59:00.000","2010-09-21T19:10:00.000","1","1.72","-73.979342000000003","40.764744999999998","1",,"-73.987257","40.744362000000002","CSH","7.7000000000000002","1","0.5","0","0","9.1999999999999993","POINT (-73.979342 40.764745)","POINT (-73.987257 40.744362)"
"VTS","2010-08-07T12:52:00.000","2010-08-07T13:00:00.000","5","0.79000000000000004","-73.972391999999999","40.762312999999999","1",,"-73.981714999999994","40.768388000000002","CRD","5.7000000000000002","0","0.5","3","0","9.1999999999999993","POINT (-73.972392 40.762313)","POINT (-73.981715 40.768388)"
"VTS","2010-08-10T18:44:00.000","2010-08-10T18:51:00.000","4","1.1899999999999999","-73.987579999999994","40.759250000000002","1",,"-73.975133","40.761678000000003","CSH","5.7000000000000002","1","0.5","0","0","7.2000000000000002","POINT (-73.98758 40.75925)","POINT (-73.975133 40.761678)"
"CMT","2010-06-08T11:23:06.000","2010-06-08T11:31:01.000","2","1","-73.975984999999994","40.754575000000003","1","0","-73.986607000000006","40.746071999999998","Cas","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-73.975985 40.754575)","POINT (-73.986607 40.746072)"
"VTS","2010-02-13T23:15:00.000","2010-02-13T23:35:00.000","1","4.7699999999999996","-74.000974999999997","40.731786999999997","1",,"-73.952804999999998","40.780872000000002","CSH","14.5","0.5","0.5","0","0","15.5","POINT (-74.000975 40.731787)","POINT (-73.952805 40.780872)"
"CMT","2010-03-31T08:40:41.000","2010-03-31T08:52:42.000","1","2","-73.996538999999999","40.732125000000003","1","0","-73.985378999999995","40.755983000000001","Cre","8.0999999999999996","0","0.5","1.29","0","9.8900000000000006","POINT (-73.996539 40.732125)","POINT (-73.985379 40.755983)"
"CMT","2010-03-18T17:04:03.000","2010-03-18T17:29:53.000","1","3.2999999999999998","-73.954846000000003","40.764800000000001","1","0","-73.991584000000003","40.738323000000001","Cas","14.5","1","0.5","0","0","16","POINT (-73.954846 40.7648)","POINT (-73.991584 40.738323)"
"VTS","2010-07-27T21:54:00.000","2010-07-27T22:01:00.000","2","1.0900000000000001","-73.983386999999993","40.741613000000001","1",,"-73.998412999999999","40.741214999999997","CAS","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (-73.983387 40.741613)","POINT (-73.998413 40.741215)"
"VTS","2010-08-29T13:49:00.000","2010-08-29T13:56:00.000","3","0.81999999999999995","-73.990962999999994","40.742232000000001","1",,"-73.996747999999997","40.743671999999997","CRD","5.2999999999999998","0","0.5","1","0","6.7999999999999998","POINT (-73.990963 40.742232)","POINT (-73.996748 40.743672)"
"CMT","2010-11-18T23:20:05.000","2010-11-18T23:24:48.000","2","0.80000000000000004","-73.991535999999996","40.735407000000002","1","N","-74.005941000000007","40.741253","CRD","4.9000000000000004","0.5","0.5","0.88","0","6.7800000000000002","POINT (-73.991536 40.735407)","POINT (-74.005941 40.741253)"
"CMT","2010-08-31T07:14:41.000","2010-08-31T07:20:09.000","1","1.5","-73.982793999999998","40.739865000000002","1","N","-73.973860999999999","40.757694000000001","CRD","5.7000000000000002","0","0.5","2","0","8.1999999999999993","POINT (-73.982794 40.739865)","POINT (-73.973861 40.757694)"
"CMT","2010-07-19T10:34:08.000","2010-07-19T10:38:51.000","2","0.90000000000000002","-73.987655000000004","40.728772999999997","1","0","-73.996444999999994","40.721744000000001","Cas","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.987655 40.728773)","POINT (-73.996445 40.721744)"
"CMT","2010-03-24T00:07:05.000","2010-03-24T00:18:41.000","1","3","-73.975309999999993","40.761288999999998","1","0","-73.989666","40.725915999999998","Cre","9.6999999999999993","0.5","0.5","2","0","12.699999999999999","POINT (-73.97531 40.761289)","POINT (-73.989666 40.725916)"
"VTS","2010-08-25T20:22:00.000","2010-08-25T20:39:00.000","3","4.1399999999999997","-73.988727999999995","40.736978000000001","1",,"-73.973915000000005","40.784030000000001","CRD","12.9","0.5","0.5","1","0","14.9","POINT (-73.988728 40.736978)","POINT (-73.973915 40.78403)"
"CMT","2010-02-25T19:30:56.000","2010-02-25T19:49:50.000","1","2.5","-73.981663999999995","40.771270000000001","1","0","-73.991185000000002","40.750244000000002","CAS","10.9","1","0.5","0","0","12.4","POINT (-73.981664 40.77127)","POINT (-73.991185 40.750244)"
"VTS","2010-06-12T10:40:00.000","2010-06-12T10:45:00.000","1","0.82999999999999996","-73.980607000000006","40.742511999999998","1",,"-73.989513000000002","40.736113000000003","CAS","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.980607 40.742512)","POINT (-73.989513 40.736113)"
"CMT","2010-08-08T05:19:21.000","2010-08-08T05:29:06.000","1","1.7","-73.998684999999995","40.759915999999997","1","N","-73.978050999999994","40.745672999999996","CRD","8.0999999999999996","0.5","0.5","1.3600000000000001","0","10.460000000000001","POINT (-73.998685 40.759916)","POINT (-73.978051 40.745673)"
"VTS","2010-11-18T19:21:00.000","2010-11-18T19:36:00.000","1","3.3500000000000001","-73.986611999999994","40.761628000000002","1",,"-73.955912999999995","40.803618","CRD","11.699999999999999","1","0.5","2","0","15.199999999999999","POINT (-73.986612 40.761628)","POINT (-73.955913 40.803618)"
"CMT","2010-08-13T21:35:50.000","2010-08-13T21:44:25.000","3","1.1000000000000001","0","0","1","N","0","0","CSH","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (0 0)","POINT (0 0)"
"VTS","2010-08-05T21:52:00.000","2010-08-05T22:06:00.000","1","2.96","-73.985837000000004","40.762072000000003","1",,"-73.974261999999996","40.796467","CSH","10.9","0.5","0.5","0","0","11.9","POINT (-73.985837 40.762072)","POINT (-73.974262 40.796467)"
"VTS","2010-05-04T22:11:00.000","2010-05-04T22:20:00.000","3","1.4299999999999999","-73.988448000000005","40.737037999999998","1",,"-74.009657000000004","40.738177999999998","CAS","6.5","0.5","0.5","0","0","7.5","POINT (-73.988448 40.737038)","POINT (-74.009657 40.738178)"
"VTS","2010-11-02T21:36:00.000","2010-11-02T21:44:00.000","1","2.4100000000000001","-74.009088000000006","40.712408000000003","1",,"-74.004976999999997","40.740760000000002","CSH","8.0999999999999996","0.5","0.5","0","0","9.0999999999999996","POINT (-74.009088 40.712408)","POINT (-74.004977 40.74076)"
"VTS","2010-07-29T01:44:00.000","2010-07-29T01:47:00.000","5","0.53000000000000003","-73.988512999999998","40.720120000000001","1",,"-73.996948000000003","40.721350000000001","CAS","3.7000000000000002","0.5","0.5","0","0","4.7000000000000002","POINT (-73.988513 40.72012)","POINT (-73.996948 40.72135)"
"CMT","2010-05-06T09:49:10.000","2010-05-06T10:03:45.000","1","1.7","-73.982564999999994","40.761679000000001","1","0","-73.963689000000002","40.768577000000001","Cas","9.3000000000000007","0","0.5","0","0","9.8000000000000007","POINT (-73.982565 40.761679)","POINT (-73.963689 40.768577)"
"VTS","2010-02-24T22:13:00.000","2010-02-24T22:18:00.000","6","1.03","-73.974341999999993","40.783172","1",,"-73.960357000000002","40.775855","CRD","4.9000000000000004","0.5","0.5","2","0","7.9000000000000004","POINT (-73.974342 40.783172)","POINT (-73.960357 40.775855)"
"VTS","2010-04-22T09:19:00.000","2010-04-22T10:02:00.000","2","11.65","-73.872933000000003","40.774075000000003","1",,"-73.995968000000005","40.759965000000001","CAS","30.5","0","0.5","0","4.5700000000000003","35.57","POINT (-73.872933 40.774075)","POINT (-73.995968 40.759965)"
"VTS","2010-10-08T13:28:00.000","2010-10-08T13:31:00.000","1","0.79000000000000004","-73.967564999999993","40.766243000000003","1",,"-73.960436999999999","40.776043000000001","CRD","4.0999999999999996","0","0.5","1","0","5.5999999999999996","POINT (-73.967565 40.766243)","POINT (-73.960437 40.776043)"
"VTS","2010-05-16T18:35:00.000","2010-05-16T19:04:00.000","1","9.1199999999999992","-73.885227","40.772883","1",,"-73.995957000000004","40.737917000000003","CAS","24.5","0","0.5","0","4.5700000000000003","29.57","POINT (-73.885227 40.772883)","POINT (-73.995957 40.737917)"
"VTS","2010-11-30T20:07:00.000","2010-11-30T20:20:00.000","2","1.99","-73.876722999999998","40.850127000000001","1",,"-73.883442000000002","40.851497000000002","CSH","8.9000000000000004","0.5","0.5","0","0","9.9000000000000004","POINT (-73.876723 40.850127)","POINT (-73.883442 40.851497)"
"VTS","2010-02-24T21:05:00.000","2010-02-24T21:16:00.000","1","2.2000000000000002","-71.100283000000005","42.369016999999999","1",,"-71.084928000000005","42.345621999999999","CSH","9.8000000000000007","0","0","0","0","9.8000000000000007","POINT (-71.100283 42.369017)","POINT (-71.084928 42.345622)"
"VTS","2010-12-13T15:05:00.000","2010-12-13T15:08:00.000","1","0.56999999999999995","-73.972007000000005","40.781807999999998","1",,"-73.978307999999998","40.777298000000002","CRD","4.0999999999999996","0","0.5","1","0","5.5999999999999996","POINT (-73.972007 40.781808)","POINT (-73.978308 40.777298)"
"VTS","2010-12-15T15:03:00.000","2010-12-15T15:16:00.000","1","1.1000000000000001","-73.988681999999997","40.737009999999998","1",,"-73.990982000000002","40.748607","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.988682 40.73701)","POINT (-73.990982 40.748607)"
"CMT","2010-01-13T00:40:15.000","2010-01-13T00:50:31.000","1","3.6000000000000001","-74.009080999999995","40.716603999999997","1","0","-73.997456999999997","40.762889999999999","Cas","10.9","0.5","0.5","0","0","11.9","POINT (-74.009081 40.716604)","POINT (-73.997457 40.76289)"
"VTS","2010-09-22T03:38:00.000","2010-09-22T04:02:00.000","1","3.29","-73.987952000000007","40.721044999999997","1",,"-73.975111999999996","40.752671999999997","CRD","10.9","0.5","0.5","10","0","21.899999999999999","POINT (-73.987952 40.721045)","POINT (-73.975112 40.752672)"
"CMT","2010-04-26T20:23:12.000","2010-04-26T20:42:29.000","1","4","-74.009969999999996","40.72054","1","0","-73.950495000000004","40.707465999999997","Cre","13.699999999999999","0.5","0.5","2","0","16.699999999999999","POINT (-74.00997 40.72054)","POINT (-73.950495 40.707466)"
"VTS","2010-09-22T14:01:00.000","2010-09-22T14:10:00.000","1","0.73999999999999999","-73.977793000000005","40.751806999999999","1",,"-73.984262000000001","40.728945000000003","CSH","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.977793 40.751807)","POINT (-73.984262 40.728945)"
"VTS","2010-08-05T22:40:00.000","2010-08-05T22:46:00.000","1","1.22","-73.950348000000005","40.784312999999997","1",,"-73.950348000000005","40.784312999999997","CRD","5.7000000000000002","0.5","0.5","1.3","0","8","POINT (-73.950348 40.784313)","POINT (-73.950348 40.784313)"
"CMT","2010-01-05T22:50:54.000","2010-01-05T22:56:47.000","1","1.1000000000000001","-73.963634999999996","40.765841000000002","1","0","-73.976945000000001","40.774740999999999","Cas","5.7000000000000002","0.5","0.5","0","0","6.7000000000000002","POINT (-73.963635 40.765841)","POINT (-73.976945 40.774741)"
"CMT","2010-05-07T18:46:29.000","2010-05-07T18:56:06.000","1","2.2000000000000002","-73.985864000000007","40.740873000000001","1","0","-73.965767999999997","40.768352","Cre","8.0999999999999996","1","0.5","1.9199999999999999","0","11.52","POINT (-73.985864 40.740873)","POINT (-73.965768 40.768352)"
"CMT","2010-02-27T11:15:58.000","2010-02-27T11:20:59.000","1","1.3999999999999999","-73.979875000000007","40.743324000000001","1","0","-73.984387999999996","40.757463999999999","CAS","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.979875 40.743324)","POINT (-73.984388 40.757464)"
"VTS","2010-05-13T12:41:00.000","2010-05-13T12:55:00.000","1","0.69999999999999996","-73.970235000000002","40.764575000000001","1",,"-73.977694999999997","40.758018","Cre","7.7000000000000002","0","0.5","1","0","9.1999999999999993","POINT (-73.970235 40.764575)","POINT (-73.977695 40.758018)"
"CMT","2010-05-07T09:47:58.000","2010-05-07T09:53:00.000","1","1.1000000000000001","-73.960387999999995","40.772821999999998","1","1","-73.948324999999997","40.784793000000001","Cas","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.960388 40.772822)","POINT (-73.948325 40.784793)"
"VTS","2010-11-20T00:53:00.000","2010-11-20T01:12:00.000","2","4.1200000000000001","-73.981347","40.784247000000001","1",,"-74.000155000000007","40.742767000000001","CSH","12.9","0.5","0.5","0","0","13.9","POINT (-73.981347 40.784247)","POINT (-74.000155 40.742767)"
"VTS","2010-12-05T21:49:00.000","2010-12-05T21:55:00.000","1","1.4299999999999999","-73.994698","40.750157000000002","1",,"-73.974542","40.749051999999999","CSH","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (-73.994698 40.750157)","POINT (-73.974542 40.749052)"
"CMT","2010-02-01T19:03:01.000","2010-02-01T19:08:25.000","1","1.2","-73.957167999999996","40.770026000000001","1","0","-73.951492999999999","40.781188999999998","CAS","5.2999999999999998","1","0.5","0","0","6.7999999999999998","POINT (-73.957168 40.770026)","POINT (-73.951493 40.781189)"
"CMT","2010-02-21T10:58:32.000","2010-02-21T11:00:29.000","1","0.59999999999999998","-73.953824999999995","40.774704999999997","1","0","-73.960454999999996","40.766137000000001","CAS","3.7000000000000002","0","0.5","0","0","4.2000000000000002","POINT (-73.953825 40.774705)","POINT (-73.960455 40.766137)"
"VTS","2010-07-24T16:37:00.000","2010-07-24T16:42:00.000","2","0.64000000000000001","-74.012084999999999","40.714767999999999","1",,"-74.014623","40.709975","CAS","4.5","0","0.5","0","0","5","POINT (-74.012085 40.714768)","POINT (-74.014623 40.709975)"
"CMT","2010-02-28T02:43:41.000","2010-02-28T02:52:51.000","2","2.2000000000000002","-74.000157999999999","40.730303999999997","1","0","-73.997423999999995","40.751297999999998","CAS","7.7000000000000002","0.5","0.5","0","0","8.6999999999999993","POINT (-74.000158 40.730304)","POINT (-73.997424 40.751298)"
"CMT","2010-08-30T11:45:02.000","2010-08-30T12:02:08.000","1","1.8999999999999999","-73.990155000000001","40.734571000000003","1","N","-73.998125000000002","40.730383000000003","CSH","10.1","0","0.5","0","0","10.6","POINT (-73.990155 40.734571)","POINT (-73.998125 40.730383)"
"VTS","2010-10-16T12:15:00.000","2010-10-16T12:34:00.000","1","3.1200000000000001","-73.982822999999996","40.760216999999997","1",,"-73.999773000000005","40.727204999999998","CRD","12.1","0","0.5","3","0","15.6","POINT (-73.982823 40.760217)","POINT (-73.999773 40.727205)"
"CMT","2010-04-29T13:13:42.000","2010-04-29T13:15:14.000","1","0.59999999999999998","-73.935809000000006","40.760959999999997","1","0","-73.942181000000005","40.754379","Cre","3.2999999999999998","0","0.5","0","0","3.7999999999999998","POINT (-73.935809 40.76096)","POINT (-73.942181 40.754379)"
"CMT","2010-01-19T17:04:57.000","2010-01-19T17:35:31.000","1","8.6999999999999993","-73.870852999999997","40.773716","1","0","-73.984382999999994","40.745061","Cas","23.699999999999999","1","0.5","0","4.5700000000000003","29.77","POINT (-73.870853 40.773716)","POINT (-73.984383 40.745061)"
