"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.bk-02-145810","2018-11-20T04:15:21.000","bk-02-145810","Link Active!","145810","79 HENRY STREET","New York","NY","11201","Brooklyn","40.69828038","-73.9925546","PINEAPPLE STREET","ORANGE STREET","NE","2017-03-24T00:00:00.000","2017-06-05T00:00:00.000","up","up","up","2","33","1","BK09","Brooklyn Heights-Cobble Hill"
"20181120_041521.bk-06-145905","2018-11-20T04:15:21.000","bk-06-145905","Link Active!","145905","220 SMITH STREET","New York","NY","11201","Brooklyn","40.68430374","-73.9921845","BUTLER STREET","BALTIC STREET","NW","2017-07-31T00:00:00.000","2017-09-18T00:00:00.000","up","up","up","6","33","69","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-07-141621","2018-11-20T04:15:21.000","bk-07-141621","Link Active!","141621","784 4 AVENUE","New York","NY","11232","Brooklyn","40.659902","-73.998822","26 STREET","27 STREET","SW","2017-03-03T00:00:00.000","2017-04-13T00:00:00.000","up","up","up","7","38","101","BK32","Sunset Park West"
"20181120_041521.bk-16-145963","2018-11-20T04:15:21.000","bk-16-145963","Link Active!","145963","2440 FULTON STREET","New York","NY","11233","Brooklyn","40.67786155","-73.90430067","VAN SINDEREN AVENUE","SACKMAN STREET","Midblock","2017-09-30T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","16","37","367","BK79","Ocean Hill"
"20181120_041521.bx-01-116238","2018-11-20T04:15:21.000","bx-01-116238","Link Active!","116238","460 WILLIS AVENUE","New York","NY","10455","Bronx","40.81399752","-73.91917137","EAST 146 STREET","EAST 145 STREET","SE","2018-01-14T00:00:00.000","2018-04-13T00:00:00.000","up","up","up","1","8","43","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-05-119590","2018-11-20T04:15:21.000","bx-05-119590","Link Active!","119590","104 EAST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.85304298","-73.90555222","MORRIS AVENUE","CRESTON AVENUE","SE","2016-06-09T00:00:00.000","2016-07-01T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.bx-05-119587","2018-11-20T04:15:21.000","bx-05-119587","Link Active!","119587","150 EAST 188 STREET","New York","NY","10468","Bronx","40.86165512","-73.89858091","CRESTON AVENUE","GRAND CONCOURSE","SE","2016-05-12T00:00:00.000","2016-05-25T00:00:00.000","up","up","up","5","14","23703","BX40","Fordham South"
"20181120_041521.mn-01-138618","2018-11-20T04:15:21.000","mn-01-138618","Link Active!","138618_138619","201 HUDSON STREET","New York","NY","10013","Manhattan","40.72340371","-74.00808439","DESBROSSES STREET","CANAL STREET","SW","2017-08-05T00:00:00.000","2017-11-15T00:00:00.000","up","up","up","1","1","39","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-03-123294","2018-11-20T04:15:21.000","mn-03-123294","Link Active!","123294","150 EAST 4 STREET","New York","NY","10009","Manhattan","40.72500355","-73.98703948","1 AVENUE","AVENUE A","SE","2018-03-10T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","3","2","32","MN22","East Village"
"20181120_041521.mn-04-122625","2018-11-20T04:15:21.000","mn-04-122625","Link Active!","122625","933 8 AVENUE","New York","NY","10019","Manhattan","40.76560072","-73.98384519","WEST 55 STREET","WEST 56 STREET","NW","2016-03-18T00:00:00.000","2016-04-04T00:00:00.000","up","up","up","4","3","139","MN15","Clinton"
"20181120_041521.mn-05-139461","2018-11-20T04:15:21.000","mn-05-139461","Link Active!","139461","890 8 AVENUE","New York","NY","10019","Manhattan","40.76421225","-73.98454459","WEST 53 STREET","WEST 54 STREET","NE","2016-04-30T00:00:00.000","2016-05-26T00:00:00.000","up","up","up","5","3","131","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122768","2018-11-20T04:15:21.000","mn-05-122768","Link Active!","122768_122773","899 6 AVENUE","New York","NY","10001","Manhattan","40.74877222","-73.98867303","WEST 32 STREET","WEST 33 STREET","MIDBLK","2016-10-22T00:00:00.000","2016-11-11T00:00:00.000","up","up","up","5","3","101","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121484","2018-11-20T04:15:21.000","mn-05-121484","Link Active!","121484","222 LEXINGTON AVENUE","New York","NY","10016","Manhattan","40.74586329","-73.9802333","EAST 33 STREET","EAST 34 STREET","NWC","2018-05-12T00:00:00.000","2018-06-12T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-04-123501","2018-11-20T04:15:21.000","mn-04-123501","Link Active!","123501","232 8 AVENUE","New York","NY","10011","Manhattan","40.744403","-73.998993","WEST 22 STREET","WEST 21 STREET","SE","2016-03-11T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","4","3","87","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-07-145539","2018-11-20T04:15:21.000","mn-07-145539","Link Active!","145539_145540","625 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78918247","-73.97007535","WEST 90 STREET","WEST 91 STREET","NE","2018-02-14T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","7","6","177","MN12","Upper West Side"
"20181120_041521.mn-05-122649","2018-11-20T04:15:21.000","mn-05-122649","Link Active!","122649_122838","200 WEST 56 STREET","New York","NY","10019","Manhattan","40.76487454","-73.98073089","7 AVENUE","BROADWAY","SW","2016-10-15T00:00:00.000","2016-11-11T00:00:00.000","up","up","up","5","4","137","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-137241","2018-11-20T04:15:21.000","mn-05-137241","Link Active!","137241_137242","245 PARK AVENUE SOUTH","New York","NY","10003","Manhattan","40.73809688","-73.9877384","EAST 20 STREET","EAST 19 STREET","Midblock","2018-03-03T00:00:00.000","2018-05-24T00:00:00.000","up","up","up","5","2","50","MN21","Gramercy"
"20181120_041521.mn-03-131017","2018-11-20T04:15:21.000","mn-03-131017","Link Active!","131017_131018","131 2 AVENUE","New York","NY","10003","Manhattan","40.72848039","-73.98787592","ST. MARKS PLACE","EAST 7 STREET","SW","2016-09-02T00:00:00.000","2016-09-15T00:00:00.000","up","up","up","3","2","38","MN22","East Village"
"20181120_041521.mn-03-123791","2018-11-20T04:15:21.000","mn-03-123791","Link Active!","123791_139621","182 1 AVENUE","New York","NY","10009","Manhattan","40.72943593","-73.98382369","EAST 11 STREET","EAST 12 STREET","NE","2017-04-02T00:00:00.000","2017-05-31T00:00:00.000","up","up","up","3","2","34","MN22","East Village"
"20181120_041521.mn-02-120512","2018-11-20T04:15:21.000","mn-02-120512","Link Active!","120512","425 6 AVENUE","New York","NY","10011","Manhattan","40.734392509761896","-73.99915159090096","WEST 9 STREET","WEST 10 STREET","Midblock","2018-03-10T00:00:00.000","2018-04-25T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.mn-01-123431","2018-11-20T04:15:21.000","mn-01-123431","Link Active!","123431_139237","45 LAFAYETTE STREET","New York","NY","10013","Manhattan","40.716033","-74.00257","CATHERINE LANE","WORTH STREET","SE","2016-07-12T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","1","1","31","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-06-121772","2018-11-20T04:15:21.000","mn-06-121772","Link Active!","121772_139575","300 EAST 57 STREET","New York","NY","10022","Manhattan","40.75914914984382","-73.96516241675812","2 AVENUE","ED KOCH QUEENSBORO BRIDGE UPPER","SE","2018-02-24T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","6","5","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-05-108471","2018-11-20T04:15:21.000","mn-05-108471","Link Active!","108471_108473","264 WEST 35 STREET","New York","NY","10001","Manhattan","40.75269979","-73.99275642","8 AVENUE","7 AVENUE","SE","2016-04-26T00:00:00.000","2016-05-17T00:00:00.000","up","up","up","5","3","109","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121630","2018-11-20T04:15:21.000","mn-05-121630","Link Active!","121630","31 EAST 26 STREET","New York","NY","10010","Manhattan","40.74275953","-73.98641999","MADISON AVENUE","PARK AVENUE SOUTH","NE","2017-01-29T00:00:00.000","2017-04-14T00:00:00.000","up","up","up","5","2","56","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-122657","2018-11-20T04:15:21.000","mn-05-122657","Link Active!","122657_139241","821 7 AVENUE","New York","NY","10019","Manhattan","40.763036","-73.981711","WEST 53 STREET","WEST 54 STREET","NE","2017-04-01T00:00:00.000","2017-06-29T00:00:00.000","up","up","up","5","4","131","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-139276","2018-11-20T04:15:21.000","mn-05-139276","Link Active!","139276","260 WEST 52 STREET","New York","NY","10019","Manhattan","40.763424","-73.985061","8 AVENUE","BROADWAY","SE","2016-03-18T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","5","3","131","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-138326","2018-11-20T04:15:21.000","mn-05-138326","Link Active!","138326","134 EAST 52 STREET","New York","NY","10022","Manhattan","40.75779319","-73.97170313","LEXINGTON AVENUE","PARK AVENUE","SW","2017-01-28T00:00:00.000","2017-04-10T00:00:00.000","up","up","up","5","4","100","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121769","2018-11-20T04:15:21.000","mn-06-121769","Link Active!","121769_144510","1066 2 AVENUE","New York","NY","10022","Manhattan","40.75868871","-73.96558891","EAST 56 STREET","EAST 57 STREET","NE","2017-10-28T00:00:00.000","2018-04-04T00:00:00.000","up","up","up","6","5","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.bx-04-145925","2018-11-20T04:15:21.000","bx-04-145925","Link Active!","145925","1579 JEROME AVENUE","New York","NY","10452","Bronx","40.84425807","-73.91496083","WEST MT. EDEN AVENUE","GOBLE PLACE","SW","2017-09-16T00:00:00.000","2018-01-12T00:00:00.000","up","up","up","4","14","209","BX63","West Concourse"
"20181120_041521.bk-17-146003","2018-11-20T04:15:21.000","bk-17-146003","Link Active!","146003","3723 CHURCH AVENUE","New York","NY","11203","Brooklyn","40.65122997","-73.94206208","EAST 37 STREET","EAST 38 STREET","NW","2017-11-10T00:00:00.000","2018-07-27T00:00:00.000","up","up","up","17","41","816","BK91","East Flatbush-Farragut"
"20181120_041521.bk-16-145818","2018-11-20T04:15:21.000","bk-16-145818","Link Active!","145818","2214 FULTON STREET","New York","NY","11233","Brooklyn","40.67803579","-73.90761958","EASTERN PARKWAY","SACKMAN STREET","SE","2017-03-31T00:00:00.000","2017-05-03T00:00:00.000","up","up","up","16","37","367","BK79","Ocean Hill"
"20181120_041521.bk-07-145887","2018-11-20T04:15:21.000","bk-07-145887","Link Active!","145887","615 4 AVENUE","New York","NY","11215","Brooklyn","40.664406","-73.993715","18 STREET","17 STREET","NE","2017-07-15T00:00:00.000","2017-08-15T00:00:00.000","up","up","up","7","38","143","BK37","Park Slope-Gowanus"
"20181120_041521.bk-07-125846","2018-11-20T04:15:21.000","bk-07-125846","Link Active!","125846_125860","968 4 AVENUE","New York","NY","11232","Brooklyn","40.65371111","-74.00525819","37 STREET","38 STREET","SW","2017-04-28T00:00:00.000","2017-06-09T00:00:00.000","up","up","up","7","38","84","BK32","Sunset Park West"
"20181120_041521.bk-03-126646","2018-11-20T04:15:21.000","bk-03-126646","Link Active!","126646","1874 FULTON STREET","New York","NY","11233","Brooklyn","40.67896","-73.924424","BUFFALO AVENUE","HERKIMER STREET","SE","2016-10-27T00:00:00.000","2016-11-08T00:00:00.000","up","up","up","3","41","299","BK61","Crown Heights North"
"20181120_041521.bk-02-135003","2018-11-20T04:15:21.000","bk-02-135003","Link Active!","135003","156 LAWRENCE STREET","New York","NY","11201","Brooklyn","40.69123398","-73.98638427","FULTON STREET","WILLOUGHBY STREET","NW","2017-02-17T00:00:00.000","2017-04-20T00:00:00.000","up","up","up","2","33","11","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-01-145858","2018-11-20T04:15:21.000","bk-01-145858","Link Active!","145858","434 MANHATTAN AVENUE","New York","NY","11222","Brooklyn","40.719511","-73.946853","BAYARD STREET","MEEKER AVENUE","SE","2017-06-30T00:00:00.000","2017-08-15T00:00:00.000","up","up","up","1","33","499","BK76","Greenpoint"
"20181120_041521.mn-06-136617","2018-11-20T04:15:21.000","mn-06-136617","Link Installed; Connecting Power and Fiber","136617_136672","501 2 AVENUE","New York","NY","10016","Manhattan","40.74122503443334","-73.97893462269445","EAST 28 STREET","EAST 29 STREET","Midblock","2018-05-08T00:00:00.000",,"Not Available","Not Available","Not Available","6","2","66","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-07-133488","2018-11-20T04:15:21.000","mn-07-133488","Link Active!","133488_133489","121 WEST 67 STREET","New York","NY","10023","Manhattan","40.774894","-73.982571","BROADWAY","AMSTERDAM AVENUE","NW","2016-04-16T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","7","6","153","MN14","Lincoln Square"
"20181120_041521.mn-07-133371","2018-11-20T04:15:21.000","mn-07-133371","Link Installed; Connecting Power and Fiber","133371","481 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78461205","-73.97340729","WEST 83 STREET","WEST 84 STREET","NE","2018-04-30T00:00:00.000",,"Not Available","Not Available","Not Available","7","6","169","MN12","Upper West Side"
"20181120_041521.mn-06-121795","2018-11-20T04:15:21.000","mn-06-121795","Link Installed; Connecting Power and Fiber","121795","944 2 AVENUE","New York","NY","10022","Manhattan","40.755015017451775","-73.96827641410351","EAST 50 STREET","EAST 51 STREET","NE","2018-05-19T00:00:00.000",,"Not Available","Not Available","Not Available","6","4","98","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-135228","2018-11-20T04:15:21.000","mn-06-135228","Link Active!","135228_135229","415 2 AVENUE","New York","NY","10010","Manhattan","40.7385025","-73.98061045","EAST 24 STREET","EAST 23 STREET","NE","2017-09-26T00:00:00.000","2017-12-05T00:00:00.000","up","up","up","6","2","64","MN21","Gramercy"
"20181120_041521.mn-07-120392","2018-11-20T04:15:21.000","mn-07-120392","Link Active!","120392","234 WEST 104 STREET","New York","NY","10025","Manhattan","40.7996299","-73.96796962","BROADWAY","AMSTERDAM AVENUE","SE","2016-10-14T00:00:00.000","2016-11-02T00:00:00.000","up","up","up","7","7","191","MN12","Upper West Side"
"20181120_041521.mn-07-133406","2018-11-20T04:15:21.000","mn-07-133406","Link Active!","133406_133407","2130 BROADWAY","New York","NY","10023","Manhattan","40.78082575","-73.98117276","WEST 75 STREET","WEST 74 STREET","SE","2016-04-22T00:00:00.000","2016-05-12T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-07-133632","2018-11-20T04:15:21.000","mn-07-133632","Link Active!","133632","2430 BROADWAY","New York","NY","10024","Manhattan","40.79069","-73.974462","WEST 90 STREET","WEST 89 STREET","SE","2018-02-04T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-07-138145","2018-11-20T04:15:21.000","mn-07-138145","Link Active!","138145","2199 BROADWAY","New York","NY","10024","Manhattan","40.78312136","-73.98070878","WEST 78 STREET","WEST 77 STREET","SWC","2017-09-23T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-08-115163","2018-11-20T04:15:21.000","mn-08-115163","Link Active!","115163","1142 1 AVENUE","New York","NY","10065","Manhattan","40.76191027","-73.9601529","EAST 63 STREET","EAST 62 STREET","SE","2017-10-17T00:00:00.000","2018-03-16T00:00:00.000","up","up","up","8","5","10602","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-119832","2018-11-20T04:15:21.000","mn-08-119832","Link Active!","119832","1644 3 AVENUE","New York","NY","10128","Manhattan","40.78276562","-73.95125729","EAST 92 STREET","EAST 93 STREET","NW","2016-02-22T00:00:00.000","2016-03-23T00:00:00.000","up","up","up","8","5","15801","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-121861","2018-11-20T04:15:21.000","mn-08-121861","Ready to Install","121861_121862","24 EAST 63 STREET","New York","NY","10065","Manhattan","40.766215508783006","-73.9699786709761","MADISON AVENUE","5 AVENUE","Midblock",,,"Not Available","Not Available","Not Available","8","4","11401","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-134740","2018-11-20T04:15:21.000","mn-08-134740","Link Active!","134740_134741","1475 3 AVENUE","New York","NY","10028","Manhattan","40.77703018560788","-73.95513840944773","EAST 85 STREET","EAST 84 STREET","NE","2016-03-02T00:00:00.000","2016-03-30T00:00:00.000","up","up","up","8","5","138","MN32","Yorkville"
"20181120_041521.mn-08-135082","2018-11-20T04:15:21.000","mn-08-135082","Link Active!","135082","1320 1 AVENUE","New York","NY","10021","Manhattan","40.76695173","-73.95646462","EAST 71 STREET","EAST 70 STREET","SE","2017-12-07T00:00:00.000","2018-03-06T00:00:00.000","up","up","up","8","5","124","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-136012","2018-11-20T04:15:21.000","mn-08-136012","Link Active!","136012","1091 3 AVENUE","New York","NY","10065","Manhattan","40.76483326958294","-73.96404981913321","EAST 64 STREET","EAST 65 STREET","NE","2018-03-10T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","8","4","118","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-09-134377","2018-11-20T04:15:21.000","mn-09-134377","Link Active!","134377_135672","2868 BROADWAY","New York","NY","10025","Manhattan","40.80495915","-73.9659025","WEST 111 STREET","WEST 112 STREET","MIDBLK","2017-07-18T00:00:00.000","2017-08-18T00:00:00.000","up","up","up","9","7","199","MN09","Morningside Heights"
"20181120_041521.mn-09-134795","2018-11-20T04:15:21.000","mn-09-134795","Link Active!","134795_134796","3599 BROADWAY","New York","NY","10031","Manhattan","40.82831959","-73.94929876","WEST 148 STREET","WEST 147 STREET","SW","2017-10-20T00:00:00.000","2018-03-13T00:00:00.000","up","up","up","9","7","233","MN04","Hamilton Heights"
"20181120_041521.mn-09-136680","2018-11-20T04:15:21.000","mn-09-136680","Link Active!","136680_136690","3153 BROADWAY","New York","NY","10027","Manhattan","40.81450454","-73.95937","LA SALLE STREET","TIEMANN PLACE","SW","2016-07-19T00:00:00.000","2016-08-05T00:00:00.000","up","up","up","9","7","211","MN09","Morningside Heights"
