"event_id","event_name","start_date_time","end_date_time","event_agency","event_type","event_borough","event_location","event_street_side","street_closure_type","community_board","police_precinct"
"381186","E. 102nd Landscape Winter Closure until April 7, 2018","2017-11-25T00:00:00.000","2017-11-25T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 102nd St Landscape A ",,"N/A","64, ","22, "
"336280","NYFAC Foundation 4th Annual Toy Run","2017-12-03T13:00:00.000","2017-12-03T14:00:00.000","Police Department","Parade","Queens","Forest Park: Bandshell Parking Lot FOREST PARK between PICNIC GROVE 01 and P,  WOODHAVEN BOULEVARD between FOREST PARK DRIVE and ROCKAWAY BOULEVARD,  CROSS BAY BOULEVARD between ROCKAWAY BOULEVARD and SHAD CREEK ROAD, 713 SHAD CREEK ROAD","Both","Full Street Closure ","10, 14, 82, 84, 9, ","100, 102, 106, "
"338048","Radio Control Airplanes","2017-11-09T08:00:00.000","2017-11-09T14:00:00.000","Parks Department","Special Event","Bronx","Ferry Point Park: Ferry Point Park ",,"N/A","10, ","45, "
"369856","Lawn Maintenance","2017-11-21T00:00:00.000","2017-11-21T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"363387","Crab Apple Grove LAWN CLOSURE","2017-11-10T00:00:00.000","2017-11-10T23:59:00.000","Parks Department","Construction","Manhattan","Riverside Park: Crab Apple Grove-RSP ",,"N/A","7, ","24, "
"369856","Lawn Maintenance","2017-11-28T00:00:00.000","2017-11-28T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"369429","Ai WeiWei Installation","2017-11-26T01:00:00.000","2017-11-26T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"330659","West Dalehead Arch Landscape Restoration","2017-11-30T00:00:00.000","2017-11-30T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"381186","E. 102nd Landscape Winter Closure until April 7, 2018","2017-12-03T00:00:00.000","2017-12-03T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 102nd St Landscape A ",,"N/A","64, ","22, "
"319781","Exchange Board meeting","2017-11-07T08:00:00.000","2017-11-08T16:00:00.000","Street Activity Permit Office","Production Event","Manhattan","1 LIBERTY STREET between CHURCH STREET and BROADWAY","South","Curb Lane Only","1, ","1, "
"341089","Farmers Market","2017-11-25T09:00:00.000","2017-11-25T18:00:00.000","Parks Department","Special Event","Manhattan","Jackie Robinson Park: Sidewalk ",,"N/A","10, ","30, "
"379186","Hunts Point Produce Market Give Back event 2017","2017-11-11T12:00:00.000","2017-11-11T15:00:00.000","Parks Department","Special Event","Bronx","Julio Carballo Fields: Julio Carballo Fields ",,"N/A","2, ","41, "
"317943","Sunset Park Greenmarket Saturday","2017-11-11T08:00:00.000","2017-11-11T17:00:00.000","Street Activity Permit Office","Farmers Market","Brooklyn"," 4 AVENUE between 59 STREET and 60 STREET","West","Sidewalk and Curb Lane Closure ","7, ","72, "
"379636","synthetic turf care","2017-11-23T07:00:00.000","2017-11-23T13:30:00.000","Parks Department","Construction","Brooklyn","Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",,"N/A","03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, "
"358771","Staten Island Athletic Club Fun Run","2017-12-04T09:00:00.000","2017-12-04T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"374547","PE classes","2017-11-21T11:00:00.000","2017-11-21T13:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"369429","Ai WeiWei Installation","2017-11-30T01:00:00.000","2017-11-30T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"373943","Athletic Event Non Sports ","2017-11-10T13:30:00.000","2017-11-10T17:30:00.000","Parks Department","Special Event","Manhattan","Central Park: West 96th Street Landscape ",,"N/A","64, ","22, "
"379392","Spring Studios - Various Events","2017-11-01T08:00:00.000","2017-11-10T23:59:00.000","Street Activity Permit Office","Production Event","Manhattan"," VARICK STREET between BEACH STREET and LAIGHT STREET","East","Sidewalk and Curb Lane Closure ","1, 2, ","1, 6, "
"369858","Lawn Maintenance","2017-11-17T00:00:00.000","2017-11-17T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"378693","Chevrolet Traverse Event","2017-11-10T14:00:00.000","2017-11-10T17:00:00.000","Street Activity Permit Office","Street Event","Manhattan"," GREENWICH STREET between JAY STREET and HARRISON STREET","West","Sidewalk and Curb Lane Closure ","1, ","1, "
"347757","restoration project","2017-12-08T00:00:00.000","2017-12-08T23:30:00.000","Parks Department","Special Event","Manhattan","Morningside Park: West 114th St Picnic Area ",,"N/A","9, ","26, "
"377715","Miscellaneous","2017-11-09T09:30:00.000","2017-11-09T12:00:00.000","Parks Department","Special Event","Queens","Juniper Valley Park: Softball-02 ,Juniper Valley Park: Softball-03 ",,"N/A","05, ","104, "
"330659","West Dalehead Arch Landscape Restoration","2017-11-23T00:00:00.000","2017-11-23T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"377725","Office Renovation","2017-11-18T12:30:00.000","2017-11-18T23:00:00.000","Street Activity Permit Office","Street Event","Manhattan"," READE STREET between ELK STREET and CENTRE STREET","Both","Curb Lane Only","1, ","5, "
"365144","Flying Radio Controled Model Planes at field","2017-12-08T08:00:00.000","2017-12-08T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"330659","West Dalehead Arch Landscape Restoration","2017-12-08T00:00:00.000","2017-12-08T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"380661","Nature Awareness","2017-11-29T10:00:00.000","2017-11-29T13:00:00.000","Parks Department","Special Event","Bronx","Van Cortlandt Park: John Kieran Nature Trail ",,"N/A","26, ","50, "
"373119","Labyrinth Around America","2017-11-10T11:00:00.000","2017-11-10T13:00:00.000","Parks Department","Special Event","Brooklyn","Cadman Plaza Park: Tillary Street Plaza ",,"N/A","2, ","84, "
"320299","Miscellaneous","2017-11-19T08:00:00.000","2017-11-19T20:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",,"N/A","2, ","6, "
"381180","Cedar Hill Winter Closure until April 7, 2018","2017-12-06T00:00:00.000","2017-12-06T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Cedar Hill ",,"N/A","64, ","22, "
"350011","PSAL CITY CHAMPIONSHIPS","2017-11-11T10:00:00.000","2017-11-11T13:00:00.000","Parks Department","Special Event","Bronx","Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ",,"N/A","26, ","50, "
"374594","Visit Nepal Documentry Show","2017-11-12T16:00:00.000","2017-11-12T17:00:00.000","Parks Department","Special Event","Manhattan","Tompkins Square Park: Old Bandshell ",,"N/A","3, ","9, "
"365144","Flying Radio Controled Model Planes at field","2017-11-26T08:00:00.000","2017-11-26T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"316808","2017 NO AMPLIFIED SOUND","2017-12-03T07:00:00.000","2017-12-03T21:00:00.000","Parks Department","Special Event","Manhattan","Tompkins Square Park: Old Bandshell ",,"N/A","3, ","9, "
"380274","Veterans Day ceremony","2017-11-11T11:00:00.000","2017-11-11T12:00:00.000","Parks Department","Special Event","Brooklyn","Carroll Park: Central Plaza ",,"N/A","6, ","76, "
"377821","Street Tree Care Event","2017-11-08T12:30:00.000","2017-11-08T15:30:00.000","Parks Department","Special Event","Staten Island","Tompkinsville Park: Tompkinsville Park - Whole Park ",,"N/A","1, ","120, "
"374769","Miscellaneous","2017-11-10T07:00:00.000","2017-11-10T23:59:00.000","Parks Department","Construction","Manhattan","East River Park: Soccer-01 ,East River Park: Track-01 ",,"N/A","03, ","9, "
"381182","DIana Ross Plygrnd Lawn Winter Closure until April 7, 2018","2017-12-07T00:00:00.000","2017-12-07T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Diana Ross Playground Lawn ",,"N/A","64, ","22, "
"322805","Fresh Food Box","2017-11-18T15:00:00.000","2017-11-18T19:00:00.000","Street Activity Permit Office","Plaza Event","Manhattan","125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East","Full","Pedestrian Plaza ","11, ","25, "
"373664","Athletic Event Non Sports ","2017-11-27T19:00:00.000","2017-11-27T20:00:00.000","Parks Department","Special Event","Manhattan","Marcus Garvey Park: Marcus Garvey Park ",,"N/A","11, ","25, "
"375998","SIBA Toys-2-Toys Motorcycle Run and Toy Drive","2017-11-12T12:00:00.000","2017-11-12T12:45:00.000","Police Department","Parade","Staten Island","Midland Field: Midland Field , FATHER CAPODANNO BOULEVARD between MIDLAND AVENUE and LINCOLN AVENUE, 155 CLAY PIT ROAD, FATHER CAPODANNO BOULEVARD between LINCOLN AVENUE and OCEAN AVENUE,  LILY POND AVE between OCEAN AVENUE and NARROWS ROAD NORTH,  STATEN ISLAND EXPRESSWAY between NARROWS ROAD NORTH and RICHMOND AVENUE,  KOREAN WAR VETERANS PARKWAY between WEST SHORE EXPRESSWAY and DRUMGOOLE ROAD WEST,  WEST SHORE EXPRESSWAY between KOREAN WAR PARKWAY and WOODROW ROAD",,"Full Street Closure ","1, 2, 3, 95, ","120, 122, 123, "
"388163","Crotona Park - NYRR Open Run","2018-02-11T09:00:00.000","2018-02-11T10:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"317943","Sunset Park Greenmarket Saturday","2017-11-18T08:00:00.000","2017-11-18T17:00:00.000","Street Activity Permit Office","Farmers Market","Brooklyn"," 4 AVENUE between 59 STREET and 60 STREET","West","Sidewalk and Curb Lane Closure ","7, ","72, "
"324814","Model Helicopter Flying","2017-11-21T08:00:00.000","2017-11-21T19:00:00.000","Parks Department","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field ",,"N/A","13, ","60, "
"381184","E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018","2017-12-07T00:00:00.000","2017-12-07T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 72nd Street Playground Lawns ",,"N/A","8, ","19, "
"317946","Poe Park Greenmarket Tuesday","2017-11-21T08:00:00.000","2017-11-21T16:00:00.000","Street Activity Permit Office","Farmers Market","Bronx"," EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE","Both","Full Street Closure ","7, ","52, "
"330659","West Dalehead Arch Landscape Restoration","2017-11-09T00:00:00.000","2017-11-09T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"369850","Lawn Maintenance","2017-11-18T00:00:00.000","2017-11-18T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Center Lawn ",,"N/A","5, ","13, "
"325179","Sunset Park BID Sidewalk Sales","2017-11-24T11:00:00.000","2017-11-24T18:00:00.000","Street Activity Permit Office","Sidewalk Sale","Brooklyn"," 5 AVENUE between 38 STREET and 64 STREET","Both","Partial Sidewalk Closure ","7, ","72, "
"381152","Dana Ctr Lawn Winter Closure until May 1, 2018","2017-11-27T00:00:00.000","2017-11-27T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Dana Discovery Center Lawn ",,"N/A","64, ","22, "
"375513","SINGING IN THE PARK","2017-11-11T13:30:00.000","2017-11-11T15:30:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Garibaldi Plaza ",,"N/A","2, ","6, "
"381186","E. 102nd Landscape Winter Closure until April 7, 2018","2017-11-27T00:00:00.000","2017-11-27T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 102nd St Landscape A ",,"N/A","64, ","22, "
"375569","Picnic ","2017-11-12T10:30:00.000","2017-11-12T12:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Johnson Playground Lawns ",,"N/A","64, ","22, "
"369856","Lawn Maintenance","2017-11-09T00:00:00.000","2017-11-09T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"358887","Athletic Event Non Sports ","2017-11-16T09:30:00.000","2017-11-16T13:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Lawn North of Levin Playground ",,"N/A","64, ","22, "
"380029","IDNYC Mobile Command Center at Williamsbridge Oval Park","2017-11-22T10:00:00.000","2017-11-22T16:00:00.000","Parks Department","Special Event","Bronx","Williamsbridge Oval: Scenic Tables ",,"N/A","7, ","52, "
"325314","Cityline Market","2017-11-11T07:00:00.000","2017-11-11T16:00:00.000","Street Activity Permit Office","Farmers Market","Queens"," 101 AVENUE between DREW STREET and 75 STREET","North","Sidewalk and Curb Lane Closure ","5, 9, ","102, 75, "
"317527","Miscellaneous","2017-11-16T08:00:00.000","2017-11-16T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"364912","Miscellaneous","2017-11-08T08:00:00.000","2017-11-08T20:00:00.000","Parks Department","Construction","Queens","Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",,"N/A","81, ","110, "
"330659","West Dalehead Arch Landscape Restoration","2017-11-22T00:00:00.000","2017-11-22T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: West Dalehead Arch ",,"N/A","64, ","22, "
"368421","Big Apple Circus","2017-11-21T19:00:00.000","2017-11-21T20:00:00.000","Parks Department","Special Event","Manhattan","Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",,"N/A","7, ","20, "
"335783","October, November December model aircraft flying","2017-11-19T09:00:00.000","2017-11-19T20:00:00.000","Parks Department","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field ",,"N/A","2, ","122, "
"375193","Build a Wigwam","2017-11-13T09:00:00.000","2017-11-13T14:00:00.000","Parks Department","Special Event","Brooklyn","Dimattina Playground: Dimattina Ballfield ",,"N/A","6, ","76, "
"377725","Office Renovation","2017-11-30T12:30:00.000","2017-11-30T23:00:00.000","Street Activity Permit Office","Street Event","Manhattan"," READE STREET between ELK STREET and CENTRE STREET","Both","Curb Lane Only","1, ","5, "
"369858","Lawn Maintenance","2017-11-23T00:00:00.000","2017-11-23T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"335206","Juggling","2017-12-01T12:00:00.000","2017-12-01T13:00:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"347757","restoration project","2017-11-15T00:00:00.000","2017-11-15T23:30:00.000","Parks Department","Special Event","Manhattan","Morningside Park: West 114th St Picnic Area ",,"N/A","9, ","26, "
"375840","Winter Village at Bryant Park","2017-11-19T00:00:00.000","2017-11-19T23:59:00.000","Parks Department","Special Event","Manhattan","Bryant Park: Bryant Park ",,"N/A","5, ","14, "
"358125","Celebration","2017-11-10T17:00:00.000","2017-11-10T18:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Ladies' Pavilion ",,"N/A","64, ","22, "
"376700","OCTOBER SYNTHETIC TURF CARE","2017-11-13T06:00:00.000","2017-11-13T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"379636","synthetic turf care","2017-11-09T07:00:00.000","2017-11-09T13:30:00.000","Parks Department","Construction","Brooklyn","Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",,"N/A","03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, "
