"borough","block","lot","address","zip_code","final_18_19_actual_av","tax_class","bldg_class","rpie_year","status","x_coordinate","ycoordinate","latitude","longitude","community_district","city_council_district","census_tract","bin","bbl","nta"
"Manhattan","181","1027","363 GREENWICH STREET  #1C","10013","631350","4","RK","2017","Nonfiler","981386","201285","40.719157","-74.010332","101","1","39","1002095","1001817502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","181","1101","6 HARRISON STREET  #1A","10013","2910600","4","RK","2017","Nonfiler","981685","201115","40.718691","-74.009253","101","1","39","1066447","1001817503","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","181","1106","6 HARRISON STREET  #UNIT6","10013","417369","4","RB","2017","Nonfiler","981685","201115","40.718691","-74.009253","101","1","39","1066447","1001817503","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","181","1127","93 HUDSON STREET  #14A","10013","843454","4","RB","2017","Nonfiler","981816","201198","40.718919","-74.008781","101","1","39","1075728","1001817504","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","181","1128","99 HUDSON STREET  #14B","10013","332335","4","RB","2017","Nonfiler","981827","201276","40.719133","-74.008741","101","1","39","1075728","1001817504","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","181","1201","12 HARRISON STREET  #1","10013","104569","2C","R8","2017","Nonfiler","981582","201129","40.718729","-74.009625","101","1","39","1002068","1001817505","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","187","4","182 FRANKLIN STREET","10013","803250","4","L9","2017","Nonfiler","981629","201366","40.71938","-74.009455","101","1","39","1002111","1001870004","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","187","1101","375 GREENWICH STREET  #C","10013","53679","4","RB","2017","Nonfiler","981411","201484","40.719704","-74.010242","101","1","39","1002114","1001877501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","187","1104","375 GREENWICH STREET  #3","10013","805770","4","RB","2017","Nonfiler","981411","201484","40.719704","-74.010242","101","1","39","1002114","1001877501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","187","1210","64 NORTH MOORE STREET","10013","91807","2C","R8","2017","Nonfiler","981607","201607","40.720041","-74.009535","101","1","39","1002116","1001877502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","187","1301","111 HUDSON STREET  #1","10013","228274","2C","R8","2017","Nonfiler","981850","201444","40.719594","-74.008658","101","1","39","1002119","1001877503","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","188","9","385 GREENWICH STREET","10013","256141","2A","S9","2017","Nonfiler","981435","201669","40.720211","-74.010155","101","1","39","1002123","1001880009","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","188","1001","65 NORTH MOORE STREET  #BSMNT","10013","217587","4","RB","2017","Nonfiler","981598","201614","40.72006","-74.009567","101","1","39","1066457","1001887501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","189","5","144 FRANKLIN STREET","10013","867122","2C","C6","2017","Nonfiler","982133","201302","40.719204","-74.007637","101","1","33","1002129","1001890005","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","190","43","246 WEST BROADWAY","10013","426150","4","O5","2017","Nonfiler","982634","201537","40.719849","-74.00583","101","1","33","1002173","1001900043","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","190","1426","25 NORTH MOORE STREET  #COM1B","10013","794260","4","RK","2017","Nonfiler","982198","201536","40.719847","-74.007403","101","1","33","1002160","1001907505","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","193","50","381 BROADWAY","10013","1835100","4","L8","2017","Nonfiler","983424","200907","40.71812","-74.00298","101","1","33","1002220","1001930050","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","193","1802","46 WHITE STREET  #2","10013","94126","2C","R8","2017","Nonfiler","983079","201074","40.718579","-74.004224","101","1","33","1002198","1001937510","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","193","2101","66 WHITE STREET  #RET","10013","1479600","4","RK","2017","Nonfiler","983351","200910","40.718129","-74.003243","101","1","33","1079363","1001930001","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","194","1002","48 WALKER STREET  #B","10013","488599","2C","R8","2017","Nonfiler","983294","201248","40.719056","-74.003449","101","1","33","1002311","1001947501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","194","1003","48 WALKER STREET  #C","10013","393659","2C","R8","2017","Nonfiler","983294","201248","40.719056","-74.003449","101","1","33","1002311","1001947501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","194","1101","44 WALKER STREET  #1","10013","135389","2C","R8","2017","Nonfiler","983254","201271","40.719119","-74.003593","101","1","33","1002315","1001947502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","2","384 BROADWAY","10013","3272400","4","O5","2017","Nonfiler","983451","200938","40.718205","-74.002882","101","1","31","1002318","1001950002","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","3","388 BROADWAY","10013","1023516","2B","C7","2017","Nonfiler","983473","200972","40.718299","-74.002803","101","1","31","1002319","1001950003","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","7","396 BROADWAY","10013","2605050","4","H2","2017","Nonfiler","983517","201041","40.718488","-74.002644","101","1","31","1002323","1001950007","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","9","79 WALKER STREET","10013","1713150","4","O2","2017","Nonfiler","983775","200953","40.718247","-74.001714","101","1","31","1002324","1001950009","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","1001","81 WALKER STREET  #1","10013","267215","4","RB","2017","Nonfiler","983796","200941","40.718214","-74.001638","101","1","31","1002325","1001957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","1002","81 WALKER STREET  #2","10013","236730","4","RB","2017","Nonfiler","983796","200941","40.718214","-74.001638","101","1","31","1002325","1001957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","195","1003","81 WALKER STREET  #3","10013","236730","4","RB","2017","Nonfiler","983796","200941","40.718214","-74.001638","101","1","31","1002325","1001957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","196","2","402 BROADWAY","10013","803700","4","O5","2017","Nonfiler","983582","201141","40.718763","-74.00241","101","1","31","1002335","1001960002","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","196","11","274 CANAL STREET","10013","782550","4","K4","2017","Nonfiler","983865","201240","40.719034","-74.001389","101","1","31","1002342","1001960011","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","196","12","272 CANAL STREET","10013","454500","4","K4","2017","Nonfiler","983890","201217","40.718971","-74.001299","101","1","31","1002343","1001960012","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","199","1006","210 CANAL STREET  #203","10013","52505","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1023","210 CANAL STREET  #402","10013","70011","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1033","210 CANAL STREET  #501","10013","45508","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1035","210 CANAL STREET  #503","10013","45508","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1036","210 CANAL STREET  #504","10013","59508","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1037","210 CANAL STREET  #505","10013","45508","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1039","210 CANAL STREET  #507","10013","45508","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","199","1050","210 CANAL STREET  #607","10013","42006","4","RB","2017","Nonfiler","984480","200589","40.717247","-73.99917","103","1","29","1085449","1001997501","Chinatown"
"Manhattan","200","1010","198 CANAL STREET  #402","10013","92659","4","RB","2017","Nonfiler","984722","200495","40.716989","-73.998297","103","1","29","1080816","1002007501","Chinatown"
"Manhattan","200","1017","198 CANAL STREET  #601","10013","86264","4","RB","2017","Nonfiler","984722","200495","40.716989","-73.998297","103","1","29","1080816","1002007501","Chinatown"
"Manhattan","200","1105","CANAL STREET","10013","108950","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1106","CANAL STREET","10013","124283","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1114","CANAL STREET","10013","131435","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1116","CANAL STREET","10013","217898","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1119","CANAL STREET","10013","410458","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1120","CANAL STREET","10013","408613","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","200","1121","CANAL STREET","10013","148206","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","201","1042","13 ELIZABETH STREET  #117","10013","44361","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1051","13 ELIZABETH STREET  #303","10013","47529","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1054","13 ELIZABETH STREET  #306","10013","42084","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1058","13 ELIZABETH STREET  #310","10013","59279","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1064","13 ELIZABETH STREET  #406","10013","42084","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1065","13 ELIZABETH STREET  #407","10013","60198","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1066","13 ELIZABETH STREET  #408","10013","46195","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1068","13 ELIZABETH STREET  #410","10013","59279","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1071","13 ELIZABETH STREET  #503","10013","47529","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1075","13 ELIZABETH STREET  #507","10013","60198","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1076","13 ELIZABETH STREET  #508","10013","46195","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1077","13 ELIZABETH STREET  #509","10013","42683","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1081","13 ELIZABETH STREET  #603","10013","47529","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","402","1201","509 EAST 6 STREET  # COMM","10009","182381","2C","R8","2017","Nonfiler",,,,,,,,,,
"Manhattan","201","1083","13 ELIZABETH STREET  #605","10013","44449","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1084","13 ELIZABETH STREET  #606","10013","42084","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1086","13 ELIZABETH STREET  #608","10013","46195","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1087","13 ELIZABETH STREET  #609","10013","42683","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1088","13 ELIZABETH STREET  #610","10013","59279","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","201","1092","13 ELIZABETH STREET  #704","10013","60250","4","RB","2017","Nonfiler","984963","200079","40.715848","-73.997428","103","1","29","1002415","1002017501","Chinatown"
"Manhattan","202","2","10 ELIZABETH STREET","10013","987300","2","C7","2017","Nonfiler","984951","200039","40.715738","-73.997471","103","1","29","1002424","1002020002","Chinatown"
"Manhattan","204","1102","53 ELIZABETH STREET  #   1B","10013","240850","4","RK","2017","Nonfiler","985178","200533","40.717094","-73.996652","102","1","41","1002619","1002047502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","204","1108","53 ELIZABETH STREET  #   4A","10013","116757","4","RB","2017","Nonfiler","985178","200533","40.717094","-73.996652","102","1","41","1002619","1002047502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","204","1109","53 ELIZABETH STREET  #   4B","10013","100406","4","RB","2017","Nonfiler","985178","200533","40.717094","-73.996652","102","1","41","1002619","1002047502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","204","1111","53 ELIZABETH STREET  #   5A","10013","116505","4","RB","2017","Nonfiler","985178","200533","40.717094","-73.996652","102","1","41","1002619","1002047502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","16","178 HESTER STREET","10013","71485","2A","S9","2017","Nonfiler","984884","200890","40.718074","-73.997713","102","1","41","1002638","1002050016","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","17","176 HESTER STREET","10013","625500","2","C7","2017","Nonfiler","984910","200878","40.718041","-73.997619","102","1","41","1002639","1002050017","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","28","101 MOTT STREET","10013","1831500","4","O6","2017","Nonfiler","984945","200598","40.717272","-73.997493","102","1","41","1002644","1002050028","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","1004","103 MOTT STREET  #4","10013","264810","4","RB","2017","Nonfiler","984954","200615","40.717319","-73.99746","102","1","41","1082936","1002057501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","1007","103 MOTT STREET  #7","10013","264810","4","RB","2017","Nonfiler","984954","200615","40.717319","-73.99746","102","1","41","1082936","1002057501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","205","1101","180 HESTER STREET  #C","10013","119410","2C","R8","2017","Nonfiler","984857","200903","40.718109","-73.99781","102","1","41","1087706","1002057502","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","206","20","119 MULBERRY STREET","10013","532350","4","K4","2017","Nonfiler","984757","200787","40.717791","-73.998171","102","1","41","1002654","1002060020","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","206","21","117 MULBERRY STREET","10013","857250","2","C7","2017","Nonfiler","984748","200768","40.717739","-73.998204","102","1","41","1002655","1002060021","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","207","13","200 HESTER STREET","10013","172025","2B","C7","2017","Nonfiler","984541","201047","40.718505","-73.99895","102","1","41","1002666","1002070013","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","208","13","3 HOWARD STREET","10013","618300","4","K2","2017","Nonfiler","984406","201226","40.718996","-73.999437","102","1","45","1002674","1002080013","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","210","5","336 CANAL STREET","10013","1320300","2","D5","2017","Nonfiler","983586","201500","40.719748","-74.002395","101","1","33","1002707","1002100005","SoHo-TriBeCa-Civic Center-Little Italy"
