"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
"2","2019-02-01T02:38:23.000","2019-02-01T02:51:02.000","N","1","256","145","1","3.50","13","0.5","0.5","0","0",,"0.3","14.3","2","1","0"
"2","2019-02-01T02:33:52.000","2019-02-01T02:41:43.000","N","1","256","36","1","1.98","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"1","2019-02-01T02:51:16.000","2019-02-01T02:59:55.000","N","1","82","82","1","1.30","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"1","2019-02-01T02:55:08.000","2019-02-01T02:55:08.000","N","1","75","264","1","0.00","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"1","2019-02-01T02:57:51.000","2019-02-01T02:57:51.000","N","1","75","75","1","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T02:20:12.000","2019-02-01T02:26:14.000","N","1","129","173","2","1.32","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T02:15:02.000","2019-02-01T03:03:39.000","N","1","182","132","1","17.21","58.5","0.5","0.5","0","5.76",,"0.3","65.56","1","1","0"
"2","2019-02-01T02:03:27.000","2019-02-01T02:08:49.000","N","1","166","42","1","0.98","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1","0"
"2","2019-02-01T02:19:31.000","2019-02-01T02:45:43.000","N","1","129","75","1","7.22","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1","0"
"2","2019-02-01T02:13:51.000","2019-02-01T02:15:50.000","N","1","7","223","1","0.61","4","0.5","0.5","0","0",,"0.3","5.3","1","1","0"
"2","2019-02-01T02:24:58.000","2019-02-01T02:31:06.000","N","1","7","7","1","1.35","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T02:59:43.000","2019-02-01T03:06:57.000","N","1","7","193","1","1.61","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T02:08:29.000","2019-02-01T02:13:30.000","N","1","42","119","1","1.36","6.5","0.5","0.5","0","0",,"0.3","7.8","1","1","0"
"2","2019-02-01T02:41:36.000","2019-02-01T02:47:38.000","N","1","260","157","1","1.21","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T02:16:28.000","2019-02-01T02:23:11.000","N","1","127","220","2","1.93","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T02:29:32.000","2019-02-01T02:34:40.000","N","1","166","24","1","0.86","5.5","0.5","0.5","0.01","0",,"0.3","6.81","1","1","0"
"2","2019-02-01T02:14:19.000","2019-02-01T02:19:56.000","N","1","82","82","1","1.14","6","0.5","0.5","1.7","0",,"0.3","9","1","1","0"
"2","2019-02-01T02:33:35.000","2019-02-01T02:40:27.000","N","1","223","129","5","1.70","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T02:52:06.000","2019-02-01T03:04:13.000","N","1","80","61","1","3.21","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1","0"
"2","2019-02-01T02:12:57.000","2019-02-01T02:22:02.000","N","1","7","223","1","1.95","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T02:58:49.000","2019-02-01T03:05:35.000","N","1","179","179","1","1.30","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T02:28:09.000","2019-02-01T02:54:12.000","N","5","36","230","1","8.11","35","0","0","3.5","0",,"0","38.5","1","2","0"
"1","2019-02-01T02:41:43.000","2019-02-01T02:53:16.000","N","1","116","142","1","5.30","17","0.5","0.5","5.45","0",,"0.3","23.75","1","1","0"
"2","2019-02-01T02:18:18.000","2019-02-01T02:23:15.000","N","1","7","260","1","0.98","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T03:01:09.000","2019-02-01T03:05:15.000","N","1","7","7","1","0.86","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"1","2019-02-01T02:38:46.000","2019-02-01T02:47:15.000","N","1","83","129","1","1.50","8","0.5","0.5","0","5",,"0.3","14.3","1","1","0"
"2","2019-02-01T02:54:34.000","2019-02-01T03:00:19.000","N","1","7","193","1","1.28","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1","0"
"2","2019-02-01T02:25:08.000","2019-02-01T02:31:59.000","N","1","75","24","1","1.91","8","0.5","0.5","4.4","0",,"0.3","13.7","1","1","0"
"2","2019-02-01T02:26:44.000","2019-02-01T02:44:07.000","N","1","80","195","1","6.54","20","0.5","0.5","4.26","0",,"0.3","25.56","1","1","0"
"1","2019-02-01T02:52:37.000","2019-02-01T02:57:47.000","N","1","129","129","1","0.90","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:01:17.000","2019-02-01T02:11:38.000","N","1","42","238","1","2.44","10.5","0.5","0.5","2.95","0",,"0.3","14.75","1","1","0"
"1","2019-02-01T02:01:46.000","2019-02-01T02:04:36.000","N","1","65","65","1","0.40","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T02:44:01.000","2019-02-01T03:14:50.000","N","1","181","132","1","19.25","52.5","0.5","0.5","0","0",,"0.3","53.8","1","1","0"
"2","2019-02-01T02:12:53.000","2019-02-01T02:23:53.000","N","1","75","159","3","3.24","12","0.5","0.5","0","0",,"0.3","13.3","2","1","0"
"2","2019-02-01T02:39:59.000","2019-02-01T02:51:29.000","N","1","74","244","1","2.82","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T02:03:39.000","2019-02-01T02:08:24.000","N","1","42","166","1","1.24","6","0.5","0.5","0","0",,"0.3","7.3","1","1","0"
"2","2019-02-01T02:24:08.000","2019-02-01T02:27:00.000","N","1","255","256","5","0.62","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1","0"
"2","2019-02-01T02:12:23.000","2019-02-01T02:22:23.000","N","1","25","62","1","3.30","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T02:37:16.000","2019-02-01T02:44:28.000","N","1","134","28","1","2.36","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:03:24.000","2019-02-01T03:11:31.000","N","1","134","216","1","4.16","13.5","0.5","0.5","0","0",,"0.3","14.8","1","1","0"
"2","2019-02-01T02:47:27.000","2019-02-01T02:53:48.000","N","1","74","42","1","1.66","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"1","2019-02-01T02:02:20.000","2019-02-01T02:28:56.000","N","1","178","161","1","12.80","36.5","0.5","0.5","2.2","0",,"0.3","40","1","1","0"
"2","2019-02-01T02:52:15.000","2019-02-01T03:14:35.000","N","1","73","17","1","12.08","35","0.5","0.5","0","0",,"0.3","36.3","1","1","0"
"2","2019-02-01T03:00:11.000","2019-02-01T03:35:38.000","N","5","168","14","1","19.64","59.62","0","0.5","0","0",,"0","60.12","1","2","0"
"2","2019-02-01T02:17:10.000","2019-02-01T02:21:22.000","N","1","223","223","5","0.81","5","0.5","0.5","1.89","0",,"0.3","8.19","1","1","0"
"1","2019-02-01T02:08:53.000","2019-02-01T02:18:42.000","N","1","129","7","1","2.70","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1","0"
"2","2019-02-01T02:22:06.000","2019-02-01T02:30:27.000","N","1","116","166","2","1.67","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1","0"
"2","2019-02-01T02:26:19.000","2019-02-01T02:33:59.000","N","1","7","226","5","1.86","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"2","2019-02-01T02:32:31.000","2019-02-01T02:42:44.000","N","1","75","60","1","6.46","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1","0"
"2","2019-02-01T02:41:45.000","2019-02-01T02:55:06.000","N","1","52","257","5","2.98","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1","0"
"2","2019-02-01T02:09:10.000","2019-02-01T02:11:32.000","N","1","61","17","1","0.44","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"1","2019-02-01T02:10:20.000","2019-02-01T02:15:27.000","Y","1","82","173","1","0.70","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T01:59:31.000","2019-02-01T02:07:57.000","N","1","40","181","1","1.74","8","0.5","0.5","2.32","0",,"0.3","11.62","1","1","0"
"2","2019-01-31T22:21:40.000","2019-01-31T22:28:00.000","N","1","129","173","5","1.55","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-01-31T22:32:13.000","2019-01-31T22:35:41.000","N","1","129","82","5","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T02:27:59.000","2019-02-01T02:44:12.000","N","1","7","83","1","7.48","23","0.5","0.5","0","0",,"0.3","24.3","2","1","0"
"2","2019-02-01T02:41:51.000","2019-02-01T02:52:06.000","N","1","41","50","1","5.10","16","0.5","0.5","0","0",,"0.3","17.3","2","1","0"
"2","2019-02-01T02:21:29.000","2019-02-01T02:21:32.000","N","5","62","62","1","0.00","12","0","0","1","0",,"0","13","1","2","0"
"2","2019-02-01T02:27:30.000","2019-02-01T02:45:56.000","N","1","7","171","1","7.43","22.5","0.5","0.5","0","0",,"0.3","23.8","2","1","0"
"1","2019-02-01T02:03:36.000","2019-02-01T02:08:57.000","N","1","82","129","2","0.80","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:21:28.000","2019-02-02T00:00:00.000","N","1","255","255","1","0.38","3.5","0.5","0.5","0","0",,"0.3","4.8","1","1","0"
"2","2019-02-01T02:09:39.000","2019-02-01T02:20:32.000","N","1","260","173","1","2.30","10","0.5","0.5","0","0",,"0.3","11.3","1","1","0"
"1","2019-02-01T02:24:00.000","2019-02-01T02:28:55.000","N","1","7","223","1","0.70","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:17:29.000","2019-02-01T02:19:35.000","N","1","256","255","1","0.46","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T02:23:11.000","2019-02-01T02:38:54.000","N","1","179","53","2","7.24","21.5","0.5","0.5","4.56","0",,"0.3","27.36","1","1","0"
"2","2019-02-01T02:20:16.000","2019-02-01T02:31:09.000","N","1","129","70","5","1.76","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T02:49:32.000","2019-02-01T03:04:43.000","N","1","260","129","3","2.24","11","0.5","0.5","0","0",,"0.3","12.3","2","1","0"
"2","2019-02-01T02:54:12.000","2019-02-01T02:57:38.000","N","1","95","95","1","0.59","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T02:17:12.000","2019-02-01T02:19:39.000","N","1","74","75","1","1.04","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T02:25:11.000","2019-02-01T02:29:33.000","N","1","260","260","1","0.82","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T02:21:11.000","2019-02-01T02:23:07.000","N","1","36","36","1","0.21","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T02:25:04.000","2019-02-01T02:51:41.000","N","1","36","256","1","5.74","21","0.5","0.5","0","0",,"0.3","22.3","2","1","0"
"1","2019-02-01T02:21:00.000","2019-02-01T02:30:16.000","N","1","95","56","1","1.80","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"1","2019-02-01T02:42:01.000","2019-02-01T02:48:00.000","N","1","95","56","1","1.30","7","0.5","0.5","1.65","0",,"0.3","9.95","1","1","0"
"2","2019-02-01T02:14:33.000","2019-02-01T02:21:50.000","N","1","82","173","1","1.40","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T02:41:53.000","2019-02-01T02:48:50.000","N","1","95","95","1","1.45","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1","0"
"2","2019-02-01T02:47:25.000","2019-02-02T01:02:55.000","N","1","129","56","1","2.28","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"1","2019-02-01T02:14:18.000","2019-02-01T02:23:15.000","N","1","36","157","1","2.40","10","0.5","0.5","2.25","0",,"0.3","13.55","1","1","0"
"2","2019-02-01T02:38:47.000","2019-02-01T02:44:43.000","N","1","129","57","1","1.09","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T02:07:47.000","2019-02-01T02:12:54.000","N","1","247","116","1","1.32","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T02:56:48.000","2019-02-01T03:04:42.000","N","1","146","129","1","2.43","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T02:06:39.000","2019-02-01T02:08:25.000","N","1","260","226","1","0.59","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T02:47:46.000","2019-02-01T02:51:05.000","N","1","210","150","1","0.93","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1","0"
"2","2019-02-01T02:11:31.000","2019-02-01T02:21:56.000","N","1","82","70","1","2.34","10","0.5","0.5","1.5","0",,"0.3","12.8","1","1","0"
"2","2019-02-01T02:47:38.000","2019-02-01T02:58:55.000","N","1","82","56","1","2.05","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T02:46:40.000","2019-02-01T02:52:46.000","N","1","134","216","1","2.92","10","0.5","0.5","1","0",,"0.3","12.3","1","1","0"
"2","2019-02-01T01:40:40.000","2019-02-01T01:56:19.000","N","1","256","36","1","3.82","14","0.5","0.5","3.06","0",,"0.3","18.36","1","1","0"
"2","2019-02-01T02:25:27.000","2019-02-01T02:30:49.000","N","1","7","7","2","0.95","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:02:15.000","2019-02-01T02:07:07.000","N","1","75","74","1","1.66","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T02:46:09.000","2019-02-01T02:59:56.000","N","1","75","74","1","1.28","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1","0"
"2","2019-02-01T02:10:19.000","2019-02-01T02:23:50.000","N","1","42","50","1","5.21","17","0.5","0.5","4.7","0",,"0.3","23","1","1","0"
"2","2019-02-01T02:54:16.000","2019-02-01T03:00:35.000","N","1","42","42","1","1.18","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T02:47:58.000","2019-02-01T02:54:47.000","N","1","129","129","1","1.06","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T02:22:31.000","2019-02-01T02:25:22.000","N","1","179","179","1","0.76","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T02:40:37.000","2019-02-01T02:44:34.000","N","1","159","159","1","0.77","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T02:28:20.000","2019-02-01T02:31:26.000","N","1","260","260","1","0.72","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T02:18:39.000","2019-02-01T02:29:48.000","N","1","33","17","1","2.61","11","0.5","0.5","0","0",,"0.3","12.3","2","1","0"
"2","2019-02-01T02:17:31.000","2019-02-01T02:29:04.000","N","1","95","82","1","2.78","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T02:16:02.000","2019-02-01T02:18:41.000","N","1","75","238","5","0.91","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T02:40:38.000","2019-02-01T02:47:56.000","N","1","82","129","2","1.50","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1","0"
"2","2019-02-01T02:10:32.000","2019-02-01T02:29:44.000","N","1","41","41","2","3.01","15","0.5","0.5","5","0",,"0.3","21.3","1","1","0"
"2","2019-02-01T02:51:49.000","2019-02-01T02:53:10.000","N","1","75","75","2","0.46","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"2","2019-02-01T02:48:25.000","2019-02-02T02:11:46.000","N","1","145","167","2","8.13","25.5","0.5","0.5","0","0",,"0.3","26.8","1","1","0"
"2","2019-02-01T02:11:20.000","2019-02-01T02:14:05.000","N","1","7","7","1","0.46","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1","0"
"2","2019-02-01T02:27:03.000","2019-02-01T02:27:41.000","N","1","36","36","1","0.00","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T02:13:14.000","2019-02-01T02:24:12.000","N","1","129","56","1","2.23","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T02:02:07.000","2019-02-01T02:07:18.000","N","1","74","75","2","1.14","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1","0"
"2","2019-02-01T02:32:49.000","2019-02-01T02:38:53.000","N","1","74","194","3","2.43","8.5","0.5","0.5","0","5.76",,"0.3","15.56","1","1","0"
"2","2019-02-01T02:11:06.000","2019-02-01T02:25:45.000","N","1","83","112","1","6.06","19","0.5","0.5","0","0",,"0.3","20.3","2","1","0"
"2","2019-02-01T02:14:58.000","2019-02-01T02:22:59.000","N","1","129","82","2","1.13","7","0.5","0.5","2.49","0",,"0.3","10.79","1","1","0"
"2","2019-02-01T02:26:14.000","2019-02-01T02:29:27.000","N","1","61","17","1","0.76","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"1","2019-02-01T02:47:13.000","2019-02-01T02:53:26.000","N","1","82","129","1","0.70","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"1","2019-02-01T02:50:30.000","2019-02-01T03:02:51.000","N","1","129","56","1","2.60","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"1","2019-02-01T02:15:23.000","2019-02-01T02:15:48.000","N","5","173","173","1","1.40","8","0","0","0","0",,"0","8","1","2","0"
"1","2019-02-01T02:49:20.000","2019-02-01T02:56:57.000","N","1","82","129","1","1.30","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T02:46:57.000","2019-02-01T03:01:14.000","N","1","226","140","1","3.75","14.5","0.5","0.5","3.16","0",,"0.3","18.96","1","1","0"
"2","2019-02-01T03:01:34.000","2019-02-01T03:14:06.000","N","1","255","36","1","2.56","11","0.5","0.5","3.08","0",,"0.3","15.38","1","1","0"
"1","2019-02-01T02:37:18.000","2019-02-01T02:51:00.000","N","1","7","121","1","8.30","24","0.5","0.5","7.55","0",,"0.3","32.85","1","1","0"
"2","2019-02-01T02:38:18.000","2019-02-01T02:44:51.000","N","1","82","83","1","1.15","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T03:00:04.000","2019-02-01T03:05:33.000","N","1","82","173","1","1.12","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T02:26:37.000","2019-02-01T02:35:38.000","N","1","74","116","1","2.00","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T02:43:54.000","2019-02-01T03:05:44.000","N","5","41","41","5","2.06","8","0","0","0","0",,"0","8","2","2","0"
"2","2019-02-01T02:56:00.000","2019-02-01T03:09:03.000","N","1","129","173","4","1.65","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T02:18:58.000","2019-02-01T03:07:02.000","N","1","18","215","5","19.42","60.5","0.5","0.5","0","5.76",,"0.3","67.56","1","1","0"
"2","2019-02-01T01:17:49.000","2019-02-01T01:25:12.000","N","1","82","173","1","1.77","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T01:46:43.000","2019-02-01T01:56:58.000","N","1","129","226","1","3.44","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1","0"
"2","2019-02-01T02:37:01.000","2019-02-01T02:41:47.000","N","1","129","129","1","0.53","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T02:11:30.000","2019-02-01T02:16:03.000","N","1","82","129","4","0.85","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:30:46.000","2019-02-01T02:36:41.000","N","1","129","129","4","0.79","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T02:48:20.000","2019-02-01T02:53:58.000","N","1","129","82","4","0.88","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:18:18.000","2019-02-01T02:28:09.000","N","1","61","61","1","0.95","6","0.5","0.5","2.19","0",,"0.3","9.49","1","1","0"
"2","2019-02-01T02:55:41.000","2019-02-01T03:27:20.000","N","5","188","167","1","16.06","48.17","0","0.5","0","5.76",,"0","54.43","1","2","0"
"2","2019-02-01T02:34:58.000","2019-02-01T02:58:51.000","N","1","223","244","1","12.42","35.5","0.5","0.5","0","0",,"0.3","36.8","2","1","0"
"2","2019-02-01T02:46:54.000","2019-02-01T03:03:01.000","N","1","42","69","1","3.26","13","0.5","0.5","0","0",,"0.3","14.3","2","1","0"
"2","2019-02-01T02:53:11.000","2019-02-01T02:58:19.000","N","1","82","82","1","1.14","6","0.5","0.5","2.19","0",,"0.3","9.49","1","1","0"
"2","2019-02-01T02:13:37.000","2019-02-01T02:25:27.000","N","1","112","256","1","2.08","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T02:15:22.000","2019-02-01T02:31:20.000","N","1","243","60","1","5.05","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1","0"
"2","2019-02-01T02:46:57.000","2019-02-01T02:52:22.000","N","1","40","54","6","1.03","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T02:25:29.000","2019-02-01T02:29:04.000","N","1","255","256","1","0.44","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T02:34:41.000","2019-02-01T02:43:37.000","N","1","255","80","1","1.87","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1","0"
"2","2019-02-01T02:44:44.000","2019-02-01T02:51:06.000","N","1","74","141","1","2.00","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1","0"
"2","2019-02-01T02:36:52.000","2019-02-01T02:41:40.000","N","1","260","226","1","1.10","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T02:37:46.000","2019-02-01T02:43:34.000","N","1","95","95","1","1.11","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"1","2019-02-01T02:34:37.000","2019-02-01T02:46:27.000","N","1","52","62","1","2.80","11","0.5","0.5","3.05","0",,"0.3","15.35","1","1","0"
"1","2019-02-01T02:06:53.000","2019-02-01T02:09:26.000","N","1","127","127","1","0.30","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1","0"
"1","2019-02-01T02:40:16.000","2019-02-01T02:45:01.000","N","1","127","127","1","0.80","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T02:46:35.000","2019-02-01T03:03:47.000","N","1","127","78","1","5.09","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1","0"
"2","2019-02-01T02:10:23.000","2019-02-01T02:22:11.000","N","1","80","36","1","2.52","11","0.5","0.5","2.46","0",,"0.3","14.76","1","1","0"
"1","2019-02-01T02:36:31.000","2019-02-01T02:39:42.000","N","1","129","82","3","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T02:42:07.000","2019-02-01T02:46:04.000","N","1","260","83","1","0.77","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T03:03:29.000","2019-02-01T03:13:30.000","N","1","41","238","1","1.82","9.5","0.5","0.5","2.5","0",,"0.3","13.3","1","1","0"
"1","2019-02-01T03:16:03.000","2019-02-01T03:18:28.000","N","1","244","244","1","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T03:43:24.000","2019-02-01T03:45:43.000","N","1","255","256","1","0.59","4","0.5","0.5","1.59","0",,"0.3","6.89","1","1","0"
"1","2019-02-01T03:28:28.000","2019-02-01T03:55:27.000","N","1","36","186","2","7.60","26","0.5","0.5","5.45","0",,"0.3","32.75","1","1","0"
"2","2019-02-01T03:28:50.000","2019-02-01T03:34:20.000","N","1","36","198","1","1.12","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T03:58:29.000","2019-02-01T04:20:19.000","N","1","255","71","1","6.05","20.5","0.5","0.5","2","0",,"0.3","23.8","1","1","0"
"2","2019-02-01T03:42:48.000","2019-02-01T03:54:15.000","N","1","83","82","1","1.40","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:32:39.000","2019-02-01T03:38:55.000","N","1","41","41","1","1.18","6.5","0.5","0.5","0.78","0",,"0.3","8.58","1","1","0"
"2","2019-02-01T03:43:10.000","2019-02-01T03:59:02.000","N","1","41","107","1","6.03","18.5","0.5","0.5","2","0",,"0.3","21.8","1","1","0"
"2","2019-02-01T03:48:02.000","2019-02-01T04:02:26.000","N","1","80","37","1","3.62","13.5","0.5","0.5","4.44","0",,"0.3","19.24","1","1","0"
"2","2019-02-01T03:52:19.000","2019-02-01T03:56:55.000","N","1","82","129","1","0.92","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T03:13:59.000","2019-02-01T03:19:27.000","N","1","7","193","1","1.11","6","0.5","0.5","1.82","0",,"0.3","9.12","1","1","0"
"2","2019-02-01T03:01:37.000","2019-02-01T03:10:24.000","N","1","41","238","1","2.26","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T03:29:05.000","2019-02-01T04:03:56.000","N","1","38","107","1","17.41","49","0.5","0.5","0","5.76",,"0.3","56.06","1","1","0"
"2","2019-02-01T03:54:50.000","2019-02-01T04:01:00.000","N","1","41","42","1","1.45","7","0.5","0.5","0","0",,"0.3","8.3","1","1","0"
"2","2019-02-01T03:41:57.000","2019-02-01T03:45:20.000","N","1","82","82","1","0.62","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T03:22:33.000","2019-02-01T03:23:31.000","N","1","255","255","1","0.17","3","0.5","0.5","0","0",,"0.3","4.3","2","1","0"
"2","2019-02-01T04:01:16.000","2019-02-01T04:02:08.000","N","1","7","7","1","0.18","3","0.5","0.5","1.29","0",,"0.3","5.59","1","1","0"
"1","2019-02-01T03:16:31.000","2019-02-01T03:27:42.000","N","1","244","166","1","3.10","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T03:10:51.000","2019-02-01T03:38:06.000","N","1","76","17","1","6.18","22.5","0.5","0.5","0","0",,"0.3","23.8","1","1","0"
"1","2019-02-01T03:32:19.000","2019-02-01T03:45:12.000","N","1","244","48","1","6.70","20.5","0.5","0.5","2.92","0",,"0.3","24.72","1","1","0"
"1","2019-02-01T03:04:49.000","2019-02-01T03:31:02.000","N","1","36","228","1","9.80","30","0.5","0.5","6.25","0",,"0.3","37.55","1","1","0"
"1","2019-02-01T03:03:34.000","2019-02-01T03:21:03.000","N","1","129","223","2","4.10","16.5","0.5","0.5","0","0",,"0.3","17.8","3","1","0"
"1","2019-02-01T03:46:23.000","2019-02-01T03:58:37.000","N","1","82","82","2","1.90","9.5","0.5","0.5","0","0",,"0.3","10.8","3","1","0"
