"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
"1","2017-01-29T03:02:58.000","2017-01-29T03:11:07.000","1","1.60","1","N","148","137","1","7.5","0.5","0.5","1.75","0","0.3","10.55"
"1","2017-01-29T03:02:58.000","2017-01-29T03:09:41.000","1","1.90","1","N","114","88","1","7.5","0.5","0.5","1.75","0","0.3","10.55"
"2","2017-01-29T03:02:58.000","2017-01-29T03:20:36.000","5","1.98","1","N","4","79","2","9","0.5","0.5","0","0","0.3","10.3"
"1","2017-01-29T03:02:59.000","2017-01-29T03:11:39.000","1","3.30","1","N","263","164","1","11","0.5","0.5","2.45","0","0.3","14.75"
"1","2017-01-29T03:02:59.000","2017-01-29T03:11:30.000","1","2.00","1","N","79","137","1","8","0.5","0.5","1.85","0","0.3","11.15"
"1","2017-01-29T03:02:59.000","2017-01-29T03:14:21.000","2","2.00","1","N","68","79","1","10","0.5","0.5","2.25","0","0.3","13.55"
"1","2017-01-29T03:02:59.000","2017-01-29T03:05:40.000","1","1.00","1","N","145","226","1","5","0.5","0.5","3","0","0.3","9.3"
"2","2017-01-29T03:02:59.000","2017-01-29T03:14:38.000","2","1.75","1","N","164","79","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"2","2017-01-29T03:02:59.000","2017-01-29T03:09:11.000","1","1.19","1","N","186","68","2","6.5","0.5","0.5","0","0","0.3","7.8"
"2","2017-01-29T03:02:59.000","2017-01-29T03:09:18.000","1","1.50","1","N","186","68","1","7","0.5","0.5","0","0","0.3","8.3"
"2","2017-01-29T03:02:59.000","2017-01-29T03:07:26.000","1","1.90","1","N","256","148","1","7.5","0.5","0.5","1","0","0.3","9.8"
"1","2017-01-29T03:03:00.000","2017-01-29T03:17:51.000","3","4.60","1","N","158","140","1","16","0.5","0.5","3.45","0","0.3","20.75"
"1","2017-01-29T03:03:00.000","2017-01-29T03:39:46.000","3","9.00","1","N","79","157","2","32","0.5","0.5","0","0","0.3","33.3"
"2","2017-01-29T03:03:00.000","2017-01-29T03:08:25.000","3","1.16","1","N","114","231","1","6","0.5","0.5","1.46","0","0.3","8.76"
"1","2017-01-29T03:03:01.000","2017-01-29T03:08:23.000","3","0.70","1","N","50","48","2","5.5","0.5","0.5","0","0","0.3","6.8"
"1","2017-01-29T03:03:01.000","2017-01-29T03:10:26.000","4","1.10","1","N","79","249","1","7","0.5","0.5","1.2","0","0.3","9.5"
"1","2017-01-29T03:03:01.000","2017-01-29T03:09:45.000","1","1.20","1","N","79","137","1","6.5","0.5","0.5","1.55","0","0.3","9.35"
"1","2017-01-29T03:03:02.000","2017-01-29T03:26:13.000","1","7.20","1","N","79","83","2","25","0.5","0.5","0","0","0.3","26.3"
"1","2017-01-29T03:03:02.000","2017-01-29T03:11:32.000","1","1.90","1","N","148","137","1","8.5","0.5","0.5","1","0","0.3","10.8"
"2","2017-01-29T03:03:02.000","2017-01-29T03:06:54.000","1","0.94","1","N","142","48","2","5","0.5","0.5","0","0","0.3","6.3"
"2","2017-01-29T03:03:02.000","2017-01-29T03:06:15.000","2","1.17","1","N","164","79","1","5.5","0.5","0.5","1","0","0.3","7.8"
"2","2017-01-29T03:03:02.000","2017-01-29T03:23:16.000","1","3.92","1","N","79","49","1","17.5","0.5","0.5","4.7","0","0.3","23.5"
"2","2017-01-29T03:03:02.000","2017-01-29T03:22:23.000","2","5.33","1","N","249","263","1","18","0.5","0.5","3.86","0","0.3","23.16"
"2","2017-01-29T03:03:02.000","2017-01-29T03:19:29.000","1","4.47","1","N","107","107","2","16.5","0.5","0.5","0","0","0.3","17.8"
"2","2017-01-29T03:03:02.000","2017-01-29T03:22:23.000","1","4.97","1","N","186","145","1","18","0.5","0.5","3.86","0","0.3","23.16"
"1","2017-01-29T03:03:03.000","2017-01-29T03:08:02.000","1","0.90","1","N","234","68","1","5.5","0.5","0.5","1","0","0.3","7.8"
"2","2017-01-29T03:03:03.000","2017-01-29T03:06:20.000","1","0.84","1","N","263","141","1","4.5","0.5","0.5","1.74","0","0.3","7.54"
"2","2017-01-29T03:03:03.000","2017-01-29T03:07:18.000","1","1.22","1","N","141","236","2","5.5","0.5","0.5","0","0","0.3","6.8"
"2","2017-01-29T03:03:03.000","2017-01-29T03:12:32.000","3","2.28","1","N","79","162","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"2","2017-01-29T03:03:03.000","2017-01-29T03:27:41.000","1","5.84","1","N","144","239","1","21","0.5","0.5","1","0","0.3","23.3"
"2","2017-01-29T03:03:03.000","2017-01-29T03:17:08.000","5","2.78","1","N","234","142","1","11","0.5","0.5","0","0","0.3","12.3"
"1","2017-01-29T03:03:04.000","2017-01-29T03:07:00.000","1","1.10","1","N","170","107","2","5.5","0.5","0.5","0","0","0.3","6.8"
"1","2017-01-29T03:03:04.000","2017-01-29T03:20:40.000","1","4.30","1","N","48","7","2","16.5","0.5","0.5","0","0","0.3","17.8"
"2","2017-01-29T03:03:04.000","2017-01-29T03:18:40.000","2","2.90","1","N","148","90","1","13","0.5","0.5","2.86","0","0.3","17.16"
"2","2017-01-29T03:03:04.000","2017-01-29T03:39:41.000","6","10.89","1","N","158","223","2","34.5","0.5","0.5","0","0","0.3","35.8"
"2","2017-01-29T03:03:04.000","2017-01-29T03:20:48.000","1","5.81","1","N","170","129","2","19","0.5","0.5","0","0","0.3","20.3"
"2","2017-01-29T03:03:04.000","2017-01-29T03:19:15.000","3","9.80","1","N","137","127","1","28","0.5","0.5","5.86","0","0.3","35.16"
"2","2017-01-29T03:03:04.000","2017-01-29T03:03:41.000","1","0.00","1","N","237","237","1","2.5","0","0.5","0","0","0.3","3.3"
"1","2017-01-29T03:03:05.000","2017-01-29T03:20:23.000","1","2.90","1","N","186","148","1","13.5","0.5","0.5","2.95","0","0.3","17.75"
"2","2017-01-29T03:03:05.000","2017-01-29T03:08:06.000","5","1.16","1","N","229","141","1","6","0.5","0.5","1.46","0","0.3","8.76"
"2","2017-01-29T03:03:05.000","2017-01-29T03:15:11.000","1","4.13","1","N","48","41","2","13.5","0.5","0.5","0","0","0.3","14.8"
"2","2017-01-29T03:03:05.000","2017-01-29T03:09:22.000","2","2.22","1","N","65","17","1","8.5","0.5","0.5","1.96","0","0.3","11.76"
"2","2017-01-29T03:03:05.000","2017-01-29T03:13:05.000","5","1.70","1","N","148","209","1","9","0.5","0.5","1.5","0","0.3","11.8"
"2","2017-01-29T03:03:05.000","2017-01-29T03:09:38.000","1","1.45","1","N","249","234","1","7","0.5","0.5","1.66","0","0.3","9.96"
"2","2017-01-29T03:03:06.000","2017-01-29T03:11:54.000","1","2.58","1","N","114","48","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"2","2017-01-29T03:03:06.000","2017-01-29T03:14:30.000","6","3.26","1","N","148","229","1","11.5","0.5","0.5","2.56","0","0.3","15.36"
"2","2017-01-29T03:03:06.000","2017-01-29T03:14:14.000","1","1.69","1","N","114","107","1","9","0.5","0.5","2.06","0","0.3","12.36"
"1","2017-01-29T03:03:07.000","2017-01-29T03:50:15.000","1","9.20","1","N","263","255","1","39","0.5","0.5","0","0","0.3","40.3"
"1","2017-01-29T03:03:07.000","2017-01-29T03:14:45.000","1","6.90","1","N","239","243","2","20.5","0.5","0.5","0","0","0.3","21.8"
"2","2017-01-29T03:03:07.000","2017-01-29T03:07:28.000","2","0.42","1","N","186","164","1","4.5","0.5","0.5","1.16","0","0.3","6.96"
"2","2017-01-29T03:03:07.000","2017-01-29T03:20:04.000","1","5.20","1","N","249","236","1","16.5","0.5","0.5","3.56","0","0.3","21.36"
"2","2017-01-29T03:03:07.000","2017-01-30T02:59:59.000","1","3.12","1","N","68","232","1","14.5","0.5","0.5","2.37","0","0.3","18.17"
"1","2017-01-29T03:03:08.000","2017-01-29T03:16:33.000","1","2.20","1","N","148","164","1","11","0.5","0.5","1.7","0","0.3","14"
"1","2017-01-29T03:03:08.000","2017-01-29T03:06:52.000","1","0.70","1","N","234","186","1","4.5","0.5","0.5","1.45","0","0.3","7.25"
"2","2017-01-29T03:03:08.000","2017-01-29T03:11:15.000","1","1.50","1","N","148","231","1","8","0.5","0.5","1.86","0","0.3","11.16"
"2","2017-01-29T03:03:08.000","2017-01-29T03:09:57.000","1","0.87","1","N","249","79","1","6","0.5","0.5","0","0","0.3","7.3"
"1","2017-01-29T03:03:09.000","2017-01-29T03:39:30.000","2","18.30","1","N","48","206","2","51.5","0.5","0.5","0","16.62","0.3","69.42"
"1","2017-01-29T03:03:09.000","2017-01-29T03:14:35.000","1","4.30","1","N","229","260","2","14","0.5","0.5","0","0","0.3","15.3"
"2","2017-01-29T03:03:09.000","2017-01-29T03:20:53.000","1","3.66","1","N","79","140","1","15","0.5","0.5","0","0","0.3","16.3"
"1","2017-01-29T03:03:10.000","2017-01-29T03:31:25.000","2","7.80","1","N","142","7","2","26","0.5","0.5","0","0","0.3","27.3"
"2","2017-01-29T03:03:10.000","2017-01-29T03:19:13.000","1","3.81","1","N","148","37","1","15","0.5","0.5","3.26","0","0.3","19.56"
"2","2017-01-29T03:03:10.000","2017-01-29T03:20:11.000","1","5.97","1","N","148","263","1","19.5","0.5","0.5","1.5","0","0.3","22.3"
"2","2017-01-29T03:03:10.000","2017-01-29T03:12:03.000","1","1.61","1","N","246","170","1","8","0.5","0.5","0","0","0.3","9.3"
"2","2017-01-29T03:03:10.000","2017-01-29T03:12:34.000","2","2.35","1","N","50","68","1","10","0.5","0.5","1.08","0","0.3","12.38"
"1","2017-01-29T03:03:11.000","2017-01-29T03:10:38.000","2","0.90","1","N","79","114","1","6.5","0.5","0.5","1","0","0.3","8.8"
"2","2017-01-29T03:03:11.000","2017-01-29T03:11:06.000","1","0.96","1","N","249","79","2","7","0.5","0.5","0","0","0.3","8.3"
"2","2017-01-29T03:03:11.000","2017-01-29T03:11:37.000","2","1.70","1","N","79","137","1","8","0.5","0.5","1.86","0","0.3","11.16"
"2","2017-01-29T03:03:11.000","2017-01-29T03:12:35.000","1","2.96","1","N","107","140","1","10.5","0.5","0.5","2.36","0","0.3","14.16"
"2","2017-01-29T03:03:11.000","2017-01-29T03:15:13.000","1","2.06","1","N","68","233","1","10","0.5","0.5","2","0","0.3","13.3"
"1","2017-01-29T03:03:12.000","2017-01-29T03:09:53.000","1","1.40","1","N","249","107","2","7","0.5","0.5","0","0","0.3","8.3"
"2","2017-01-29T03:03:12.000","2017-01-29T03:14:10.000","1","2.05","1","N","148","13","2","9.5","0.5","0.5","0","0","0.3","10.8"
"2","2017-01-29T03:03:12.000","2017-01-29T03:16:04.000","1","2.77","1","N","48","249","1","11.5","0.5","0.5","0","0","0.3","12.8"
"2","2017-01-29T03:03:12.000","2017-01-29T03:06:53.000","1","0.81","1","N","90","246","2","5","0.5","0.5","0","0","0.3","6.3"
"2","2017-01-29T03:03:12.000","2017-01-29T03:09:44.000","1","1.55","1","N","233","107","1","7","0.5","0.5","1.66","0","0.3","9.96"
"1","2017-01-29T03:03:13.000","2017-01-29T03:13:02.000","3","2.10","1","N","148","249","1","9.5","0.5","0.5","1","0","0.3","11.8"
"1","2017-01-29T03:03:13.000","2017-01-29T03:13:05.000","1","1.70","1","N","114","137","1","8.5","0.5","0.5","1","0","0.3","10.8"
"1","2017-01-29T03:03:13.000","2017-01-29T03:14:21.000","1","2.00","1","N","263","239","1","9.5","0.5","0.5","1","0","0.3","11.8"
"1","2017-01-29T03:03:13.000","2017-01-29T03:09:15.000","1","0.80","1","N","79","107","1","5.5","0.5","0.5","0.34","0","0.3","7.14"
"1","2017-01-29T03:03:13.000","2017-01-29T03:16:56.000","1","4.50","1","N","79","141","1","16","0.5","0.5","3.45","0","0.3","20.75"
"1","2017-01-29T03:03:13.000","2017-01-29T03:18:10.000","1","2.40","1","N","148","68","1","12","0.5","0.5","2.65","0","0.3","15.95"
"2","2017-01-29T03:03:13.000","2017-01-29T03:09:46.000","1","1.00","1","N","48","230","2","6","0.5","0.5","0","0","0.3","7.3"
"2","2017-01-29T03:03:13.000","2017-01-29T03:06:12.000","1","0.78","1","N","233","137","1","4.5","0.5","0.5","1","0","0.3","6.8"
"2","2017-01-29T03:03:13.000","2017-01-29T03:12:08.000","2","1.05","1","N","68","79","1","7.5","0.5","0.5","1.76","0","0.3","10.56"
"2","2017-01-29T03:03:13.000","2017-01-29T03:14:35.000","2","2.39","1","N","125","170","1","10","0.5","0.5","1","0","0.3","12.3"
"2","2017-01-29T03:03:14.000","2017-01-29T03:15:40.000","1","2.97","1","N","144","256","2","12.5","0.5","0.5","0","0","0.3","13.8"
"2","2017-01-29T03:03:15.000","2017-01-29T03:14:23.000","1","1.76","1","N","4","232","2","9","0.5","0.5","0","0","0.3","10.3"
"2","2017-01-29T03:03:15.000","2017-01-29T03:05:57.000","5","0.63","1","N","141","262","1","4.5","0.5","0.5","10","0","0.3","15.8"
"1","2017-01-29T03:03:16.000","2017-01-29T03:20:28.000","1","3.40","1","N","232","25","1","15","0.5","0.5","4.85","0","0.3","21.15"
"2","2017-01-29T03:03:16.000","2017-01-29T03:21:11.000","1","14.30","1","N","132","223","1","38.5","0.5","0.5","7.96","0","0.3","47.76"
"2","2017-01-29T03:03:16.000","2017-01-29T03:14:15.000","1","1.99","1","N","158","144","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"1","2017-01-29T03:03:17.000","2017-01-29T03:24:50.000","1","6.80","1","N","144","7","1","23.5","0.5","0.5","1","0","0.3","25.8"
"1","2017-01-29T03:03:17.000","2017-01-29T03:06:47.000","1","0.80","1","N","249","107","1","5","0.5","0.5","1.25","0","0.3","7.55"
"1","2017-01-29T03:03:17.000","2017-01-29T03:19:44.000","2","3.10","1","N","230","114","1","13.5","0.5","0.5","1","0","0.3","15.8"
"2","2017-01-29T03:03:17.000","2017-01-29T03:08:55.000","1","0.85","1","N","144","249","2","6","0.5","0.5","0","0","0.3","7.3"
"2","2017-01-29T03:03:17.000","2017-01-29T03:25:06.000","1","5.59","1","N","79","61","1","20","0.5","0.5","3","0","0.3","24.3"
"2","2017-01-29T03:03:17.000","2017-01-29T03:12:23.000","2","2.38","1","N","88","79","2","9.5","0.5","0.5","0","0","0.3","10.8"
"1","2017-01-29T03:03:18.000","2017-01-29T03:18:57.000","2","4.70","1","N","249","239","1","16.5","0.5","0.5","2","0","0.3","19.8"
"1","2017-01-29T03:03:18.000","2017-01-29T03:19:48.000","1","4.30","1","N","114","237","1","15.5","0.5","0.5","2","0","0.3","18.8"
"2","2017-01-29T03:03:18.000","2017-01-29T03:15:03.000","5","3.13","1","N","230","114","1","12","0.5","0.5","1","0","0.3","14.3"
"2","2017-01-29T03:03:18.000","2017-01-29T03:20:24.000","1","9.08","5","N","50","127","1","40","0","0","0","0","0.3","40.3"
"2","2017-01-29T03:03:18.000","2017-01-29T03:07:47.000","1","0.68","1","N","79","113","1","5","0.5","0.5","0.63","0","0.3","6.93"
"1","2017-01-29T03:03:19.000","2017-01-29T03:08:23.000","1","1.50","1","N","79","170","2","6.5","0.5","0.5","0","0","0.3","7.8"
"2","2017-01-29T03:03:19.000","2017-01-29T03:17:01.000","1","2.72","1","N","144","164","1","11.5","0.5","0.5","2.56","0","0.3","15.36"
"2","2017-01-29T03:03:19.000","2017-01-29T03:19:14.000","1","10.12","1","N","7","220","2","28","0.5","0.5","0","5.54","0.3","34.84"
"2","2017-01-29T03:03:19.000","2017-01-29T03:08:20.000","1","1.07","1","N","255","80","1","6","0.5","0.5","1.82","0","0.3","9.12"
"2","2017-01-29T03:03:19.000","2017-01-29T03:28:52.000","2","4.71","1","N","164","164","1","19.5","0.5","0.5","3.8","0","0.3","24.6"
"1","2017-01-29T03:03:20.000","2017-01-29T03:15:00.000","1","4.00","1","N","7","160","2","14","0.5","0.5","0","0","0.3","15.3"
"2","2017-01-29T03:03:20.000","2017-01-29T03:23:25.000","1","5.28","1","N","79","239","2","18","0.5","0.5","0","0","0.3","19.3"
"2","2017-01-29T03:03:20.000","2017-01-29T03:08:09.000","1","0.71","1","N","79","107","1","5","0.5","0.5","1.26","0","0.3","7.56"
"2","2017-01-29T03:03:20.000","2017-01-29T03:07:39.000","1","0.90","1","N","24","41","2","5.5","0.5","0.5","0","0","0.3","6.8"
"1","2017-01-29T03:03:21.000","2017-01-29T03:14:17.000","1","2.60","1","N","79","68","1","10","0.5","0.5","2.25","0","0.3","13.55"
"1","2017-01-29T03:03:21.000","2017-01-29T03:15:09.000","3","2.20","1","N","148","164","2","10","0.5","0.5","0","0","0.3","11.3"
"2","2017-01-29T03:03:21.000","2017-01-29T03:15:52.000","1","2.73","1","N","249","162","1","11.5","0.5","0.5","3.84","0","0.3","16.64"
"1","2017-01-29T03:03:22.000","2017-01-29T03:30:58.000","1","6.10","1","N","158","37","2","23","0.5","0.5","0","0","0.3","24.3"
"1","2017-01-29T03:03:22.000","2017-01-29T03:10:17.000","1","2.10","1","N","68","230","1","8.5","0.5","0.5","1.95","0","0.3","11.75"
"2","2017-01-29T03:03:22.000","2017-01-29T03:07:06.000","5","0.33","1","N","79","79","1","4","0.5","0.5","10","0","0.3","15.3"
"2","2017-01-29T03:03:22.000","2017-01-29T03:24:28.000","4","8.86","1","N","249","116","2","26","0.5","0.5","0","0","0.3","27.3"
"1","2017-01-29T03:03:23.000","2017-01-29T03:08:37.000","1","1.50","1","N","107","231","2","6.5","0.5","0.5","0","0","0.3","7.8"
"1","2017-01-29T03:03:23.000","2017-01-29T03:11:57.000","2","1.30","1","N","79","137","1","7.5","0.5","0.5","1.75","0","0.3","10.55"
"1","2017-01-29T03:03:24.000","2017-01-29T03:15:12.000","2","2.60","1","N","114","170","2","10.5","0.5","0.5","0","0","0.3","11.8"
"1","2017-01-29T03:03:24.000","2017-01-29T03:32:30.000","2","13.30","1","N","249","171","1","39","0.5","0.5","9.15","5.54","0.3","54.99"
"1","2017-01-29T03:03:24.000","2017-01-29T03:08:40.000","1","1.70","1","N","162","141","2","7","0.5","0.5","0","0","0.3","8.3"
"1","2017-01-29T03:03:24.000","2017-01-29T03:07:26.000","1","0.60","1","N","246","186","1","5","0.5","0.5","1.55","0","0.3","7.85"
"2","2017-01-29T03:03:24.000","2017-01-29T03:07:20.000","1","1.38","1","N","48","143","1","6","0.5","0.5","1","0","0.3","8.3"
"2","2017-01-29T03:03:24.000","2017-01-29T03:17:17.000","6","4.24","1","N","263","50","1","14.5","0.5","0.5","2","0","0.3","17.8"
"2","2017-01-29T03:03:24.000","2017-01-29T03:13:12.000","1","2.30","1","N","144","90","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"1","2017-01-29T03:03:25.000","2017-01-29T03:07:25.000","1","0.70","1","N","170","164","2","5","0.5","0.5","0","0","0.3","6.3"
"2","2017-01-29T03:03:25.000","2017-01-29T03:10:30.000","2","1.88","1","N","246","161","1","8","0.5","0.5","0","0","0.3","9.3"
"2","2017-01-29T03:03:25.000","2017-01-29T03:07:50.000","2","0.55","1","N","262","141","1","5","0","0.5","0.5","0","0.3","6.3"
"1","2017-01-29T03:03:26.000","2017-01-29T03:12:06.000","1","1.60","1","N","68","48","2","8","0.5","0.5","0","0","0.3","9.3"
"1","2017-01-29T03:03:26.000","2017-01-29T03:13:49.000","3","1.70","1","N","68","48","1","9.5","0.5","0.5","2.15","0","0.3","12.95"
"1","2017-01-29T03:03:26.000","2017-01-29T03:09:20.000","3","1.00","1","N","234","170","2","6.5","0.5","0.5","0","0","0.3","7.8"
"2","2017-01-29T03:03:26.000","2017-01-29T03:26:00.000","5","6.64","1","N","79","24","1","21.5","0.5","0.5","4.56","0","0.3","27.36"
"2","2017-01-29T03:03:26.000","2017-01-29T03:15:55.000","5","2.59","1","N","97","225","2","11.5","0.5","0.5","0","0","0.3","12.8"
"2","2017-01-29T03:03:26.000","2017-01-29T03:11:04.000","1","1.49","1","N","90","170","2","7.5","0.5","0.5","0","0","0.3","8.8"
"1","2017-01-29T03:03:27.000","2017-01-29T03:08:22.000","1","1.30","1","N","229","164","2","6","0.5","0.5","0","0","0.3","7.3"
"1","2017-01-29T03:03:27.000","2017-01-29T03:08:20.000","1","0.50","1","N","90","164","1","5","0.5","0.5","1","0","0.3","7.3"
"1","2017-01-29T03:03:27.000","2017-01-29T03:09:59.000","1","1.00","1","N","48","161","1","6.5","0.5","0.5","1.55","0","0.3","9.35"
"2","2017-01-29T03:03:27.000","2017-01-29T03:12:19.000","2","1.82","1","N","114","170","1","8.5","0.5","0.5","1.96","0","0.3","11.76"
"2","2017-01-29T03:03:27.000","2017-01-29T03:09:02.000","1","1.55","1","N","229","263","1","7","0.5","0.5","2.08","0","0.3","10.38"
"1","2017-01-29T03:03:28.000","2017-01-29T03:12:45.000","1","3.10","1","N","166","244","1","11","0.5","0.5","2.45","0","0.3","14.75"
"2","2017-01-29T03:03:28.000","2017-01-29T03:11:32.000","1","1.76","1","N","249","170","1","8","0.5","0.5","1.86","0","0.3","11.16"
"2","2017-01-29T03:03:28.000","2017-01-29T03:10:16.000","2","1.44","1","N","246","230","1","7","0.5","0.5","1.66","0","0.3","9.96"
"2","2017-01-29T03:03:28.000","2017-01-29T03:19:28.000","6","3.57","1","N","163","158","1","14","0.5","0.5","3.06","0","0.3","18.36"
"2","2017-01-29T03:03:28.000","2017-01-29T03:05:33.000","2","0.46","1","N","186","100","2","3.5","0","0.5","0","0","0.3","4.3"
"2","2017-01-29T03:03:28.000","2017-01-29T03:09:32.000","5","1.28","1","N","238","142","1","6.5","0","0.5","1.46","0","0.3","8.76"
"1","2017-01-29T03:03:29.000","2017-01-29T03:18:37.000","1","2.90","1","N","232","186","1","12.5","0.5","0.5","1.38","0","0.3","15.18"
"2","2017-01-29T03:03:29.000","2017-01-29T03:22:25.000","1","4.97","1","N","229","223","1","17.5","0.5","0.5","3.76","0","0.3","22.56"
"2","2017-01-29T03:03:29.000","2017-01-29T03:06:55.000","2","0.73","1","N","68","234","1","4.5","0.5","0.5","0.5","0","0.3","6.3"
"2","2017-01-29T03:03:29.000","2017-01-29T03:08:57.000","6","1.49","1","N","48","164","1","6.5","0.5","0.5","1.95","0","0.3","9.75"
"2","2017-01-29T03:03:29.000","2017-01-29T03:13:34.000","1","1.61","1","N","114","164","1","8.5","0.5","0.5","1.96","0","0.3","11.76"
"2","2017-01-29T03:03:29.000","2017-01-29T03:13:14.000","1","2.25","1","N","163","137","1","9.5","0","0.5","2.06","0","0.3","12.36"
"1","2017-01-29T03:03:30.000","2017-01-29T03:16:03.000","4","2.10","1","N","137","148","2","10","0.5","0.5","0","0","0.3","11.3"
"1","2017-01-29T03:03:30.000","2017-01-29T03:06:29.000","1","0.50","1","N","164","137","2","4","0.5","0.5","0","0","0.3","5.3"
"2","2017-01-29T03:03:30.000","2017-01-29T03:18:41.000","6","6.46","1","N","230","116","2","19.5","0.5","0.5","0","0","0.3","20.8"
"1","2017-01-29T03:03:31.000","2017-01-29T03:08:54.000","1","1.00","1","N","113","249","1","6","0.5","0.5","1","0","0.3","8.3"
"1","2017-01-29T03:03:31.000","2017-01-29T03:18:02.000","1","1.40","1","N","68","79","1","10.5","0.5","0.5","2.35","0","0.3","14.15"
"2","2017-01-29T03:03:31.000","2017-01-29T03:14:14.000","4","3.36","1","N","48","41","1","12.5","0.5","0.5","1","0","0.3","14.8"
"2","2017-01-29T03:03:31.000","2017-01-29T03:09:49.000","6","1.33","1","N","255","112","1","6.5","0.5","0.5","1","0","0.3","8.8"
"2","2017-01-29T03:03:31.000","2017-01-29T03:11:30.000","1","1.57","1","N","162","246","1","8","0.5","0.5","2.79","0","0.3","12.09"
"1","2017-01-29T03:03:32.000","2017-01-29T03:21:51.000","2","5.50","1","N","125","263","1","18","0.5","0.5","2.5","0","0.3","21.8"
"1","2017-01-29T03:03:32.000","2017-01-29T03:12:23.000","1","2.30","1","N","231","68","2","9","0.5","0.5","0","0","0.3","10.3"
"2","2017-01-29T03:03:32.000","2017-01-29T03:13:42.000","1","3.07","1","N","100","45","1","11","0.5","0.5","2.46","0","0.3","14.76"
"2","2017-01-29T03:03:32.000","2017-01-29T03:13:00.000","5","2.61","1","N","234","163","1","10","0.5","0.5","2","0","0.3","13.3"
"2","2017-01-29T03:03:32.000","2017-01-29T03:18:05.000","2","5.34","1","N","161","129","1","17","0.5","0.5","3.66","0","0.3","21.96"
"1","2017-01-29T03:03:33.000","2017-01-29T03:23:46.000","1","5.90","1","N","230","45","1","20.5","0.5","0.5","1","0","0.3","22.8"
"1","2017-01-29T03:03:33.000","2017-01-29T03:10:38.000","1","1.70","1","N","231","90","1","7.5","0.5","0.5","1.5","0","0.3","10.3"
"2","2017-01-29T03:03:33.000","2017-01-29T03:10:27.000","1","1.50","1","N","249","107","1","7","0.5","0.5","1","0","0.3","9.3"
"2","2017-01-29T03:03:33.000","2017-01-29T03:09:42.000","1","0.69","1","N","79","79","1","5.5","0.5","0.5","1.36","0","0.3","8.16"
"2","2017-01-29T03:03:33.000","2017-01-29T03:25:29.000","2","5.10","1","N","148","61","1","20","0.5","0.5","5.32","0","0.3","26.62"
"2","2017-01-29T03:03:34.000","2017-01-29T03:26:44.000","1","4.05","1","N","148","163","2","17.5","0.5","0.5","0","0","0.3","18.8"
"1","2017-01-29T03:03:35.000","2017-01-29T03:13:11.000","1","5.80","1","N","148","260","2","17.5","0.5","0.5","0","0","0.3","18.8"
"1","2017-01-29T03:03:35.000","2017-01-29T03:29:20.000","1","11.30","1","N","211","69","1","34","0.5","0.5","0","0","0.3","35.3"
"1","2017-01-29T03:03:35.000","2017-01-29T03:18:14.000","2","3.10","1","N","158","233","1","13","0.5","0.5","2.85","0","0.3","17.15"
"2","2017-01-29T03:03:35.000","2017-01-29T03:06:04.000","1","0.35","1","N","234","234","2","3.5","0.5","0.5","0","0","0.3","4.8"
"2","2017-01-29T03:03:35.000","2017-01-29T03:21:26.000","1","2.57","1","N","158","148","2","13","0.5","0.5","0","0","0.3","14.3"
"2","2017-01-29T03:03:35.000","2017-01-29T03:04:04.000","1","0.02","1","N","246","68","2","2.5","0.5","0.5","0","0","0.3","3.8"
"2","2017-01-29T03:03:35.000","2017-01-29T03:13:46.000","2","1.90","1","N","107","211","1","9","0.5","0.5","1","0","0.3","11.3"
"1","2017-01-29T03:03:36.000","2017-01-29T03:09:13.000","2","1.30","1","N","68","158","1","6.5","0.5","0.5","1","0","0.3","8.8"
"1","2017-01-29T03:03:36.000","2017-01-29T03:24:29.000","3","10.40","1","N","79","243","1","30","0.5","0.5","2","0","0.3","33.3"
"2","2017-01-29T03:03:36.000","2017-01-29T03:13:05.000","5","2.20","1","N","90","163","1","9.5","0.5","0.5","2.16","0","0.3","12.96"
"2","2017-01-29T03:03:36.000","2017-01-29T03:16:57.000","1","1.84","1","N","148","261","1","10.5","0.5","0.5","1.5","0","0.3","13.3"
"1","2017-01-29T03:03:37.000","2017-01-29T03:16:49.000","1","2.80","1","N","48","158","1","11.5","0.5","0.5","1","0","0.3","13.8"
"1","2017-01-29T03:03:37.000","2017-01-29T03:16:54.000","1","2.60","1","N","79","230","1","11.5","0.5","0.5","2","0","0.3","14.8"
"2","2017-01-29T03:03:37.000","2017-01-29T03:14:05.000","2","1.70","1","N","158","107","1","9","0.5","0.5","2.06","0","0.3","12.36"
"1","2017-01-29T03:03:38.000","2017-01-29T03:15:14.000","1","4.30","1","N","90","238","1","13.5","0.5","0.5","2.95","0","0.3","17.75"
"1","2017-01-29T03:03:39.000","2017-01-29T03:11:02.000","1","1.60","1","N","7","226","2","7.5","0.5","0.5","0","0","0.3","8.8"
