"job_filing_name","job_type","bin","borough","house_no","street_name","block","lot","zip_code","submitted_date","c_of_o_status","c_of_o_sequence","c_of_o_filing_type","community_board","c_of_o_issuance_date","application_number","latitude","longitude","communitydistrict","citycouncildistrict","censustract2010","buildingidentificationnumber","bbl","ntaname","location_point"
"421779800","ALTERATION TYPE 1","4052698","QUEENS","112-06","71 ROAD","2248","9","11375","2023-06-12T00:00:00.000","CO Issued","39668","Initial","406","07/21/2023 10:10:40","CO-000039668","40.722369","-73.838763","406","29","75702","4052698","4022480009","Forest Hills","POINT (-73.838763 40.722369)"
"121191165","NEW BUILDING","1085726","MANHATTAN","525","8TH AVENUE","760","39","10018","2023-07-21T00:00:00.000","CO Issued","41745","Renewal Without Change","104","07/21/2023 15:40:53","CO-000041745","40.753678","-73.992391","104","3","111","1085726","1007600039","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.992391 40.753678)"
"121188598","ALTERATION TYPE 1","1016889","MANHATTAN","28","EAST 28TH STREET","857","24","10016","2022-11-29T00:00:00.000","CO Issued","29269","Renewal Without Change","105","11/29/2022 15:22:57","CO-000029269","40.743876","-73.985406","105","2","56","1016889","1008570024","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.985406 40.743876)"
"220427189","ALTERATION TYPE 1","2004258","BRONX","579","EAST 168 STREET","2612","67","10456","2022-11-17T00:00:00.000","CO Issued","28632","Renewal With Change","203","11/29/2022 11:43:25","CO-000028632","40.830538","-73.904191","203","16","149","2004258","2026120067","Morrisania-Melrose","POINT (-73.904191 40.830538)"
"320599688","NEW BUILDING","3428885","BROOKLYN","1152","47 STREET","5627","7502","11219","2022-11-23T00:00:00.000","CO Issued","29451","Final","312","07/21/2023 13:53:27","CO-000029451","40.638055","-73.994138","312","44","222",,,"Borough Park","POINT (-73.994138 40.638055)"
"121236992","ALTERATION TYPE 1","1077832","MANHATTAN","136","WEST 23RD STREET","798","7503","10011","2022-11-29T00:00:00.000","CO Issued","29607","Renewal Without Change","104","11/29/2022 15:40:44","CO-000029607","40.743388","-73.993966","104","3","91","1077832","1007987503","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.993966 40.743388)"
"123157038","ALTERATION TYPE 1","1081781","MANHATTAN","1361","AMSTERDAM AVE","1967","40","10027","2022-11-29T00:00:00.000","CO Issued","29575","Renewal Without Change","109","11/29/2022 15:18:00","CO-000029575","40.814216","-73.95564","109","7","21303","1081781","1019670040","Manhattanville","POINT (-73.95564 40.814216)"
"120071732","ALTERATION TYPE 1","1079138","MANHATTAN","40","DOVER STREET","107","26","10038","2023-03-24T00:00:00.000","CO Issued","35636","Renewal Without Change","101","03/24/2023 10:47:11","CO-000035636","40.708091","-74.000285","101","1","1501","1079138","1001070026","Battery Park City-Lower Manhattan","POINT (-74.000285 40.708091)"
"120000685","ALTERATION TYPE 1","1015512","MANHATTAN","54","WEST 21 STREET","822","70","10010","2022-11-29T00:00:00.000","CO Issued","29584","Renewal Without Change","105","11/29/2022 11:24:17","CO-000029584","40.740976","-73.992223","105","3","54","1015512","1008220070","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.992223 40.740976)"
"122918101","ALTERATION TYPE 1","1059629","MANHATTAN","102","CONVENT AVE","1970","55","10027","2022-11-29T00:00:00.000","CO Issued","29605","Renewal Without Change","109","11/29/2022 15:39:35","CO-000029605","40.816789","-73.952597","109","9","21303","1059629","1019700055","Manhattanville","POINT (-73.952597 40.816789)"
"321588563","NEW BUILDING","3428759","BROOKLYN","1597","NEW YORK AVENUE","7561","37","11210","2023-07-10T00:00:00.000","CO Issued","41051","Final","317","07/21/2023 14:10:58","CO-000041051","40.633543","-73.944801","317","45","784",,,"East Flatbush-Farragut","POINT (-73.944801 40.633543)"
"121187170","ALTERATION TYPE 1","1090647","MANHATTAN","614","WEST 131ST STREET","1997","1","10027","2022-11-28T00:00:00.000","CO Issued","29500","Renewal Without Change","109","11/29/2022 09:22:51","CO-000029500","40.817876","-73.95773","109","7","219","1000000","1019970001","Manhattanville","POINT (-73.95773 40.817876)"
"121189944","NEW BUILDING","1082350","MANHATTAN","40","CLAREMONT AVE","1989","1","10027","2022-11-29T00:00:00.000","CO Issued","29563","Renewal Without Change","109","11/29/2022 15:12:35","CO-000029563","40.80986","-73.963836","109","7","205","1082350","1019890001","Morningside Heights","POINT (-73.963836 40.80986)"
"103744904","ALTERATION TYPE 1","1025211","MANHATTAN","851","8 AVENUE","1042","7501","10019","2023-07-20T00:00:00.000","CO Issued","41210","Renewal Without Change","104","07/21/2023 09:36:56","CO-000041210","40.763059","-73.985557","104","3","133","1025211","1010427501","Clinton","POINT (-73.985557 40.763059)"
"321595831","NEW BUILDING","3428581","BROOKLYN","581","BELMONT AVENUE","4012","32","11207","2023-06-29T00:00:00.000","CO Issued","40650","Initial","305","07/21/2023 12:07:04","CO-000040650","40.671759","-73.887944","305","37","1150","3000000","3040120032","East New York","POINT (-73.887944 40.671759)"
"123179693","ALTERATION TYPE 1","1036144","MANHATTAN","101","PARK AVENUE","1295","1","10178","2022-11-29T00:00:00.000","CO Issued","29256","Renewal Without Change","105","11/29/2022 15:07:47","CO-000029256","40.750992","-73.978485","105","4","80","1036144","1012950001","Murray Hill-Kips Bay","POINT (-73.978485 40.750992)"
"123453440","ALTERATION TYPE 1","1013537","MANHATTAN","320","WEST 31 STREET","754","51","10001","2022-11-29T00:00:00.000","CO Issued","29599","Renewal Without Change","104","11/29/2022 15:09:43","CO-000029599","40.750637","-73.99568","104","3","103","1013537","1007540051","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.99568 40.750637)"
"100704659","ALTERATION TYPE 1","1080094","MANHATTAN","8","ASTOR PLACE","545","26","10003","2023-07-20T00:00:00.000","CO Issued","41668","Renewal Without Change","102","07/21/2023 11:46:24","CO-000041668","40.729988","-73.992304","102","2","57","1080094","1005450026","West Village","POINT (-73.992304 40.729988)"
"121009363","ALTERATION TYPE 1","1024898","MANHATTAN","224","WEST 57 STREET","1028","7502","10019","2023-07-03T00:00:00.000","CO Issued","40710","Renewal Without Change","105","07/21/2023 09:11:33","CO-000040710","40.765949","-73.981073","105","4","137","1024898","1010287502","Midtown-Midtown South","POINT (-73.981073 40.765949)"
"421617780","NEW BUILDING","4618402","QUEENS","38-59","11 STREET","473","559","11101","2023-07-05T00:00:00.000","CO Issued","40820","Renewal Without Change","401","07/21/2023 15:26:26","CO-000040820","40.758028","-73.942005","401","26","85","4000000","4004730559","Queensbridge-Ravenswood-Long Island City","POINT (-73.942005 40.758028)"
"420648909","ALTERATION TYPE 1","4005057","QUEENS","42-15","CRESCENT STREET","423","5","11101","2023-06-15T00:00:00.000","CO Issued","39737","Renewal Without Change","402","07/21/2023 10:52:03","CO-000039737","40.750167","-73.940947","402","26","19","4005057","4004230005","Hunters Point-Sunnyside-West Maspeth","POINT (-73.940947 40.750167)"
"220522682","NEW BUILDING","2129283","BRONX","1285","EDWARD L G HIGHWAY","2506","100","10452","2022-09-22T00:00:00.000","CO Issued","26211","Initial","204","11/29/2022 11:20:04","CO-000026211","40.83839","-73.921978","204","16","211","2129283","2025060100","Highbridge","POINT (-73.921978 40.83839)"
"121203893","NEW BUILDING","1003074","MANHATTAN","185","GRAND STREET","236","7504","10013","2023-07-21T00:00:00.000","CO Issued","41735","Renewal Without Change","102","07/21/2023 15:24:44","CO-000041735","40.719402","-73.997554","102","1","41","1003074","1002360018","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-73.997554 40.719402)"
"122927770","ALTERATION TYPE 1","1082646","MANHATTAN","341","WEST 50TH STREET","1041","11","10019","2023-05-26T00:00:00.000","CO Issued","38974","Renewal Without Change","104","07/21/2023 15:27:01","CO-000038974","40.763005","-73.987781","104","3","133","1082646","1010410011","Clinton","POINT (-73.987781 40.763005)"
"122222905","ALTERATION TYPE 1","1007525","MANHATTAN","50","PRINCE STREET","495","22","10012","2021-07-02T00:00:00.000","CO Issued","5127","Renewal With Change","102","11/29/2022 15:04:51","CO-000005127","40.723451","-73.995934","102","1","43","1007525","1004950022","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-73.995934 40.723451)"
"122795485","ALTERATION TYPE 1","1087849","MANHATTAN","2495","2ND AVENUE","1792","5","10035","2023-07-21T00:00:00.000","CO Issued","41527","Renewal Without Change","111","07/21/2023 09:44:38","CO-000041527","40.804876","-73.933428","111","8","242","1087849","1017920005","East Harlem North","POINT (-73.933428 40.804876)"
"210179117","ALTERATION TYPE 1","2098823","BRONX","752","EAST TREMONT AVENUE","2951","57","10457","2023-01-10T00:00:00.000","CO Issued","31736","Final","206","01/25/2023 15:18:15","CO-000031736","40.844523","-73.889345","206","17","36901","2098823","2029510057","East Tremont","POINT (-73.889345 40.844523)"
"101960987","ALTERATION TYPE 1","1079275","MANHATTAN","65","WORTH STREET","173","7502","10013","2023-01-19T00:00:00.000","CO Issued","30804","Renewal Without Change","101","01/25/2023 14:55:02","CO-000030804","40.716926","-74.005905","101","1","33","1079275","1001737502","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.005905 40.716926)"
"320915578","NEW BUILDING","3426629","BROOKLYN","8","NEVINS STREET","161","7501","11217","2023-07-11T00:00:00.000","CO Issued","41114","Initial","302","07/21/2023 11:13:28","CO-000041114","40.68847","-73.981055","302","33","37","3426629","3001617501","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.981055 40.68847)"
"421091936","NEW BUILDING","4623468","QUEENS","41-21","23RD STREET","413","15","11101","2023-05-05T00:00:00.000","CO Issued","37828","Final","401","07/21/2023 15:54:21","CO-000037828","40.752631","-73.940977","401","26","33","4000000","4004130015","Queensbridge-Ravenswood-Long Island City","POINT (-73.940977 40.752631)"
"121191110","NEW BUILDING","1089891","MANHATTAN","180","BROOME STREET","346","7502","10002","2023-01-25T00:00:00.000","CO Issued","31319","Renewal Without Change","103","01/25/2023 12:47:47","CO-000031319","40.716868","-73.986065","103","1","1402","1000000","1003460175","Lower East Side","POINT (-73.986065 40.716868)"
"122657721","ALTERATION TYPE 1","1016882","MANHATTAN","233","FIFTH AVE","857","1","10016","2023-07-21T00:00:00.000","CO Issued","41693","Renewal Without Change","105","07/21/2023 11:57:01","CO-000041693","40.744154","-73.987672","105","2","56","1016882","1008570001","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.987672 40.744154)"
"123197218","ALTERATION TYPE 1","1031008","MANHATTAN","305","WEST END AVENUE","1184","77","10023","2023-07-20T00:00:00.000","CO Issued","41427","Renewal Without Change","107","07/21/2023 11:34:50","CO-000041427","40.78135","-73.983372","107","6","163","1031008","1011840077","Upper West Side","POINT (-73.983372 40.78135)"
"122378382","ALTERATION TYPE 1","1005084","MANHATTAN","144","EAST 7 STREET","402","15","10009","2023-05-16T00:00:00.000","CO Issued","38312","Final","103","07/21/2023 10:41:58","CO-000038312","40.725736","-73.982801","103","2","32","1005084","1004020015","East Village","POINT (-73.982801 40.725736)"
"103772008","ALTERATION TYPE 1","1059274","MANHATTAN","258","ST NICHOLAS AVENUE","1950","7501","10027","2023-01-23T00:00:00.000","CO Issued","32313","Renewal Without Change","110","01/25/2023 09:57:44","CO-000032313","40.809368","-73.953007","110","9","257","1059274","1019507501","Central Harlem South","POINT (-73.953007 40.809368)"
"121991755","ALTERATION TYPE 1","1015240","MANHATTAN","1359","BROADWAY","812","22","10018","2023-01-06T00:00:00.000","CO Issued","28401","Renewal Without Change","105","01/25/2023 13:05:44","CO-000028401","40.751704","-73.987599","105","3","109","1015240","1008120022","Midtown-Midtown South","POINT (-73.987599 40.751704)"
"104878839","NEW BUILDING","1088534","MANHATTAN","30","WEST   31 STREET","832","62","10001","2023-07-21T00:00:00.000","CO Issued","41743","Renewal Without Change","105","07/21/2023 14:40:03","CO-000041743","40.747123","-73.987361","105","4","76","1088534","1008320062","Midtown-Midtown South","POINT (-73.987361 40.747123)"
"302163557","ALTERATION TYPE 1","3059160","BROOKLYN","96","ROCKWELL PLACE","2106","7501","11217","2023-07-21T00:00:00.000","CO Issued","40806","Renewal Without Change","302","07/21/2023 15:58:11","CO-000040806","40.687317","-73.979159","302","35","33","3059160","3021067501","Fort Greene","POINT (-73.979159 40.687317)"
"120736490","ALTERATION TYPE 1","1050760","MANHATTAN","424","EAST 92ND STREET","1571","38","10128","2023-01-25T00:00:00.000","CO Issued","31582","Renewal Without Change","108","01/25/2023 09:46:12","CO-000031582","40.780293","-73.945654","108","5","152","1050760","1015710038","Yorkville","POINT (-73.945654 40.780293)"
"320577595","ALTERATION TYPE 1","3020198","BROOKLYN","800","UNION ST","957","7502","11215","2023-07-11T00:00:00.000","CO Issued","41080","Renewal Without Change","306","07/21/2023 11:02:15","CO-000041080","40.674707","-73.976102","306","39","157","3020198","3009577502","Park Slope-Gowanus","POINT (-73.976102 40.674707)"
"421653446","ALTERATION TYPE 1","4115159","QUEENS","132-21","AVERY AVE","5104","56","11355","2023-06-23T00:00:00.000","CO Issued","39893","Initial","407","07/21/2023 10:46:59","CO-000039893","40.752628","-73.831583","407","20","79702","4115159","4051040056","Flushing","POINT (-73.831583 40.752628)"
"321599711","ALTERATION TYPE 1","3008225","BROOKLYN","102","COMMERCE STREET","507","1","11231","2023-07-03T00:00:00.000","CO Issued","40759","Renewal Without Change","306","07/21/2023 13:47:26","CO-000040759","40.681324","-74.008931","306","38","59","3008225","3005070001","Carroll Gardens-Columbia Street-Red Hook","POINT (-74.008931 40.681324)"
"121188981","ALTERATION TYPE 1","1044364","MANHATTAN","341","EAST 62 STREET","1437","17","10065","2023-07-20T00:00:00.000","CO Issued","41613","Renewal Without Change","108","07/21/2023 09:29:08","CO-000041613","40.761923","-73.96161","108","5","110","1044364","1014370017","Lenox Hill-Roosevelt Island","POINT (-73.96161 40.761923)"
"402170100","ALTERATION TYPE 1","4220272","QUEENS","109-09","180 STREET","10343","227","11433","2023-06-23T00:00:00.000","CO Issued","40189","Renewal Without Change","412","07/21/2023 11:14:43","CO-000040189","40.701994","-73.776249","412","27","444","4220272","4103430227","Jamaica","POINT (-73.776249 40.701994)"
"123560627","ALTERATION TYPE 1","1034510","MANHATTAN","1290","AVENUE OF THE AMERICAS","1267","1","10119","2023-01-25T00:00:00.000","CO Issued","32472","Renewal Without Change","105","01/25/2023 10:09:49","CO-000032472","40.760857","-73.979717","105","4","104","1034510","1012670001","Midtown-Midtown South","POINT (-73.979717 40.760857)"
"121192618","NEW BUILDING","1091590","MANHATTAN","560","WEST 33 STREET","702","7503","10001","2023-01-25T00:00:00.000","CO Issued","32306","Renewal Without Change","104","01/25/2023 09:55:32","CO-000032306","40.754807","-74.001758","104","3","99","1091590","1007027503","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-74.001758 40.754807)"
"123906121","ALTERATION TYPE 1","1036465","MANHATTAN","375","PARK AVENUE","1307","1","10152","2023-01-04T00:00:00.000","CO Issued","29326","Renewal With Change","105","01/25/2023 12:43:09","CO-000029326","40.758786","-73.972801","105","4","100","1036465","1013070001","Turtle Bay-East Midtown","POINT (-73.972801 40.758786)"
"104093151","ALTERATION TYPE 1","1058409","MANHATTAN","2192","8 AVENUE","1924","2","10026","2023-01-23T00:00:00.000","CO Issued","32352","Renewal Without Change","110","01/25/2023 09:09:13","CO-000032352","40.805872","-73.954295","110","9","220","1058409","1019240002","Central Harlem South","POINT (-73.954295 40.805872)"
"100061442","ALTERATION TYPE 1","1075787","MANHATTAN","2","DIVISION STREET","289","1","10002","2023-01-25T00:00:00.000","CO Issued","32493","Renewal Without Change","103","01/25/2023 14:18:30","CO-000032493","40.71408","-73.997302","103","1","16",,,"Chinatown","POINT (-73.997302 40.71408)"
"123785136","ALTERATION TYPE 1","1010421","MANHATTAN","666","GREENWICH STREET","604","33","10014","2023-07-20T00:00:00.000","CO Issued","40754","Renewal Without Change","102","07/21/2023 09:38:59","CO-000040754","40.732234","-74.0077","102","3","69","1010421","1006040033","West Village","POINT (-74.0077 40.732234)"
"121192609","ALTERATION TYPE 1","1001134","MANHATTAN","180","WATER STREET","70","32","10038","2023-01-25T00:00:00.000","CO Issued","31152","Renewal Without Change","101","01/25/2023 09:50:55","CO-000031152","40.706787","-74.005114","101","1","1502","1001134","1000700032","Battery Park City-Lower Manhattan","POINT (-74.005114 40.706787)"
"420662982","NEW BUILDING","4077474","QUEENS","69-65","YELLOWSTONE BOULEVARD","3236","1","11375","2023-07-05T00:00:00.000","CO Issued","40804","Renewal With Change","406","07/21/2023 11:03:44","CO-000040804","40.722755","-73.848268","406","29","711","4077474","4032360001","Forest Hills","POINT (-73.848268 40.722755)"
