"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"77066910","2011-01-31T00:00:00.000","03:18:00","BROOKLYN",,"90","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1000194.000000000000000","195423.000000000000000","40.703061610000077","-73.942497518999971","POINT (-73.94249751899997 40.70306161000008)"
"23354127","2006-07-08T00:00:00.000","00:44:00","QUEENS",,"103","0",,,"false","25-44","M","BLACK","<18","M","BLACK","1045337.437500000000000","195611.015625000000000","40.703381180000065","-73.779681083999947","POINT (-73.77968108399995 40.703381180000065)"
"10411006","2006-02-09T00:00:00.000","14:55:00","QUEENS",,"113","0",,"PVT HOUSE","true","25-44","M","BLACK","25-44","F","BLACK","1046692.875000000000000","194050.046875000000000","40.699087239000050","-73.774807003999967","POINT (-73.77480700399997 40.69908723900005)"
"234208836","2021-09-28T00:00:00.000","20:40:00","MANHATTAN",,"24","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","F","BLACK","991495","226842","40.78931028700004","-73.97383765099994","POINT (-73.97383765099994 40.78931028700004)"
"84340916","2012-04-22T00:00:00.000","02:27:00","BRONX",,"41","0",,"GROCERY/BODEGA","false","25-44","M","BLACK","18-24","M","WHITE HISPANIC","1014641.687500000000000","240067.515625000000000","40.825561366000045","-73.890188417999980","POINT (-73.89018841799998 40.825561366000045)"
"168461315","2017-08-24T00:00:00.000","22:33:00","BROOKLYN",,"76","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","987441.437500000000000","188309.125000000000000","40.683549453000069","-73.988494515999946","POINT (-73.98849451599995 40.68354945300007)"
"156521519","2016-09-07T00:00:00.000","22:48:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","1005435.187500000000000","180851.500000000000000","40.663055175000068","-73.923640372999955","POINT (-73.92364037299996 40.66305517500007)"
"91612689","2013-07-13T00:00:00.000","02:05:00","BROOKLYN",,"71","0",,"MULTI DWELL - APT BUILD","false","25-44","M","BLACK","18-24","F","BLACK","998386.875000000000000","179552.468750000000000","40.659503679000068","-73.949048419999940","POINT (-73.94904841999994 40.65950367900007)"
"75544372","2010-11-14T00:00:00.000","02:00:00","MANHATTAN",,"25","0",,"COMMERCIAL BLDG","false","18-24","M","BLACK","18-24","M","BLACK","1001372.000000000000000","231232.593750000000000","40.801347660000033","-73.938157748999970","POINT (-73.93815774899997 40.80134766000003)"
"87515017","2012-11-01T00:00:00.000","15:43:00","BROOKLYN",,"75","0",,,"false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1012285.000000000000000","182961.000000000000000","40.668826243000069","-73.898941774999969","POINT (-73.89894177499997 40.66882624300007)"
"237508167","2021-12-07T00:00:00.000","21:10:00","BRONX",,"48","0",,"MULTI DWELL - APT BUILD","true",,,,"25-44","M","WHITE HISPANIC","1013928","248058","40.84749534600007","-73.89273179899999","POINT (-73.89273179899999 40.84749534600007)"
"33725015","2007-08-12T00:00:00.000","00:50:00","BRONX",,"52","0",,,"false","UNKNOWN","M","BLACK","<18","M","BLACK","1017541.562500000000000","255918.875000000000000","40.869058190000032","-73.879631730999961","POINT (-73.87963173099996 40.86905819000003)"
"182363095","2018-05-06T00:00:00.000","20:57:00","BROOKLYN",,"73","0",,,"false",,,,"18-24","M","BLACK","1007685.750000000000000","187487.171875000000000","40.681262932000038","-73.915505254999971","POINT (-73.91550525499997 40.68126293200004)"
"68994302","2009-12-17T00:00:00.000","23:55:00","BROOKLYN",,"75","0",,"PVT HOUSE","false","25-44","M","BLACK","25-44","F","BLACK","1018807.687500000000000","184705.734375000000000","40.673592088000078","-73.875420083999984","POINT (-73.87542008399998 40.67359208800008)"
"28980868","2007-05-12T00:00:00.000","21:31:00","MANHATTAN",,"28","0",,"COMMERCIAL BLDG","false","UNKNOWN","M","BLACK","25-44","F","BLACK","997834.937500000000000","230900.046875000000000","40.800441056000068","-73.950934089999976","POINT (-73.95093408999998 40.80044105600007)"
"88329917","2012-12-29T00:00:00.000","22:28:00","QUEENS",,"105","0",,"PVT HOUSE","true",,,,"25-44","M","BLACK","1060126.375000000000000","178704.250000000000000","40.656861710000044","-73.726533389999986","POINT (-73.72653338999999 40.656861710000044)"
"60025216","2009-03-28T00:00:00.000","23:50:00","QUEENS",,"106","0",,,"false","UNKNOWN","M","BLACK","18-24","M","WHITE HISPANIC","1027097.625000000000000","187588.015625000000000","40.681467047000069","-73.845516375999978","POINT (-73.84551637599998 40.68146704700007)"
"36379172","2007-12-16T00:00:00.000","02:52:00","BROOKLYN",,"75","0",,"MULTI DWELL - APT BUILD","false","UNKNOWN","M","BLACK","18-24","M","BLACK","1014591.812500000000000","182832.343750000000000","40.668465506000075","-73.890626837999946","POINT (-73.89062683799995 40.668465506000075)"
"51678152","2008-09-26T00:00:00.000","10:54:00","BROOKLYN",,"69","0",,"PVT HOUSE","true",,,,"25-44","M","BLACK","1011719.750000000000000","172163.421875000000000","40.639191034000078","-73.901023346999978","POINT (-73.90102334699998 40.63919103400008)"
"140186726","2014-12-15T00:00:00.000","00:30:00","BROOKLYN",,"67","0",,"COMMERCIAL BLDG","true",,,,"<18","M","BLACK","1002693.625000000000000","171002.906250000000000","40.636029061000045","-73.933549138999979","POINT (-73.93354913899998 40.636029061000045)"
"148865203","2015-12-24T00:00:00.000","22:55:00","BRONX",,"46","0",,,"true","<18","M","BLACK HISPANIC","<18","M","BLACK","1010778.250000000000000","251898.328125000000000","40.858045926000045","-73.904101207999986","POINT (-73.90410120799999 40.858045926000045)"
"197997725","2019-06-03T00:00:00.000","07:07:00","BROOKLYN",,"75","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","18-24","M","BLACK","1016409.375000000000000","178125.484375000000000","40.655539810000050","-73.884097438999959","POINT (-73.88409743899996 40.65553981000005)"
"83859901","2012-03-24T00:00:00.000","00:43:00","BROOKLYN",,"84","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","988761.187500000000000","194229.640625000000000","40.699799330000076","-73.983732109999949","POINT (-73.98373210999995 40.699799330000076)"
"199247701","2019-07-03T00:00:00.000","00:04:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","WHITE","25-44","M","WHITE HISPANIC","999925.312500000000000","214506.812500000000000","40.755442491000053","-73.943422118999933","POINT (-73.94342211899993 40.75544249100005)"
"92563658","2013-09-11T00:00:00.000","01:40:00","BRONX",,"42","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1010568.000000000000000","244918.843750000000000","40.838889939000069","-73.904888660999973","POINT (-73.90488866099997 40.83888993900007)"
"168080334","2017-08-12T00:00:00.000","23:34:00","BROOKLYN",,"71","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","997696.250000000000000","182040.875000000000000","40.666334881000068","-73.951532651999969","POINT (-73.95153265199997 40.66633488100007)"
"150543224","2016-02-19T00:00:00.000","23:50:00","MANHATTAN",,"32","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1000927.562500000000000","236479.765625000000000","40.815750544000025","-73.939749995999989","POINT (-73.93974999599999 40.815750544000025)"
"32178480","2007-06-12T00:00:00.000","00:38:00","BRONX",,"47","0",,,"false","65+","M","BLACK","25-44","M","BLACK","1026071.875000000000000","259029.531250000000000","40.877559682000026","-73.848769978999940","POINT (-73.84876997899994 40.87755968200003)"
"80149332","2011-08-04T00:00:00.000","23:15:00","BRONX",,"42","0",,"MULTI DWELL - APT BUILD","false",,,,"<18","F","BLACK","1013251.125000000000000","243004.640625000000000","40.833627604000071","-73.895200178999971","POINT (-73.89520017899997 40.83362760400007)"
"159596333","2016-12-22T00:00:00.000","21:20:00","BROOKLYN",,"77","0",,,"false",,,,"18-24","F","BLACK","998493.875000000000000","186459.890625000000000","40.678462840000066","-73.948648168999966","POINT (-73.94864816899997 40.678462840000066)"
"222075197","2020-12-20T00:00:00.000","15:08:00","QUEENS",,"103","0",,"COMMERCIAL BLDG","false","18-24","M","WHITE HISPANIC","18-24","M","ASIAN / PACIFIC ISLANDER","1035884.437500000000000","195283.906250000000000","40.702543552000066","-73.813777042999959","POINT (-73.81377704299996 40.702543552000066)"
"169924413","2017-09-29T00:00:00.000","19:30:00","BRONX",,"49","0",,,"true","45-64","M","BLACK","25-44","M","BLACK","1020929.187500000000000","254200.828125000000000","40.864329253000051","-73.867392778999942","POINT (-73.86739277899994 40.86432925300005)"
"36362038","2007-12-16T00:00:00.000","17:30:00","MANHATTAN",,"28","0",,,"false","18-24","M","BLACK","25-44","F","BLACK","999028.812500000000000","231930.578125000000000","40.803267666000067","-73.946619670999951","POINT (-73.94661967099995 40.80326766600007)"
"52409038","2008-10-22T00:00:00.000","18:53:00","BRONX",,"52","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1015587.562500000000000","256445.359375000000000","40.870510382000077","-73.886694186999989","POINT (-73.88669418699999 40.87051038200008)"
"217077237","2020-08-26T00:00:00.000","18:15:00","QUEENS",,"113","0",,,"false",,,,"18-24","M","BLACK","1053352.500000000000000","191764.078125000000000","40.692763313000057","-73.750813258999983","POINT (-73.75081325899998 40.69276331300006)"
"159282177","2016-12-12T00:00:00.000","19:22:00","BROOKLYN",,"75","0",,,"false",,,,"25-44","M","BLACK","1014473.187500000000000","184104.640625000000000","40.671958080000024","-73.891048746999957","POINT (-73.89104874699996 40.671958080000024)"
"229507142","2021-06-11T00:00:00.000","22:50:00","QUEENS",,"113","0",,,"true","25-44","M","BLACK","25-44","M","BLACK","1048630","192944","40.696037527000044","-73.76783154699996","POINT (-73.76783154699996 40.696037527000044)"
"10187489","2006-01-15T00:00:00.000","20:00:00","BRONX",,"45","0",,"MULTI DWELL - APT BUILD","true","25-44","M","WHITE","25-44","M","WHITE","1032035.875000000000000","248097.890625000000000","40.847525407000035","-73.827281637999988","POINT (-73.82728163799999 40.847525407000035)"
"62525250","2009-06-07T00:00:00.000","00:10:00","QUEENS",,"105","0",,,"false","<18","M","BLACK","18-24","M","BLACK","1057585.000000000000000","180908.000000000000000","40.662931904000061","-73.735668803999943","POINT (-73.73566880399994 40.66293190400006)"
"229507546","2021-06-12T00:00:00.000","14:24:00","BRONX",,"41","0",,,"false","25-44","M","BLACK","25-44","F","BLACK","1012076","239818","40.82488497200006","-73.89945993699997","POINT (-73.89945993699997 40.82488497200006)"
"49514585","2008-07-29T00:00:00.000","17:35:00","BROOKLYN",,"81","0",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK HISPANIC","1005218.000000000000000","190528.000000000000000","40.689615497000034","-73.924393111999962","POINT (-73.92439311199996 40.689615497000034)"
"73063488","2010-06-06T00:00:00.000","05:18:00","BROOKLYN",,"75","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1014720.000000000000000","182857.000000000000000","40.668532742000025","-73.890164642999935","POINT (-73.89016464299993 40.668532742000025)"
"75432709","2010-11-06T00:00:00.000","03:30:00","BROOKLYN",,"75","0",,,"false",,,,"18-24","M","BLACK","1012667.812500000000000","183036.937500000000000","40.669033454000044","-73.897561504999942","POINT (-73.89756150499994 40.66903345400004)"
"160509155","2017-01-21T00:00:00.000","19:43:00","BROOKLYN",,"73","0",,"FAST FOOD","false","18-24","M","BLACK","18-24","M","BLACK","1008996.250000000000000","186265.921875000000000","40.677907312000059","-73.910784812999964","POINT (-73.91078481299996 40.67790731200006)"
"137473574","2014-06-29T00:00:00.000","04:00:00","BROOKLYN",,"77","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1005558.500000000000000","185072.937500000000000","40.674641782000037","-73.923182555999972","POINT (-73.92318255599997 40.67464178200004)"
"70881715","2010-01-24T00:00:00.000","04:02:00","BROOKLYN",,"83","0",,"DRUG STORE","false","UNKNOWN","M","BLACK","25-44","M","BLACK","1006057.437500000000000","190747.859375000000000","40.690216932000055","-73.921365481999942","POINT (-73.92136548199994 40.69021693200006)"
"226654025","2021-04-07T00:00:00.000","01:08:00","BRONX",,"40","0",,,"false",,,,"25-44","M","BLACK","1010753","234768","40.81102821500008","-73.90426016799995","POINT (-73.90426016799995 40.81102821500008)"
"136811337","2014-05-18T00:00:00.000","17:46:00","BROOKLYN",,"75","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1015728.000000000000000","188259.000000000000000","40.683356477000075","-73.886505827999940","POINT (-73.88650582799994 40.683356477000075)"
"94250212","2013-12-31T00:00:00.000","00:01:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","1009346.562500000000000","183819.437500000000000","40.671191279000027","-73.909530955999969","POINT (-73.90953095599997 40.67119127900003)"
"236362255","2021-11-16T00:00:00.000","08:33:00","MANHATTAN",,"28","0",,,"false","<18","M","BLACK","18-24","M","BLACK","997967","234809","40.811169851000045","-73.95044910699994","POINT (-73.95044910699994 40.811169851000045)"
"55449314","2009-01-05T00:00:00.000","21:58:00","MANHATTAN",,"23","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","U","UNKNOWN","25-44","M","WHITE HISPANIC","1001746.937500000000000","228590.171875000000000","40.794094197000049","-73.936810380999987","POINT (-73.93681038099999 40.79409419700005)"
"23733992","2006-08-06T00:00:00.000","21:32:00","BRONX",,"42","0",,,"false","18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1008798.000000000000000","238971.000000000000000","40.822569916000077","-73.911307168999940","POINT (-73.91130716899994 40.82256991600008)"
"231635823","2021-07-30T00:00:00.000","16:30:00","QUEENS",,"113","0",,,"false",,,,"18-24","M","BLACK","1049191","195275","40.70243145800004","-73.76578597799994","POINT (-73.76578597799994 40.70243145800004)"
"24224969","2006-09-08T00:00:00.000","22:15:00","BRONX",,"40","0",,"MULTI DWELL - APT BUILD","true","18-24","M","BLACK","18-24","M","BLACK","1005293.937500000000000","237196.609375000000000","40.817708757000048","-73.923973240999942","POINT (-73.92397324099994 40.81770875700005)"
"52380391","2008-10-21T00:00:00.000","01:55:00","STATEN ISLAND",,"120","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","962748.000000000000000","174174.000000000000000","40.644726131000027","-74.077483158999939","POINT (-74.07748315899994 40.64472613100003)"
"235839217","2021-11-02T00:00:00.000","09:06:00","BRONX",,"52","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1014487","254336","40.86472467400005","-73.89068300599996","POINT (-73.89068300599996 40.86472467400005)"
"16733761","2006-06-08T00:00:00.000","15:23:00","QUEENS",,"113","0",,"NONE","false","25-44","M","BLACK","25-44","F","BLACK","1052882.875000000000000","191591.796875000000000","40.692294097000058","-73.752508504999980","POINT (-73.75250850499998 40.69229409700006)"
"33493584","2007-07-31T00:00:00.000","01:32:00","BROOKLYN",,"79","0",,,"false",,,,"25-44","M","BLACK","999880.250000000000000","190399.359375000000000","40.689273444000037","-73.943640751999965","POINT (-73.94364075199996 40.68927344400004)"
"84830052","2012-05-19T00:00:00.000","03:59:00","QUEENS",,"113","0",,"PVT HOUSE","true","25-44","M","BLACK","18-24","M","BLACK","1047846.937500000000000","194354.593750000000000","40.699914928000055","-73.770642127999963","POINT (-73.77064212799996 40.699914928000055)"
"38285830","2008-01-24T00:00:00.000","15:04:00","MANHATTAN",,"23","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","999483.875000000000000","228041.187500000000000","40.792591574000028","-73.944984786999953","POINT (-73.94498478699995 40.79259157400003)"
"54810803","2008-12-11T00:00:00.000","21:00:00","BRONX",,"46","0",,,"false","18-24","M","BLACK","<18","M","BLACK","1011881.000000000000000","250411.000000000000000","40.853960274000030","-73.900120874999971","POINT (-73.90012087499997 40.85396027400004)"
"79008022","2011-05-27T00:00:00.000","22:13:00","MANHATTAN",,"9","0",,,"false",,,,"18-24","M","BLACK HISPANIC","990397.937500000000000","204360.781250000000000","40.727605913000048","-73.977820015999953","POINT (-73.97782001599995 40.72760591300005)"
"146462285","2015-09-25T00:00:00.000","21:15:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1009695.250000000000000","243534.765625000000000","40.835093604000065","-73.908048012999984","POINT (-73.90804801299998 40.835093604000065)"
"186606589","2018-08-17T00:00:00.000","19:57:00","BROOKLYN",,"73","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1007762.937500000000000","185203.109375000000000","40.674993493000045","-73.915234928999951","POINT (-73.91523492899995 40.674993493000045)"
"72181025","2010-04-12T00:00:00.000","14:56:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","F","BLACK HISPANIC","1009575.687500000000000","242381.078125000000000","40.831927409000059","-73.908484439999938","POINT (-73.90848443999994 40.83192740900006)"
"229540933","2021-06-14T00:00:00.000","22:19:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","997629","172369","40.63978779400002","-73.95179424699995","POINT (-73.95179424699995 40.63978779400002)"
