"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","bbl","census_tract","nta_neighborhood_tabulation"
"37701","1055661","6 WEST 107 STREET","1","1842","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.79885","-73.959873","107","7","1018420039","193","MN0703"
"37766","1055696","8 WEST 108 STREET","1","1843","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.799517","-73.95949","107","7","1018430040","193","MN0703"
"37888","1056910","504 WEST 111 STREET","1","1882","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.803902","-73.964056","109","7","1018820038","199","MN0901"
"38171","1055820","312 WEST 114 STREET","1","1847","66","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.803309","-73.9568","110","9","1018470066","19702","MN1001"
"38313","1055052","120 WEST 116 STREET","1","1825","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.802431","-73.950675","110","9","1018250045","218","MN1001"
"38356","1058366","257 WEST 116 STREET","1","1922","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.804264","-73.954972","110","9","1019220003","218","MN1001"
"39554","1059691","543 WEST 125 STREET","1","1982","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.814137","-73.956916","109","7","1019820005","219","MN0902"
"40173","1053747","28 WEST 130 STREET","1","1727","51","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10037","40.810024","-73.94102","110","9","1017270051","208","MN1002"
"40648","1058860","215 WEST 134 STREET","1","1940","124","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.814964","-73.944954","110","9","1019400124","228","MN1002"
"40681","1059761","509 WEST 134 STREET","1","1988","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.818544","-73.953437","109","7","1019880024","22301","MN0902"
"40694","1059750","524 WEST 134 STREET","1","1987","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.818868","-73.954254","109","7","1019870053","219","MN0902"
"40712","1058264","181 WEST 135 STREET","1","1920","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.815127","-73.943252","110","9","1019200007","228","MN1002"
"40740","1058850","234 WEST 135 STREET","1","1940","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.815759","-73.944805","110","9","1019400045","228","MN1002"
"40758","1059769","502 WEST 135 STREET","1","1988","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.819123","-73.95266","109","7","1019880037","22301","MN0902"
"40760","1059794","505 WEST 135 STREET","1","1988","101","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.819153","-73.952689","109","7","1019880101","22301","MN0902"
"40770","1059789","515 WEST 135 STREET","1","1988","93","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.819232","-73.952888","109","7","1019880093","22301","MN0902"
"40939","1059807","520 WEST 136 STREET","1","1988","123","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.82007","-73.952945","109","7","1019880123","22301","MN0902"
"40940","1059808","528 WEST 136 STREET","1","1988","127","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.820125","-73.953071","109","7","1019880127","22301","MN0902"
"40948","1059976","618 WEST 136 STREET","1","2002","91","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821048","-73.95526","109","7","1020020091","22301","MN0902"
"40950","1059977","622 WEST 136 STREET","1","2002","93","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821072","-73.955321","109","7","1020020093","22301","MN0902"
"40954","1059979","630 WEST 136 STREET","1","2002","97","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821122","-73.955437","109","7","1020020097","22301","MN0902"
"41090","1059965","606 WEST 137 STREET","1","2002","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821577","-73.954599","109","7","1020020052","22301","MN0902"
"41118","1060024","125 WEST 138 STREET","1","2007","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.81671","-73.941054","110","9","1020070015","230","MN1002"
"41231","1061715","523 WEST 138 STREET","1","2070","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821318","-73.951979","109","7","1020700019","225","MN0903"
"41399","1079500","640 WEST 139 STREET","1","2087","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.823232","-73.954644","109","7","1020870050","225","MN0903"
"41458","1061216","461 WEST 140 STREET","1","2057","135","Yes","No","No","Yes","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.821693","-73.949002","109","9","1020570135","227","MN0903"
"41488","1062318","613 WEST 140 STREET","1","2088","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.823756","-73.953918","109","7","1020880019","225","MN0903"
"41493","1060086","127 WEST 141 STREET","1","2010","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.818224","-73.938831","110","9","1020100011","230","MN1002"
"41494","1060085","137 WEST 141 STREET","1","2010","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.818268","-73.938939","110","9","1020100006","230","MN1002"
"41576","1061775","572 WEST 141 STREET","1","2072","59","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.823508","-73.951436","109","7","1020720059","225","MN0903"
"41737","1061863","502 WEST 143 STREET","1","2074","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.824202","-73.949181","109","7","1020740042","229","MN0903"
"41817","1060955","417 WEST 144 STREET","1","2050","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.823777","-73.946225","109","9","1020500053","227","MN0903"
"41875","1061897","561 WEST 144 STREET","1","2076","5","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.825236","-73.949682","109","7","1020760005","229","MN0903"
"42028","1060498","269 WEST 146 STREET","1","2032","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10039","40.823253","-73.940799","110","9","1020320007","234","MN1002"
"42029","1060497","271 WEST 146 STREET","1","2032","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10039","40.823264","-73.940824","110","9","1020320006","234","MN1002"
"42048","1061423","419 WEST 146 STREET","1","2061","124","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.82499","-73.944924","109","9","1020610124","231","MN0903"
"42113","1060814","304 WEST 147 STREET","1","2045","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10039","40.8242","-73.941152","110","9","1020450037","259","MN1002"
"42320","1060574","220 WEST 149 STREET","1","2034","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10039","40.824556","-73.938124","110","9","1020340047","234","MN1002"
"42415","1061577","417 WEST 150 STREET","1","2065","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.827561","-73.943274","109","9","1020650021","23501","MN0903"
"42739","1062711","504 WEST 157 STREET","1","2115","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.833039","-73.942467","112","10","1021150032","241","MN1201"
"42767","1062737","508 WEST 158 STREET","1","2116","29","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.83372","-73.942152","112","10","1021160029","241","MN1201"
"42777","1062733","526 WEST 158 STREET","1","2116","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.833868","-73.942502","112","10","1021160019","241","MN1201"
"42824","1062755","532 WEST 159 STREET","1","2117","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.834524","-73.942115","112","10","1021170020","245","MN1201"
"42827","1062752","538 WEST 159 STREET","1","2117","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.834579","-73.942245","112","10","1021170017","245","MN1201"
"42878","1063319","638 WEST 160 STREET","1","2136","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.836617","-73.945174","112","7","1021360060","247","MN1201"
"42882","1063324","655 WEST 160 STREET","1","2136","98","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.836804","-73.945586","112","7","1021360098","247","MN1201"
"42972","1062921","543 WEST 162 STREET","1","2122","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.836563","-73.941091","112","10","1021220021","245","MN1201"
"43026","1062622","452 WEST 164 STREET","1","2110","70","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.836877","-73.938022","112","10","1021100070","24301","MN1201"
"43034","1062902","503 WEST 164 STREET","1","2121","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837349","-73.939095","112","10","1021210049","24301","MN1201"
"43036","1062936","548 WEST 164 STREET","1","2122","110","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837948","-73.940576","112","10","1021220110","245","MN1201"
"43050","1062634","476 WEST 165 STREET","1","2111","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837683","-73.937841","112","10","1021110010","24301","MN1201"
"43056","1062932","546 WEST 165 STREET","1","2122","82","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.838709","-73.94025","112","10","1021220082","245","MN1201"
"43116","1063001","514 WEST 169 STREET","1","2125","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.840732","-73.93709","112","10","1021250036","251","MN1201"
"43120","1063018","561 WEST 169 STREET","1","2126","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.841447","-73.938759","112","10","1021260025","253","MN1201"
"43203","1063494","643 WEST 172 STREET","1","2142","97","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.844217","-73.939656","112","10","1021420097","253","MN1201"
"43205","1063490","650 WEST 172 STREET","1","2142","84","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.844255","-73.93979","112","10","1021420084","253","MN1201"
"43215","1063103","506 WEST 173 STREET","1","2129","41","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.843073","-73.93498","112","10","1021290041","253","MN1201"
"43225","1063102","524 WEST 173 STREET","1","2129","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.843268","-73.935454","112","10","1021290040","253","MN1201"
"43227","1063101","526 WEST 173 STREET","1","2129","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.843287","-73.935508","112","10","1021290038","253","MN1201"
"43284","1063224","565 WEST 175 STREET","1","2133","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.845121","-73.935806","112","10","1021330026","261","MN1201"
"43286","1063225","571 WEST 175 STREET","1","2133","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.845159","-73.935904","112","10","1021330028","261","MN1201"
"43338","1063549","604 WEST 178 STREET","1","2144","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847467","-73.935457","112","10","1021440040","263","MN1201"
"43340","1063547","612 WEST 178 STREET","1","2144","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847547","-73.935648","112","10","1021440033","263","MN1201"
"43371","1063599","508 WEST 180 STREET","1","2152","41","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847635","-73.931907","112","10","1021520041","261","MN1201"
"43372","1063598","512 WEST 180 STREET","1","2152","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847696","-73.932055","112","10","1021520039","261","MN1201"
"43373","1063619","517 WEST 180 STREET","1","2152","89","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847742","-73.932117","112","10","1021520089","269","MN1202"
"43387","1064266","712 WEST 180 STREET","1","2176","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.849647","-73.936955","112","10","1021760042","265","MN1202"
"43404","1063649","561 WEST 181 STREET","1","2154","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.848989","-73.932918","112","10","1021540024","269","MN1202"
"43426","1064331","875 WEST 181 STREET","1","2179","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.851563","-73.94158","112","10","1021790001","275","MN1202"
"43440","1063643","570 WEST 182 STREET","1","2154","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.849609","-73.93265","112","10","1021540008","269","MN1202"
"43442","1063951","605 WEST 182 STREET","1","2165","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.850013","-73.933571","112","10","1021650045","271","MN1202"
"43565","1063794","572 WEST 187 STREET","1","2157","81","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","MANHATTAN","10033","40.852778","-73.93034","112","10","1021570081","269","MN1202"
"43639","1063886","560 WEST 192 STREET","1","2161","114","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.855927","-73.928136","112","10","1021610114","277","MN1202"
"43665","1064727","520 WEST 204 STREET","1","2218","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.863479","-73.920857","112","10","1022180017","291","MN1203"
"43669","1064769","590 WEST 204 STREET","1","2221","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.864838","-73.921727","112","10","1022210017","291","MN1203"
"43682","1064506","407 WEST 205 STREET","1","2202","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.862552","-73.918367","112","10","1022020031","299","MN1203"
"43723","1064882","517 WEST 212 STREET","1","2230","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.867865","-73.917106","112","10","1022300029","303","MN1203"
"43762","1064669","109 WEST 225 STREET","1","2215","530","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10463","40.874472","-73.910672","208","10","1022150530","309","BX0802"
"43799","1064539","161 WEST 228 STREET","1","2215","193","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10463","40.877433","-73.909291","208","10","1022150193","309","BX0802"
"44317","1001268","167 WILLIAM STREET","1","92","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10038","40.710243","-74.005768","101","1","1000920003","1501","MN0101"
"45435","2003173","1180 ANDERSON AVENUE","2","2510","69","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.836509","-73.92391","204","16","2025100069","199","BX0402"
"45436","2097865","1197 ANDERSON AVENUE","2","2510","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.837068","-73.923505","204","16","2025100040","199","BX0402"
"45454","2003048","974 ANDERSON AVENUE","2","2504","72","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10452","40.831691","-73.927605","204","16","2025040072","189","BX0402"
"45700","2013703","2160 ANTHONY AVENUE","2","3157","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10457","40.854571","-73.901207","205","15","2031570001","381","BX0502"
"45746","2014667","2541 AQUEDUCT AVENUE WEST","2","3214","82","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.865693","-73.901913","207","14","2032140082","265","BX0701"
"45747","2014668","2547 AQUEDUCT AVENUE WEST","2","3214","86","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BRONX","10468","40.865775","-73.901848","207","14","2032140086","265","BX0701"
