"date","program_area","program_type","service_category","provider","program_site_name","borough","street_address","city","state","zipcode","latitude","longitude","x_coordinate","y_coordinate","communitydistrict","community_name","city_council_district","census_tract_2010","nda","nta","bin","bbl","geocoded_column","ntaname","totalslots","totalparticipants","contract","portfolioid","age_range"
"2021","Discretionary","Over Threshold","Community Services","Metropolitan New York Coordinating Council on Jewish Poverty","Metropolitan New York Coordinating Council on Jewish Poverty","Manhattan","77 WATER STREET","New York","NY","10005","40.7041997","-74.008241","981843","195863","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","7","Out of NDA","MN25","1000863","1000330001","POINT (-74.008241 40.7041997)","Battery Park City-Lower Manhattan","NA","NA","93219S","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","BronxWorks, Inc.","Adult Literacy","Bronx","1130 GRAND CONCOURSE","Bronx","NY","10456","40.832592010498","-73.9187164306641","1006502","242528","Bronx CD 004","Bronx CD 004","Council District 016 Bronx","181.02","NDA004X","BX14","2002833","2024620042","POINT (-73.9187164306641 40.832592010498)","East Concourse-Concourse Village","NA","NA","76730R","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","New York harbor Foundation, Inc.","John F. Kennedy Jr. School","Queens","158-40 76 ROAD","QUEENS","NY","11366","40.724457684761","-73.8102164258422","1036854","203273","Queens CD 008","Queens CD 008","Council District 024 Queens","1257","Out of NDA","QN37","4147847","4068260001","POINT (-73.8102164258422 40.724457684761)","Kew Gardens Hills","NA","NA","32736R","NA","NA"
"2021","RHY","Transitional Independent Living (TIL)","NA","Diaspora Community Services Inc","NA","Brooklyn","NA","Brooklyn","NY","11212",,,,,"Brooklyn CD 016","Brooklyn CD 016","Council District 042 Brooklyn",,"NDA016K","BK81","NA","NA",,"Brownsville","NA","NA","9326C","NA","Ages 16 - 20"
"2020","Discretionary","Over Threshold","Community Services","Sadie Nash Leadership Project Inc","SNLP Office #1","Manhattan","4 WEST 43RD STREET","New York","NY","10036","40.75437111365","-73.9809315624675","989533","214115","Manhattan CD 005","Manhattan CD 005","Council District 004 Manhattan","96","Manhattan Neighborhood Development Area 003","MN17","1034201","1012580042","POINT (-73.9809315624675 40.75437111365)","Midtown-Midtown South","NA","NA","62194R","NA","NA"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Good Shepherd Services","P.S. 246 Poe Center","Bronx","2641 Grand Concourse","Bronx","NY","10468","40.8662088","-73.8953232","1013364","254664","Bronx CD 007","Bronx CD 007","Council District 014 Bronx","401","NDA007X","BX05","2013830","2031680027","POINT (-73.8953232 40.8662088)","Bedford Park-Fordham North","150","161","124108C","124108","Grades K - 5"
"2021","Discretionary","Over Threshold","Community Services","The New York Immigration Coalition Inc","New York Immigration Coalition","Manhattan","131 WEST 33 STREET","New York","NY","10001","40.7498851","-73.9896655","987221","212365","Manhattan CD 005","Manhattan CD 005","Council District 003 Manhattan","101","Out of NDA","MN17","1015198","1008097501","POINT (-73.9896655 40.7498851)","Midtown-Midtown South","NA","NA","38334S","NA","NA"
"2022","SYEP","SYEP School-Based","Educational Services; Jobs and Internships","Sunnyside Community Services Inc","Queens Vocational and Technical High School (24Q600)","Queens","37-02 47 Avenue","Long Island City","NY","11101","40.74220481","-73.92821861","1004141","209690","Queens CD 002","Queens CD 002","Council District 026 Queens","189","Out of NDA","QN31","4003259","4002280020","POINT (-73.92821861 40.74220481)","Hunters Point-Sunnyside-West Maspeth","NA","NA","91179","NA","Ages 14 - 24"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","SCAN-HARBOR INC","P.S. 73 Bronx","Bronx","1020 ANDERSON AVENUE","BRONX","NY","10452","40.8327060242892","-73.926838129657","1004496","242663","Bronx CD 004","Bronx CD 004","Council District 008 Manhattan","189","NDA004X","BX26","2003051","2025040082","POINT (-73.926838129657 40.8327060242892)","Highbridge","90","102","124117C","124117","Grades K - 5"
"2020","Discretionary","Over Threshold","Community Services","BRIC Arts | Media | Bklyn, Inc.","BRIC Media Center","Brooklyn","665 NEW LOTS AVENUE","Brooklyn","NY","11207","40.6653416901827","-73.8852111250162","1015935","181594","Brooklyn CD 005","Brooklyn CD 005","Council District 042 Brooklyn","1124","Out of NDA","BK82","3090726","3040900001","POINT (-73.8852111250162 40.6653416901827)","East New York","NA","NA","62090R","NA","NA"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","P.S./I.S. 45 Horace East Greene","Brooklyn","84 SCHAEFER STREET","Brooklyn","NY","11207","40.68674561","-73.91069314","1009018","189489","Brooklyn CD 004","Brooklyn CD 004","Council District 037 Brooklyn","401","NDA004K","BK78","3079428","3034270011","POINT (-73.91069314 40.68674561)","Bushwick South","91","108","142250B","142250-1","Grades 6 - 8"
"2021","Discretionary","Over Threshold","Community Services","Phipps Neighborhoods, Inc.","IS 192X","Bronx","650 HOLLYWOOD AVENUE","BRONX","NY","10465","40.8265259395326","-73.8184166079296","1034504","240455","Bronx CD 010","Bronx CD 010","Council District 013 Bronx","158","Out of NDA","BX52","2077130","2054380001","POINT (-73.8184166079296 40.8265259395326)","Schuylerville-Throgs Neck-Edgewater Park","NA","NA","38502S","NA","NA"
"2021","SYEP","SYEP School-Based","Educational Services; Jobs and Internships","Global Kids, Inc.","William Cullen Bryant High School (30Q445)","Queens","48-10 31 AVENUE","Astoria","NY","11103","40.7576896","-73.910377","1009041","215533","Queens CD 001","Queens CD 001","Council District 026 Queens","163","Out of NDA","QN70","4013655","4007380002","POINT (-73.910377 40.7576896)","Astoria","NA","NA","91167","NA","Ages 14 - 24"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","The Greater Ridgewood Youth Council, Inc.","Hawtree Creek Middle School","Queens","121-10 ROCKAWAY BOULEVARD","South Ozone Park","NY","11420","40.6750888","-73.816818","1035028","185531","Queens CD 010","Queens CD 010","Council District 028 Queens","840","Out of NDA","QN55","4253607","4117140100","POINT (-73.816818 40.6750888)","South Ozone Park","90","163","142231A","142231","Grades 6 - 8"
"2022","Discretionary","Over Threshold","Community Services","The Korean American Family Service Center, Inc.","JHS 189, Daniel Carter Beard School","Queens","144-80 Barclay Avenue","Flushing","NY","11355","40.75984318","-73.82054764","1033964","216159","Queens CD 007","Queens CD 007","Council District 020 Queens","863","NDA007Q","QN51","4114763","4050510027","POINT (-73.82054764 40.75984318)","Murray Hill","NA","NA","931555T","NA","NA"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","ST. NICKS ALLIANCE CORP.","P.S. 250 George H. Lindsay","Brooklyn","108 MONTROSE AVENUE","Brooklyn","NY","11206","40.7068735","-73.9454882","999367","196898","Brooklyn CD 001","Brooklyn CD 001","Council District 034 Brooklyn","505","Brooklyn Neighborhood Development Area 016","BK90","3071199","3030600001","POINT (-73.9454882 40.7068735)","East Williamsburg","157","179","126071A","126071-1","Grades K - 5"
"2021","CSBG","Opportunity Youth Support","Community Services; Educational Services; Family Support; Immigrant Services; Jobs and Internships","Chinatown Manpower Project, Inc.","Chinatown Manpower Project, Inc.","Manhattan","148 CENTRE STREET","New York","NY","10013","40.7160491943359","-73.9989395141602","984140","200663","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","29","NDA003M","MN27","1084583","1001980126","POINT (-73.9989395141602 40.7160491943359)","Chinatown","NA","NA","830316B","NA","Ages 16 - 24"
"2021","SYEP","WLG (OY)","NA","United Activities Unlimited, Inc.","Bronx International","Bronx","1110 BOSTON ROAD","Bronx","NY","10456","40.8276421371107","-73.904473311996","1010687","240824","Bronx CD 003","Bronx CD 003","Council District 016 Bronx","135","NDA001X","BX35","2004526","2026340001","POINT (-73.904473311996 40.8276421371107)","Morrisania-Melrose","NA","NA","91064","NA","Ages 16 - 21"
"2021","Discretionary","Over Threshold","Community Services","Teens for Food Justice, Inc.","site location 3","Brooklyn","85 WATKINS STREET","Brooklyn","NY","11212","40.671012878418","-73.90771484375","1009717","183748","Brooklyn CD 016","Brooklyn CD 016","Council District 037 Brooklyn","906","NDA010M","BK81","3080768","3035070007","POINT (-73.90771484375 40.671012878418)","Brownsville","NA","NA","68387S","NA","NA"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","The Salvation Army","The Salvation Army Brownsville Community Center","Brooklyn","280 Riverdale Avenue","Brooklyn","NY","11212","40.66136377","-73.90612434","1010295","180243","Brooklyn CD 016","Brooklyn CD 016","Council District 042 Brooklyn","918","NDA016K","BK81","3082390","3036050010","POINT (-73.90612434 40.66136377)","Brownsville","77","90","126160B","126160","Grades K - 5"
"2020","Discretionary","Under Threshold","Community Services","Jamel Gaines Creative Outlet, Inc.","Jamel Jamel Gaines Creative Outlet, Inc.","Outside of NYC","103 OLD HIGHLAND TKPE","Garrison","NY","10524","41.3511733","-73.9235592",,,"NA","NA","NA",,"NDA Not-defined","NA","NA","NA","POINT (-73.9235592 41.3511733)","NA","NA","NA","28870R","NA","NA"
"2021","Compass","COMPASS High School","Afterschool Programs; Community Services; Educational Services","Global Kids, Inc.","International High School at Union Square","Manhattan","40 IRVING PLACE","New York","NY","10003","40.735493642591","-73.987659363949","987670","207237","Manhattan CD 006","Manhattan CD 006","Council District 002 Manhattan","50","NDA Not-defined","MN21","1017828","1008720057","POINT (-73.987659363949 40.735493642591)","Gramercy","50","11","151007A","151007-4","Grades 9 - 10"
"2021","Literacy and Immigrant Services","ESL Civics","Educational Services; Family Support; Immigrant Services","Make the Road New York","Make The Road","Staten Island","161 PORT RICHMOND AVENUE","Staten Island","NY","10302","40.6372509151697","-74.1338337957859","947095","171481","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","207","NDA003Q","SI28","5023987","5010230004","POINT (-74.1338337957859 40.6372509151697)","Port Richmond","120","132","77190B","NA","Ages 18+"
"2020","Compass","COMPASS SONYC Pilot","Afterschool Programs; Educational Services; Family Support; Housing Support","Women In Need, Inc.","NA","Brooklyn","NA","Brooklyn","NY","11212",,,,,"Brooklyn CD 016","Brooklyn CD 016","Council District 037 Brooklyn",,"NDA016K","BK81","NA","NA",,"Brownsville","80","182","145006B","NA","Grades K - 12"
"2021","Discretionary","Under Threshold","Community Services","Second Chance Agape Worship Center","Second Chance Agape Worship Center","Queens","200-12 HOLLIS AVE","Saint Albans","NY","11412","40.705886","-73.757195","1051590","196554","Queens CD 012","Queens CD 012","Council District 027 Queens","508","NDA Not-defined","QN07","4234176","4109400102","POINT (-73.757195 40.705886)","Hollis","NA","NA","48439S","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Chinese-American Planning Council Inc","Chinese American Planning Council","Manhattan","150 ELIZABETH STREET","New York","NY","10012","40.7202867418528","-73.9950335025787","985613","201701","Manhattan CD 002","Manhattan CD 002","Council District 001 Manhattan","41","NDA Not-defined","MN24","1088390","1004787501","POINT (-73.9950335025787 40.7202867418528)","SoHo-TriBeCa-Civic Center-Little Italy","NA","NA","68440R","NA","NA"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Roads to Success, Inc","James Weldon Johnson","Manhattan","176 East 115 Street","New York","NY","10029","40.79757637","-73.94128035","1000508","229861","Manhattan CD 011","Manhattan CD 011","Council District 008 Manhattan","182","NDA011M","MN34","1083184","1016400139","POINT (-73.94128035 40.79757637)","East Harlem North","121","125","142067B","142067","Grades 6 - 8"
"2022","Discretionary","Over Threshold","Community Services","Sadie Nash Leadership Project Inc","Summer Institute Queens","Manhattan","4 West 43 Street","New York","NY","10036","40.7543471","-73.9812147","989533","214115","Manhattan CD 005","Manhattan CD 005","Council District 004 Manhattan","96","Out of NDA","MN17","1034201","1012580042","POINT (-73.9812147 40.7543471)","Midtown-Midtown South","NA","NA","930014T","NA","NA"
"2020","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","P.S. 96","Queens","130-01 ROCKAWAY BOULEVARD","QUEENS","NY","11420","40.674991075245","-73.8083707756778","1037405","185252","Queens CD 010","Queens CD 010","Council District 028 Queens","180","NDA Not-defined","QN55","4253028","4116940027","POINT (-73.8083707756778 40.674991075245)","South Ozone Park","125","127","126185B","126185","Grades K - 5"
"2021","CSBG","NDA Healthy Families","Community Services; Family Support; Housing Support; Immigrant Services","The Children's Aid Society","Dunlevy Milbank Center","Manhattan","14 WEST 118 STREET","New York","NY","10026","40.8081207275391","-73.9600982666016","999129","231573","Manhattan CD 010","Manhattan CD 010","Council District 009 Manhattan","190","NDA010M","MN11","1051435","1016010018","POINT (-73.9600982666016 40.8081207275391)","Central Harlem South","NA","NA","831108B","NA","Ages 14+"
"2022","SYEP","WLG (OY)","Jobs and Internships","Catholic Charities Community Services, Archdiocese of NY","High School for Health Careers and Sciences (06M468)","Manhattan","549 AUDUBON AVENUE","New York","NY","10040","40.85585507","-73.92711993","1004430","251133","Manhattan CD 012","Manhattan CD 012","Council District 010 Manhattan","277","NDA012M","MN35","1076751","1021600018","POINT (-73.92711993 40.85585507)","Washington Heights North","NA","NA","91042","NA","Ages 16 - 21"
"2020","Discretionary","Under Threshold","Community Services","OH Bulldogs, Inc.","OH Bulldogs, Inc","Brooklyn","1940 BENSON AVENUE","Brooklyn","NY","11214","40.603187851719","-74.0014080779955","983859","159034","Brooklyn CD 011","Brooklyn CD 011","Council District 043 Brooklyn","282","NDA011K","BK27","3167818","3064070008","POINT (-74.0014080779955 40.603187851719)","Bath Beach","NA","NA","48492R","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","ASSOC OF COMMUNITY EMPLOYMENT PGRMS FOR THE HOMELESS INC","Association of Community Employment Programs for the Homeless","Queens","30-30 NORTHERN BOULEVARD","Long Island City","NY","11101","40.750872","-73.933411","1002654","212856","Queens CD 001","Queens CD 001","Council District 026 Queens","171","NDA Not-defined","QN31","4003411","4002390060","POINT (-73.933411 40.750872)","Hunters Point-Sunnyside-West Maspeth","NA","NA","68406R","NA","NA"
"2021","Cornerstone","Cornerstone","Afterschool Programs; Community Services; Educational Services; Family Support","SCAN-HARBOR INC","Kings Towers Community Center","Manhattan","2 WEST 115TH STREET","New York","NY","10026","40.7999862903137","-73.9470572205874","998908","230738","Manhattan CD 010","Manhattan CD 010","Council District 009 Manhattan","186","NDA011M","MN11","1083316","1015960001","POINT (-73.9470572205874 40.7999862903137)","Central Harlem South","229","32","99228A","99228-4","Ages 4+"
